CODI_DIVISIO_TERRITORIAL;DISTRICTE_AMBIT_TERRITORIAL;BARRI_AMBIT_TERRITORIAL;MES;ANY;CODI_INFRACCIO;DESCRIPCIO_INFRACCIO;NRE_TOTAL
B-1;;CENTRE;11;2019;94-G;Sense descripció de la infracció;1
B-1;;CENTRE;11;2019;121-;Circular per carrer residencial amb monopatí o aparell similar a una velocitat inadequada;1
B-1;;CENTRE;11;2019;91-E;Sense descripció de la infracció;1
B-1;;CENTRE;11;2019;94-A;Sense descripció de la infracció;1
B-1;;CENTRE;11;2019;94-E;Estacionar sobre la vorera;4
B-1;;CENTRE;11;2019;20-;Conduir un vehicle amb una concentració d'alcohol en l'aire espirat entre 0,25 i 0,50 mgs;3
B-1;;CENTRE;11;2019;154-;Sense descripció de la infracció;6
B-11;;MANRESÀ;11;2019;94-E;Estacionar sobre la vorera;3
B-13;;CASAGEMES;11;2019;91-;Estacionar en una sortida d'emergència;1
B-13;;CASAGEMES;11;2019;20-;Conduir un vehicle amb una concentració d'alcohol en l'aire espirat entre 0,25 i 0,50 mgs;1
B-13;;CASAGEMES;11;2019;146-;Sense descripció de la infracció;1
B-13;;CASAGEMES;11;2019;94-E;Estacionar sobre la vorera;2
B-15;;POMAR;11;2019;94-;Estacionar un vehicle temps indefinit amb símptomes d'abandonament  impedint altres estacionaments;1
B-16;;MORERA;11;2019;94-;Estacionar un vehicle temps indefinit amb símptomes d'abandonament  impedint altres estacionaments;3
B-16;;MORERA;11;2019;18-;Conduir sense mantenir el camp necessari de visió;1
B-16;;MORERA;11;2019;94-A;Sense descripció de la infracció;1
B-19;;SANT CRIST DE CAN CABANYES;11;2019;94-C;Sense descripció de la infracció;1
B-19;;SANT CRIST DE CAN CABANYES;11;2019;94-;Estacionar un vehicle temps indefinit amb símptomes d'abandonament  impedint altres estacionaments;2
B-19;;SANT CRIST DE CAN CABANYES;11;2019;91-L;Sense descripció de la infracció;1
B-19;;SANT CRIST DE CAN CABANYES;11;2019;94-A;Sense descripció de la infracció;2
B-2;;COLL I PUJOL;11;2019;94-A;Sense descripció de la infracció;1
B-20;;NOVA LLOREDA;11;2019;94-A;Sense descripció de la infracció;2
B-21;;SISTRELLS;11;2019;154-;Sense descripció de la infracció;1
B-21;;SISTRELLS;11;2019;94-A;Sense descripció de la infracció;1
B-21;;SISTRELLS;11;2019;94-;Estacionar un vehicle temps indefinit amb símptomes d'abandonament  impedint altres estacionaments;1
B-21;;SISTRELLS;11;2019;94-E;Estacionar sobre la vorera;4
B-22;;LA SALUT;11;2019;159-;Sense descripció de la infracció;1
B-22;;LA SALUT;11;2019;94-A;Sense descripció de la infracció;9
B-22;;LA SALUT;11;2019;94-;Estacionar un vehicle temps indefinit amb símptomes d'abandonament  impedint altres estacionaments;3
B-22;;LA SALUT;11;2019;91-M;Sense descripció de la infracció;3
B-22;;LA SALUT;11;2019;94-C;Sense descripció de la infracció;1
B-22;;LA SALUT;11;2019;94-F;Sense descripció de la infracció;1
B-22;;LA SALUT;11;2019;91-;Estacionar en una sortida d'emergència;2
B-22;;LA SALUT;11;2019;3-;Conduïr de forma negligent;1
B-22;;LA SALUT;11;2019;152-;Sense descripció de la infracció;1
B-22;;LA SALUT;11;2019;92-;Absentar-se del vehicle sense prendre mesures per evitar que es posi en moviment;1
B-22;;LA SALUT;11;2019;46-A;Sense descripció de la infracció;1
B-22;;LA SALUT;11;2019;94-G;Sense descripció de la infracció;1
B-22;;LA SALUT;11;2019;94-E;Estacionar sobre la vorera;8
B-22;;LA SALUT;11;2019;91-H;Sense descripció de la infracció;1
B-22;;LA SALUT;11;2019;20-;Conduir un vehicle amb una concentració d'alcohol en l'aire espirat entre 0,25 i 0,50 mgs;4
B-22;;LA SALUT;11;2019;117-;No utilitzar , el conductor/a, el cinturó de seguretat;1
B-22;;LA SALUT;11;2019;129-B;Sense descripció de la infracció;1
