CODI_DIVISIO_TERRITORIAL;DISTRICTE_AMBIT_TERRITORIAL;BARRI_AMBIT_TERRITORIAL;MES;ANY;CODI_INFRACCIO;DESCRIPCIO_INFRACCIO;NRE_TOTAL
B-1;;CENTRE;04;2017;91-C;Sense descripció de la infracció;1
B-1;;CENTRE;04;2017;154-;Sense descripció de la infracció;2
B-1;;CENTRE;04;2017;91-G;Sense descripció de la infracció;1
B-1;;CENTRE;04;2017;94-E;Estacionar sobre la vorera;3
B-1;;CENTRE;04;2017;91-;Estacionar en una sortida d'emergència;5
B-1;;CENTRE;04;2017;117-;No utilitzar , el conductor/a, el cinturó de seguretat;1
B-1;;CENTRE;04;2017;94-;Estacionar amb el tiquet de control d'horari sense que es vegi;1
B-1;;CENTRE;04;2017;94-;Estacionar i sobrepassar el temps màxim autoritzat;5
B-1;;CENTRE;04;2017;94-;Estacionar i sobrepassar el temps del tiquet de control d'horari;23
B-1;;CENTRE;04;2017;94-;Estacionar en un carril reservat a la circulació i afectar-la;1
B-1;;CENTRE;04;2017;94-;Estacionar sense tiquet de control d'horari;91
B-13;;CASAGEMES;04;2017;94-;Estacionar un vehicle temps indefinit amb símptomes d'abandonament  impedint altres estacionaments;1
B-13;;CASAGEMES;04;2017;154-;Sense descripció de la infracció;2
B-19;;SANT CRIST DE CAN CABANYES;04;2017;94-F;Sense descripció de la infracció;1
B-2;;COLL I PUJOL;04;2017;94-E;Estacionar sobre la vorera;1
B-21;;SISTRELLS;04;2017;94-;Aturar-se en un carril reservat a la circulació i afectar-la;1
B-22;;LA SALUT;04;2017;91-;Estacionar en una sortida d'emergència;1
B-22;;LA SALUT;04;2017;18-;Conduir sense mantenir el camp necessari de visió;1
B-22;;LA SALUT;04;2017;94-E;Estacionar sobre la vorera;5
B-22;;LA SALUT;04;2017;91-;Estacionar en doble fila obstaculitzant la circulació;1
B-22;;LA SALUT;04;2017;94-C;Sense descripció de la infracció;1
B-22;;LA SALUT;04;2017;91-M;Sense descripció de la infracció;2
B-22;;LA SALUT;04;2017;94-A;Sense descripció de la infracció;2
B-22;;LA SALUT;04;2017;117-;No utilitzar , el conductor/a, el cinturó de seguretat;1
B-22;;LA SALUT;04;2017;154-;Sense descripció de la infracció;1
B-22;;LA SALUT;04;2017;94-;Estacionar un vehicle temps indefinit amb símptomes d'abandonament  impedint altres estacionaments;1
B-24;;LA PAU;04;2017;91-L;Sense descripció de la infracció;3
B-24;;LA PAU;04;2017;94-E;Estacionar sobre la vorera;7
B-24;;LA PAU;04;2017;92-;Estacionar i no permetre l'ús millor de l'espai disponible;1
B-24;;LA PAU;04;2017;154-;Sense descripció de la infracció;1
B-25;;PUIGFRED;04;2017;94-;Estacionar un vehicle temps indefinit amb símptomes d'abandonament  impedint altres estacionaments;1
B-27;;SANT JOAN DE LLEFIÀ;04;2017;94-A;Sense descripció de la infracció;3
B-27;;SANT JOAN DE LLEFIÀ;04;2017;94-E;Estacionar sobre la vorera;8
B-27;;SANT JOAN DE LLEFIÀ;04;2017;94-;Estacionar un vehicle temps indefinit amb símptomes d'abandonament  impedint altres estacionaments;2
B-27;;SANT JOAN DE LLEFIÀ;04;2017;91-M;Sense descripció de la infracció;12
B-27;;SANT JOAN DE LLEFIÀ;04;2017;154-;No obeir el senyal d'estacionament prohibit;1
B-27;;SANT JOAN DE LLEFIÀ;04;2017;154-;Sense descripció de la infracció;1
