CODI_DIVISIO_TERRITORIAL;DISTRICTE_AMBIT_TERRITORIAL;BARRI_AMBIT_TERRITORIAL;MES;ANY;CODI_INFRACCIO;DESCRIPCIO_INFRACCIO;NRE_TOTAL
B-1; ;Centre;06;2014;101-1;Circular sense portar encès l enllumenat reglamentari durant la nit;1
B-1; ;Centre;06;2014;104-1;Circular de dia amb una motocicleta sense l enllumenat reglamentari;1
B-1; ;Centre;06;2014;117-1;No utilitzar , el conductor/a, el cinturó de seguretat;2
B-1; ;Centre;06;2014;117-4;Circular amb un menor de 12 anys en el seient davanter del vehicle sense utilitzar un dispositiu homologat a l efecte;1
B-1; ;Centre;06;2014;146-;No respectar semàfors circulars per a vehicles;4
B-1; ;Centre;06;2014;152-1;No obeir el senyal de circulació prohibida;1
B-1; ;Centre;06;2014;154-;No respectar altres senyals de prohibició o restricció;2
B-1; ;Centre;06;2014;154-1;No obeir el senyal d estacionament prohibit;6
B-1; ;Centre;06;2014;154-4;No obeir el senyal d aturada prohibida;1
B-1; ;Centre;06;2014;18-2;Conduir sense mantenir el camp necessari de visió;9
B-1; ;Centre;06;2014;2-;No trobo la descripció de la infracció;1
B-1; ;Centre;06;2014;20-1;Conduir un vehicle amb una concentració d alcohol en l aire espirat entre 0,25 i 0,50 mgs;5
B-1; ;Centre;06;2014;3-1;Conduïr de forma negligent;1
B-1; ;Centre;06;2014;72-3;Incorporar-se a la circulació, procedent d una via d accés o zona limítrofa, sense cedir pas a altres vehicles i obligant els altres conductors/es a maniobrar bruscament;1
B-1; ;Centre;06;2014;9-;Transportar un nombre de persones superior al de places autoritzades;3
B-1; ;Centre;06;2014;91-1;Estacionar en una sortida d emergència;2
B-1; ;Centre;06;2014;91-11;Estacionar en un gual obstaculitzant totalment la sortida de vehicles;1
B-1; ;Centre;06;2014;91-12;Estacionar en una zona de càrrega i descàrrega obstaculitzant els vehicles autoritzats per a fer-ho;1
B-1; ;Centre;06;2014;91-17;Estacionar de forma que s impedeixi l accés de persones a un inmoble;1
B-1; ;Centre;06;2014;91-18;Estacionar en un carril obstaculitzant la circulació;1
B-1; ;Centre;06;2014;91-2;No trobo la descripció de la infracció;1
B-1; ;Centre;06;2014;94-12;Estacionar en un carril reservat a la circulació i afectar-la;8
B-1; ;Centre;06;2014;94-13;Estacionar en una part de la via reservada al servei de determinats usuaris/es;4
B-1; ;Centre;06;2014;94-16;Estacionar en doble fila;1
B-1; ;Centre;06;2014;94-17;Estacionar damunt la vorera;18
B-1; ;Centre;06;2014;94-19;Estacionar en una zona de càrrega i descàrrega;12
B-1; ;Centre;06;2014;94-2;No trobo la descripció de la infracció;2
B-1; ;Centre;06;2014;94-2;Estacionar sobre la vorera;2
B-1; ;Centre;06;2014;94-20;Estacionar en una zona senyalitzada per a l ús exclusiu de minusvàlids;1
B-1; ;Centre;06;2014;94-21;Estacionar en una zona per a vianants;15
B-1; ;Centre;06;2014;94-22;Estacionar en una zona reservada al transport públic;1
B-1; ;Centre;06;2014;94-29;Estacionar un ciclomotor o motocicleta en una vorera de menys de 3 m d amplada;1
B-1; ;Centre;06;2014;94-31;Estacionar sense tiquet de control d horari;229
B-1; ;Centre;06;2014;94-32;Estacionar i sobrepassar el temps del tiquet de control d horari;135
B-1; ;Centre;06;2014;94-34;Estacionar amb el tiquet de control d horari sense que es vegi;15
B-10; ;Bonavista;06;2014;167-1;No respectar la línia longitudinal contínua;1
B-11; ;Manresà;06;2014;18-1;Conduir sense matenir la pròpia llibertat de moviments;1
B-11; ;Manresà;06;2014;3-1;Conduïr de forma negligent;1
B-11; ;Manresà;06;2014;58-1;No mostrar amb temps suficient, amb reducció gradual de velocitat, que cedirà el pas en la intersecció;1
B-11; ;Manresà;06;2014;94-13;Estacionar en una part de la via reservada al servei de determinats usuaris/es;1
B-11; ;Manresà;06;2014;94-18;Estacionar en un gual;1
B-11; ;Manresà;06;2014;94-31;Estacionar sense tiquet de control d horari;22
B-12; ;Canyadó;06;2014;118-1;No utilitzar, el conductor/a casc de protecció;1
B-12; ;Canyadó;06;2014;9-;Transportar un nombre de persones superior al de places autoritzades;2
B-12; ;Canyadó;06;2014;94-18;Estacionar en un gual;1
B-13; ;Casagemes;06;2014;146-;No respectar semàfors circulars per a vehicles;1
B-13; ;Casagemes;06;2014;152-;No respectar senyals de prohibició d entrada;1
B-13; ;Casagemes;06;2014;84-1;Avançar amb desplaçament lateral sense advertir-ho amb temps suficient;1
