CODI_DIVISIO_TERRITORIAL;DISTRICTE_AMBIT_TERRITORIAL;BARRI_AMBIT_TERRITORIAL;MES;ANY;CODI_INFRACCIO;DESCRIPCIO_INFRACCIO;NRE_TOTAL
B-1;;CENTRE;06;2018;94-;Estacionar i sobrepassar el temps del tiquet de control d'horari;9
B-1;;CENTRE;06;2018;91-M;Sense descripció de la infracció;1
B-1;;CENTRE;06;2018;94-;Estacionar amb el tiquet de control d'horari sense que es vegi;1
B-1;;CENTRE;06;2018;94-E;Estacionar sobre la vorera;1
B-1;;CENTRE;06;2018;167-;Sense descripció de la infracció;1
B-1;;CENTRE;06;2018;94-A;Sense descripció de la infracció;2
B-1;;CENTRE;06;2018;94-;Estacionar un vehicle temps indefinit amb símptomes d'abandonament  impedint altres estacionaments;1
B-1;;CENTRE;06;2018;94-;Estacionar sense tiquet de control d'horari;58
B-11;;MANRESÀ;06;2018;94-;Estacionar sense tiquet de control d'horari;11
B-12;;CANYADÓ;06;2018;94-;Estacionar un vehicle temps indefinit amb símptomes d'abandonament  impedint altres estacionaments;1
B-13;;CASAGEMES;06;2018;91-;Estacionar en una sortida d'emergència;1
B-13;;CASAGEMES;06;2018;94-;Estacionar un vehicle temps indefinit amb símptomes d'abandonament  impedint altres estacionaments;2
B-13;;CASAGEMES;06;2018;94-E;Estacionar sobre la vorera;2
B-13;;CASAGEMES;06;2018;91-M;Sense descripció de la infracció;2
B-15;;POMAR;06;2018;94-;Estacionar un vehicle temps indefinit amb símptomes d'abandonament  impedint altres estacionaments;1
B-16;;MORERA;06;2018;65-;Sense descripció de la infracció;1
B-16;;MORERA;06;2018;94-A;Sense descripció de la infracció;1
B-16;;MORERA;06;2018;18-;Conduir sense mantenir el camp necessari de visió;1
B-20;;NOVA LLOREDA;06;2018;94-A;Sense descripció de la infracció;1
B-21;;SISTRELLS;06;2018;20-;Conduir un vehicle amb una concentració d'alcohol en l'aire espirat entre 0,25 i 0,50 mgs;1
B-22;;LA SALUT;06;2018;145-;Sense descripció de la infracció;1
B-22;;LA SALUT;06;2018;94-F;Sense descripció de la infracció;2
B-22;;LA SALUT;06;2018;91-I;Sense descripció de la infracció;1
B-22;;LA SALUT;06;2018;91-M;Sense descripció de la infracció;3
B-22;;LA SALUT;06;2018;154-;Sense descripció de la infracció;31
B-22;;LA SALUT;06;2018;94-E;Estacionar sobre la vorera;20
B-22;;LA SALUT;06;2018;3-;Conduïr de forma negligent;1
B-22;;LA SALUT;06;2018;94-A;Sense descripció de la infracció;7
B-22;;LA SALUT;06;2018;91-;Estacionar en una sortida d'emergència;2
B-22;;LA SALUT;06;2018;94-;Estacionar un vehicle temps indefinit amb símptomes d'abandonament  impedint altres estacionaments;1
B-24;;LA PAU;06;2018;94-A;Sense descripció de la infracció;2
B-24;;LA PAU;06;2018;94-E;Estacionar sobre la vorera;2
B-25;;PUIGFRED;06;2018;91-E;Sense descripció de la infracció;1
B-25;;PUIGFRED;06;2018;91-;Estacionar en el centre de la calçada;1
B-25;;PUIGFRED;06;2018;154-;No obeir el senyal d'aturada prohibida;1
B-25;;PUIGFRED;06;2018;94-A;Sense descripció de la infracció;1
B-25;;PUIGFRED;06;2018;154-;Sense descripció de la infracció;1
B-26;;MONTIGALÀ;06;2018;94-;Estacionar un vehicle temps indefinit amb símptomes d'abandonament  impedint altres estacionaments;2
B-27;;SANT JOAN DE LLEFIÀ;06;2018;94-E;Estacionar sobre la vorera;3
B-27;;SANT JOAN DE LLEFIÀ;06;2018;144-;Sense descripció de la infracció;1
B-27;;SANT JOAN DE LLEFIÀ;06;2018;91-M;Sense descripció de la infracció;1
B-27;;SANT JOAN DE LLEFIÀ;06;2018;91-C;Sense descripció de la infracció;1
B-28;;SANT ANTONI DE LLEFIÀ;06;2018;94-;Estacionar un vehicle temps indefinit amb símptomes d'abandonament  impedint altres estacionaments;1
B-29;;SANT MORI DE LLEFIÀ;06;2018;94-E;Estacionar sobre la vorera;6
B-29;;SANT MORI DE LLEFIÀ;06;2018;91-;Estacionar en una sortida d'emergència;1
B-29;;SANT MORI DE LLEFIÀ;06;2018;94-F;Sense descripció de la infracció;1
B-29;;SANT MORI DE LLEFIÀ;06;2018;20-;Conduir un vehicle amb una concentració d'alcohol en l'aire espirat entre 0,25 i 0,50 mgs;1
B-29;;SANT MORI DE LLEFIÀ;06;2018;91-M;Sense descripció de la infracció;1
B-29;;SANT MORI DE LLEFIÀ;06;2018;94-G;Sense descripció de la infracció;2
B-29;;SANT MORI DE LLEFIÀ;06;2018;94-A;Sense descripció de la infracció;60
B-29;;SANT MORI DE LLEFIÀ;06;2018;94-;Estacionar un vehicle temps indefinit amb símptomes d'abandonament  impedint altres estacionaments;3
B-3;;DALT DE LA VILA;06;2018;94-;Estacionar sense tiquet de control d'horari;39
B-3;;DALT DE LA VILA;06;2018;94-A;Sense descripció de la infracció;18
