CODI_DIVISIO_TERRITORIAL;DISTRICTE_AMBIT_TERRITORIAL;BARRI_AMBIT_TERRITORIAL;MES;ANY;CODI_INFRACCIO;DESCRIPCIO_INFRACCIO;NRE_TOTAL
B-1; ;Centre;11;2015;121-4;Circular amb monopatí o aparell similar arrossegat per un altre vehicle;1
B-1; ;Centre;11;2015;142-5;Utilitzar la zona de reserva de càrrega i descàrrega per a altres utilitats que aquella per la qual es va concedir;2
B-1; ;Centre;11;2015;146-;No respectar semàfors circulars per a vehicles;3
B-1; ;Centre;11;2015;152-1;No obeir el senyal de circulació prohibida;1
B-1; ;Centre;11;2015;154-1;No obeir el senyal d estacionament prohibit;1
B-1; ;Centre;11;2015;159-;No respectar senyals d indicacions generals;2
B-1; ;Centre;11;2015;160-;No respectar senyals de carrils;1
B-1; ;Centre;11;2015;167-1;No respectar la línia longitudinal contínua;1
B-1; ;Centre;11;2015;171-;No respectar marques d altres colors;1
B-1; ;Centre;11;2015;18-2;Conduir sense mantenir el camp necessari de visió;2
B-1; ;Centre;11;2015;3-1;Conduïr de forma negligent;1
B-1; ;Centre;11;2015;78-1;Canviar el sentit de la marxa en un lloc inadequat;1
B-1; ;Centre;11;2015;91-12;Estacionar en una zona de càrrega i descàrrega obstaculitzant els vehicles autoritzats per a fer-ho;1
B-1; ;Centre;11;2015;91-14;Estacionar damunt la vorera obstaculitzant el pas de vianants;1
B-1; ;Centre;11;2015;91-18;Estacionar en un carril obstaculitzant la circulació;9
B-1; ;Centre;11;2015;91-8;Estacionar i obstaculitzar greument la circulació;1
B-1; ;Centre;11;2015;94-12;Estacionar en un carril reservat a la circulació i afectar-la;8
B-1; ;Centre;11;2015;94-13;Estacionar en una part de la via reservada al servei de determinats usuaris/es;1
B-1; ;Centre;11;2015;94-17;Estacionar damunt la vorera;3
B-1; ;Centre;11;2015;94-19;Estacionar en una zona de càrrega i descàrrega;4
B-1; ;Centre;11;2015;94-2;No trobo la descripció de la infracció;1
B-1; ;Centre;11;2015;94-2;Estacionar sobre la vorera;2
B-1; ;Centre;11;2015;94-20;Estacionar en una zona senyalitzada per a l ús exclusiu de minusvàlids;2
B-1; ;Centre;11;2015;94-21;Estacionar en una zona per a vianants;14
B-1; ;Centre;11;2015;94-22;Estacionar en una zona reservada al transport públic;1
B-1; ;Centre;11;2015;94-31;Estacionar sense tiquet de control d horari;173
B-1; ;Centre;11;2015;94-32;Estacionar i sobrepassar el temps del tiquet de control d horari;65
B-1; ;Centre;11;2015;94-33;Estacionar i sobrepassar el temps màxim autoritzat;20
B-1; ;Centre;11;2015;94-34;Estacionar amb el tiquet de control d horari sense que es vegi;8
B-10; ;Bonavista;11;2015;167-;No respectar marques blanques longitudinals;1
B-10; ;Bonavista;11;2015;94-11;Estacionar un vehicle temps indefinit amb símptomes d abandonament  impedint altres estacionaments;1
B-11; ;Manresà;11;2015;146-;No respectar semàfors circulars per a vehicles;1
B-11; ;Manresà;11;2015;20-1;Conduir un vehicle amb una concentració d alcohol en l aire espirat entre 0,25 i 0,50 mgs;1
B-12; ;Canyadó;11;2015;121-6;Circular amb un vehicle per una zona de vianants;1
B-12; ;Canyadó;11;2015;56-2;No cedir pas en intersecció regulada per semàfors i obligar un altre conductor/a a maniobrar bruscament;1
B-12; ;Canyadó;11;2015;94-11;Estacionar un vehicle temps indefinit amb símptomes d abandonament  impedint altres estacionaments;2
B-13; ;Casagemes;11;2015;143-1;No obeir les ordres de l agent de circulació;1
B-13; ;Casagemes;11;2015;74-1;Girar sense avisar amb temps suficient els conductor/es i els vehicles que cirulen darrere;1
B-13; ;Casagemes;11;2015;94-18;Estacionar en un gual;2
B-15; ;Pomar;11;2015;94-11;Estacionar un vehicle temps indefinit amb símptomes d abandonament  impedint altres estacionaments;1
B-16; ;Morera;11;2015;94-12;Estacionar en un carril reservat a la circulació i afectar-la;1
B-16; ;Morera;11;2015;94-18;Estacionar en un gual;1
B-16; ;Morera;11;2015;94-19;Estacionar en una zona de càrrega i descàrrega;1
B-16; ;Morera;11;2015;94-9;Estacionar en una intersecció;1
B-19; ;Sant Crist De Can Cabanyes;11;2015;9-1;Transportar un nombre de persones superior al de places autoritzades;1
B-19; ;Sant Crist De Can Cabanyes;11;2015;91-14;Estacionar damunt la vorera obstaculitzant el pas de vianants;1
B-19; ;Sant Crist De Can Cabanyes;11;2015;94-12;Estacionar en un carril reservat a la circulació i afectar-la;2
B-19; ;Sant Crist De Can Cabanyes;11;2015;94-33;Estacionar i sobrepassar el temps màxim autoritzat;1
