CODI_DIVISIO_TERRITORIAL;DISTRICTE_AMBIT_TERRITORIAL;BARRI_AMBIT_TERRITORIAL;MES;ANY;CODI_INFRACCIO;DESCRIPCIO_INFRACCIO;NRE_TOTAL
;;;02;2018;9-;Sense descripció de la infracció;2
;;;02;2018;3-;Conduïr de forma negligent;3
;;;02;2018;118-;No utilitzar, el conductor/a casc de protecció;1
;;;02;2018;94-;Estacionar sense tiquet de control d'horari;4
;;;02;2018;94-;Estacionar bloquejant un contenidor impedint o dificultant la seva utilització o desplaçament;1
;;;02;2018;101-;Circular sense portar encès l'enllumenat reglamentari durant la nit;2
;;;02;2018;91-;Estacionar en separadors, illes o altres elements de canalització del trànsit;2
;;;02;2018;146-;Sense descripció de la infracció;14
;;;02;2018;50-;No respectar un vehicle el límit de velocitat establert, excés de velocitat superior a 10 km/h i fins 20 km/h;2
;;;02;2018;106-;Utilitzar els llums de boira sense causa justificada;1
;;;02;2018;91-;Estacionar en una zona reservada al transport públic obstaculitzant els vehicles autoritzats per a fer-ho;1
;;;02;2018;171-;Sense descripció de la infracció;12
;;;02;2018;91-;Estacionar en el centre de la calçada;6
;;;02;2018;154-;No obeir el senyal d'estacionament prohibit;21
;;;02;2018;94-;Estacionar un vehicle temps indefinit amb símptomes d'abandonament  impedint altres estacionaments;20
;;;02;2018;160-;Sense descripció de la infracció;3
;;;02;2018;94-C;Sense descripció de la infracció;1
;;;02;2018;94-;Aturar-se en un carril reservat a la circulació i afectar-la;2
;;;02;2018;91-M;Sense descripció de la infracció;7
;;;02;2018;91-;Estacionar en un pas de vianants i impedir-ne el pas;2
