CODI_DIVISIO_TERRITORIAL;DISTRICTE_AMBIT_TERRITORIAL;BARRI_AMBIT_TERRITORIAL;MES;ANY;CODI_INFRACCIO;DESCRIPCIO_INFRACCIO;NRE_TOTAL
B-1; ;Centre;12;2013;121-6;Circular amb un vehicle per una zona de vianants;1
B-1; ;Centre;12;2013;142-5;Utilitzar la zona de reserva de càrrega i descàrrega per a altres utilitats que aquella per la qual es va concedir;11
B-1; ;Centre;12;2013;145-;No trobo la descripció de la infracció;1
B-1; ;Centre;12;2013;146-;No respectar semàfors circulars per a vehicles;7
B-1; ;Centre;12;2013;151-2;No trobo la descripció de la infracció;1
B-1; ;Centre;12;2013;154-;No respectar altres senyals de prohibició o restricció;4
B-1; ;Centre;12;2013;154-1;No obeir el senyal d estacionament prohibit;2
B-1; ;Centre;12;2013;155-;No respectar senyals d obligació;1
B-1; ;Centre;12;2013;159-;No respectar senyals d indicacions generals;1
B-1; ;Centre;12;2013;160-;No respectar senyals de carrils;1
B-1; ;Centre;12;2013;171-;No respectar marques d altres colors;16
B-1; ;Centre;12;2013;18-2;Conduir sense mantenir el camp necessari de visió;8
B-1; ;Centre;12;2013;20-1;Conduir un vehicle amb una concentració d alcohol en l aire espirat entre 0,25 i 0,50 mgs;3
B-1; ;Centre;12;2013;3-1;Conduïr de forma negligent;1
B-1; ;Centre;12;2013;37-1;Contravenir a restriccions imposades a determinats vehicles en vies concretes;1
B-1; ;Centre;12;2013;84-1;Avançar amb desplaçament lateral sense advertir-ho amb temps suficient;1
B-1; ;Centre;12;2013;9-;Transportar un nombre de persones superior al de places autoritzades;4
B-1; ;Centre;12;2013;91-1;Estacionar en una sortida d emergència;1
B-1; ;Centre;12;2013;91-10;Estacionar en doble fila obstaculitzant la circulació;1
B-1; ;Centre;12;2013;91-11;Estacionar en un gual obstaculitzant totalment la sortida de vehicles;1
B-1; ;Centre;12;2013;91-12;Estacionar en una zona de càrrega i descàrrega obstaculitzant els vehicles autoritzats per a fer-ho;5
B-1; ;Centre;12;2013;91-13;Estacionar en una zona reservada al transport públic obstaculitzant els vehicles autoritzats per a fer-ho;1
B-1; ;Centre;12;2013;91-14;Estacionar damunt la vorera obstaculitzant el pas de vianants;10
B-1; ;Centre;12;2013;91-15;Estacionar en una zona per als vianants i impedir-ne el pas;1
B-1; ;Centre;12;2013;91-18;Estacionar en un carril obstaculitzant la circulació;6
B-1; ;Centre;12;2013;91-3;Estacionar en separadors, illes o altres elements de canalització del trànsit;1
B-1; ;Centre;12;2013;91-4;Estacionar en el centre de la calçada;2
B-1; ;Centre;12;2013;91-5;Estacionar en un pas de minusvàlids;14
B-1; ;Centre;12;2013;91-8;Estacionar i obstaculitzar greument la circulació;1
B-1; ;Centre;12;2013;94-11;Estacionar un vehicle temps indefinit amb símptomes d abandonament  impedint altres estacionaments;2
B-1; ;Centre;12;2013;94-12;Estacionar en un carril reservat a la circulació i afectar-la;44
B-1; ;Centre;12;2013;94-13;Estacionar en una part de la via reservada al servei de determinats usuaris/es;41
B-1; ;Centre;12;2013;94-14;Estacionar a prop d una intersecció i dificultar el gir;9
B-1; ;Centre;12;2013;94-15;Estacionar a prop d una intersecció i dificultar la visibilitat;2
B-1; ;Centre;12;2013;94-17;Estacionar damunt la vorera;16
B-1; ;Centre;12;2013;94-18;Estacionar en un gual;4
B-1; ;Centre;12;2013;94-19;Estacionar en una zona de càrrega i descàrrega;14
B-1; ;Centre;12;2013;94-2;No trobo la descripció de la infracció;4
B-1; ;Centre;12;2013;94-2;Aturar-se en un carril reservat a la circulació i afectar-la;1
B-1; ;Centre;12;2013;94-2;Estacionar sobre la vorera;1
B-1; ;Centre;12;2013;94-20;Estacionar en una zona senyalitzada per a l ús exclusiu de minusvàlids;4
B-1; ;Centre;12;2013;94-21;Estacionar en una zona per a vianants;22
B-1; ;Centre;12;2013;94-3;Aturar-se en una part de la via reservada al servei de determinats usuaris/es;1
B-1; ;Centre;12;2013;94-31;Estacionar sense tiquet de control d horari;259
B-1; ;Centre;12;2013;94-32;Estacionar i sobrepassar el temps del tiquet de control d horari;85
B-1; ;Centre;12;2013;94-33;Estacionar i sobrepassar el temps màxim autoritzat;56
B-1; ;Centre;12;2013;94-34;Estacionar amb el tiquet de control d horari sense que es vegi;6
B-1; ;Centre;12;2013;94-9;Estacionar en una intersecció;4
B-10; ;Bonavista;12;2013;94-33;Estacionar i sobrepassar el temps màxim autoritzat;1
B-11; ;Manresà;12;2013;146-;No respectar semàfors circulars per a vehicles;1
B-11; ;Manresà;12;2013;152-;No respectar senyals de prohibició d entrada;1
B-11; ;Manresà;12;2013;167-1;No respectar la línia longitudinal contínua;2
B-11; ;Manresà;12;2013;18-2;Conduir sense mantenir el camp necessari de visió;1
B-11; ;Manresà;12;2013;20-1;Conduir un vehicle amb una concentració d alcohol en l aire espirat entre 0,25 i 0,50 mgs;1
B-11; ;Manresà;12;2013;91-12;Estacionar en una zona de càrrega i descàrrega obstaculitzant els vehicles autoritzats per a fer-ho;1
B-11; ;Manresà;12;2013;92-3;Absentar-se del vehicle sense prendre mesures per evitar que es posi en moviment;1
B-11; ;Manresà;12;2013;94-11;Estacionar un vehicle temps indefinit amb símptomes d abandonament  impedint altres estacionaments;3
B-11; ;Manresà;12;2013;94-13;Estacionar en una part de la via reservada al servei de determinats usuaris/es;4
B-11; ;Manresà;12;2013;94-16;Estacionar en doble fila;1
B-11; ;Manresà;12;2013;94-3;Aturar-se en una part de la via reservada al servei de determinats usuaris/es;1
B-12; ;Canyadó;12;2013;146-;No respectar semàfors circulars per a vehicles;1
B-12; ;Canyadó;12;2013;152-1;No obeir el senyal de circulació prohibida;1
B-12; ;Canyadó;12;2013;154-4;No obeir el senyal d aturada prohibida;1
B-12; ;Canyadó;12;2013;20-1;Conduir un vehicle amb una concentració d alcohol en l aire espirat entre 0,25 i 0,50 mgs;1
B-12; ;Canyadó;12;2013;3-1;Conduïr de forma negligent;1
B-12; ;Canyadó;12;2013;78-1;Canviar el sentit de la marxa en un lloc inadequat;1
B-12; ;Canyadó;12;2013;91-11;Estacionar en un gual obstaculitzant totalment la sortida de vehicles;1
B-12; ;Canyadó;12;2013;91-3;Estacionar en separadors, illes o altres elements de canalització del trànsit;4
B-12; ;Canyadó;12;2013;94-12;Estacionar en un carril reservat a la circulació i afectar-la;2
B-13; ;Casagemes;12;2013;152-1;No obeir el senyal de circulació prohibida;1
B-13; ;Casagemes;12;2013;91-11;Estacionar en un gual obstaculitzant totalment la sortida de vehicles;2
B-13; ;Casagemes;12;2013;94-13;Estacionar en una part de la via reservada al servei de determinats usuaris/es;1
