CODI_DIVISIO_TERRITORIAL;DISTRICTE_AMBIT_TERRITORIAL;BARRI_AMBIT_TERRITORIAL;MES;ANY;CODI_INFRACCIO;DESCRIPCIO_INFRACCIO;NRE_TOTAL
B-1;;CENTRE;01;2018;94-A;Sense descripció de la infracció;5
B-1;;CENTRE;01;2018;18-;Conduir sense matenir la pròpia llibertat de moviments;1
B-1;;CENTRE;01;2018;94-E;Estacionar sobre la vorera;4
B-1;;CENTRE;01;2018;154-;Sense descripció de la infracció;1
B-1;;CENTRE;01;2018;94-;Aturar-se en un revolt de visibilitat reduïda;1
B-1;;CENTRE;01;2018;94-;Estacionar amb el tiquet de control d'horari sense que es vegi;3
B-1;;CENTRE;01;2018;91-G;Sense descripció de la infracció;5
B-1;;CENTRE;01;2018;94-;Estacionar sense tiquet de control d'horari;33
B-1;;CENTRE;01;2018;153-;Sense descripció de la infracció;1
B-1;;CENTRE;01;2018;94-;Estacionar i sobrepassar el temps del tiquet de control d'horari;4
B-11;;MANRESÀ;01;2018;94-;Estacionar un vehicle temps indefinit amb símptomes d'abandonament  impedint altres estacionaments;3
B-12;;CANYADÓ;01;2018;154-;Sense descripció de la infracció;1
B-13;;CASAGEMES;01;2018;167-;Sense descripció de la infracció;1
B-13;;CASAGEMES;01;2018;154-;Sense descripció de la infracció;1
B-13;;CASAGEMES;01;2018;94-;Estacionar un vehicle temps indefinit amb símptomes d'abandonament  impedint altres estacionaments;5
B-15;;POMAR;01;2018;94-E;Estacionar sobre la vorera;1
B-19;;SANT CRIST DE CAN CABANYES;01;2018;94-;Estacionar un vehicle temps indefinit amb símptomes d'abandonament  impedint altres estacionaments;1
B-19;;SANT CRIST DE CAN CABANYES;01;2018;94-G;Sense descripció de la infracció;1
B-19;;SANT CRIST DE CAN CABANYES;01;2018;94-F;Sense descripció de la infracció;1
B-2;;COLL I PUJOL;01;2018;94-G;Sense descripció de la infracció;1
B-2;;COLL I PUJOL;01;2018;94-;Estacionar en un carril reservat a la circulació i afectar-la;1
B-2;;COLL I PUJOL;01;2018;91-M;Sense descripció de la infracció;1
B-2;;COLL I PUJOL;01;2018;94-E;Estacionar sobre la vorera;1
B-20;;NOVA LLOREDA;01;2018;91-;Estacionar en una sortida d'emergència;1
B-21;;SISTRELLS;01;2018;94-;Estacionar un vehicle temps indefinit amb símptomes d'abandonament  impedint altres estacionaments;3
B-21;;SISTRELLS;01;2018;94-E;Estacionar sobre la vorera;2
B-21;;SISTRELLS;01;2018;91-I;Sense descripció de la infracció;1
B-22;;LA SALUT;01;2018;154-;Sense descripció de la infracció;2
B-22;;LA SALUT;01;2018;94-;Estacionar un vehicle temps indefinit amb símptomes d'abandonament  impedint altres estacionaments;2
B-22;;LA SALUT;01;2018;81-;No efectuar lentament la maniobra de marxa enrera;1
B-22;;LA SALUT;01;2018;91-M;Sense descripció de la infracció;1
B-22;;LA SALUT;01;2018;91-;Estacionar en una sortida d'emergència;2
B-22;;LA SALUT;01;2018;94-E;Estacionar sobre la vorera;3
B-22;;LA SALUT;01;2018;94-A;Sense descripció de la infracció;3
B-22;;LA SALUT;01;2018;94-;Aturar-se en un carril reservat a la circulació i afectar-la;1
B-22;;LA SALUT;01;2018;18-;Conduir sense mantenir el camp necessari de visió;2
B-23;;LLOREDA;01;2018;94-A;Sense descripció de la infracció;1
B-24;;LA PAU;01;2018;94-E;Estacionar sobre la vorera;3
B-24;;LA PAU;01;2018;94-G;Sense descripció de la infracció;1
B-24;;LA PAU;01;2018;92-;Estacionar i no permetre l'ús millor de l'espai disponible;1
B-24;;LA PAU;01;2018;94-A;Sense descripció de la infracció;2
B-24;;LA PAU;01;2018;91-;Estacionar en una sortida d'emergència;1
B-24;;LA PAU;01;2018;91-M;Sense descripció de la infracció;2
B-25;;PUIGFRED;01;2018;91-E;Sense descripció de la infracció;2
B-25;;PUIGFRED;01;2018;94-G;Sense descripció de la infracció;1
B-25;;PUIGFRED;01;2018;91-C;Sense descripció de la infracció;1
B-26;;MONTIGALÀ;01;2018;117-;No utilitzar , el conductor/a, el cinturó de seguretat;1
B-27;;SANT JOAN DE LLEFIÀ;01;2018;91-M;Sense descripció de la infracció;2
B-27;;SANT JOAN DE LLEFIÀ;01;2018;94-;Estacionar un vehicle temps indefinit amb símptomes d'abandonament  impedint altres estacionaments;1
B-27;;SANT JOAN DE LLEFIÀ;01;2018;143-;No obeir les ordres de l'agent de circulació;1
B-27;;SANT JOAN DE LLEFIÀ;01;2018;91-C;Sense descripció de la infracció;2
B-27;;SANT JOAN DE LLEFIÀ;01;2018;94-E;Estacionar sobre la vorera;2
B-27;;SANT JOAN DE LLEFIÀ;01;2018;94-A;Sense descripció de la infracció;1
B-27;;SANT JOAN DE LLEFIÀ;01;2018;94-G;Sense descripció de la infracció;1
B-27;;SANT JOAN DE LLEFIÀ;01;2018;154-;Sense descripció de la infracció;1
B-28;;SANT ANTONI DE LLEFIÀ;01;2018;94-F;Sense descripció de la infracció;1
B-28;;SANT ANTONI DE LLEFIÀ;01;2018;94-;Estacionar un vehicle temps indefinit amb símptomes d'abandonament  impedint altres estacionaments;4
B-28;;SANT ANTONI DE LLEFIÀ;01;2018;91-M;Sense descripció de la infracció;2
B-29;;SANT MORI DE LLEFIÀ;01;2018;91-M;Sense descripció de la infracció;1
B-29;;SANT MORI DE LLEFIÀ;01;2018;78-;Canviar el sentit de la marxa en un lloc inadequat;1
B-29;;SANT MORI DE LLEFIÀ;01;2018;143-;No obeir les ordres de l'agent de circulació;1
B-29;;SANT MORI DE LLEFIÀ;01;2018;146-;Sense descripció de la infracció;1
B-29;;SANT MORI DE LLEFIÀ;01;2018;18-;Conduir sense mantenir el camp necessari de visió;2
