CODI_DIVISIO_TERRITORIAL;DISTRICTE_AMBIT_TERRITORIAL;BARRI_AMBIT_TERRITORIAL;MES;ANY;CODI_INFRACCIO;DESCRIPCIO_INFRACCIO;NRE_TOTAL
B-1; ;Centre;01;2016;121-6;Circular amb un vehicle per una zona de vianants;2
B-1; ;Centre;01;2016;154-;Sense descripció de la infracció;2
B-1; ;Centre;01;2016;154-1;No obeir el senyal d estacionament prohibit;1
B-1; ;Centre;01;2016;171-;Sense descripció de la infracció;1
B-1; ;Centre;01;2016;91-12;Estacionar en una zona de càrrega i descàrrega obstaculitzant els vehicles autoritzats per a fer-ho;2
B-1; ;Centre;01;2016;91-14;Estacionar damunt la vorera obstaculitzant el pas de vianants;2
B-1; ;Centre;01;2016;91-17;Estacionar de forma que s impedeixi l accés de persones a un inmoble;1
B-1; ;Centre;01;2016;91-18;Estacionar en un carril obstaculitzant la circulació;5
B-1; ;Centre;01;2016;91-8;Estacionar i obstaculitzar greument la circulació;2
B-1; ;Centre;01;2016;92-2;Estacionar i no permetre l ús millor de l espai disponible;1
B-1; ;Centre;01;2016;94-12;Estacionar en un carril reservat a la circulació i afectar-la;4
B-1; ;Centre;01;2016;94-17;Estacionar damunt la vorera;2
B-1; ;Centre;01;2016;94-19;Estacionar en una zona de càrrega i descàrrega;4
B-1; ;Centre;01;2016;94-2;Aturar-se en un carril reservat a la circulació i afectar-la;2
B-1; ;Centre;01;2016;94-2;Estacionar sobre la vorera;14
B-1; ;Centre;01;2016;94-22;Estacionar en una zona reservada al transport públic;1
B-1; ;Centre;01;2016;94-31;Estacionar sense tiquet de control d horari;161
B-1; ;Centre;01;2016;94-32;Estacionar i sobrepassar el temps del tiquet de control d horari;50
B-1; ;Centre;01;2016;94-34;Estacionar amb el tiquet de control d horari sense que es vegi;5
B-11; ;Manresà;01;2016;101-1;Circular sense portar encès l enllumenat reglamentari durant la nit;1
B-11; ;Manresà;01;2016;20-1;Conduir un vehicle amb una concentració d alcohol en l aire espirat entre 0,25 i 0,50 mgs;1
B-11; ;Manresà;01;2016;3-1;Conduïr de forma negligent;1
B-11; ;Manresà;01;2016;56-2;No cedir pas en intersecció regulada per semàfors i obligar un altre conductor/a a maniobrar bruscament;1
B-11; ;Manresà;01;2016;94-11;Estacionar un vehicle temps indefinit amb símptomes d abandonament  impedint altres estacionaments;3
B-12; ;Canyadó;01;2016;94-11;Estacionar un vehicle temps indefinit amb símptomes d abandonament  impedint altres estacionaments;5
B-13; ;Casagemes;01;2016;154-;Sense descripció de la infracció;5
B-13; ;Casagemes;01;2016;154-1;No obeir el senyal d estacionament prohibit;1
B-13; ;Casagemes;01;2016;20-1;Conduir un vehicle amb una concentració d alcohol en l aire espirat entre 0,25 i 0,50 mgs;1
B-13; ;Casagemes;01;2016;91-11;Estacionar en un gual obstaculitzant totalment la sortida de vehicles;1
B-13; ;Casagemes;01;2016;91-12;Estacionar en una zona de càrrega i descàrrega obstaculitzant els vehicles autoritzats per a fer-ho;1
B-13; ;Casagemes;01;2016;94-11;Estacionar un vehicle temps indefinit amb símptomes d abandonament  impedint altres estacionaments;1
B-16; ;Morera;01;2016;94-1;Sense descripció de la infracció;1
B-16; ;Morera;01;2016;94-11;Estacionar un vehicle temps indefinit amb símptomes d abandonament  impedint altres estacionaments;1
B-16; ;Morera;01;2016;94-2;Aturar-se en un carril reservat a la circulació i afectar-la;1
B-19; ;Sant Crist De Can Cabanyes;01;2016;91-14;Estacionar damunt la vorera obstaculitzant el pas de vianants;1
B-19; ;Sant Crist De Can Cabanyes;01;2016;92-1;Estacionar el vehicle sense situar-lo paral·lel a la vora de la calçada;1
B-19; ;Sant Crist De Can Cabanyes;01;2016;94-11;Estacionar un vehicle temps indefinit amb símptomes d abandonament  impedint altres estacionaments;2
B-19; ;Sant Crist De Can Cabanyes;01;2016;94-12;Estacionar en un carril reservat a la circulació i afectar-la;2
B-19; ;Sant Crist De Can Cabanyes;01;2016;94-17;Estacionar damunt la vorera;2
B-19; ;Sant Crist De Can Cabanyes;01;2016;94-19;Estacionar en una zona de càrrega i descàrrega;1
B-19; ;Sant Crist De Can Cabanyes;01;2016;94-2;Aturar-se en un carril reservat a la circulació i afectar-la;1
B-2; ;Coll I Pujol;01;2016;160-;Sense descripció de la infracció;1
B-2; ;Coll I Pujol;01;2016;160-1;No respectar el carril reservat als autobusos o taxis;1
B-2; ;Coll I Pujol;01;2016;94-11;Estacionar un vehicle temps indefinit amb símptomes d abandonament  impedint altres estacionaments;2
B-2; ;Coll I Pujol;01;2016;94-17;Estacionar damunt la vorera;1
B-2; ;Coll I Pujol;01;2016;94-2;Sense descripció de la infracció;1
B-20; ;Nova Lloreda;01;2016;3-1;Conduïr de forma negligent;1
B-20; ;Nova Lloreda;01;2016;46-1;Sense descripció de la infracció;1
B-20; ;Nova Lloreda;01;2016;91-16;Estacionar en un pas de vianants i impedir-ne el pas;2
B-20; ;Nova Lloreda;01;2016;94-12;Estacionar en un carril reservat a la circulació i afectar-la;1
B-20; ;Nova Lloreda;01;2016;94-17;Estacionar damunt la vorera;2
B-20; ;Nova Lloreda;01;2016;94-2;Sense descripció de la infracció;1
B-21; ;Sistrells;01;2016;154-1;No obeir el senyal d estacionament prohibit;1
B-21; ;Sistrells;01;2016;91-9;Estacionar i provocar un risc per a la resta d usuaris/es;1
B-21; ;Sistrells;01;2016;94-11;Estacionar un vehicle temps indefinit amb símptomes d abandonament  impedint altres estacionaments;3
B-21; ;Sistrells;01;2016;94-2;Sense descripció de la infracció;3
B-21; ;Sistrells;01;2016;94-2;Aturar-se en un carril reservat a la circulació i afectar-la;2
B-22; ;La Salut;01;2016;146-;Sense descripció de la infracció;2
B-22; ;La Salut;01;2016;154-;Sense descripció de la infracció;4
B-22; ;La Salut;01;2016;154-1;No obeir el senyal d estacionament prohibit;12
B-22; ;La Salut;01;2016;18-2;Conduir sense mantenir el camp necessari de visió;2
B-22; ;La Salut;01;2016;20-1;Conduir un vehicle amb una concentració d alcohol en l aire espirat entre 0,25 i 0,50 mgs;2
B-22; ;La Salut;01;2016;56-2;No cedir pas en intersecció regulada per semàfors i obligar un altre conductor/a a maniobrar bruscament;1
B-22; ;La Salut;01;2016;90-2;Estacionar un vehicle separat de la vora dreta de la calçada en una via de doble sentit;3
B-22; ;La Salut;01;2016;91-11;Estacionar en un gual obstaculitzant totalment la sortida de vehicles;1
B-22; ;La Salut;01;2016;91-14;Estacionar damunt la vorera obstaculitzant el pas de vianants;3
B-22; ;La Salut;01;2016;91-16;Estacionar en un pas de vianants i impedir-ne el pas;1
B-22; ;La Salut;01;2016;91-18;Estacionar en un carril obstaculitzant la circulació;6
B-22; ;La Salut;01;2016;91-2;Estacionar i impedir el moviment de vehicles degudament estacionats;1
B-22; ;La Salut;01;2016;94-11;Estacionar un vehicle temps indefinit amb símptomes d abandonament  impedint altres estacionaments;15
B-22; ;La Salut;01;2016;94-12;Estacionar en un carril reservat a la circulació i afectar-la;5
B-22; ;La Salut;01;2016;94-17;Estacionar damunt la vorera;5
B-22; ;La Salut;01;2016;94-18;Estacionar en un gual;1
B-22; ;La Salut;01;2016;94-19;Estacionar en una zona de càrrega i descàrrega;2
B-22; ;La Salut;01;2016;94-2;Sense descripció de la infracció;2
