CODI_DIVISIO_TERRITORIAL;DISTRICTE_AMBIT_TERRITORIAL;BARRI_AMBIT_TERRITORIAL;MES;ANY;CODI_INFRACCIO;DESCRIPCIO_INFRACCIO;NRE_TOTAL
B-1;;CENTRE;05;2019;94-;Estacionar amb el tiquet de control d'horari sense que es vegi;2
B-1;;CENTRE;05;2019;94-;Estacionar i sobrepassar el temps del tiquet de control d'horari;31
B-1;;CENTRE;05;2019;94-;Estacionar sense tiquet de control d'horari;49
B-1;;CENTRE;05;2019;91-;Estacionar en una sortida d'emergència;2
B-1;;CENTRE;05;2019;94-F;Sense descripció de la infracció;1
B-1;;CENTRE;05;2019;154-;Sense descripció de la infracció;2
B-1;;CENTRE;05;2019;117-;No utilitzar, el passatger del seient del darrera, el cinturó de seguretat;1
B-11;;MANRESÀ;05;2019;94-;Estacionar un vehicle temps indefinit amb símptomes d'abandonament  impedint altres estacionaments;1
B-13;;CASAGEMES;05;2019;94-;Estacionar en un carril reservat a la circulació i afectar-la;1
B-13;;CASAGEMES;05;2019;94-E;Estacionar sobre la vorera;1
B-16;;MORERA;05;2019;94-G;Sense descripció de la infracció;1
B-19;;SANT CRIST DE CAN CABANYES;05;2019;94-A;Sense descripció de la infracció;1
B-19;;SANT CRIST DE CAN CABANYES;05;2019;154-;Sense descripció de la infracció;1
B-2;;COLL I PUJOL;05;2019;3-;Conduïr de forma negligent;1
B-21;;SISTRELLS;05;2019;118-;No utilitzar, el conductor/a casc de protecció;1
B-22;;LA SALUT;05;2019;94-C;Sense descripció de la infracció;1
B-22;;LA SALUT;05;2019;101-;Circular sense portar encès l'enllumenat reglamentari durant la nit;1
B-22;;LA SALUT;05;2019;94-;Estacionar un vehicle temps indefinit amb símptomes d'abandonament  impedint altres estacionaments;2
B-22;;LA SALUT;05;2019;171-;Sense descripció de la infracció;1
B-22;;LA SALUT;05;2019;94-E;Estacionar sobre la vorera;3
B-22;;LA SALUT;05;2019;117-;No utilitzar, el passatger del seient del darrera, el cinturó de seguretat;2
B-22;;LA SALUT;05;2019;91-M;Sense descripció de la infracció;1
B-22;;LA SALUT;05;2019;94-F;Sense descripció de la infracció;3
B-22;;LA SALUT;05;2019;154-;Sense descripció de la infracció;3
B-22;;LA SALUT;05;2019;94-G;Sense descripció de la infracció;1
B-22;;LA SALUT;05;2019;94-A;Sense descripció de la infracció;2
