CODI_DIVISIO_TERRITORIAL;DISTRICTE_AMBIT_TERRITORIAL;BARRI_AMBIT_TERRITORIAL;MES;ANY;CODI_INFRACCIO;DESCRIPCIO_INFRACCIO;NRE_TOTAL
B-1; ;Centre;01;2015;117-1;No utilitzar , el conductor/a, el cinturó de seguretat;1
B-1; ;Centre;01;2015;117-5;Circular un passatger major de 3 anys sense utilitzar un sistema de subjecció homologat o, en el seu defecte sense utilitzar els cinturons de seguretat del vehicle;1
B-1; ;Centre;01;2015;146-;No respectar semàfors circulars per a vehicles;3
B-1; ;Centre;01;2015;152-1;No obeir el senyal de circulació prohibida;1
B-1; ;Centre;01;2015;154-1;No obeir el senyal d estacionament prohibit;1
B-1; ;Centre;01;2015;160-;No respectar senyals de carrils;4
B-1; ;Centre;01;2015;160-1;No respectar el carril reservat als autobusos o taxis;1
B-1; ;Centre;01;2015;18-2;Conduir sense mantenir el camp necessari de visió;3
B-1; ;Centre;01;2015;20-1;Conduir un vehicle amb una concentració d alcohol en l aire espirat entre 0,25 i 0,50 mgs;1
B-1; ;Centre;01;2015;3-1;Conduïr de forma negligent;2
B-1; ;Centre;01;2015;46-1;No adequar la velocitat a la que exigeixen les circumstàncies;1
B-1; ;Centre;01;2015;78-1;Canviar el sentit de la marxa en un lloc inadequat;3
B-1; ;Centre;01;2015;9-;Transportar un nombre de persones superior al de places autoritzades;1
B-1; ;Centre;01;2015;91-14;Estacionar damunt la vorera obstaculitzant el pas de vianants;2
B-1; ;Centre;01;2015;91-18;Estacionar en un carril obstaculitzant la circulació;3
B-1; ;Centre;01;2015;91-8;Estacionar i obstaculitzar greument la circulació;1
B-1; ;Centre;01;2015;94-10;Estacionar en un pas de vianants;1
B-1; ;Centre;01;2015;94-11;Estacionar un vehicle temps indefinit amb símptomes d abandonament  impedint altres estacionaments;4
B-1; ;Centre;01;2015;94-12;Estacionar en un carril reservat a la circulació i afectar-la;10
B-1; ;Centre;01;2015;94-13;Estacionar en una part de la via reservada al servei de determinats usuaris/es;2
B-1; ;Centre;01;2015;94-14;Estacionar a prop d una intersecció i dificultar el gir;1
B-1; ;Centre;01;2015;94-17;Estacionar damunt la vorera;2
B-1; ;Centre;01;2015;94-19;Estacionar en una zona de càrrega i descàrrega;4
B-1; ;Centre;01;2015;94-2;No trobo la descripció de la infracció;1
B-1; ;Centre;01;2015;94-21;Estacionar en una zona per a vianants;6
B-1; ;Centre;01;2015;94-22;Estacionar en una zona reservada al transport públic;1
B-1; ;Centre;01;2015;94-31;Estacionar sense tiquet de control d horari;293
B-1; ;Centre;01;2015;94-32;Estacionar i sobrepassar el temps del tiquet de control d horari;128
B-1; ;Centre;01;2015;94-34;Estacionar amb el tiquet de control d horari sense que es vegi;12
B-10; ;Bonavista;01;2015;117-5;Circular un passatger major de 3 anys sense utilitzar un sistema de subjecció homologat o, en el seu defecte sense utilitzar els cinturons de seguretat del vehicle;1
