CODI_DIVISIO_TERRITORIAL;DISTRICTE_AMBIT_TERRITORIAL;BARRI_AMBIT_TERRITORIAL;MES;ANY;CODI_INFRACCIO;DESCRIPCIO_INFRACCIO;NRE_TOTAL
B-1; ;Centre;07;2016;121-5;Circular per carrer residencial amb monopatí o aparell similar a una velocitat inadequada;2
B-1; ;Centre;07;2016;143-1;No obeir les ordres de l agent de circulació;1
B-1; ;Centre;07;2016;154-;Sense descripció de la infracció;7
B-1; ;Centre;07;2016;18-2;Conduir sense mantenir el camp necessari de visió;1
B-1; ;Centre;07;2016;65-;Sense descripció de la infracció;1
B-1; ;Centre;07;2016;91-1;Estacionar en una sortida d emergència;7
B-1; ;Centre;07;2016;91-2;Sense descripció de la infracció;2
B-1; ;Centre;07;2016;94-1;Aturar-se en un revolt de visibilitat reduïda;2
B-1; ;Centre;07;2016;94-19;Estacionar en una zona de càrrega i descàrrega;5
B-1; ;Centre;07;2016;94-2;Sense descripció de la infracció;15
B-1; ;Centre;07;2016;94-2;Aturar-se en un carril reservat a la circulació i afectar-la;1
B-1; ;Centre;07;2016;94-2;Estacionar sobre la vorera;10
B-1; ;Centre;07;2016;94-31;Estacionar sense tiquet de control d horari;284
B-1; ;Centre;07;2016;94-32;Estacionar i sobrepassar el temps del tiquet de control d horari;119
B-1; ;Centre;07;2016;94-33;Estacionar i sobrepassar el temps màxim autoritzat;32
B-1; ;Centre;07;2016;94-34;Estacionar amb el tiquet de control d horari sense que es vegi;6
B-11; ;Manresà;07;2016;152-;Sense descripció de la infracció;2
B-11; ;Manresà;07;2016;20-1;Conduir un vehicle amb una concentració d alcohol en l aire espirat entre 0,25 i 0,50 mgs;1
B-11; ;Manresà;07;2016;3-1;Conduïr de forma negligent;1
B-11; ;Manresà;07;2016;91-1;Estacionar en una sortida d emergència;1
B-11; ;Manresà;07;2016;94-13;Estacionar en una part de la via reservada al servei de determinats usuaris/es;1
B-11; ;Manresà;07;2016;94-2;Estacionar sobre la vorera;1
B-11; ;Manresà;07;2016;94-31;Estacionar sense tiquet de control d horari;114
B-11; ;Manresà;07;2016;94-32;Estacionar i sobrepassar el temps del tiquet de control d horari;2
B-12; ;Canyadó;07;2016;154-;Sense descripció de la infracció;5
B-12; ;Canyadó;07;2016;91-2;Sense descripció de la infracció;1
B-12; ;Canyadó;07;2016;94-11;Estacionar un vehicle temps indefinit amb símptomes d abandonament  impedint altres estacionaments;1
B-12; ;Canyadó;07;2016;94-2;Estacionar sobre la vorera;2
B-13; ;Casagemes;07;2016;154-;Sense descripció de la infracció;152
B-13; ;Casagemes;07;2016;91-1;Estacionar en una sortida d emergència;1
B-13; ;Casagemes;07;2016;94-11;Estacionar un vehicle temps indefinit amb símptomes d abandonament  impedint altres estacionaments;2
B-13; ;Casagemes;07;2016;94-2;Sense descripció de la infracció;1
B-13; ;Casagemes;07;2016;94-2;Estacionar sobre la vorera;10
B-14; ;Les Guixeres;07;2016;3-1;Conduïr de forma negligent;1
B-16; ;Morera;07;2016;78-1;Canviar el sentit de la marxa en un lloc inadequat;1
B-16; ;Morera;07;2016;94-11;Estacionar un vehicle temps indefinit amb símptomes d abandonament  impedint altres estacionaments;2
B-16; ;Morera;07;2016;94-2;Aturar-se en un carril reservat a la circulació i afectar-la;1
B-16; ;Morera;07;2016;94-2;Sense descripció de la infracció;2
B-19; ;Sant Crist De Can Cabanyes;07;2016;144-2;Sense descripció de la infracció;1
B-19; ;Sant Crist De Can Cabanyes;07;2016;94-2;Aturar-se en un carril reservat a la circulació i afectar-la;1
B-19; ;Sant Crist De Can Cabanyes;07;2016;94-33;Estacionar i sobrepassar el temps màxim autoritzat;1
B-2; ;Coll I Pujol;07;2016;18-1;Conduir sense matenir la pròpia llibertat de moviments;1
B-2; ;Coll I Pujol;07;2016;91-2;Sense descripció de la infracció;1
B-2; ;Coll I Pujol;07;2016;94-31;Estacionar sense tiquet de control d horari;3
