CODI_DIVISIO_TERRITORIAL;DISTRICTE_AMBIT_TERRITORIAL;BARRI_AMBIT_TERRITORIAL;MES;ANY;CODI_INFRACCIO;DESCRIPCIO_INFRACCIO;NRE_TOTAL
B-1;;CENTRE;11;2018;94-;Estacionar i sobrepassar el temps del tiquet de control d'horari;11
B-1;;CENTRE;11;2018;94-;Estacionar amb el tiquet de control d'horari sense que es vegi;1
B-1;;CENTRE;11;2018;94-;Estacionar sense tiquet de control d'horari;35
B-1;;CENTRE;11;2018;94-A;Sense descripció de la infracció;1
B-1;;CENTRE;11;2018;154-;Sense descripció de la infracció;2
B-1;;CENTRE;11;2018;91-G;Sense descripció de la infracció;1
B-1;;CENTRE;11;2018;94-E;Estacionar sobre la vorera;10
B-11;;MANRESÀ;11;2018;20-;Conduir un vehicle amb una concentració d'alcohol en l'aire espirat entre 0,25 i 0,50 mgs;1
B-11;;MANRESÀ;11;2018;94-E;Estacionar sobre la vorera;2
B-13;;CASAGEMES;11;2018;94-;Estacionar un vehicle temps indefinit amb símptomes d'abandonament  impedint altres estacionaments;1
B-13;;CASAGEMES;11;2018;94-E;Estacionar sobre la vorera;2
B-13;;CASAGEMES;11;2018;20-;Conduir un vehicle amb una concentració d'alcohol en l'aire espirat entre 0,25 i 0,50 mgs;1
B-13;;CASAGEMES;11;2018;91-;Estacionar en una sortida d'emergència;1
B-15;;POMAR;11;2018;94-A;Sense descripció de la infracció;1
B-16;;MORERA;11;2018;94-;Estacionar un vehicle temps indefinit amb símptomes d'abandonament  impedint altres estacionaments;1
B-16;;MORERA;11;2018;94-E;Estacionar sobre la vorera;1
B-19;;SANT CRIST DE CAN CABANYES;11;2018;91-;Estacionar en una sortida d'emergència;1
B-19;;SANT CRIST DE CAN CABANYES;11;2018;91-M;Sense descripció de la infracció;1
B-20;;NOVA LLOREDA;11;2018;94-;Estacionar un vehicle temps indefinit amb símptomes d'abandonament  impedint altres estacionaments;2
B-20;;NOVA LLOREDA;11;2018;171-;Sense descripció de la infracció;1
B-20;;NOVA LLOREDA;11;2018;94-A;Sense descripció de la infracció;1
B-21;;SISTRELLS;11;2018;94-E;Estacionar sobre la vorera;1
B-21;;SISTRELLS;11;2018;91-M;Sense descripció de la infracció;1
B-22;;LA SALUT;11;2018;154-;Sense descripció de la infracció;4
B-22;;LA SALUT;11;2018;18-;Conduir sense mantenir el camp necessari de visió;1
B-22;;LA SALUT;11;2018;171-;Sense descripció de la infracció;3
B-22;;LA SALUT;11;2018;94-A;Sense descripció de la infracció;7
B-22;;LA SALUT;11;2018;91-;Estacionar en una sortida d'emergència;1
B-22;;LA SALUT;11;2018;91-M;Sense descripció de la infracció;3
