CODI_DIVISIO_TERRITORIAL;DISTRICTE_AMBIT_TERRITORIAL;BARRI_AMBIT_TERRITORIAL;MES;ANY;CODI_INFRACCIO;DESCRIPCIO_INFRACCIO;NRE_TOTAL
B-1; ;Centre;06;2013;117-1;No utilitzar , el conductor/a, el cinturó de seguretat;4
B-1; ;Centre;06;2013;129-1;No facilitar-ne la identitat quan s està implicat en un accident de circulació;1
B-1; ;Centre;06;2013;142-5;Utilitzar la zona de reserva de càrrega i descàrrega per a altres utilitats que aquella per la qual es va concedir;3
B-1; ;Centre;06;2013;146-;No respectar semàfors circulars per a vehicles;6
B-1; ;Centre;06;2013;154-;No respectar altres senyals de prohibició o restricció;2
B-1; ;Centre;06;2013;154-1;No obeir el senyal d estacionament prohibit;13
B-1; ;Centre;06;2013;154-4;No obeir el senyal d aturada prohibida;7
B-1; ;Centre;06;2013;160-;No respectar senyals de carrils;2
B-1; ;Centre;06;2013;167-1;No respectar la línia longitudinal contínua;1
B-1; ;Centre;06;2013;171-;No respectar marques d altres colors;16
B-1; ;Centre;06;2013;18-2;Conduir sense mantenir el camp necessari de visió;2
B-1; ;Centre;06;2013;20-1;Conduir un vehicle amb una concentració d alcohol en l aire espirat entre 0,25 i 0,50 mgs;2
B-1; ;Centre;06;2013;3-1;Conduïr de forma negligent;1
B-1; ;Centre;06;2013;65-;No trobo la descripció de la infracció;1
B-1; ;Centre;06;2013;9-;Transportar un nombre de persones superior al de places autoritzades;2
B-1; ;Centre;06;2013;91-1;Estacionar en una sortida d emergència;5
B-1; ;Centre;06;2013;91-12;Estacionar en una zona de càrrega i descàrrega obstaculitzant els vehicles autoritzats per a fer-ho;7
B-1; ;Centre;06;2013;91-14;Estacionar damunt la vorera obstaculitzant el pas de vianants;4
B-1; ;Centre;06;2013;91-17;Estacionar de forma que s impedeixi l accés de persones a un inmoble;1
B-1; ;Centre;06;2013;91-18;Estacionar en un carril obstaculitzant la circulació;8
B-1; ;Centre;06;2013;91-2;No trobo la descripció de la infracció;4
B-1; ;Centre;06;2013;91-3;Estacionar en separadors, illes o altres elements de canalització del trànsit;1
B-1; ;Centre;06;2013;91-5;Estacionar en un pas de minusvàlids;24
B-1; ;Centre;06;2013;94-10;Estacionar en un pas de vianants;1
B-1; ;Centre;06;2013;94-11;Estacionar un vehicle temps indefinit amb símptomes d abandonament  impedint altres estacionaments;2
B-1; ;Centre;06;2013;94-12;Estacionar en un carril reservat a la circulació i afectar-la;53
B-1; ;Centre;06;2013;94-13;Estacionar en una part de la via reservada al servei de determinats usuaris/es;49
B-1; ;Centre;06;2013;94-14;Estacionar a prop d una intersecció i dificultar el gir;7
