CODI_DIVISIO_TERRITORIAL;DISTRICTE_AMBIT_TERRITORIAL;BARRI_AMBIT_TERRITORIAL;MES;ANY;CODI_INFRACCIO;DESCRIPCIO_INFRACCIO;NRE_TOTAL
;;;09;2018;94-;Estacionar en una intersecció;4
;;;09;2018;117-;No utilitzar , el conductor/a, el cinturó de seguretat;2
;;;09;2018;94-;Estacionar a prop d'una intersecció i dificultar la visibilitat;2
;;;09;2018;155-;Sense descripció de la infracció;5
;;;09;2018;129-C;Sense descripció de la infracció;1
;;;09;2018;50-;No respectar un vehicle el límit de velocitat establert, excés de velocitat superior a 10 km/h i fins 20 km/h;1
;;;09;2018;46-;No adequar la velocitat a la que exigeixen les circumstàncies;1
;;;09;2018;91-L;Sense descripció de la infracció;1
;;;09;2018;94-A;Sense descripció de la infracció;151
;;;09;2018;94-;Estacionar sense tiquet de control d'horari;10
;;;09;2018;91-E;Sense descripció de la infracció;4
;;;09;2018;118-;No utilitzar, el conductor/a casc de protecció;1
;;;09;2018;94-;Estacionar a prop d'una intersecció i dificultar el gir;4
;;;09;2018;129-B;Sense descripció de la infracció;3
;;;09;2018;3-;Conduïr de forma negligent;2
;;;09;2018;146-;Sense descripció de la infracció;8
;;;09;2018;154-;No obeir el senyal d'estacionament prohibit;22
;;;09;2018;91-;Estacionar en un gual obstaculitzant totalment la sortida de vehicles;2
;;;09;2018;167-;Sense descripció de la infracció;3
;;;09;2018;18-;Conduir sense mantenir el camp necessari de visió;1
;;;09;2018;91-;Estacionar en separadors, illes o altres elements de canalització del trànsit;10
;;;09;2018;94-;Estacionar damunt la vorera;15
;;;09;2018;14-;Transportar càrrega arrossegant-la per la calçada;1
;;;09;2018;94-;Estacionar un vehicle temps indefinit amb símptomes d'abandonament  impedint altres estacionaments;16
;;;09;2018;154-;Sense descripció de la infracció;18
;;;09;2018;94-;Estacionar en un carril reservat a la circulació i afectar-la;34
;;;09;2018;94-;Estacionar i sobrepassar el temps del tiquet de control d'horari;3
;;;09;2018;91-;Estacionar en un pas de minusvàlids;11
;;;09;2018;171-;Sense descripció de la infracció;15
;;;09;2018;91-;Estacionar en una sortida d'emergència;1
;;;09;2018;91-M;Sense descripció de la infracció;4
;;;09;2018;154-;No obeir el senyal d'aturada prohibida;6
;;;09;2018;20-;Conduir un vehicle amb una concentració d'alcohol en l'aire espirat entre 0,25 i 0,50 mgs;10
;;;09;2018;151-;Sense descripció de la infracció;1
;;;09;2018;160-;Sense descripció de la infracció;1
;;;09;2018;91-;Estacionar i impedir el moviment de vehicles degudament estacionats;1
;;;09;2018;91-;Estacionar damunt la vorera obstaculitzant el pas de vianants;2
;;;09;2018;94-F;Sense descripció de la infracció;16
;;;09;2018;94-G;Sense descripció de la infracció;8
