CODI_DIVISIO_TERRITORIAL;DISTRICTE_AMBIT_TERRITORIAL;BARRI_AMBIT_TERRITORIAL;MES;ANY;CODI_INFRACCIO;DESCRIPCIO_INFRACCIO;NRE_TOTAL
B-1;;CENTRE;08;2017;94-;Estacionar i sobrepassar el temps del tiquet de control d'horari;22
B-1;;CENTRE;08;2017;94-E;Estacionar sobre la vorera;7
B-1;;CENTRE;08;2017;94-;Estacionar sense tiquet de control d'horari;124
B-1;;CENTRE;08;2017;154-;Sense descripció de la infracció;11
B-1;;CENTRE;08;2017;94-A;Sense descripció de la infracció;1
B-1;;CENTRE;08;2017;94-;Estacionar i sobrepassar el temps màxim autoritzat;9
B-1;;CENTRE;08;2017;3-;Conduïr de forma negligent;1
B-11;;MANRESÀ;08;2017;154-;Sense descripció de la infracció;1
B-11;;MANRESÀ;08;2017;94-;Estacionar sense tiquet de control d'horari;28
B-11;;MANRESÀ;08;2017;94-;Estacionar i sobrepassar el temps del tiquet de control d'horari;5
B-13;;CASAGEMES;08;2017;154-;Sense descripció de la infracció;5
B-13;;CASAGEMES;08;2017;91-M;Sense descripció de la infracció;1
B-13;;CASAGEMES;08;2017;94-E;Estacionar sobre la vorera;1
B-19;;SANT CRIST DE CAN CABANYES;08;2017;91-C;Sense descripció de la infracció;1
B-19;;SANT CRIST DE CAN CABANYES;08;2017;94-A;Sense descripció de la infracció;3
B-19;;SANT CRIST DE CAN CABANYES;08;2017;94-;Estacionar un vehicle temps indefinit amb símptomes d'abandonament  impedint altres estacionaments;1
B-19;;SANT CRIST DE CAN CABANYES;08;2017;92-;Absentar-se del vehicle sense prendre mesures per evitar que es posi en moviment;1
B-2;;COLL I PUJOL;08;2017;20-;Conduir un vehicle amb una concentració d'alcohol en l'aire espirat entre 0,25 i 0,50 mgs;1
B-2;;COLL I PUJOL;08;2017;94-;Estacionar un vehicle temps indefinit amb símptomes d'abandonament  impedint altres estacionaments;1
B-2;;COLL I PUJOL;08;2017;94-A;Sense descripció de la infracció;1
B-22;;LA SALUT;08;2017;91-;Estacionar en una sortida d'emergència;1
B-22;;LA SALUT;08;2017;18-;Conduir sense mantenir el camp necessari de visió;1
B-22;;LA SALUT;08;2017;2-;Sense descripció de la infracció;1
B-22;;LA SALUT;08;2017;78-;Canviar el sentit de la marxa en un lloc inadequat;1
B-22;;LA SALUT;08;2017;154-;Sense descripció de la infracció;1
B-22;;LA SALUT;08;2017;91-M;Sense descripció de la infracció;1
B-22;;LA SALUT;08;2017;94-A;Sense descripció de la infracció;1
B-22;;LA SALUT;08;2017;94-E;Estacionar sobre la vorera;4
B-24;;LA PAU;08;2017;94-E;Estacionar sobre la vorera;1
B-24;;LA PAU;08;2017;92-;Absentar-se del vehicle sense prendre mesures per evitar que es posi en moviment;1
B-24;;LA PAU;08;2017;94-G;Sense descripció de la infracció;1
