CODI_DIVISIO_TERRITORIAL;DISTRICTE_AMBIT_TERRITORIAL;BARRI_AMBIT_TERRITORIAL;MES;ANY;CODI_INFRACCIO;DESCRIPCIO_INFRACCIO;NRE_TOTAL
B-12; ;Canyadó;03;2013;94-14;Estacionar a prop d una intersecció i dificultar el gir;1
B-12; ;Canyadó;03;2013;94-17;Estacionar damunt la vorera;1
B-12; ;Canyadó;03;2013;94-19;Estacionar en una zona de càrrega i descàrrega;2
B-13; ;Casagemes;03;2013;117-1;No utilitzar , el conductor/a, el cinturó de seguretat;1
B-13; ;Casagemes;03;2013;154-;No respectar altres senyals de prohibició o restricció;1
B-13; ;Casagemes;03;2013;154-1;No obeir el senyal d estacionament prohibit;1
B-13; ;Casagemes;03;2013;171-;No respectar marques d altres colors;2
B-13; ;Casagemes;03;2013;18-2;Conduir sense mantenir el camp necessari de visió;1
B-13; ;Casagemes;03;2013;91-5;Estacionar en un pas de minusvàlids;2
B-13; ;Casagemes;03;2013;94-11;Estacionar un vehicle temps indefinit amb símptomes d abandonament  impedint altres estacionaments;1
B-13; ;Casagemes;03;2013;94-13;Estacionar en una part de la via reservada al servei de determinats usuaris/es;5
B-13; ;Casagemes;03;2013;94-14;Estacionar a prop d una intersecció i dificultar el gir;2
B-13; ;Casagemes;03;2013;94-15;Estacionar a prop d una intersecció i dificultar la visibilitat;1
B-13; ;Casagemes;03;2013;94-17;Estacionar damunt la vorera;3
B-13; ;Casagemes;03;2013;94-18;Estacionar en un gual;1
B-13; ;Casagemes;03;2013;94-2;Estacionar sobre la vorera;1
B-13; ;Casagemes;03;2013;94-21;Estacionar en una zona per a vianants;6
B-13; ;Casagemes;03;2013;94-31;Estacionar sense tiquet de control d horari;1
B-13; ;Casagemes;03;2013;94-9;Estacionar en una intersecció;3
B-15; ;Pomar;03;2013;94-17;Estacionar damunt la vorera;1
B-16; ;Morera;03;2013;117-1;No utilitzar , el conductor/a, el cinturó de seguretat;1
B-16; ;Morera;03;2013;146-;No respectar semàfors circulars per a vehicles;2
B-16; ;Morera;03;2013;154-1;No obeir el senyal d estacionament prohibit;1
B-16; ;Morera;03;2013;155-;No respectar senyals d obligació;4
B-16; ;Morera;03;2013;167-1;No respectar la línia longitudinal contínua;1
B-16; ;Morera;03;2013;171-;No respectar marques d altres colors;1
B-16; ;Morera;03;2013;91-4;Estacionar en el centre de la calçada;1
B-16; ;Morera;03;2013;91-5;Estacionar en un pas de minusvàlids;3
B-16; ;Morera;03;2013;94-11;Estacionar un vehicle temps indefinit amb símptomes d abandonament  impedint altres estacionaments;3
B-16; ;Morera;03;2013;94-12;Estacionar en un carril reservat a la circulació i afectar-la;12
B-16; ;Morera;03;2013;94-13;Estacionar en una part de la via reservada al servei de determinats usuaris/es;2
B-16; ;Morera;03;2013;94-17;Estacionar damunt la vorera;15
B-16; ;Morera;03;2013;94-18;Estacionar en un gual;2
B-16; ;Morera;03;2013;94-20;Estacionar en una zona senyalitzada per a l ús exclusiu de minusvàlids;1
B-16; ;Morera;03;2013;94-9;Estacionar en una intersecció;2
B-17; ;Mas Ram;03;2013;94-11;Estacionar un vehicle temps indefinit amb símptomes d abandonament  impedint altres estacionaments;1
B-17; ;Mas Ram;03;2013;94-31;Estacionar sense tiquet de control d horari;1
B-18; ;Pomar De Dalt;03;2013;20-1;Conduir un vehicle amb una concentració d alcohol en l aire espirat entre 0,25 i 0,50 mgs;1
B-19; ;Sant Crist De Can Cabanyes;03;2013;117-5;Circular un passatger major de 3 anys sense utilitzar un sistema de subjecció homologat o, en el seu defecte sense utilitzar els cinturons de seguretat del vehicle;1
B-19; ;Sant Crist De Can Cabanyes;03;2013;65-;No trobo la descripció de la infracció;1
B-19; ;Sant Crist De Can Cabanyes;03;2013;91-14;Estacionar damunt la vorera obstaculitzant el pas de vianants;3
B-19; ;Sant Crist De Can Cabanyes;03;2013;91-17;Estacionar de forma que s impedeixi l accés de persones a un inmoble;1
B-19; ;Sant Crist De Can Cabanyes;03;2013;91-2;No trobo la descripció de la infracció;1
B-19; ;Sant Crist De Can Cabanyes;03;2013;91-5;Estacionar en un pas de minusvàlids;5
B-19; ;Sant Crist De Can Cabanyes;03;2013;94-11;Estacionar un vehicle temps indefinit amb símptomes d abandonament  impedint altres estacionaments;1
B-19; ;Sant Crist De Can Cabanyes;03;2013;94-12;Estacionar en un carril reservat a la circulació i afectar-la;16
B-19; ;Sant Crist De Can Cabanyes;03;2013;94-14;Estacionar a prop d una intersecció i dificultar el gir;2
B-19; ;Sant Crist De Can Cabanyes;03;2013;94-17;Estacionar damunt la vorera;8
B-19; ;Sant Crist De Can Cabanyes;03;2013;94-18;Estacionar en un gual;1
B-19; ;Sant Crist De Can Cabanyes;03;2013;94-2;No trobo la descripció de la infracció;1
B-19; ;Sant Crist De Can Cabanyes;03;2013;94-9;Estacionar en una intersecció;3
B-2; ;Coll I Pujol;03;2013;117-1;No utilitzar , el conductor/a, el cinturó de seguretat;3
B-2; ;Coll I Pujol;03;2013;146-;No respectar semàfors circulars per a vehicles;4
B-2; ;Coll I Pujol;03;2013;155-;No respectar senyals d obligació;1
B-2; ;Coll I Pujol;03;2013;160-;No respectar senyals de carrils;2
B-2; ;Coll I Pujol;03;2013;160-1;No respectar el carril reservat als autobusos o taxis;6
B-2; ;Coll I Pujol;03;2013;171-;No respectar marques d altres colors;1
B-2; ;Coll I Pujol;03;2013;18-1;Conduir sense matenir la pròpia llibertat de moviments;1
B-2; ;Coll I Pujol;03;2013;20-1;Conduir un vehicle amb una concentració d alcohol en l aire espirat entre 0,25 i 0,50 mgs;1
B-2; ;Coll I Pujol;03;2013;74-1;Girar sense avisar amb temps suficient els conductor/es i els vehicles que cirulen darrere;1
B-2; ;Coll I Pujol;03;2013;9-;Transportar un nombre de persones superior al de places autoritzades;1
B-2; ;Coll I Pujol;03;2013;91-11;Estacionar en un gual obstaculitzant totalment la sortida de vehicles;1
B-2; ;Coll I Pujol;03;2013;91-14;Estacionar damunt la vorera obstaculitzant el pas de vianants;1
B-2; ;Coll I Pujol;03;2013;91-2;No trobo la descripció de la infracció;1
B-2; ;Coll I Pujol;03;2013;91-2;Estacionar i impedir el moviment de vehicles degudament estacionats;1
B-2; ;Coll I Pujol;03;2013;91-5;Estacionar en un pas de minusvàlids;3
B-2; ;Coll I Pujol;03;2013;94-10;Estacionar en un pas de vianants;1
B-2; ;Coll I Pujol;03;2013;94-12;Estacionar en un carril reservat a la circulació i afectar-la;14
B-2; ;Coll I Pujol;03;2013;94-13;Estacionar en una part de la via reservada al servei de determinats usuaris/es;1
B-2; ;Coll I Pujol;03;2013;94-14;Estacionar a prop d una intersecció i dificultar el gir;2
B-2; ;Coll I Pujol;03;2013;94-17;Estacionar damunt la vorera;5
B-2; ;Coll I Pujol;03;2013;94-18;Estacionar en un gual;1
B-2; ;Coll I Pujol;03;2013;94-19;Estacionar en una zona de càrrega i descàrrega;2
B-2; ;Coll I Pujol;03;2013;94-2;Aturar-se en un carril reservat a la circulació i afectar-la;2
B-2; ;Coll I Pujol;03;2013;94-2;Estacionar sobre la vorera;2
B-2; ;Coll I Pujol;03;2013;94-22;Estacionar en una zona reservada al transport públic;3
B-2; ;Coll I Pujol;03;2013;94-3;Aturar-se en una part de la via reservada al servei de determinats usuaris/es;1
B-20; ;Nova Lloreda;03;2013;152-;No respectar senyals de prohibició d entrada;5
B-20; ;Nova Lloreda;03;2013;152-1;No obeir el senyal de circulació prohibida;6
B-20; ;Nova Lloreda;03;2013;154-;No respectar altres senyals de prohibició o restricció;1
B-20; ;Nova Lloreda;03;2013;154-1;No obeir el senyal d estacionament prohibit;1
B-20; ;Nova Lloreda;03;2013;91-2;No trobo la descripció de la infracció;1
B-20; ;Nova Lloreda;03;2013;94-12;Estacionar en un carril reservat a la circulació i afectar-la;6
B-20; ;Nova Lloreda;03;2013;94-14;Estacionar a prop d una intersecció i dificultar el gir;1
B-20; ;Nova Lloreda;03;2013;94-17;Estacionar damunt la vorera;2
B-20; ;Nova Lloreda;03;2013;94-20;Estacionar en una zona senyalitzada per a l ús exclusiu de minusvàlids;2
B-20; ;Nova Lloreda;03;2013;94-21;Estacionar en una zona per a vianants;3
B-21; ;Sistrells;03;2013;117-1;No utilitzar , el conductor/a, el cinturó de seguretat;1
B-21; ;Sistrells;03;2013;117-2;No utilitzar, el passatger del seient del davant, el cinturó de seguretat;1
B-21; ;Sistrells;03;2013;146-;No respectar semàfors circulars per a vehicles;1
B-21; ;Sistrells;03;2013;154-;No respectar altres senyals de prohibició o restricció;1
B-21; ;Sistrells;03;2013;154-1;No obeir el senyal d estacionament prohibit;2
B-21; ;Sistrells;03;2013;171-;No respectar marques d altres colors;1
B-21; ;Sistrells;03;2013;18-10;No mantenir les plaques de matricula del vehicle totalment visibles per tal que es puguin llegir i identificar plenament;1
B-21; ;Sistrells;03;2013;20-1;Conduir un vehicle amb una concentració d alcohol en l aire espirat entre 0,25 i 0,50 mgs;1
B-21; ;Sistrells;03;2013;21-1;No sotmetre s a les proves de detecció d alcohol a la sang;1
B-21; ;Sistrells;03;2013;91-13;Estacionar en una zona reservada al transport públic obstaculitzant els vehicles autoritzats per a fer-ho;1
B-21; ;Sistrells;03;2013;91-14;Estacionar damunt la vorera obstaculitzant el pas de vianants;1
B-21; ;Sistrells;03;2013;91-16;Estacionar en un pas de vianants i impedir-ne el pas;1
B-21; ;Sistrells;03;2013;91-18;Estacionar en un carril obstaculitzant la circulació;1
B-21; ;Sistrells;03;2013;91-2;No trobo la descripció de la infracció;1
B-21; ;Sistrells;03;2013;92-1;Estacionar el vehicle sense situar-lo paral·lel a la vora de la calçada;1
B-21; ;Sistrells;03;2013;92-2;Estacionar i no permetre l ús millor de l espai disponible;1
B-21; ;Sistrells;03;2013;92-3;Absentar-se del vehicle sense prendre mesures per evitar que es posi en moviment;1
B-21; ;Sistrells;03;2013;94-10;Estacionar en un pas de vianants;2
B-21; ;Sistrells;03;2013;94-12;Estacionar en un carril reservat a la circulació i afectar-la;12
B-21; ;Sistrells;03;2013;94-13;Estacionar en una part de la via reservada al servei de determinats usuaris/es;12
B-21; ;Sistrells;03;2013;94-14;Estacionar a prop d una intersecció i dificultar el gir;2
B-21; ;Sistrells;03;2013;94-17;Estacionar damunt la vorera;6
B-21; ;Sistrells;03;2013;94-18;Estacionar en un gual;2
B-21; ;Sistrells;03;2013;94-2;Estacionar sobre la vorera;2
B-21; ;Sistrells;03;2013;94-20;Estacionar en una zona senyalitzada per a l ús exclusiu de minusvàlids;2
B-21; ;Sistrells;03;2013;94-21;Estacionar en una zona per a vianants;1
B-21; ;Sistrells;03;2013;94-22;Estacionar en una zona reservada al transport públic;1
B-21; ;Sistrells;03;2013;94-9;Estacionar en una intersecció;3
B-22; ;La Salut;03;2013;117-1;No utilitzar , el conductor/a, el cinturó de seguretat;1
B-22; ;La Salut;03;2013;146-;No respectar semàfors circulars per a vehicles;5
B-22; ;La Salut;03;2013;154-;No respectar altres senyals de prohibició o restricció;3
B-22; ;La Salut;03;2013;154-1;No obeir el senyal d estacionament prohibit;9
B-22; ;La Salut;03;2013;155-;No respectar senyals d obligació;1
B-22; ;La Salut;03;2013;171-;No respectar marques d altres colors;4
B-22; ;La Salut;03;2013;18-2;Conduir sense mantenir el camp necessari de visió;2
B-22; ;La Salut;03;2013;20-1;Conduir un vehicle amb una concentració d alcohol en l aire espirat entre 0,25 i 0,50 mgs;1
B-22; ;La Salut;03;2013;2-6;No trobo la descripció de la infracció;1
B-22; ;La Salut;03;2013;91-1;Estacionar en una sortida d emergència;2
B-22; ;La Salut;03;2013;91-10;Estacionar en doble fila obstaculitzant la circulació;1
B-22; ;La Salut;03;2013;91-11;Estacionar en un gual obstaculitzant totalment la sortida de vehicles;1
B-22; ;La Salut;03;2013;91-12;Estacionar en una zona de càrrega i descàrrega obstaculitzant els vehicles autoritzats per a fer-ho;2
B-22; ;La Salut;03;2013;91-13;Estacionar en una zona reservada al transport públic obstaculitzant els vehicles autoritzats per a fer-ho;1
B-22; ;La Salut;03;2013;91-14;Estacionar damunt la vorera obstaculitzant el pas de vianants;7
B-22; ;La Salut;03;2013;91-18;Estacionar en un carril obstaculitzant la circulació;3
B-22; ;La Salut;03;2013;91-3;Estacionar en separadors, illes o altres elements de canalització del trànsit;4
B-22; ;La Salut;03;2013;91-4;Estacionar en el centre de la calçada;1
B-22; ;La Salut;03;2013;91-5;Estacionar en un pas de minusvàlids;2
B-22; ;La Salut;03;2013;92-3;Absentar-se del vehicle sense prendre mesures per evitar que es posi en moviment;1
B-22; ;La Salut;03;2013;94-1;No trobo la descripció de la infracció;1
B-22; ;La Salut;03;2013;94-10;Estacionar en un pas de vianants;1
B-22; ;La Salut;03;2013;94-11;Estacionar un vehicle temps indefinit amb símptomes d abandonament  impedint altres estacionaments;2
B-22; ;La Salut;03;2013;94-12;Estacionar en un carril reservat a la circulació i afectar-la;16
B-22; ;La Salut;03;2013;94-13;Estacionar en una part de la via reservada al servei de determinats usuaris/es;21
B-22; ;La Salut;03;2013;94-14;Estacionar a prop d una intersecció i dificultar el gir;2
B-22; ;La Salut;03;2013;94-15;Estacionar a prop d una intersecció i dificultar la visibilitat;8
B-22; ;La Salut;03;2013;94-16;Estacionar en doble fila;2
B-22; ;La Salut;03;2013;94-17;Estacionar damunt la vorera;10
B-22; ;La Salut;03;2013;94-18;Estacionar en un gual;5
B-22; ;La Salut;03;2013;94-19;Estacionar en una zona de càrrega i descàrrega;15
B-22; ;La Salut;03;2013;94-2;Estacionar sobre la vorera;2
B-22; ;La Salut;03;2013;94-20;Estacionar en una zona senyalitzada per a l ús exclusiu de minusvàlids;4
B-22; ;La Salut;03;2013;94-21;Estacionar en una zona per a vianants;1
B-22; ;La Salut;03;2013;94-3;Aturar-se en una part de la via reservada al servei de determinats usuaris/es;2
B-22; ;La Salut;03;2013;94-9;Estacionar en una intersecció;6
B-23; ;Lloreda;03;2013;155-;No respectar senyals d obligació;1
B-23; ;Lloreda;03;2013;3-1;Conduïr de forma negligent;1
B-23; ;Lloreda;03;2013;91-14;Estacionar damunt la vorera obstaculitzant el pas de vianants;1
B-23; ;Lloreda;03;2013;91-5;Estacionar en un pas de minusvàlids;20
B-23; ;Lloreda;03;2013;94-12;Estacionar en un carril reservat a la circulació i afectar-la;3
B-23; ;Lloreda;03;2013;94-15;Estacionar a prop d una intersecció i dificultar la visibilitat;1
B-23; ;Lloreda;03;2013;94-16;Estacionar en doble fila;2
B-23; ;Lloreda;03;2013;94-17;Estacionar damunt la vorera;9
B-23; ;Lloreda;03;2013;94-18;Estacionar en un gual;1
B-23; ;Lloreda;03;2013;94-9;Estacionar en una intersecció;1
B-24; ;La Pau;03;2013;91-16;Estacionar en un pas de vianants i impedir-ne el pas;1
B-24; ;La Pau;03;2013;91-18;Estacionar en un carril obstaculitzant la circulació;1
B-24; ;La Pau;03;2013;94-10;Estacionar en un pas de vianants;3
B-24; ;La Pau;03;2013;94-14;Estacionar a prop d una intersecció i dificultar el gir;1
B-24; ;La Pau;03;2013;94-16;Estacionar en doble fila;1
B-24; ;La Pau;03;2013;94-17;Estacionar damunt la vorera;6
B-24; ;La Pau;03;2013;94-18;Estacionar en un gual;1
B-24; ;La Pau;03;2013;94-20;Estacionar en una zona senyalitzada per a l ús exclusiu de minusvàlids;1
B-24; ;La Pau;03;2013;94-9;Estacionar en una intersecció;1
B-25; ;Puigfred;03;2013;117-1;No utilitzar , el conductor/a, el cinturó de seguretat;4
B-25; ;Puigfred;03;2013;154-;No respectar altres senyals de prohibició o restricció;2
B-25; ;Puigfred;03;2013;91-11;Estacionar en un gual obstaculitzant totalment la sortida de vehicles;1
B-25; ;Puigfred;03;2013;91-18;Estacionar en un carril obstaculitzant la circulació;1
B-25; ;Puigfred;03;2013;91-3;Estacionar en separadors, illes o altres elements de canalització del trànsit;1
B-25; ;Puigfred;03;2013;91-4;Estacionar en el centre de la calçada;2
B-25; ;Puigfred;03;2013;91-5;Estacionar en un pas de minusvàlids;1
B-25; ;Puigfred;03;2013;94-10;Estacionar en un pas de vianants;1
B-25; ;Puigfred;03;2013;94-11;Estacionar un vehicle temps indefinit amb símptomes d abandonament  impedint altres estacionaments;1
B-25; ;Puigfred;03;2013;94-12;Estacionar en un carril reservat a la circulació i afectar-la;5
B-25; ;Puigfred;03;2013;94-13;Estacionar en una part de la via reservada al servei de determinats usuaris/es;2
B-25; ;Puigfred;03;2013;94-14;Estacionar a prop d una intersecció i dificultar el gir;3
B-25; ;Puigfred;03;2013;94-16;Estacionar en doble fila;1
B-25; ;Puigfred;03;2013;94-17;Estacionar damunt la vorera;2
B-25; ;Puigfred;03;2013;94-18;Estacionar en un gual;1
B-25; ;Puigfred;03;2013;94-19;Estacionar en una zona de càrrega i descàrrega;1
B-25; ;Puigfred;03;2013;94-22;Estacionar en una zona reservada al transport públic;2
B-25; ;Puigfred;03;2013;94-9;Estacionar en una intersecció;5
B-26; ;Montigalà;03;2013;78-1;Canviar el sentit de la marxa en un lloc inadequat;1
B-26; ;Montigalà;03;2013;91-14;Estacionar damunt la vorera obstaculitzant el pas de vianants;4
B-26; ;Montigalà;03;2013;91-5;Estacionar en un pas de minusvàlids;5
B-26; ;Montigalà;03;2013;94-11;Estacionar un vehicle temps indefinit amb símptomes d abandonament  impedint altres estacionaments;1
B-26; ;Montigalà;03;2013;94-12;Estacionar en un carril reservat a la circulació i afectar-la;6
B-26; ;Montigalà;03;2013;94-13;Estacionar en una part de la via reservada al servei de determinats usuaris/es;4
B-26; ;Montigalà;03;2013;94-14;Estacionar a prop d una intersecció i dificultar el gir;2
B-26; ;Montigalà;03;2013;94-15;Estacionar a prop d una intersecció i dificultar la visibilitat;2
B-26; ;Montigalà;03;2013;94-17;Estacionar damunt la vorera;2
B-26; ;Montigalà;03;2013;94-20;Estacionar en una zona senyalitzada per a l ús exclusiu de minusvàlids;1
B-26; ;Montigalà;03;2013;94-21;Estacionar en una zona per a vianants;3
B-26; ;Montigalà;03;2013;94-9;Estacionar en una intersecció;6
B-27; ;Sant Joan De Llefià;03;2013;146-;No respectar semàfors circulars per a vehicles;1
B-27; ;Sant Joan De Llefià;03;2013;152-;No respectar senyals de prohibició d entrada;1
B-27; ;Sant Joan De Llefià;03;2013;91-14;Estacionar damunt la vorera obstaculitzant el pas de vianants;11
B-27; ;Sant Joan De Llefià;03;2013;91-18;Estacionar en un carril obstaculitzant la circulació;1
B-27; ;Sant Joan De Llefià;03;2013;91-2;Estacionar i impedir el moviment de vehicles degudament estacionats;1
B-27; ;Sant Joan De Llefià;03;2013;91-2;No trobo la descripció de la infracció;1
B-27; ;Sant Joan De Llefià;03;2013;91-3;Estacionar en separadors, illes o altres elements de canalització del trànsit;1
B-27; ;Sant Joan De Llefià;03;2013;91-5;Estacionar en un pas de minusvàlids;1
B-27; ;Sant Joan De Llefià;03;2013;91-8;Estacionar i obstaculitzar greument la circulació;1
B-27; ;Sant Joan De Llefià;03;2013;94-11;Estacionar un vehicle temps indefinit amb símptomes d abandonament  impedint altres estacionaments;4
B-27; ;Sant Joan De Llefià;03;2013;94-12;Estacionar en un carril reservat a la circulació i afectar-la;1
B-27; ;Sant Joan De Llefià;03;2013;94-13;Estacionar en una part de la via reservada al servei de determinats usuaris/es;2
B-27; ;Sant Joan De Llefià;03;2013;94-14;Estacionar a prop d una intersecció i dificultar el gir;3
B-27; ;Sant Joan De Llefià;03;2013;94-15;Estacionar a prop d una intersecció i dificultar la visibilitat;1
B-27; ;Sant Joan De Llefià;03;2013;94-16;Estacionar en doble fila;1
B-27; ;Sant Joan De Llefià;03;2013;94-17;Estacionar damunt la vorera;21
B-27; ;Sant Joan De Llefià;03;2013;94-18;Estacionar en un gual;3
B-27; ;Sant Joan De Llefià;03;2013;94-2;Estacionar sobre la vorera;1
B-27; ;Sant Joan De Llefià;03;2013;94-20;Estacionar en una zona senyalitzada per a l ús exclusiu de minusvàlids;1
B-28; ;Sant Antoni De Llefià;03;2013;146-;No respectar semàfors circulars per a vehicles;1
B-28; ;Sant Antoni De Llefià;03;2013;154-;No respectar altres senyals de prohibició o restricció;1
B-28; ;Sant Antoni De Llefià;03;2013;154-1;No obeir el senyal d estacionament prohibit;4
B-28; ;Sant Antoni De Llefià;03;2013;171-;No respectar marques d altres colors;6
B-28; ;Sant Antoni De Llefià;03;2013;18-2;Conduir sense mantenir el camp necessari de visió;1
B-28; ;Sant Antoni De Llefià;03;2013;20-1;Conduir un vehicle amb una concentració d alcohol en l aire espirat entre 0,25 i 0,50 mgs;1
B-28; ;Sant Antoni De Llefià;03;2013;78-1;Canviar el sentit de la marxa en un lloc inadequat;1
B-28; ;Sant Antoni De Llefià;03;2013;90-2;Estacionar un vehicle separat de la vora dreta de la calçada en una via de doble sentit;2
B-28; ;Sant Antoni De Llefià;03;2013;91-11;Estacionar en un gual obstaculitzant totalment la sortida de vehicles;2
B-28; ;Sant Antoni De Llefià;03;2013;91-12;Estacionar en una zona de càrrega i descàrrega obstaculitzant els vehicles autoritzats per a fer-ho;1
B-28; ;Sant Antoni De Llefià;03;2013;91-13;Estacionar en una zona reservada al transport públic obstaculitzant els vehicles autoritzats per a fer-ho;1
B-28; ;Sant Antoni De Llefià;03;2013;91-16;Estacionar en un pas de vianants i impedir-ne el pas;1
B-28; ;Sant Antoni De Llefià;03;2013;91-17;Estacionar de forma que s impedeixi l accés de persones a un inmoble;1
B-28; ;Sant Antoni De Llefià;03;2013;91-2;Estacionar i impedir el moviment de vehicles degudament estacionats;1
B-28; ;Sant Antoni De Llefià;03;2013;91-4;Estacionar en el centre de la calçada;1
B-28; ;Sant Antoni De Llefià;03;2013;91-5;Estacionar en un pas de minusvàlids;2
B-28; ;Sant Antoni De Llefià;03;2013;92-1;Estacionar el vehicle sense situar-lo paral·lel a la vora de la calçada;1
B-28; ;Sant Antoni De Llefià;03;2013;92-2;Estacionar i no permetre l ús millor de l espai disponible;1
B-28; ;Sant Antoni De Llefià;03;2013;94-10;Estacionar en un pas de vianants;5
B-28; ;Sant Antoni De Llefià;03;2013;94-11;Estacionar un vehicle temps indefinit amb símptomes d abandonament  impedint altres estacionaments;3
B-28; ;Sant Antoni De Llefià;03;2013;94-12;Estacionar en un carril reservat a la circulació i afectar-la;9
B-28; ;Sant Antoni De Llefià;03;2013;94-13;Estacionar en una part de la via reservada al servei de determinats usuaris/es;6
B-28; ;Sant Antoni De Llefià;03;2013;94-14;Estacionar a prop d una intersecció i dificultar el gir;2
B-28; ;Sant Antoni De Llefià;03;2013;94-15;Estacionar a prop d una intersecció i dificultar la visibilitat;2
B-28; ;Sant Antoni De Llefià;03;2013;94-16;Estacionar en doble fila;1
B-28; ;Sant Antoni De Llefià;03;2013;94-17;Estacionar damunt la vorera;13
B-28; ;Sant Antoni De Llefià;03;2013;94-19;Estacionar en una zona de càrrega i descàrrega;8
