CODI_DIVISIO_TERRITORIAL;DISTRICTE_AMBIT_TERRITORIAL;BARRI_AMBIT_TERRITORIAL;MES;ANY;CODI_INFRACCIO;DESCRIPCIO_INFRACCIO;NRE_TOTAL
B-25; ;Puigfred;09;2013;94-13;Estacionar en una part de la via reservada al servei de determinats usuaris/es;2
B-25; ;Puigfred;09;2013;94-14;Estacionar a prop d una intersecció i dificultar el gir;6
B-25; ;Puigfred;09;2013;94-17;Estacionar damunt la vorera;1
B-25; ;Puigfred;09;2013;94-18;Estacionar en un gual;2
B-25; ;Puigfred;09;2013;94-21;Estacionar en una zona per a vianants;2
B-25; ;Puigfred;09;2013;94-22;Estacionar en una zona reservada al transport públic;2
B-25; ;Puigfred;09;2013;94-9;Estacionar en una intersecció;5
B-26; ;Montigalà;09;2013;117-1;No utilitzar , el conductor/a, el cinturó de seguretat;1
B-26; ;Montigalà;09;2013;121-6;Circular amb un vehicle per una zona de vianants;1
B-26; ;Montigalà;09;2013;129-2;No trobo la descripció de la infracció;1
B-26; ;Montigalà;09;2013;146-;No respectar semàfors circulars per a vehicles;1
B-26; ;Montigalà;09;2013;154-1;No obeir el senyal d estacionament prohibit;1
B-26; ;Montigalà;09;2013;154-4;No obeir el senyal d aturada prohibida;10
B-26; ;Montigalà;09;2013;170-;No respectar altres marques i inscripcions;3
B-26; ;Montigalà;09;2013;171-;No respectar marques d altres colors;4
B-26; ;Montigalà;09;2013;18-2;Conduir sense mantenir el camp necessari de visió;2
B-26; ;Montigalà;09;2013;3-1;Conduïr de forma negligent;1
B-26; ;Montigalà;09;2013;91-1;Estacionar en una sortida d emergència;2
B-26; ;Montigalà;09;2013;91-11;Estacionar en un gual obstaculitzant totalment la sortida de vehicles;1
B-26; ;Montigalà;09;2013;91-14;Estacionar damunt la vorera obstaculitzant el pas de vianants;1
B-26; ;Montigalà;09;2013;91-18;Estacionar en un carril obstaculitzant la circulació;1
B-26; ;Montigalà;09;2013;91-3;Estacionar en separadors, illes o altres elements de canalització del trànsit;1
B-26; ;Montigalà;09;2013;91-5;Estacionar en un pas de minusvàlids;4
B-26; ;Montigalà;09;2013;94-11;Estacionar un vehicle temps indefinit amb símptomes d abandonament  impedint altres estacionaments;9
B-26; ;Montigalà;09;2013;94-12;Estacionar en un carril reservat a la circulació i afectar-la;9
B-26; ;Montigalà;09;2013;94-13;Estacionar en una part de la via reservada al servei de determinats usuaris/es;1
B-26; ;Montigalà;09;2013;94-14;Estacionar a prop d una intersecció i dificultar el gir;2
B-26; ;Montigalà;09;2013;94-15;Estacionar a prop d una intersecció i dificultar la visibilitat;3
B-26; ;Montigalà;09;2013;94-17;Estacionar damunt la vorera;2
B-26; ;Montigalà;09;2013;94-20;Estacionar en una zona senyalitzada per a l ús exclusiu de minusvàlids;1
B-26; ;Montigalà;09;2013;94-21;Estacionar en una zona per a vianants;1
B-26; ;Montigalà;09;2013;94-22;Estacionar en una zona reservada al transport públic;2
B-27; ;Sant Joan De Llefià;09;2013;117-5;Circular un passatger major de 3 anys sense utilitzar un sistema de subjecció homologat o, en el seu defecte sense utilitzar els cinturons de seguretat del vehicle;1
B-27; ;Sant Joan De Llefià;09;2013;91-14;Estacionar damunt la vorera obstaculitzant el pas de vianants;17
B-27; ;Sant Joan De Llefià;09;2013;91-4;Estacionar en el centre de la calçada;1
B-27; ;Sant Joan De Llefià;09;2013;91-5;Estacionar en un pas de minusvàlids;4
B-27; ;Sant Joan De Llefià;09;2013;94-11;Estacionar un vehicle temps indefinit amb símptomes d abandonament  impedint altres estacionaments;6
B-27; ;Sant Joan De Llefià;09;2013;94-12;Estacionar en un carril reservat a la circulació i afectar-la;6
B-27; ;Sant Joan De Llefià;09;2013;94-13;Estacionar en una part de la via reservada al servei de determinats usuaris/es;11
B-27; ;Sant Joan De Llefià;09;2013;94-14;Estacionar a prop d una intersecció i dificultar el gir;1
B-27; ;Sant Joan De Llefià;09;2013;94-17;Estacionar damunt la vorera;21
B-27; ;Sant Joan De Llefià;09;2013;94-18;Estacionar en un gual;2
B-27; ;Sant Joan De Llefià;09;2013;94-2;Estacionar sobre la vorera;1
B-27; ;Sant Joan De Llefià;09;2013;94-22;Estacionar en una zona reservada al transport públic;1
B-27; ;Sant Joan De Llefià;09;2013;94-9;Estacionar en una intersecció;7
B-28; ;Sant Antoni De Llefià;09;2013;146-;No respectar semàfors circulars per a vehicles;1
B-28; ;Sant Antoni De Llefià;09;2013;152-;No respectar senyals de prohibició d entrada;1
B-28; ;Sant Antoni De Llefià;09;2013;154-1;No obeir el senyal d estacionament prohibit;3
B-28; ;Sant Antoni De Llefià;09;2013;154-4;No obeir el senyal d aturada prohibida;2
B-28; ;Sant Antoni De Llefià;09;2013;171-;No respectar marques d altres colors;2
B-28; ;Sant Antoni De Llefià;09;2013;79-1;Canviar el sentit de la marxar en un tram de visibilitat limitada;1
B-28; ;Sant Antoni De Llefià;09;2013;91-12;Estacionar en una zona de càrrega i descàrrega obstaculitzant els vehicles autoritzats per a fer-ho;1
B-28; ;Sant Antoni De Llefià;09;2013;91-14;Estacionar damunt la vorera obstaculitzant el pas de vianants;1
B-28; ;Sant Antoni De Llefià;09;2013;91-2;No trobo la descripció de la infracció;3
