CODI_DIVISIO_TERRITORIAL;DISTRICTE_AMBIT_TERRITORIAL;BARRI_AMBIT_TERRITORIAL;MES;ANY;CODI_INFRACCIO;DESCRIPCIO_INFRACCIO;NRE_TOTAL
B-1; ;Centre;02;2014;117-1;No utilitzar , el conductor/a, el cinturó de seguretat;2
B-1; ;Centre;02;2014;121-6;Circular amb un vehicle per una zona de vianants;1
B-1; ;Centre;02;2014;142-5;Utilitzar la zona de reserva de càrrega i descàrrega per a altres utilitats que aquella per la qual es va concedir;5
B-1; ;Centre;02;2014;146-;No respectar semàfors circulars per a vehicles;5
B-1; ;Centre;02;2014;154-;No respectar altres senyals de prohibició o restricció;3
B-1; ;Centre;02;2014;154-1;No obeir el senyal d estacionament prohibit;2
B-1; ;Centre;02;2014;155-;No respectar senyals d obligació;1
B-1; ;Centre;02;2014;160-1;No respectar el carril reservat als autobusos o taxis;1
B-1; ;Centre;02;2014;171-;No respectar marques d altres colors;1
B-1; ;Centre;02;2014;18-2;Conduir sense mantenir el camp necessari de visió;10
B-1; ;Centre;02;2014;20-1;Conduir un vehicle amb una concentració d alcohol en l aire espirat entre 0,25 i 0,50 mgs;1
B-1; ;Centre;02;2014;74-1;Girar sense avisar amb temps suficient els conductor/es i els vehicles que cirulen darrere;1
B-1; ;Centre;02;2014;78-1;Canviar el sentit de la marxa en un lloc inadequat;1
B-1; ;Centre;02;2014;83-2;No trobo la descripció de la infracció;1
B-1; ;Centre;02;2014;9-;Transportar un nombre de persones superior al de places autoritzades;5
B-1; ;Centre;02;2014;91-1;Estacionar en una sortida d emergència;3
B-1; ;Centre;02;2014;91-12;Estacionar en una zona de càrrega i descàrrega obstaculitzant els vehicles autoritzats per a fer-ho;2
B-1; ;Centre;02;2014;91-14;Estacionar damunt la vorera obstaculitzant el pas de vianants;4
B-1; ;Centre;02;2014;91-18;Estacionar en un carril obstaculitzant la circulació;1
B-1; ;Centre;02;2014;91-2;No trobo la descripció de la infracció;4
B-1; ;Centre;02;2014;92-3;Absentar-se del vehicle sense prendre mesures per evitar que es posi en moviment;1
B-1; ;Centre;02;2014;94-10;Estacionar en un pas de vianants;1
B-1; ;Centre;02;2014;94-11;Estacionar un vehicle temps indefinit amb símptomes d abandonament  impedint altres estacionaments;3
B-1; ;Centre;02;2014;94-12;Estacionar en un carril reservat a la circulació i afectar-la;37
B-1; ;Centre;02;2014;94-13;Estacionar en una part de la via reservada al servei de determinats usuaris/es;5
B-1; ;Centre;02;2014;94-16;Estacionar en doble fila;1
B-1; ;Centre;02;2014;94-17;Estacionar damunt la vorera;12
B-1; ;Centre;02;2014;94-18;Estacionar en un gual;1
B-1; ;Centre;02;2014;94-19;Estacionar en una zona de càrrega i descàrrega;6
B-1; ;Centre;02;2014;94-2;No trobo la descripció de la infracció;11
B-1; ;Centre;02;2014;94-2;Aturar-se en un carril reservat a la circulació i afectar-la;1
B-1; ;Centre;02;2014;94-20;Estacionar en una zona senyalitzada per a l ús exclusiu de minusvàlids;5
B-1; ;Centre;02;2014;94-21;Estacionar en una zona per a vianants;8
B-1; ;Centre;02;2014;94-22;Estacionar en una zona reservada al transport públic;1
B-1; ;Centre;02;2014;94-28;Estacionar en vies tipificades de circulació ràpida autoritzada com a tal;1
B-1; ;Centre;02;2014;94-31;Estacionar sense tiquet de control d horari;294
B-1; ;Centre;02;2014;94-32;Estacionar i sobrepassar el temps del tiquet de control d horari;139
B-1; ;Centre;02;2014;94-33;Estacionar i sobrepassar el temps màxim autoritzat;1
B-1; ;Centre;02;2014;94-34;Estacionar amb el tiquet de control d horari sense que es vegi;12
B-11; ;Manresà;02;2014;143-1;No obeir les ordres de l agent de circulació;1
B-11; ;Manresà;02;2014;146-;No respectar semàfors circulars per a vehicles;1
B-11; ;Manresà;02;2014;152-;No respectar senyals de prohibició d entrada;1
B-11; ;Manresà;02;2014;152-1;No obeir el senyal de circulació prohibida;1
B-11; ;Manresà;02;2014;18-2;Conduir sense mantenir el camp necessari de visió;1
B-11; ;Manresà;02;2014;20-1;Conduir un vehicle amb una concentració d alcohol en l aire espirat entre 0,25 i 0,50 mgs;3
B-12; ;Canyadó;02;2014;117-1;No utilitzar , el conductor/a, el cinturó de seguretat;5
B-12; ;Canyadó;02;2014;143-1;No obeir les ordres de l agent de circulació;1
B-12; ;Canyadó;02;2014;144-1;No respectar les banderetes, els cons o els dispositius anàlegs;1
B-12; ;Canyadó;02;2014;146-;No respectar semàfors circulars per a vehicles;1
B-12; ;Canyadó;02;2014;152-;No respectar senyals de prohibició d entrada;4
B-12; ;Canyadó;02;2014;18-2;Conduir sense mantenir el camp necessari de visió;3
B-12; ;Canyadó;02;2014;20-1;Conduir un vehicle amb una concentració d alcohol en l aire espirat entre 0,25 i 0,50 mgs;2
B-12; ;Canyadó;02;2014;3-1;Conduïr de forma negligent;1
B-13; ;Casagemes;02;2014;117-1;No utilitzar , el conductor/a, el cinturó de seguretat;1
B-13; ;Casagemes;02;2014;154-1;No obeir el senyal d estacionament prohibit;2
B-13; ;Casagemes;02;2014;18-1;Conduir sense matenir la pròpia llibertat de moviments;1
B-13; ;Casagemes;02;2014;20-1;Conduir un vehicle amb una concentració d alcohol en l aire espirat entre 0,25 i 0,50 mgs;1
B-13; ;Casagemes;02;2014;91-14;Estacionar damunt la vorera obstaculitzant el pas de vianants;1
B-13; ;Casagemes;02;2014;91-15;Estacionar en una zona per als vianants i impedir-ne el pas;1
B-13; ;Casagemes;02;2014;91-8;Estacionar i obstaculitzar greument la circulació;1
B-13; ;Casagemes;02;2014;94-11;Estacionar un vehicle temps indefinit amb símptomes d abandonament  impedint altres estacionaments;1
B-13; ;Casagemes;02;2014;94-13;Estacionar en una part de la via reservada al servei de determinats usuaris/es;1
B-13; ;Casagemes;02;2014;94-17;Estacionar damunt la vorera;2
B-13; ;Casagemes;02;2014;94-2;Estacionar sobre la vorera;2
B-13; ;Casagemes;02;2014;94-21;Estacionar en una zona per a vianants;1
B-13; ;Casagemes;02;2014;94-31;Estacionar sense tiquet de control d horari;1
B-13; ;Casagemes;02;2014;94-32;Estacionar i sobrepassar el temps del tiquet de control d horari;1
B-15; ;Pomar;02;2014;94-11;Estacionar un vehicle temps indefinit amb símptomes d abandonament  impedint altres estacionaments;2
B-16; ;Morera;02;2014;146-;No respectar semàfors circulars per a vehicles;2
B-16; ;Morera;02;2014;155-;No respectar senyals d obligació;1
B-16; ;Morera;02;2014;20-1;Conduir un vehicle amb una concentració d alcohol en l aire espirat entre 0,25 i 0,50 mgs;1
B-16; ;Morera;02;2014;3-1;Conduïr de forma negligent;1
