CODI_DIVISIO_TERRITORIAL;DISTRICTE_AMBIT_TERRITORIAL;BARRI_AMBIT_TERRITORIAL;MES;ANY;CODI_INFRACCIO;DESCRIPCIO_INFRACCIO;NRE_TOTAL
SENSE IDENTIFICAR; ;;09;2014;94-14;Estacionar a prop d una intersecció i dificultar el gir;27
SENSE IDENTIFICAR; ;;09;2014;94-15;Estacionar a prop d una intersecció i dificultar la visibilitat;14
SENSE IDENTIFICAR; ;;09;2014;94-16;Estacionar en doble fila;10
SENSE IDENTIFICAR; ;;09;2014;94-17;Estacionar damunt la vorera;119
SENSE IDENTIFICAR; ;;09;2014;94-18;Estacionar en un gual;29
SENSE IDENTIFICAR; ;;09;2014;94-19;Estacionar en una zona de càrrega i descàrrega;87
SENSE IDENTIFICAR; ;;09;2014;94-2;Aturar-se en un carril reservat a la circulació i afectar-la;2
SENSE IDENTIFICAR; ;;09;2014;94-20;Estacionar en una zona senyalitzada per a l ús exclusiu de minusvàlids;27
SENSE IDENTIFICAR; ;;09;2014;94-21;Estacionar en una zona per a vianants;60
SENSE IDENTIFICAR; ;;09;2014;94-22;Estacionar en una zona reservada al transport públic;13
SENSE IDENTIFICAR; ;;09;2014;94-23;Estacionar en bateria quan la senyalització indica en cordó;1
SENSE IDENTIFICAR; ;;09;2014;94-25;Estacionar remolcs, semiremolcs o caravanes separats del vehicle tractor;2
SENSE IDENTIFICAR; ;;09;2014;94-26;Estacionar a menys de 80 cm de la línia de façana d un carrer sense vorera;1
SENSE IDENTIFICAR; ;;09;2014;94-31;Estacionar sense tiquet de control d horari;6
SENSE IDENTIFICAR; ;;09;2014;94-9;Estacionar en una intersecció;34
