CODI_DIVISIO_TERRITORIAL;DISTRICTE_AMBIT_TERRITORIAL;BARRI_AMBIT_TERRITORIAL;MES;ANY;CODI_INFRACCIO;DESCRIPCIO_INFRACCIO;NRE_TOTAL
B-1; ;Centre;08;2014;117-1;No utilitzar , el conductor/a, el cinturó de seguretat;2
B-1; ;Centre;08;2014;121-6;Circular amb un vehicle per una zona de vianants;3
B-1; ;Centre;08;2014;146-;No respectar semàfors circulars per a vehicles;2
B-1; ;Centre;08;2014;154-;No respectar altres senyals de prohibició o restricció;2
B-1; ;Centre;08;2014;154-1;No obeir el senyal d estacionament prohibit;1
B-1; ;Centre;08;2014;167-1;No respectar la línia longitudinal contínua;1
B-1; ;Centre;08;2014;171-;No respectar marques d altres colors;2
B-1; ;Centre;08;2014;18-2;Conduir sense mantenir el camp necessari de visió;8
B-1; ;Centre;08;2014;20-1;Conduir un vehicle amb una concentració d alcohol en l aire espirat entre 0,25 i 0,50 mgs;3
B-1; ;Centre;08;2014;7-5;No trobo la descripció de la infracció;1
B-1; ;Centre;08;2014;9-;Transportar un nombre de persones superior al de places autoritzades;2
B-1; ;Centre;08;2014;91-14;Estacionar damunt la vorera obstaculitzant el pas de vianants;2
B-1; ;Centre;08;2014;91-18;Estacionar en un carril obstaculitzant la circulació;1
B-1; ;Centre;08;2014;91-2;No trobo la descripció de la infracció;1
B-1; ;Centre;08;2014;94-12;Estacionar en un carril reservat a la circulació i afectar-la;5
B-1; ;Centre;08;2014;94-13;Estacionar en una part de la via reservada al servei de determinats usuaris/es;2
B-1; ;Centre;08;2014;94-17;Estacionar damunt la vorera;7
B-1; ;Centre;08;2014;94-19;Estacionar en una zona de càrrega i descàrrega;2
B-1; ;Centre;08;2014;94-2;Estacionar sobre la vorera;2
B-1; ;Centre;08;2014;94-21;Estacionar en una zona per a vianants;6
B-1; ;Centre;08;2014;94-31;Estacionar sense tiquet de control d horari;285
B-1; ;Centre;08;2014;94-32;Estacionar i sobrepassar el temps del tiquet de control d horari;29
B-1; ;Centre;08;2014;94-34;Estacionar amb el tiquet de control d horari sense que es vegi;10
B-11; ;Manresà;08;2014;154-2;No obeir el senyal de gir prohibit;1
B-11; ;Manresà;08;2014;94-13;Estacionar en una part de la via reservada al servei de determinats usuaris/es;1
B-11; ;Manresà;08;2014;94-31;Estacionar sense tiquet de control d horari;9
B-11; ;Manresà;08;2014;94-34;Estacionar amb el tiquet de control d horari sense que es vegi;1
B-12; ;Canyadó;08;2014;154-2;No obeir el senyal de gir prohibit;1
B-13; ;Casagemes;08;2014;44-1;No trobo la descripció de la infracció;1
B-13; ;Casagemes;08;2014;94-20;Estacionar en una zona senyalitzada per a l ús exclusiu de minusvàlids;1
B-15; ;Pomar;08;2014;94-17;Estacionar damunt la vorera;1
B-16; ;Morera;08;2014;94-11;Estacionar un vehicle temps indefinit amb símptomes d abandonament  impedint altres estacionaments;1
B-16; ;Morera;08;2014;94-12;Estacionar en un carril reservat a la circulació i afectar-la;2
B-16; ;Morera;08;2014;94-14;Estacionar a prop d una intersecció i dificultar el gir;1
B-17; ;Mas Ram;08;2014;18-1;Conduir sense matenir la pròpia llibertat de moviments;1
B-19; ;Sant Crist De Can Cabanyes;08;2014;146-;No respectar semàfors circulars per a vehicles;1
B-19; ;Sant Crist De Can Cabanyes;08;2014;91-14;Estacionar damunt la vorera obstaculitzant el pas de vianants;2
B-19; ;Sant Crist De Can Cabanyes;08;2014;91-16;Estacionar en un pas de vianants i impedir-ne el pas;1
B-19; ;Sant Crist De Can Cabanyes;08;2014;94-12;Estacionar en un carril reservat a la circulació i afectar-la;2
B-2; ;Coll I Pujol;08;2014;146-;No respectar semàfors circulars per a vehicles;3
B-2; ;Coll I Pujol;08;2014;18-2;Conduir sense mantenir el camp necessari de visió;1
B-2; ;Coll I Pujol;08;2014;65-;No trobo la descripció de la infracció;1
B-2; ;Coll I Pujol;08;2014;91-11;Estacionar en un gual obstaculitzant totalment la sortida de vehicles;1
B-2; ;Coll I Pujol;08;2014;91-14;Estacionar damunt la vorera obstaculitzant el pas de vianants;1
B-2; ;Coll I Pujol;08;2014;94-17;Estacionar damunt la vorera;1
B-20; ;Nova Lloreda;08;2014;18-2;Conduir sense mantenir el camp necessari de visió;1
B-20; ;Nova Lloreda;08;2014;94-18;Estacionar en un gual;1
B-20; ;Nova Lloreda;08;2014;94-22;Estacionar en una zona reservada al transport públic;1
B-21; ;Sistrells;08;2014;146-;No respectar semàfors circulars per a vehicles;1
B-21; ;Sistrells;08;2014;146-3;No detenir-se, podent-ho fer sense perill, davant la llum groga no intermitent d un semàfor;1
B-21; ;Sistrells;08;2014;152-1;No obeir el senyal de circulació prohibida;2
B-21; ;Sistrells;08;2014;20-1;Conduir un vehicle amb una concentració d alcohol en l aire espirat entre 0,25 i 0,50 mgs;1
B-21; ;Sistrells;08;2014;44-1;No trobo la descripció de la infracció;1
B-21; ;Sistrells;08;2014;7-5;No trobo la descripció de la infracció;1
B-21; ;Sistrells;08;2014;9-1;Transportar un nombre de persones superior al de places autoritzades;1
B-21; ;Sistrells;08;2014;91-1;Estacionar en una sortida d emergència;1
B-21; ;Sistrells;08;2014;94-12;Estacionar en un carril reservat a la circulació i afectar-la;2
B-21; ;Sistrells;08;2014;94-17;Estacionar damunt la vorera;1
B-21; ;Sistrells;08;2014;94-18;Estacionar en un gual;1
B-22; ;La Salut;08;2014;117-2;No utilitzar, el passatger del seient del davant, el cinturó de seguretat;1
B-22; ;La Salut;08;2014;12-1;Circular dues persones en un ciclomotor no  homologat per aquesta finalitat;1
B-22; ;La Salut;08;2014;146-;No respectar semàfors circulars per a vehicles;3
B-22; ;La Salut;08;2014;18-1;Conduir sense matenir la pròpia llibertat de moviments;1
B-22; ;La Salut;08;2014;18-2;Conduir sense mantenir el camp necessari de visió;2
B-22; ;La Salut;08;2014;20-1;Conduir un vehicle amb una concentració d alcohol en l aire espirat entre 0,25 i 0,50 mgs;1
B-22; ;La Salut;08;2014;9-;Transportar un nombre de persones superior al de places autoritzades;1
B-22; ;La Salut;08;2014;91-11;Estacionar en un gual obstaculitzant totalment la sortida de vehicles;1
