NOM_PLATJA;BANDERA;QUALITAT_AIGUA;ESTAT_MAR;MEDUSES;TEMP_AIGUA;TEMP_AMBIENT;FORÇA_VENT;TIPUS_VENT;UVI;DATA_ACTUALITZACIO
DE LA MORA;VERDA;EXCEL-LENT;Marejol;NO;24,60;22,20;vent fluixet;Mestral(NW);Baix;06/08/2010 00:00:00
DEL COCO;VERDA;EXCEL-LENT;Marejol;NO;24,60;22,20;vent fluixet;Mestral(NW);Baix;06/08/2010 00:00:00
DEL PONT DEL PETROLI;VERDA;EXCEL-LENT;Marejol;NO;24,60;22,20;vent fluixet;Mestral(NW);Baix;06/08/2010 00:00:00
DE L ESTACIÓ;VERDA;EXCEL-LENT;Marejol;NO;24,60;22,20;vent fluixet;Mestral(NW);Baix;06/08/2010 00:00:00
DEL PATí DE VELA;VERDA;EXCEL-LENT;Marejol;NO;24,60;22,20;vent fluixet;Mestral(NW);Baix;06/08/2010 00:00:00
DELS PESCADORS;VERDA;EXCEL-LENT;Marejol;NO;24,60;22,20;vent fluixet;Mestral(NW);Baix;06/08/2010 00:00:00
DEL PONT D EN BOTIFARRETA;VERDA;EXCEL-LENT;Marejol;NO;24,60;22,20;vent fluixet;Mestral(NW);Baix;06/08/2010 00:00:00
DEL CRISTALL;VERDA;EXCEL-LENT;Marejol;NO;24,60;22,20;vent fluixet;Mestral(NW);Baix;06/08/2010 00:00:00
DE LA BARCA MARIA;VERDA;EXCEL-LENT;Marejol;NO;24,60;22,20;vent fluixet;Mestral(NW);Baix;06/08/2010 00:00:00
DE LA BARCA MARIA;VERDA;EXCEL-LENT;Maror;NO;24,60;22,20;vent fresquet;Migjorn(S);Molt Alt;06/08/2010 00:00:00
DEL CRISTALL;VERDA;EXCEL-LENT;Maror;NO;24,60;22,20;vent fresquet;Migjorn(S);Molt Alt;06/08/2010 00:00:00
DEL PONT D EN BOTIFARRETA;VERDA;EXCEL-LENT;Maror;NO;24,60;22,20;vent fresquet;Migjorn(S);Molt Alt;06/08/2010 00:00:00
DELS PESCADORS;VERDA;EXCEL-LENT;Maror;NO;24,60;22,20;vent fresquet;Migjorn(S);Molt Alt;06/08/2010 00:00:00
DEL PATí DE VELA;VERDA;EXCEL-LENT;Maror;NO;24,60;22,20;vent fresquet;Migjorn(S);Molt Alt;06/08/2010 00:00:00
DE L ESTACIÓ;VERDA;EXCEL-LENT;Maror;NO;24,60;22,20;vent fresquet;Migjorn(S);Molt Alt;06/08/2010 00:00:00
DEL PONT DEL PETROLI;VERDA;EXCEL-LENT;Maror;NO;24,60;22,20;vent fresquet;Migjorn(S);Molt Alt;06/08/2010 00:00:00
DEL COCO;VERDA;EXCEL-LENT;Maror;NO;24,60;22,20;vent fresquet;Migjorn(S);Molt Alt;06/08/2010 00:00:00
DEL COCO;GROGA;EXCEL-LENT;Maror;NO;24,60;22,20;vent fresquet;Migjorn(S);Molt Alt;06/08/2010 00:00:00
DE LA MORA;VERDA;EXCEL-LENT;Maror;NO;24,60;22,20;vent fresquet;Migjorn(S);Molt Alt;06/08/2010 00:00:00
DE LA MORA;GROGA;EXCEL-LENT;Maror;NO;24,60;22,20;vent fresquet;Migjorn(S);Molt Alt;06/08/2010 00:00:00
DEL COCO;GROGA;EXCEL-LENT;Maror;NO;24,60;22,20;vent fresquet;Migjorn(S);Molt Alt;06/08/2010 00:00:00
DEL PONT DEL PETROLI;GROGA;EXCEL-LENT;Maror;NO;24,60;22,20;vent fresquet;Migjorn(S);Molt Alt;06/08/2010 00:00:00
DE L ESTACIÓ;GROGA;EXCEL-LENT;Maror;NO;24,60;22,20;vent fresquet;Migjorn(S);Molt Alt;06/08/2010 00:00:00
DEL PATí DE VELA;GROGA;EXCEL-LENT;Maror;NO;24,60;22,20;vent fresquet;Migjorn(S);Molt Alt;06/08/2010 00:00:00
DELS PESCADORS;GROGA;EXCEL-LENT;Maror;NO;24,60;22,20;vent fresquet;Migjorn(S);Molt Alt;06/08/2010 00:00:00
DEL PONT D EN BOTIFARRETA;GROGA;EXCEL-LENT;Maror;NO;24,60;22,20;vent fresquet;Migjorn(S);Molt Alt;06/08/2010 00:00:00
DEL CRISTALL;GROGA;EXCEL-LENT;Maror;NO;24,60;22,20;vent fresquet;Migjorn(S);Molt Alt;06/08/2010 00:00:00
DE LA BARCA MARIA;GROGA;EXCEL-LENT;Maror;NO;24,60;22,20;vent fresquet;Migjorn(S);Molt Alt;06/08/2010 00:00:00
DE LA BARCA MARIA;GROGA;EXCEL-LENT;Mar arrissada;NO;25,10;23,80;vent fluixet;Mestral(NW);Baix;07/08/2010 00:00:00
DEL CRISTALL;GROGA;EXCEL-LENT;Mar arrissada;NO;25,10;23,80;vent fluixet;Mestral(NW);Baix;07/08/2010 00:00:00
DEL PONT D EN BOTIFARRETA;GROGA;EXCEL-LENT;Mar arrissada;NO;25,10;23,80;vent fluixet;Mestral(NW);Baix;07/08/2010 00:00:00
DELS PESCADORS;GROGA;EXCEL-LENT;Mar arrissada;NO;25,10;23,80;vent fluixet;Mestral(NW);Baix;07/08/2010 00:00:00
DEL PATí DE VELA;GROGA;EXCEL-LENT;Mar arrissada;NO;25,10;23,80;vent fluixet;Mestral(NW);Baix;07/08/2010 00:00:00
DE L ESTACIÓ;GROGA;EXCEL-LENT;Mar arrissada;NO;25,10;23,80;vent fluixet;Mestral(NW);Baix;07/08/2010 00:00:00
DEL PONT DEL PETROLI;GROGA;EXCEL-LENT;Mar arrissada;NO;25,10;23,80;vent fluixet;Mestral(NW);Baix;07/08/2010 00:00:00
DEL COCO;GROGA;EXCEL-LENT;Mar arrissada;NO;25,10;23,80;vent fluixet;Mestral(NW);Baix;07/08/2010 00:00:00
DE LA MORA;GROGA;EXCEL-LENT;Mar arrissada;NO;25,10;23,80;vent fluixet;Mestral(NW);Baix;07/08/2010 00:00:00
DE LA BARCA MARIA;VERDA;EXCEL-LENT;Mar arrissada;NO;25,10;23,80;vent fluixet;Mestral(NW);Baix;07/08/2010 00:00:00
DEL CRISTALL;VERDA;EXCEL-LENT;Mar arrissada;NO;25,10;23,80;vent fluixet;Mestral(NW);Baix;07/08/2010 00:00:00
DEL PONT D EN BOTIFARRETA;VERDA;EXCEL-LENT;Mar arrissada;NO;25,10;23,80;vent fluixet;Mestral(NW);Baix;07/08/2010 00:00:00
DELS PESCADORS;VERDA;EXCEL-LENT;Mar arrissada;NO;25,10;23,80;vent fluixet;Mestral(NW);Baix;07/08/2010 00:00:00
DEL PATí DE VELA;VERDA;EXCEL-LENT;Mar arrissada;NO;25,10;23,80;vent fluixet;Mestral(NW);Baix;07/08/2010 00:00:00
DE L ESTACIÓ;VERDA;EXCEL-LENT;Mar arrissada;NO;25,10;23,80;vent fluixet;Mestral(NW);Baix;07/08/2010 00:00:00
DEL PONT DEL PETROLI;VERDA;EXCEL-LENT;Mar arrissada;NO;25,10;23,80;vent fluixet;Mestral(NW);Baix;07/08/2010 00:00:00
DEL COCO;VERDA;EXCEL-LENT;Mar arrissada;NO;25,10;23,80;vent fluixet;Mestral(NW);Baix;07/08/2010 00:00:00
DE LA MORA;VERDA;EXCEL-LENT;Mar arrissada;NO;25,10;23,80;vent fluixet;Mestral(NW);Baix;07/08/2010 00:00:00
DE LA MORA;GROGA;EXCEL-LENT;Mar arrissada;NO;25,10;23,80;vent fluixet;Mestral(NW);Baix;07/08/2010 00:00:00
DEL COCO;GROGA;EXCEL-LENT;Mar arrissada;NO;25,10;23,80;vent fluixet;Mestral(NW);Baix;07/08/2010 00:00:00
DEL PONT DEL PETROLI;GROGA;EXCEL-LENT;Mar arrissada;NO;25,10;23,80;vent fluixet;Mestral(NW);Baix;07/08/2010 00:00:00
DE L ESTACIÓ;GROGA;EXCEL-LENT;Mar arrissada;NO;25,10;23,80;vent fluixet;Mestral(NW);Baix;07/08/2010 00:00:00
DEL PATí DE VELA;GROGA;EXCEL-LENT;Mar arrissada;NO;25,10;23,80;vent fluixet;Mestral(NW);Baix;07/08/2010 00:00:00
DELS PESCADORS;GROGA;EXCEL-LENT;Mar arrissada;NO;25,10;23,80;vent fluixet;Mestral(NW);Baix;07/08/2010 00:00:00
DEL PONT D EN BOTIFARRETA;GROGA;EXCEL-LENT;Mar arrissada;NO;25,10;23,80;vent fluixet;Mestral(NW);Baix;07/08/2010 00:00:00
DEL CRISTALL;GROGA;EXCEL-LENT;Mar arrissada;NO;25,10;23,80;vent fluixet;Mestral(NW);Baix;07/08/2010 00:00:00
DE LA BARCA MARIA;GROGA;EXCEL-LENT;Mar arrissada;NO;25,10;23,80;vent fluixet;Mestral(NW);Baix;07/08/2010 00:00:00
DE LA MORA;GROGA;EXCEL-LENT;Maror;NO;25,30;22,10;vent fresquet;Migjorn(S);Molt Alt;07/08/2010 00:00:00
DEL COCO;GROGA;EXCEL-LENT;Maror;NO;25,30;22,10;vent fresquet;Migjorn(S);Molt Alt;07/08/2010 00:00:00
DEL PONT DEL PETROLI;GROGA;EXCEL-LENT;Maror;NO;25,30;22,10;vent fresquet;Migjorn(S);Molt Alt;07/08/2010 00:00:00
DE L ESTACIÓ;GROGA;EXCEL-LENT;Maror;NO;25,30;22,10;vent fresquet;Migjorn(S);Molt Alt;07/08/2010 00:00:00
DEL PATí DE VELA;GROGA;EXCEL-LENT;Maror;NO;25,30;22,10;vent fresquet;Migjorn(S);Molt Alt;07/08/2010 00:00:00
DELS PESCADORS;GROGA;EXCEL-LENT;Maror;NO;25,30;22,10;vent fresquet;Migjorn(S);Molt Alt;07/08/2010 00:00:00
DEL PONT D EN BOTIFARRETA;GROGA;EXCEL-LENT;Maror;NO;25,30;22,10;vent fresquet;Migjorn(S);Molt Alt;07/08/2010 00:00:00
DEL CRISTALL;GROGA;EXCEL-LENT;Maror;NO;25,30;22,10;vent fresquet;Migjorn(S);Molt Alt;07/08/2010 00:00:00
DE LA BARCA MARIA;GROGA;EXCEL-LENT;Maror;NO;25,30;22,10;vent fresquet;Migjorn(S);Molt Alt;07/08/2010 00:00:00
DE LA BARCA MARIA;GROGA;EXCEL-LENT;Mar arrissada;NO;24,60;23,50;vent fluixet;Mestral(NW);Baix;08/08/2010 00:00:00
DEL CRISTALL;GROGA;EXCEL-LENT;Mar arrissada;NO;24,60;23,50;vent fluixet;Mestral(NW);Baix;08/08/2010 00:00:00
DEL PONT D EN BOTIFARRETA;GROGA;EXCEL-LENT;Mar arrissada;NO;24,60;23,50;vent fluixet;Mestral(NW);Baix;08/08/2010 00:00:00
DELS PESCADORS;GROGA;EXCEL-LENT;Mar arrissada;NO;24,60;23,50;vent fluixet;Mestral(NW);Baix;08/08/2010 00:00:00
DEL PATí DE VELA;GROGA;EXCEL-LENT;Mar arrissada;NO;24,60;23,50;vent fluixet;Mestral(NW);Baix;08/08/2010 00:00:00
DE L ESTACIÓ;GROGA;EXCEL-LENT;Mar arrissada;NO;24,60;23,50;vent fluixet;Mestral(NW);Baix;08/08/2010 00:00:00
DEL PONT DEL PETROLI;GROGA;EXCEL-LENT;Mar arrissada;NO;24,60;23,50;vent fluixet;Mestral(NW);Baix;08/08/2010 00:00:00
DEL PONT DEL PETROLI;VERDA;EXCEL-LENT;Mar arrissada;NO;24,60;23,50;vent fluixet;Mestral(NW);Baix;08/08/2010 00:00:00
DE L ESTACIÓ;VERDA;EXCEL-LENT;Mar arrissada;NO;24,60;23,50;vent fluixet;Mestral(NW);Baix;08/08/2010 00:00:00
DEL PONT DEL PETROLI;VERDA;EXCEL-LENT;Mar arrissada;NO;24,60;23,50;vent fluixet;Mestral(NW);Baix;08/08/2010 00:00:00
DEL COCO;GROGA;EXCEL-LENT;Mar arrissada;NO;24,60;23,50;vent fluixet;Mestral(NW);Baix;08/08/2010 00:00:00
DE LA MORA;GROGA;EXCEL-LENT;Mar arrissada;NO;24,60;23,50;vent fluixet;Mestral(NW);Baix;08/08/2010 00:00:00
DE LA MORA;VERDA;EXCEL-LENT;Mar arrissada;NO;24,60;23,50;vent fluixet;Mestral(NW);Baix;08/08/2010 00:00:00
DEL COCO;VERDA;EXCEL-LENT;Mar arrissada;NO;24,60;23,50;vent fluixet;Mestral(NW);Baix;08/08/2010 00:00:00
DEL PONT DEL PETROLI;VERDA;EXCEL-LENT;Mar arrissada;NO;24,60;23,50;vent fluixet;Mestral(NW);Baix;08/08/2010 00:00:00
DE L ESTACIÓ;VERDA;EXCEL-LENT;Mar arrissada;NO;24,60;23,50;vent fluixet;Mestral(NW);Baix;08/08/2010 00:00:00
DEL PATí DE VELA;VERDA;EXCEL-LENT;Mar arrissada;NO;24,60;23,50;vent fluixet;Mestral(NW);Baix;08/08/2010 00:00:00
DELS PESCADORS;VERDA;EXCEL-LENT;Mar arrissada;NO;24,60;23,50;vent fluixet;Mestral(NW);Baix;08/08/2010 00:00:00
DEL PONT D EN BOTIFARRETA;VERDA;EXCEL-LENT;Mar arrissada;NO;24,60;23,50;vent fluixet;Mestral(NW);Baix;08/08/2010 00:00:00
DEL CRISTALL;VERDA;EXCEL-LENT;Mar arrissada;NO;24,60;23,50;vent fluixet;Mestral(NW);Baix;08/08/2010 00:00:00
DE LA BARCA MARIA;VERDA;EXCEL-LENT;Mar arrissada;NO;24,60;23,50;vent fluixet;Mestral(NW);Baix;08/08/2010 00:00:00
DE LA BARCA MARIA;VERDA;EXCEL-LENT;Marejol;NO;24,80;22,20;vent fresquet;Migjorn(S);Alt;08/08/2010 00:00:00
DEL CRISTALL;VERDA;EXCEL-LENT;Marejol;NO;24,80;22,20;vent fresquet;Migjorn(S);Alt;08/08/2010 00:00:00
DEL PONT D EN BOTIFARRETA;VERDA;EXCEL-LENT;Marejol;NO;24,80;22,20;vent fresquet;Migjorn(S);Alt;08/08/2010 00:00:00
DELS PESCADORS;VERDA;EXCEL-LENT;Marejol;NO;24,80;22,20;vent fresquet;Migjorn(S);Alt;08/08/2010 00:00:00
DEL PATí DE VELA;VERDA;EXCEL-LENT;Marejol;NO;24,80;22,20;vent fresquet;Migjorn(S);Alt;08/08/2010 00:00:00
DE L ESTACIÓ;VERDA;EXCEL-LENT;Marejol;NO;24,80;22,20;vent fresquet;Migjorn(S);Alt;08/08/2010 00:00:00
DEL PONT DEL PETROLI;VERDA;EXCEL-LENT;Marejol;NO;24,80;22,20;vent fresquet;Migjorn(S);Alt;08/08/2010 00:00:00
DEL COCO;VERDA;EXCEL-LENT;Marejol;NO;24,80;22,20;vent fresquet;Migjorn(S);Alt;08/08/2010 00:00:00
DE LA MORA;VERDA;EXCEL-LENT;Marejol;NO;24,80;22,20;vent fresquet;Migjorn(S);Alt;08/08/2010 00:00:00
DE LA MORA;GROGA;EXCEL-LENT;Marejol;NO;24,80;22,20;vent fresquet;Migjorn(S);Alt;08/08/2010 00:00:00
DEL COCO;GROGA;EXCEL-LENT;Marejol;NO;24,80;22,20;vent fresquet;Migjorn(S);Alt;08/08/2010 00:00:00
DEL PONT DEL PETROLI;GROGA;EXCEL-LENT;Marejol;NO;24,80;22,20;vent fresquet;Migjorn(S);Alt;08/08/2010 00:00:00
DE L ESTACIÓ;GROGA;EXCEL-LENT;Marejol;NO;24,80;22,20;vent fresquet;Migjorn(S);Alt;08/08/2010 00:00:00
DEL PATí DE VELA;GROGA;EXCEL-LENT;Marejol;NO;24,80;22,20;vent fresquet;Migjorn(S);Alt;08/08/2010 00:00:00
DELS PESCADORS;GROGA;EXCEL-LENT;Marejol;NO;24,80;22,20;vent fresquet;Migjorn(S);Alt;08/08/2010 00:00:00
DEL PONT D EN BOTIFARRETA;GROGA;EXCEL-LENT;Marejol;NO;24,80;22,20;vent fresquet;Migjorn(S);Alt;08/08/2010 00:00:00
DEL CRISTALL;GROGA;EXCEL-LENT;Marejol;NO;24,80;22,20;vent fresquet;Migjorn(S);Alt;08/08/2010 00:00:00
DE LA BARCA MARIA;GROGA;EXCEL-LENT;Marejol;NO;24,80;22,20;vent fresquet;Migjorn(S);Alt;08/08/2010 00:00:00
DE LA BARCA MARIA;GROGA;EXCEL-LENT;Mar arrissada;NO;24,60;27,40;vent fluixet;Mestral(NW);Baix;09/08/2010 00:00:00
DEL CRISTALL;GROGA;EXCEL-LENT;Mar arrissada;NO;24,60;27,40;vent fluixet;Mestral(NW);Baix;09/08/2010 00:00:00
DEL PONT D EN BOTIFARRETA;GROGA;EXCEL-LENT;Mar arrissada;NO;24,60;27,40;vent fluixet;Mestral(NW);Baix;09/08/2010 00:00:00
DELS PESCADORS;GROGA;EXCEL-LENT;Mar arrissada;NO;24,60;27,40;vent fluixet;Mestral(NW);Baix;09/08/2010 00:00:00
DEL PATí DE VELA;GROGA;EXCEL-LENT;Mar arrissada;NO;24,60;27,40;vent fluixet;Mestral(NW);Baix;09/08/2010 00:00:00
DE L ESTACIÓ;GROGA;EXCEL-LENT;Mar arrissada;NO;24,60;27,40;vent fluixet;Mestral(NW);Baix;09/08/2010 00:00:00
DE L ESTACIÓ;VERDA;EXCEL-LENT;Mar arrissada;NO;24,60;27,40;vent fluixet;Mestral(NW);Baix;09/08/2010 00:00:00
DEL PONT DEL PETROLI;GROGA;EXCEL-LENT;Mar arrissada;NO;24,60;27,40;vent fluixet;Mestral(NW);Baix;09/08/2010 00:00:00
DEL COCO;GROGA;EXCEL-LENT;Mar arrissada;NO;24,60;27,40;vent fluixet;Mestral(NW);Baix;09/08/2010 00:00:00
DE LA MORA;GROGA;EXCEL-LENT;Mar arrissada;NO;24,60;27,40;vent fluixet;Mestral(NW);Baix;09/08/2010 00:00:00
DE LA MORA;VERDA;EXCEL-LENT;Mar arrissada;NO;24,60;27,40;vent fluixet;Mestral(NW);Baix;09/08/2010 00:00:00
DEL COCO;VERDA;EXCEL-LENT;Mar arrissada;NO;24,60;27,40;vent fluixet;Mestral(NW);Baix;09/08/2010 00:00:00
DEL PONT DEL PETROLI;VERDA;EXCEL-LENT;Mar arrissada;NO;24,60;27,40;vent fluixet;Mestral(NW);Baix;09/08/2010 00:00:00
DE L ESTACIÓ;VERDA;EXCEL-LENT;Mar arrissada;NO;24,60;27,40;vent fluixet;Mestral(NW);Baix;09/08/2010 00:00:00
DEL PATí DE VELA;VERDA;EXCEL-LENT;Mar arrissada;NO;24,60;27,40;vent fluixet;Mestral(NW);Baix;09/08/2010 00:00:00
DELS PESCADORS;VERDA;EXCEL-LENT;Mar arrissada;NO;24,60;27,40;vent fluixet;Mestral(NW);Baix;09/08/2010 00:00:00
DEL PONT D EN BOTIFARRETA;VERDA;EXCEL-LENT;Mar arrissada;NO;24,60;27,40;vent fluixet;Mestral(NW);Baix;09/08/2010 00:00:00
DEL CRISTALL;VERDA;EXCEL-LENT;Mar arrissada;NO;24,60;27,40;vent fluixet;Mestral(NW);Baix;09/08/2010 00:00:00
DE LA BARCA MARIA;VERDA;EXCEL-LENT;Mar arrissada;NO;24,60;27,40;vent fluixet;Mestral(NW);Baix;09/08/2010 00:00:00
DE LA MORA;VERDA;EXCEL-LENT;Mar arrissada;NO;26,30;25,20;vent fluixet;Xaloc(SE);Baix;10/08/2010 00:00:00
DEL COCO;VERDA;EXCEL-LENT;Mar arrissada;NO;26,30;25,20;vent fluixet;Xaloc(SE);Baix;10/08/2010 00:00:00
DEL PONT DEL PETROLI;VERDA;EXCEL-LENT;Mar arrissada;NO;26,30;25,20;vent fluixet;Xaloc(SE);Baix;10/08/2010 00:00:00
DE L ESTACIÓ;VERDA;EXCEL-LENT;Mar arrissada;NO;26,30;25,20;vent fluixet;Xaloc(SE);Baix;10/08/2010 00:00:00
DEL PATí DE VELA;VERDA;EXCEL-LENT;Mar arrissada;NO;26,30;25,20;vent fluixet;Xaloc(SE);Baix;10/08/2010 00:00:00
DELS PESCADORS;VERDA;EXCEL-LENT;Mar arrissada;NO;26,30;25,20;vent fluixet;Xaloc(SE);Baix;10/08/2010 00:00:00
DEL PONT D EN BOTIFARRETA;VERDA;EXCEL-LENT;Mar arrissada;NO;26,30;25,20;vent fluixet;Xaloc(SE);Baix;10/08/2010 00:00:00
DEL CRISTALL;VERDA;EXCEL-LENT;Mar arrissada;NO;26,30;25,20;vent fluixet;Xaloc(SE);Baix;10/08/2010 00:00:00
DE LA BARCA MARIA;VERDA;EXCEL-LENT;Mar arrissada;NO;26,30;25,20;vent fluixet;Xaloc(SE);Baix;10/08/2010 00:00:00
DE LA MORA;VERDA;EXCEL-LENT;Mar arrissada;NO;24,70;28,40;ventolina;Llevant(E);Baix;11/08/2010 00:00:00
DEL COCO;VERDA;EXCEL-LENT;Mar arrissada;NO;24,70;28,40;ventolina;Llevant(E);Baix;11/08/2010 00:00:00
DEL PONT DEL PETROLI;VERDA;EXCEL-LENT;Mar arrissada;NO;24,70;28,40;ventolina;Llevant(E);Baix;11/08/2010 00:00:00
DE L ESTACIÓ;VERDA;EXCEL-LENT;Mar arrissada;NO;24,70;28,40;ventolina;Llevant(E);Baix;11/08/2010 00:00:00
DEL PATí DE VELA;VERDA;EXCEL-LENT;Mar arrissada;NO;24,70;28,40;ventolina;Llevant(E);Baix;11/08/2010 00:00:00
DELS PESCADORS;VERDA;EXCEL-LENT;Mar arrissada;NO;24,70;28,40;ventolina;Llevant(E);Baix;11/08/2010 00:00:00
DEL PONT D EN BOTIFARRETA;VERDA;EXCEL-LENT;Mar arrissada;NO;24,70;28,40;ventolina;Llevant(E);Baix;11/08/2010 00:00:00
DEL CRISTALL;VERDA;EXCEL-LENT;Mar arrissada;NO;24,70;28,40;ventolina;Llevant(E);Baix;11/08/2010 00:00:00
DE LA BARCA MARIA;VERDA;EXCEL-LENT;Mar arrissada;NO;24,70;28,40;ventolina;Llevant(E);Baix;11/08/2010 00:00:00
DE LA MORA;VERDA;EXCEL-LENT;Mar arrissada;NO;24,90;24,30;ventolina;Mestral(NW);Baix;12/08/2010 00:00:00
DEL COCO;VERDA;EXCEL-LENT;Mar arrissada;NO;24,90;24,30;ventolina;Mestral(NW);Baix;12/08/2010 00:00:00
DEL PONT DEL PETROLI;VERDA;EXCEL-LENT;Mar arrissada;NO;24,90;24,30;ventolina;Mestral(NW);Baix;12/08/2010 00:00:00
DE L ESTACIÓ;VERDA;EXCEL-LENT;Mar arrissada;NO;24,90;24,30;ventolina;Mestral(NW);Baix;12/08/2010 00:00:00
DEL PATí DE VELA;VERDA;EXCEL-LENT;Mar arrissada;NO;24,90;24,30;ventolina;Mestral(NW);Baix;12/08/2010 00:00:00
DELS PESCADORS;VERDA;EXCEL-LENT;Mar arrissada;NO;24,90;24,30;ventolina;Mestral(NW);Baix;12/08/2010 00:00:00
DEL PONT D EN BOTIFARRETA;VERDA;EXCEL-LENT;Mar arrissada;NO;24,90;24,30;ventolina;Mestral(NW);Baix;12/08/2010 00:00:00
DEL CRISTALL;VERDA;EXCEL-LENT;Mar arrissada;NO;24,90;24,30;ventolina;Mestral(NW);Baix;12/08/2010 00:00:00
DE LA BARCA MARIA;VERDA;EXCEL-LENT;Mar arrissada;NO;24,90;24,30;ventolina;Mestral(NW);Baix;12/08/2010 00:00:00
DE LA MORA;VERDA;EXCEL-LENT;Mar arrissada;NO;25,10;22,50;vent fluix;Xaloc(SE);Moderat;13/08/2010 00:00:00
DEL COCO;VERDA;EXCEL-LENT;Mar arrissada;NO;25,10;22,50;vent fluix;Xaloc(SE);Moderat;13/08/2010 00:00:00
DEL PONT DEL PETROLI;VERDA;EXCEL-LENT;Mar arrissada;NO;25,10;22,50;vent fluix;Xaloc(SE);Moderat;13/08/2010 00:00:00
DE L ESTACIÓ;VERDA;EXCEL-LENT;Mar arrissada;NO;25,10;22,50;vent fluix;Xaloc(SE);Moderat;13/08/2010 00:00:00
DEL PATí DE VELA;VERDA;EXCEL-LENT;Mar arrissada;NO;25,10;22,50;vent fluix;Xaloc(SE);Moderat;13/08/2010 00:00:00
DELS PESCADORS;VERDA;EXCEL-LENT;Mar arrissada;NO;25,10;22,50;vent fluix;Xaloc(SE);Moderat;13/08/2010 00:00:00
DEL PONT D EN BOTIFARRETA;VERDA;EXCEL-LENT;Mar arrissada;NO;25,10;22,50;vent fluix;Xaloc(SE);Moderat;13/08/2010 00:00:00
DEL CRISTALL;VERDA;EXCEL-LENT;Mar arrissada;NO;25,10;22,50;vent fluix;Xaloc(SE);Moderat;13/08/2010 00:00:00
DE LA BARCA MARIA;VERDA;EXCEL-LENT;Mar arrissada;NO;25,10;22,50;vent fluix;Xaloc(SE);Moderat;13/08/2010 00:00:00
DE LA BARCA MARIA;VERDA;EXCEL-LENT;Mar arrissada;NO;25,10;22,50;vent fluix;Xaloc(SE);Moderat;14/08/2010 00:00:00
DEL CRISTALL;VERDA;EXCEL-LENT;Mar arrissada;NO;25,10;22,50;vent fluix;Xaloc(SE);Moderat;14/08/2010 00:00:00
DEL PONT D EN BOTIFARRETA;VERDA;EXCEL-LENT;Mar arrissada;NO;25,10;22,50;vent fluix;Xaloc(SE);Moderat;14/08/2010 00:00:00
DELS PESCADORS;VERDA;EXCEL-LENT;Mar arrissada;NO;25,10;22,50;vent fluix;Xaloc(SE);Moderat;14/08/2010 00:00:00
DEL PATí DE VELA;VERDA;EXCEL-LENT;Mar arrissada;NO;25,10;22,50;vent fluix;Xaloc(SE);Moderat;14/08/2010 00:00:00
DE L ESTACIÓ;VERDA;EXCEL-LENT;Mar arrissada;NO;25,10;22,50;vent fluix;Xaloc(SE);Moderat;14/08/2010 00:00:00
DEL PONT DEL PETROLI;VERDA;EXCEL-LENT;Mar arrissada;NO;25,10;22,50;vent fluix;Xaloc(SE);Moderat;14/08/2010 00:00:00
DEL COCO;VERDA;EXCEL-LENT;Mar arrissada;NO;25,10;22,50;vent fluix;Xaloc(SE);Moderat;14/08/2010 00:00:00
DE LA MORA;VERDA;EXCEL-LENT;Mar arrissada;NO;25,10;22,50;vent fluix;Xaloc(SE);Moderat;14/08/2010 00:00:00
DE LA MORA;VERMELLA;PENDENT ANALIT.;Mar arrissada;NO;25,10;22,50;vent fluix;Xaloc(SE);Moderat;14/08/2010 00:00:00
DEL COCO;VERMELLA;PENDENT ANALIT.;Mar arrissada;NO;25,10;22,50;vent fluix;Xaloc(SE);Moderat;14/08/2010 00:00:00
DEL PONT DEL PETROLI;VERMELLA;PENDENT ANALIT.;Mar arrissada;NO;25,10;22,50;vent fluix;Xaloc(SE);Moderat;14/08/2010 00:00:00
DE L ESTACIÓ;VERMELLA;PENDENT ANALIT.;Mar arrissada;NO;25,10;22,50;vent fluix;Xaloc(SE);Moderat;14/08/2010 00:00:00
DEL PATí DE VELA;VERMELLA;PENDENT ANALIT.;Mar arrissada;NO;25,10;22,50;vent fluix;Xaloc(SE);Moderat;14/08/2010 00:00:00
DELS PESCADORS;VERMELLA;PENDENT ANALIT.;Mar arrissada;NO;25,10;22,50;vent fluix;Xaloc(SE);Moderat;14/08/2010 00:00:00
DEL PONT D EN BOTIFARRETA;VERMELLA;PENDENT ANALIT.;Mar arrissada;NO;25,10;22,50;vent fluix;Xaloc(SE);Moderat;14/08/2010 00:00:00
DEL CRISTALL;VERMELLA;PENDENT ANALIT.;Mar arrissada;NO;25,10;22,50;vent fluix;Xaloc(SE);Moderat;14/08/2010 00:00:00
DE LA BARCA MARIA;VERMELLA;PENDENT ANALIT.;Mar arrissada;NO;25,10;22,50;vent fluix;Xaloc(SE);Moderat;14/08/2010 00:00:00
DE LA MORA;VERMELLA;PENDENT ANALIT.;Mar arrissada;NO;24,90;20,10;vent fluixet;Mestral(NW);Baix;15/08/2010 00:00:00
DEL COCO;VERMELLA;PENDENT ANALIT.;Mar arrissada;NO;24,90;20,10;vent fluixet;Mestral(NW);Baix;15/08/2010 00:00:00
DEL PONT DEL PETROLI;VERMELLA;PENDENT ANALIT.;Mar arrissada;NO;24,90;20,10;vent fluixet;Mestral(NW);Baix;15/08/2010 00:00:00
