NOM_PLATJA;BANDERA;QUALITAT_AIGUA;ESTAT_MAR;MEDUSES;TEMP_AIGUA;TEMP_AMBIENT;FORÇA_VENT;TIPUS_VENT;UVI;DATA_ACTUALITZACIO
DEL PONT D EN BOTIFARRETA;VERDA;EXCEL-LENT;Marejol;NO;18,10;19,30;vent fluix;Mestral(NW);Moderat;09/06/2012 00:00:00
DEL CRISTALL;VERDA;EXCEL-LENT;Marejol;NO;18,10;19,30;vent fluix;Mestral(NW);Moderat;09/06/2012 00:00:00
DE LA BARCA MARIA;VERDA;EXCEL-LENT;Marejol;NO;18,10;19,30;vent fluix;Mestral(NW);Moderat;09/06/2012 00:00:00
DE LA MORA;VERDA;EXCEL-LENT;Marejol;NO;18,10;19,30;vent fluix;Mestral(NW);Moderat;09/06/2012 00:00:00
DE LA MORA;GROGA;EXCEL-LENT;Marejol;NO;18,10;19,30;vent fluix;Mestral(NW);Moderat;09/06/2012 00:00:00
DEL COCO;VERDA;EXCEL-LENT;Marejol;NO;18,10;19,30;vent fluix;Mestral(NW);Moderat;09/06/2012 00:00:00
DEL PONT DEL PETROLI;VERDA;EXCEL-LENT;Marejol;NO;18,10;19,30;vent fluix;Mestral(NW);Moderat;09/06/2012 00:00:00
DE L ESTACIÓ;VERDA;EXCEL-LENT;Marejol;NO;18,10;19,30;vent fluix;Mestral(NW);Moderat;09/06/2012 00:00:00
DEL PATí DE VELA;VERDA;EXCEL-LENT;Marejol;NO;18,10;19,30;vent fluix;Mestral(NW);Moderat;09/06/2012 00:00:00
DELS PESCADORS;VERDA;EXCEL-LENT;Marejol;NO;18,10;19,30;vent fluix;Mestral(NW);Moderat;09/06/2012 00:00:00
DEL PONT D EN BOTIFARRETA;VERDA;EXCEL-LENT;Marejol;NO;18,10;19,30;vent fluix;Mestral(NW);Moderat;09/06/2012 00:00:00
DEL CRISTALL;VERDA;EXCEL-LENT;Marejol;NO;18,10;19,30;vent fluix;Mestral(NW);Moderat;09/06/2012 00:00:00
DE LA BARCA MARIA;VERDA;EXCEL-LENT;Marejol;NO;18,10;19,30;vent fluix;Mestral(NW);Moderat;09/06/2012 00:00:00
DE LA MORA;VERDA;EXCEL-LENT;Marejol;NO;18,10;19,30;vent fluix;Mestral(NW);Molt Alt;09/06/2012 00:00:00
DEL COCO;VERDA;EXCEL-LENT;Marejol;NO;18,10;19,30;vent fluix;Mestral(NW);Molt Alt;09/06/2012 00:00:00
DEL PONT DEL PETROLI;VERDA;EXCEL-LENT;Marejol;NO;18,10;19,30;vent fluix;Mestral(NW);Molt Alt;09/06/2012 00:00:00
DE L ESTACIÓ;VERDA;EXCEL-LENT;Marejol;NO;18,10;19,30;vent fluix;Mestral(NW);Molt Alt;09/06/2012 00:00:00
DEL PATí DE VELA;VERDA;EXCEL-LENT;Marejol;NO;18,10;19,30;vent fluix;Mestral(NW);Molt Alt;09/06/2012 00:00:00
DELS PESCADORS;VERDA;EXCEL-LENT;Marejol;NO;18,10;19,30;vent fluix;Mestral(NW);Molt Alt;09/06/2012 00:00:00
DEL PONT D EN BOTIFARRETA;VERDA;EXCEL-LENT;Marejol;NO;18,10;19,30;vent fluix;Mestral(NW);Molt Alt;09/06/2012 00:00:00
DEL CRISTALL;VERDA;EXCEL-LENT;Marejol;NO;18,10;19,30;vent fluix;Mestral(NW);Molt Alt;09/06/2012 00:00:00
DE LA BARCA MARIA;VERDA;EXCEL-LENT;Marejol;NO;18,10;19,30;vent fluix;Mestral(NW);Molt Alt;09/06/2012 00:00:00
DE LA MORA;VERDA;EXCEL-LENT;Marejol;NO;18,10;19,30;vent fluix;Mestral(NW);Molt Alt;09/06/2012 00:00:00
DEL COCO;VERDA;EXCEL-LENT;Marejol;NO;18,10;19,30;vent fluix;Mestral(NW);Molt Alt;09/06/2012 00:00:00
DEL PONT DEL PETROLI;VERDA;EXCEL-LENT;Marejol;NO;18,10;19,30;vent fluix;Mestral(NW);Molt Alt;09/06/2012 00:00:00
DE L ESTACIÓ;VERDA;EXCEL-LENT;Marejol;NO;18,10;19,30;vent fluix;Mestral(NW);Molt Alt;09/06/2012 00:00:00
DEL PATí DE VELA;VERDA;EXCEL-LENT;Marejol;NO;18,10;19,30;vent fluix;Mestral(NW);Molt Alt;09/06/2012 00:00:00
DELS PESCADORS;VERDA;EXCEL-LENT;Marejol;NO;18,10;19,30;vent fluix;Mestral(NW);Molt Alt;09/06/2012 00:00:00
DEL PONT D EN BOTIFARRETA;VERDA;EXCEL-LENT;Marejol;NO;18,10;19,30;vent fluix;Mestral(NW);Molt Alt;09/06/2012 00:00:00
DEL CRISTALL;VERDA;EXCEL-LENT;Marejol;NO;18,10;19,30;vent fluix;Mestral(NW);Molt Alt;09/06/2012 00:00:00
DE LA BARCA MARIA;VERDA;EXCEL-LENT;Marejol;NO;18,10;19,30;vent fluix;Mestral(NW);Molt Alt;09/06/2012 00:00:00
DE LA MORA;VERDA;EXCEL-LENT;Marejol;NO;18,10;19,30;vent fluix;Mestral(NW);Molt Alt;09/06/2012 00:00:00
DE LA MORA;GROGA;EXCEL-LENT;Maror;NO;18,10;20,10;vent fluix;Xaloc(SE);Molt Alt;09/06/2012 00:00:00
DEL COCO;VERDA;EXCEL-LENT;Marejol;NO;18,10;19,30;vent fluix;Mestral(NW);Molt Alt;09/06/2012 00:00:00
DEL PONT DEL PETROLI;VERDA;EXCEL-LENT;Marejol;NO;18,10;19,30;vent fluix;Mestral(NW);Molt Alt;09/06/2012 00:00:00
DE L ESTACIÓ;VERDA;EXCEL-LENT;Marejol;NO;18,10;19,30;vent fluix;Mestral(NW);Molt Alt;09/06/2012 00:00:00
DEL PATí DE VELA;VERDA;EXCEL-LENT;Marejol;NO;18,10;19,30;vent fluix;Mestral(NW);Molt Alt;09/06/2012 00:00:00
DELS PESCADORS;VERDA;EXCEL-LENT;Marejol;NO;18,10;19,30;vent fluix;Mestral(NW);Molt Alt;09/06/2012 00:00:00
DEL PONT D EN BOTIFARRETA;VERDA;EXCEL-LENT;Marejol;NO;18,10;19,30;vent fluix;Mestral(NW);Molt Alt;09/06/2012 00:00:00
DEL CRISTALL;VERDA;EXCEL-LENT;Marejol;NO;18,10;19,30;vent fluix;Mestral(NW);Molt Alt;09/06/2012 00:00:00
DE LA BARCA MARIA;VERDA;EXCEL-LENT;Marejol;NO;18,10;19,30;vent fluix;Mestral(NW);Molt Alt;09/06/2012 00:00:00
DE LA BARCA MARIA;GROGA;EXCEL-LENT;Maror;NO;19,60;26,00;vent fresc;Llebeig o Grab¿(SW);Molt Alt;09/06/2012 00:00:00
DEL CRISTALL;GROGA;EXCEL-LENT;Maror;NO;19,60;26,00;vent fresc;Llebeig o Grab¿(SW);Molt Alt;09/06/2012 00:00:00
DEL CRISTALL;GROGA;EXCEL-LENT;Maror;NO;19,60;26,00;vent fresc;Llebeig o Grab¿(SW);Molt Alt;09/06/2012 00:00:00
DEL CRISTALL;GROGA;EXCEL-LENT;Maror;NO;19,60;26,00;vent fresc;;Molt Alt;09/06/2012 00:00:00
DEL PONT D EN BOTIFARRETA;GROGA;EXCEL-LENT;Maror;NO;19,60;26,00;vent fresc;Llebeig o Grab¿(SW);Molt Alt;09/06/2012 00:00:00
DELS PESCADORS;GROGA;EXCEL-LENT;Maror;NO;19,60;26,00;vent fresc;Llebeig o Grab¿(SW);Molt Alt;09/06/2012 00:00:00
DEL PATí DE VELA;GROGA;EXCEL-LENT;Maror;NO;19,60;26,00;vent fresc;Llebeig o Grab¿(SW);Molt Alt;09/06/2012 00:00:00
DE L ESTACIÓ;GROGA;EXCEL-LENT;Maror;NO;19,60;26,00;vent fresc;Llebeig o Grab¿(SW);Molt Alt;09/06/2012 00:00:00
DEL PONT DEL PETROLI;GROGA;EXCEL-LENT;Maror;NO;19,60;26,00;vent fresc;Llebeig o Grab¿(SW);Molt Alt;09/06/2012 00:00:00
DEL COCO;GROGA;EXCEL-LENT;Maror;NO;19,60;26,00;vent fresc;Llebeig o Grab¿(SW);Molt Alt;09/06/2012 00:00:00
DE LA MORA;GROGA;EXCEL-LENT;Maror;NO;19,60;26,00;vent fresc;Llebeig o Grab¿(SW);Molt Alt;09/06/2012 00:00:00
DE LA MORA;GROGA;EXCEL-LENT;Maror;NO;19,60;26,00;vent fresc;Llebeig o Grab¿(SW);Molt Alt;09/06/2012 00:00:00
DEL COCO;GROGA;EXCEL-LENT;Maror;NO;19,60;26,00;vent fresc;Llebeig o Grab¿(SW);Molt Alt;09/06/2012 00:00:00
DEL PONT DEL PETROLI;GROGA;EXCEL-LENT;Maror;NO;19,60;26,00;vent fresc;Llebeig o Grab¿(SW);Molt Alt;09/06/2012 00:00:00
DE L ESTACIÓ;GROGA;EXCEL-LENT;Maror;NO;19,60;26,00;vent fresc;Llebeig o Grab¿(SW);Molt Alt;09/06/2012 00:00:00
DEL PATí DE VELA;GROGA;EXCEL-LENT;Maror;NO;19,60;26,00;vent fresc;Llebeig o Grab¿(SW);Molt Alt;09/06/2012 00:00:00
DELS PESCADORS;GROGA;EXCEL-LENT;Maror;NO;19,60;26,00;vent fresc;Llebeig o Grab¿(SW);Molt Alt;09/06/2012 00:00:00
DEL PONT D EN BOTIFARRETA;GROGA;EXCEL-LENT;Maror;NO;19,60;26,00;vent fresc;Llebeig o Grab¿(SW);Molt Alt;09/06/2012 00:00:00
DEL CRISTALL;GROGA;EXCEL-LENT;Maror;NO;19,60;26,00;vent fresc;Llebeig o Grab¿(SW);Molt Alt;09/06/2012 00:00:00
DE LA BARCA MARIA;GROGA;EXCEL-LENT;Maror;NO;19,60;26,00;vent fresc;;Molt Alt;09/06/2012 00:00:00
DE LA MORA;VERDA;EXCEL-LENT;Marejol;NO;18,40;19,40;vent fluix;Llebeig o Grab¿(SW);Alt;10/06/2012 00:00:00
DEL CRISTALL;VERDA;EXCEL-LENT;Marejol;NO;18,40;19,40;vent fluix;Llebeig o Grab¿(SW);Alt;10/06/2012 00:00:00
DEL PATí DE VELA;VERDA;EXCEL-LENT;Marejol;NO;18,40;19,40;vent fluix;Llebeig o Grab¿(SW);Alt;10/06/2012 00:00:00
DE LA BARCA MARIA;VERDA;EXCEL-LENT;Marejol;NO;18,40;19,40;vent fluix;Llebeig o Grab¿(SW);Alt;10/06/2012 00:00:00
DEL PONT D EN BOTIFARRETA;VERDA;EXCEL-LENT;Marejol;NO;18,40;19,40;vent fluix;Llebeig o Grab¿(SW);Alt;10/06/2012 00:00:00
DELS PESCADORS;VERDA;EXCEL-LENT;Marejol;NO;18,40;19,40;vent fluix;Llebeig o Grab¿(SW);Alt;10/06/2012 00:00:00
DE L ESTACIÓ;VERDA;EXCEL-LENT;Marejol;NO;18,40;19,40;vent fluix;Llebeig o Grab¿(SW);Alt;10/06/2012 00:00:00
DEL PONT DEL PETROLI;VERDA;EXCEL-LENT;Marejol;NO;18,40;19,40;vent fluix;Llebeig o Grab¿(SW);Alt;10/06/2012 00:00:00
DEL COCO;VERDA;EXCEL-LENT;Marejol;NO;18,40;19,40;vent fluix;Llebeig o Grab¿(SW);Alt;10/06/2012 00:00:00
DE LA MORA;VERDA;EXCEL-LENT;Marejol;NO;18,40;19,40;vent fluix;;Alt;10/06/2012 00:00:00
DEL COCO;VERDA;EXCEL-LENT;Marejol;NO;18,40;19,40;vent fluix;;Alt;10/06/2012 00:00:00
DEL PONT DEL PETROLI;VERDA;EXCEL-LENT;Marejol;NO;18,40;19,40;vent fluix;;Alt;10/06/2012 00:00:00
DE L ESTACIÓ;VERDA;EXCEL-LENT;Marejol;NO;18,40;19,40;vent fluix;;Alt;10/06/2012 00:00:00
DEL PATí DE VELA;VERDA;EXCEL-LENT;Marejol;NO;18,40;19,40;vent fluix;;Alt;10/06/2012 00:00:00
DELS PESCADORS;VERDA;EXCEL-LENT;Marejol;NO;18,40;19,40;vent fluix;;Alt;10/06/2012 00:00:00
DEL PONT D EN BOTIFARRETA;VERDA;EXCEL-LENT;Marejol;NO;18,40;19,40;vent fluix;;Alt;10/06/2012 00:00:00
DEL CRISTALL;VERDA;EXCEL-LENT;Marejol;NO;18,40;19,40;vent fluix;;Alt;10/06/2012 00:00:00
DE LA BARCA MARIA;VERDA;EXCEL-LENT;Marejol;NO;18,40;19,40;vent fluix;;Alt;10/06/2012 00:00:00
DE LA MORA;VERDA;EXCEL-LENT;Marejol;NO;19,80;19,20;vent fluixet;Migjorn(S);Alt;11/06/2012 00:00:00
DEL COCO;VERDA;EXCEL-LENT;Marejol;NO;19,80;19,20;vent fluixet;Migjorn(S);Alt;11/06/2012 00:00:00
DEL PONT DEL PETROLI;VERDA;EXCEL-LENT;Marejol;NO;19,80;19,20;vent fluixet;Migjorn(S);Alt;11/06/2012 00:00:00
DE L ESTACIÓ;VERDA;EXCEL-LENT;Marejol;NO;19,80;19,20;vent fluixet;Migjorn(S);Alt;11/06/2012 00:00:00
DEL PATí DE VELA;VERDA;EXCEL-LENT;Marejol;NO;19,80;19,20;vent fluixet;Migjorn(S);Alt;11/06/2012 00:00:00
DELS PESCADORS;VERDA;EXCEL-LENT;Marejol;NO;19,80;19,20;vent fluixet;Migjorn(S);Alt;11/06/2012 00:00:00
DEL PONT D EN BOTIFARRETA;VERDA;EXCEL-LENT;Marejol;NO;19,80;19,20;vent fluixet;Migjorn(S);Alt;11/06/2012 00:00:00
DEL CRISTALL;VERDA;EXCEL-LENT;Marejol;NO;19,80;19,20;vent fluixet;Migjorn(S);Alt;11/06/2012 00:00:00
DE LA BARCA MARIA;VERDA;EXCEL-LENT;Marejol;NO;19,80;19,20;vent fluixet;Migjorn(S);Alt;11/06/2012 00:00:00
DE LA MORA;VERDA;EXCEL-LENT;Marejol;NO;20,60;18,90;vent fluix;Migjorn(S);Alt;12/06/2012 00:00:00
DEL COCO;VERDA;EXCEL-LENT;Marejol;NO;20,60;18,90;vent fluix;Migjorn(S);Alt;12/06/2012 00:00:00
DEL PONT DEL PETROLI;VERDA;EXCEL-LENT;Marejol;NO;20,60;18,90;vent fluix;Migjorn(S);Alt;12/06/2012 00:00:00
DE L ESTACIÓ;VERDA;EXCEL-LENT;Marejol;NO;20,60;18,90;vent fluix;Migjorn(S);Alt;12/06/2012 00:00:00
DEL PATí DE VELA;VERDA;EXCEL-LENT;Marejol;NO;20,60;18,90;vent fluix;Migjorn(S);Alt;12/06/2012 00:00:00
DELS PESCADORS;VERDA;EXCEL-LENT;Marejol;NO;20,60;18,90;vent fluix;Migjorn(S);Alt;12/06/2012 00:00:00
DEL PONT D EN BOTIFARRETA;VERDA;EXCEL-LENT;Marejol;NO;20,60;18,90;vent fluix;Migjorn(S);Alt;12/06/2012 00:00:00
DEL CRISTALL;VERDA;EXCEL-LENT;Marejol;NO;20,60;18,90;vent fluix;Migjorn(S);Alt;12/06/2012 00:00:00
DE LA BARCA MARIA;VERDA;EXCEL-LENT;Marejol;NO;20,60;18,90;vent fluix;Migjorn(S);Alt;12/06/2012 00:00:00
DE LA BARCA MARIA;VERDA;EXCEL-LENT;Marejol;NO;20,60;18,90;vent fluix;Mestral(NW);Alt;12/06/2012 00:00:00
DEL CRISTALL;VERDA;EXCEL-LENT;Marejol;NO;20,60;18,90;vent fluix;Mestral(NW);Alt;12/06/2012 00:00:00
DEL PONT D EN BOTIFARRETA;VERDA;EXCEL-LENT;Marejol;NO;20,60;18,90;vent fluix;Mestral(NW);Alt;12/06/2012 00:00:00
DELS PESCADORS;VERDA;EXCEL-LENT;Marejol;NO;20,60;18,90;vent fluix;Mestral(NW);Alt;12/06/2012 00:00:00
DEL PATí DE VELA;VERDA;EXCEL-LENT;Marejol;NO;20,60;18,90;vent fluix;Mestral(NW);Alt;12/06/2012 00:00:00
DE L ESTACIÓ;VERDA;EXCEL-LENT;Marejol;NO;20,60;18,90;vent fluix;Mestral(NW);Alt;12/06/2012 00:00:00
DEL PONT DEL PETROLI;VERDA;EXCEL-LENT;Marejol;NO;20,60;18,90;vent fluix;Mestral(NW);Alt;12/06/2012 00:00:00
DEL COCO;VERDA;EXCEL-LENT;Marejol;NO;20,60;18,90;vent fluix;Mestral(NW);Alt;12/06/2012 00:00:00
DE LA MORA;VERDA;EXCEL-LENT;Marejol;NO;20,60;18,90;vent fluix;Mestral(NW);Alt;12/06/2012 00:00:00
DE LA MORA;VERDA;EXCEL-LENT;Marejol;NO;20,60;18,90;vent fluix;Mestral(NW);Alt;12/06/2012 00:00:00
DEL COCO;VERDA;EXCEL-LENT;Marejol;NO;20,60;18,90;vent fluix;Mestral(NW);Alt;12/06/2012 00:00:00
DEL PONT DEL PETROLI;VERDA;EXCEL-LENT;Marejol;NO;20,60;18,90;vent fluix;Mestral(NW);Alt;12/06/2012 00:00:00
DE L ESTACIÓ;VERDA;EXCEL-LENT;Marejol;NO;20,60;18,90;vent fluix;Mestral(NW);Alt;12/06/2012 00:00:00
DEL PATí DE VELA;VERDA;EXCEL-LENT;Marejol;NO;20,60;18,90;vent fluix;Mestral(NW);Alt;12/06/2012 00:00:00
DELS PESCADORS;VERDA;EXCEL-LENT;Marejol;NO;20,60;18,90;vent fluix;Mestral(NW);Alt;12/06/2012 00:00:00
DEL PONT D EN BOTIFARRETA;VERDA;EXCEL-LENT;Marejol;NO;20,60;18,90;vent fluix;Mestral(NW);Alt;12/06/2012 00:00:00
DEL CRISTALL;VERDA;EXCEL-LENT;Marejol;NO;20,60;18,90;vent fluix;Mestral(NW);Alt;12/06/2012 00:00:00
DE LA BARCA MARIA;VERDA;EXCEL-LENT;Marejol;NO;20,60;18,90;vent fluix;Mestral(NW);Alt;12/06/2012 00:00:00
DE LA MORA;VERDA;EXCEL-LENT;Mar plana;NO;20,60;19,30;vent fluix;Ponent(W);Moderat;12/06/2012 00:00:00
DEL COCO;VERDA;EXCEL-LENT;Mar plana;NO;20,60;19,30;vent fluix;Ponent(W);Moderat;12/06/2012 00:00:00
DEL PONT DEL PETROLI;VERDA;EXCEL-LENT;Mar plana;NO;20,60;19,30;vent fluix;Ponent(W);Moderat;12/06/2012 00:00:00
DE L ESTACIÓ;VERDA;EXCEL-LENT;Mar plana;NO;20,60;19,30;vent fluix;Ponent(W);Moderat;12/06/2012 00:00:00
DEL PATí DE VELA;VERDA;EXCEL-LENT;Mar plana;NO;20,60;19,30;vent fluix;Ponent(W);Moderat;12/06/2012 00:00:00
DELS PESCADORS;VERDA;EXCEL-LENT;Mar plana;NO;20,60;19,30;vent fluix;Ponent(W);Moderat;12/06/2012 00:00:00
DEL PONT D EN BOTIFARRETA;VERDA;EXCEL-LENT;Mar plana;NO;20,60;19,30;vent fluix;Ponent(W);Moderat;12/06/2012 00:00:00
DEL CRISTALL;VERDA;EXCEL-LENT;Mar plana;NO;20,60;19,30;vent fluix;Ponent(W);Moderat;12/06/2012 00:00:00
DE LA BARCA MARIA;VERDA;EXCEL-LENT;Mar plana;NO;20,60;19,30;vent fluix;Ponent(W);Moderat;12/06/2012 00:00:00
DE LA MORA;VERDA;EXCEL-LENT;Mar plana;NO;20,30;18,80;vent fluixet;Mestral(NW);Alt;13/06/2012 00:00:00
DEL PATí DE VELA;VERDA;EXCEL-LENT;Mar plana;NO;20,30;18,80;vent fluixet;Mestral(NW);Alt;13/06/2012 00:00:00
DE LA MORA;GROGA;EXCEL-LENT;Mar plana;NO;20,30;18,80;vent fluixet;Mestral(NW);Alt;13/06/2012 00:00:00
DELS PESCADORS;VERDA;EXCEL-LENT;Mar plana;NO;20,30;18,80;vent fluixet;Mestral(NW);Alt;13/06/2012 00:00:00
DE LA MORA;GROGA;EXCEL-LENT;Maror;NO;20,30;18,80;vent fluixet;Mestral(NW);Alt;13/06/2012 00:00:00
DEL COCO;VERDA;EXCEL-LENT;Mar plana;NO;20,30;18,80;vent fluixet;Mestral(NW);Alt;13/06/2012 00:00:00
DEL PONT DEL PETROLI;VERDA;EXCEL-LENT;Mar plana;NO;20,30;18,80;vent fluixet;Mestral(NW);Alt;13/06/2012 00:00:00
DE L ESTACIÓ;VERDA;EXCEL-LENT;Mar plana;NO;20,30;18,80;vent fluixet;Mestral(NW);Alt;13/06/2012 00:00:00
DEL PATí DE VELA;GROGA;EXCEL-LENT;Maror;NO;20,30;18,80;vent fluixet;Mestral(NW);Alt;13/06/2012 00:00:00
DELS PESCADORS;GROGA;EXCEL-LENT;Maror;NO;20,30;18,80;vent fluixet;Mestral(NW);Alt;13/06/2012 00:00:00
DEL PONT D EN BOTIFARRETA;VERDA;EXCEL-LENT;Mar plana;NO;20,30;18,80;vent fluixet;Mestral(NW);Alt;13/06/2012 00:00:00
DEL CRISTALL;VERDA;EXCEL-LENT;Mar plana;NO;20,30;18,80;vent fluixet;Mestral(NW);Alt;13/06/2012 00:00:00
DE LA BARCA MARIA;VERDA;EXCEL-LENT;Mar plana;NO;20,30;18,80;vent fluixet;Mestral(NW);Alt;13/06/2012 00:00:00
DELS PESCADORS;VERDA;EXCEL-LENT;Mar plana;NO;20,40;19,00;calma;Mestral(NW);Moderat;14/06/2012 00:00:00
DEL PATí DE VELA;VERDA;EXCEL-LENT;Mar plana;NO;20,40;19,00;calma;Mestral(NW);Moderat;14/06/2012 00:00:00
DE LA MORA;VERDA;EXCEL-LENT;Mar plana;NO;20,40;19,00;calma;Mestral(NW);Moderat;14/06/2012 00:00:00
DE LA MORA;VERDA;EXCEL-LENT;Mar plana;NO;20,40;19,00;calma;Mestral(NW);Moderat;14/06/2012 00:00:00
DEL COCO;VERDA;EXCEL-LENT;Mar plana;NO;20,40;19,00;calma;Mestral(NW);Moderat;14/06/2012 00:00:00
DEL PONT DEL PETROLI;VERDA;EXCEL-LENT;Mar plana;NO;20,40;19,00;calma;Mestral(NW);Moderat;14/06/2012 00:00:00
DE L ESTACIÓ;VERDA;EXCEL-LENT;Mar plana;NO;20,40;19,00;calma;Mestral(NW);Moderat;14/06/2012 00:00:00
DEL PATí DE VELA;VERDA;EXCEL-LENT;Mar plana;NO;20,40;19,00;calma;Mestral(NW);Moderat;14/06/2012 00:00:00
DELS PESCADORS;VERDA;EXCEL-LENT;Mar plana;NO;20,40;19,00;calma;Mestral(NW);Moderat;14/06/2012 00:00:00
DEL PONT D EN BOTIFARRETA;VERDA;EXCEL-LENT;Mar plana;NO;20,40;19,00;calma;Mestral(NW);Moderat;14/06/2012 00:00:00
DEL CRISTALL;VERDA;EXCEL-LENT;Mar plana;NO;20,40;19,00;calma;Mestral(NW);Moderat;14/06/2012 00:00:00
DE LA BARCA MARIA;VERDA;EXCEL-LENT;Mar plana;NO;20,40;19,00;calma;Mestral(NW);Moderat;14/06/2012 00:00:00
DE LA MORA;VERDA;EXCEL-LENT;Maror;NO;20,10;20,30;vent fluix;Migjorn(S);Alt;15/06/2012 00:00:00
DE LA MORA;GROGA;EXCEL-LENT;Maror;NO;20,10;20,30;vent fluix;Migjorn(S);Alt;15/06/2012 00:00:00
DEL COCO;VERDA;EXCEL-LENT;Maror;NO;20,10;20,30;vent fluix;Migjorn(S);Alt;15/06/2012 00:00:00
DEL PONT DEL PETROLI;VERDA;EXCEL-LENT;Maror;NO;20,10;20,30;vent fluix;Migjorn(S);Alt;15/06/2012 00:00:00
DE L ESTACIÓ;VERDA;EXCEL-LENT;Maror;NO;20,10;20,30;vent fluix;Migjorn(S);Alt;15/06/2012 00:00:00
DEL PATí DE VELA;VERDA;EXCEL-LENT;Maror;NO;20,10;20,30;vent fluix;Migjorn(S);Alt;15/06/2012 00:00:00
DELS PESCADORS;VERDA;EXCEL-LENT;Maror;NO;20,10;20,30;vent fluix;Migjorn(S);Alt;15/06/2012 00:00:00
DEL PONT D EN BOTIFARRETA;VERDA;EXCEL-LENT;Maror;NO;20,10;20,30;vent fluix;Migjorn(S);Alt;15/06/2012 00:00:00
DEL CRISTALL;VERDA;EXCEL-LENT;Maror;NO;20,10;20,30;vent fluix;Migjorn(S);Alt;15/06/2012 00:00:00
DE LA BARCA MARIA;VERDA;EXCEL-LENT;Maror;NO;20,10;20,30;vent fluix;Migjorn(S);Alt;15/06/2012 00:00:00
DE LA MORA;VERDA;EXCEL-LENT;Marejol;NO;19,90;20,00;vent fluixet;Migjorn(S);Alt;16/06/2012 00:00:00
DE LA MORA;VERDA;EXCEL-LENT;Marejol;NO;20,10;20,30;vent fluix;Migjorn(S);Alt;16/06/2012 00:00:00
DEL COCO;VERDA;EXCEL-LENT;Marejol;NO;19,90;20,00;vent fluixet;Migjorn(S);Alt;16/06/2012 00:00:00
DEL PONT DEL PETROLI;VERDA;EXCEL-LENT;Marejol;NO;19,90;20,00;vent fluixet;Migjorn(S);Alt;16/06/2012 00:00:00
DE L ESTACIÓ;VERDA;EXCEL-LENT;Marejol;NO;19,90;20,00;vent fluixet;Migjorn(S);Alt;16/06/2012 00:00:00
DEL PATí DE VELA;VERDA;EXCEL-LENT;Marejol;NO;19,90;20,00;vent fluixet;Migjorn(S);Alt;16/06/2012 00:00:00
DELS PESCADORS;VERDA;EXCEL-LENT;Marejol;NO;19,90;20,00;vent fluixet;Migjorn(S);Alt;16/06/2012 00:00:00
DEL PONT D EN BOTIFARRETA;VERDA;EXCEL-LENT;Marejol;NO;19,90;20,00;vent fluixet;Migjorn(S);Alt;16/06/2012 00:00:00
DEL CRISTALL;VERDA;EXCEL-LENT;Marejol;NO;19,90;20,00;vent fluixet;Migjorn(S);Alt;16/06/2012 00:00:00
DE LA BARCA MARIA;VERDA;EXCEL-LENT;Marejol;NO;19,90;20,00;vent fluixet;Migjorn(S);Alt;16/06/2012 00:00:00
DE LA MORA;VERDA;EXCEL-LENT;Marejol;NO;18,70;20,60;ventolina;Xaloc(SE);Alt;17/06/2012 00:00:00
DEL COCO;VERDA;EXCEL-LENT;Marejol;NO;18,70;20,60;ventolina;Xaloc(SE);Alt;17/06/2012 00:00:00
DEL PONT DEL PETROLI;VERDA;EXCEL-LENT;Marejol;NO;18,70;20,60;ventolina;Xaloc(SE);Alt;17/06/2012 00:00:00
DE L ESTACIÓ;VERDA;EXCEL-LENT;Marejol;NO;18,70;20,60;ventolina;Xaloc(SE);Alt;17/06/2012 00:00:00
DEL PATí DE VELA;VERDA;EXCEL-LENT;Marejol;NO;18,70;20,60;ventolina;Xaloc(SE);Alt;17/06/2012 00:00:00
DELS PESCADORS;VERDA;EXCEL-LENT;Marejol;NO;18,70;20,60;ventolina;Xaloc(SE);Alt;17/06/2012 00:00:00
DEL PONT D EN BOTIFARRETA;VERDA;EXCEL-LENT;Marejol;NO;18,70;20,60;ventolina;Xaloc(SE);Alt;17/06/2012 00:00:00
DEL CRISTALL;VERDA;EXCEL-LENT;Marejol;NO;18,70;20,60;ventolina;Xaloc(SE);Alt;17/06/2012 00:00:00
DE LA BARCA MARIA;VERDA;EXCEL-LENT;Marejol;NO;18,70;20,60;ventolina;Xaloc(SE);Alt;17/06/2012 00:00:00
DE LA MORA;VERDA;EXCEL-LENT;Mar arrissada;NO;19,20;22,40;ventolina;Mestral(NW);Alt;18/06/2012 00:00:00
DEL COCO;VERDA;EXCEL-LENT;Mar arrissada;NO;19,20;22,40;ventolina;Mestral(NW);Alt;18/06/2012 00:00:00
DEL PONT DEL PETROLI;VERDA;EXCEL-LENT;Mar arrissada;NO;19,20;22,40;ventolina;Mestral(NW);Alt;18/06/2012 00:00:00
DE L ESTACIÓ;VERDA;EXCEL-LENT;Mar arrissada;NO;19,20;22,40;ventolina;Mestral(NW);Alt;18/06/2012 00:00:00
DEL PATí DE VELA;VERDA;EXCEL-LENT;Mar arrissada;NO;19,20;22,40;ventolina;Mestral(NW);Alt;18/06/2012 00:00:00
DELS PESCADORS;VERDA;EXCEL-LENT;Mar arrissada;NO;19,20;22,40;ventolina;Mestral(NW);Alt;18/06/2012 00:00:00
