NOM_PLATJA;BANDERA;QUALITAT_AIGUA;ESTAT_MAR;MEDUSES;TEMP_AIGUA;TEMP_AMBIENT;FORÇA_VENT;TIPUS_VENT;UVI;DATA_ACTUALITZACIO
DE L ESTACIÓ;VERDA;EXCEL-LENT;Marejol;NO;20,00;18,80;ventolina;Xaloc(SE);Alt;15/06/2013
DEL PATí DE VELA;VERDA;EXCEL-LENT;Marejol;NO;20,00;18,80;ventolina;Xaloc(SE);Alt;15/06/2013
DELS PESCADORS;VERDA;EXCEL-LENT;Marejol;NO;20,00;18,80;ventolina;Xaloc(SE);Alt;15/06/2013
DEL PONT D EN BOTIFARRETA;VERDA;EXCEL-LENT;Marejol;NO;20,00;18,80;ventolina;Xaloc(SE);Alt;15/06/2013
DEL CRISTALL;VERDA;EXCEL-LENT;Marejol;NO;20,00;18,80;ventolina;Xaloc(SE);Alt;15/06/2013
DE LA BARCA MARIA;VERDA;EXCEL-LENT;Marejol;NO;20,00;18,80;ventolina;Xaloc(SE);Alt;15/06/2013
DE LA MORA ;VERDA;EXCEL-LENT;Marejol;NO;20,00;18,80;ventolina;Xaloc(SE);Alt;15/06/2013
DEL COCO;VERDA;EXCEL-LENT;Marejol;NO;20,00;18,80;ventolina;Xaloc(SE);Alt;15/06/2013
DEL PONT DEL PETROLI;VERDA;EXCEL-LENT;Marejol;NO;20,00;18,80;ventolina;Xaloc(SE);Alt;15/06/2013
DE L ESTACIÓ;VERDA;EXCEL-LENT;Marejol;NO;20,00;18,80;ventolina;Xaloc(SE);Alt;15/06/2013
DEL PATí DE VELA;VERDA;EXCEL-LENT;Marejol;NO;20,00;18,80;ventolina;Xaloc(SE);Alt;15/06/2013
DELS PESCADORS;VERDA;EXCEL-LENT;Marejol;NO;20,00;18,80;ventolina;Xaloc(SE);Alt;15/06/2013
DEL PONT D EN BOTIFARRETA;VERDA;EXCEL-LENT;Marejol;NO;20,00;18,80;ventolina;Xaloc(SE);Alt;15/06/2013
DEL CRISTALL;VERDA;EXCEL-LENT;Marejol;NO;20,00;18,80;ventolina;Xaloc(SE);Alt;15/06/2013
DE LA BARCA MARIA;VERDA;EXCEL-LENT;Marejol;NO;20,00;18,80;ventolina;Xaloc(SE);Alt;15/06/2013
DE LA MORA ;VERDA;EXCEL-LENT;Marejol;NO;20,00;21,10;ventolina;Ponent(W);Alt;16/06/2013
DEL COCO;VERDA;EXCEL-LENT;Marejol;NO;20,00;21,10;ventolina;Ponent(W);Alt;16/06/2013
DEL PONT DEL PETROLI;VERDA;EXCEL-LENT;Marejol;NO;20,00;21,10;ventolina;Ponent(W);Alt;16/06/2013
DE L ESTACIÓ;VERDA;EXCEL-LENT;Marejol;NO;20,00;21,10;ventolina;Ponent(W);Alt;16/06/2013
DEL PATí DE VELA;VERDA;EXCEL-LENT;Marejol;NO;20,00;21,10;ventolina;Ponent(W);Alt;16/06/2013
DELS PESCADORS;VERDA;EXCEL-LENT;Marejol;NO;20,00;21,10;ventolina;Ponent(W);Alt;16/06/2013
DEL PONT D EN BOTIFARRETA;VERDA;EXCEL-LENT;Marejol;NO;20,00;21,10;ventolina;Ponent(W);Alt;16/06/2013
DEL CRISTALL;VERDA;EXCEL-LENT;Marejol;NO;20,00;21,10;ventolina;Ponent(W);Alt;16/06/2013
DE LA BARCA MARIA;VERDA;EXCEL-LENT;Marejol;NO;20,00;21,10;ventolina;Ponent(W);Alt;16/06/2013
DE LA MORA ;GROGA;EXCEL-LENT;Marejol;NO;20,00;21,10;ventolina;Ponent(W);Alt;16/06/2013
DEL COCO;GROGA;EXCEL-LENT;Marejol;NO;20,00;21,10;ventolina;Ponent(W);Alt;16/06/2013
DEL PONT DEL PETROLI;GROGA;EXCEL-LENT;Marejol;NO;20,00;21,10;ventolina;Ponent(W);Alt;16/06/2013
DE L ESTACIÓ;GROGA;EXCEL-LENT;Marejol;NO;20,00;21,10;ventolina;Ponent(W);Alt;16/06/2013
DEL PATí DE VELA;GROGA;EXCEL-LENT;Marejol;NO;20,00;21,10;ventolina;Ponent(W);Alt;16/06/2013
DELS PESCADORS;GROGA;EXCEL-LENT;Marejol;NO;20,00;21,10;ventolina;Ponent(W);Alt;16/06/2013
DEL PONT D EN BOTIFARRETA;GROGA;EXCEL-LENT;Marejol;NO;20,00;21,10;ventolina;Ponent(W);Alt;16/06/2013
DEL CRISTALL;GROGA;EXCEL-LENT;Marejol;NO;20,00;21,10;ventolina;Ponent(W);Alt;16/06/2013
DE LA BARCA MARIA;GROGA;EXCEL-LENT;Marejol;NO;20,00;21,10;ventolina;Ponent(W);Alt;16/06/2013
DE LA MORA ;VERDA;EXCEL-LENT;Marejol;NO;20,00;21,10;ventolina;Ponent(W);Alt;16/06/2013
DEL COCO;GROGA;EXCEL-LENT;Marejol;SI;20,00;21,10;ventolina;Ponent(W);Alt;16/06/2013
DEL PONT DEL PETROLI;GROGA;EXCEL-LENT;Marejol;SI;20,00;21,10;ventolina;Ponent(W);Alt;16/06/2013
DE L ESTACIÓ;GROGA;EXCEL-LENT;Marejol;SI;20,00;21,10;ventolina;Ponent(W);Alt;16/06/2013
DEL PATí DE VELA;GROGA;EXCEL-LENT;Marejol;SI;20,00;21,10;ventolina;Ponent(W);Alt;16/06/2013
DELS PESCADORS;GROGA;EXCEL-LENT;Marejol;SI;20,00;21,10;ventolina;Ponent(W);Alt;16/06/2013
DEL PONT D EN BOTIFARRETA;GROGA;EXCEL-LENT;Marejol;SI;20,00;21,10;ventolina;Ponent(W);Alt;16/06/2013
DEL CRISTALL;GROGA;EXCEL-LENT;Marejol;SI;20,00;21,10;ventolina;Ponent(W);Alt;16/06/2013
DE LA BARCA MARIA;GROGA;EXCEL-LENT;Marejol;SI;20,00;21,10;ventolina;Ponent(W);Alt;16/06/2013
DEL COCO;VERDA;EXCEL-LENT;Marejol;SI;21,00;18,40;vent moderat;Llevant(E);Alt;17/06/2013
DEL PONT DEL PETROLI;VERDA;EXCEL-LENT;Marejol;SI;21,00;18,40;vent moderat;Llevant(E);Alt;17/06/2013
DE L ESTACIÓ;VERDA;EXCEL-LENT;Marejol;SI;21,00;18,40;vent moderat;Llevant(E);Alt;17/06/2013
DEL PATí DE VELA;VERDA;EXCEL-LENT;Marejol;SI;21,00;18,40;vent moderat;Llevant(E);Alt;17/06/2013
DELS PESCADORS;VERDA;EXCEL-LENT;Marejol;SI;21,00;18,40;vent moderat;Llevant(E);Alt;17/06/2013
DEL PONT D EN BOTIFARRETA;VERDA;EXCEL-LENT;Marejol;SI;21,00;18,40;vent moderat;Llevant(E);Alt;17/06/2013
DEL CRISTALL;VERDA;EXCEL-LENT;Marejol;SI;21,00;18,40;vent moderat;Llevant(E);Alt;17/06/2013
DE LA BARCA MARIA;VERDA;EXCEL-LENT;Marejol;SI;21,00;18,40;vent moderat;Llevant(E);Alt;17/06/2013
DE LA MORA ;VERDA;EXCEL-LENT;Marejol;NO;21,00;18,40;vent moderat;Llevant(E);Alt;17/06/2013
DEL COCO;VERDA;EXCEL-LENT;Marejol;SI;21,00;18,40;vent moderat;Llevant(E);Alt;17/06/2013
DEL PONT DEL PETROLI;VERDA;EXCEL-LENT;Marejol;SI;21,00;18,40;vent moderat;Llevant(E);Alt;17/06/2013
DE L ESTACIÓ;VERDA;EXCEL-LENT;Marejol;SI;21,00;18,40;vent moderat;Llevant(E);Alt;17/06/2013
DEL PATí DE VELA;VERDA;EXCEL-LENT;Marejol;SI;21,00;18,40;vent moderat;Llevant(E);Alt;17/06/2013
DELS PESCADORS;VERDA;EXCEL-LENT;Marejol;SI;21,00;18,40;vent moderat;Llevant(E);Alt;17/06/2013
DEL PONT D EN BOTIFARRETA;VERDA;EXCEL-LENT;Marejol;SI;21,00;18,40;vent moderat;Llevant(E);Alt;17/06/2013
DEL CRISTALL;VERDA;EXCEL-LENT;Marejol;SI;21,00;18,40;vent moderat;Llevant(E);Alt;17/06/2013
DE LA BARCA MARIA;VERDA;EXCEL-LENT;Marejol;SI;21,00;18,40;vent moderat;Llevant(E);Alt;17/06/2013
DE LA BARCA MARIA;GROGA;EXCEL-LENT;Maror;SI;21,00;18,40;vent moderat;Llevant(E);Alt;17/06/2013
DEL CRISTALL;GROGA;EXCEL-LENT;Maror;SI;21,00;18,40;vent moderat;Llevant(E);Alt;17/06/2013
DEL PONT D EN BOTIFARRETA;GROGA;EXCEL-LENT;Maror;SI;21,00;18,40;vent moderat;Llevant(E);Alt;17/06/2013
DELS PESCADORS;GROGA;EXCEL-LENT;Maror;SI;21,00;18,40;vent moderat;Llevant(E);Alt;17/06/2013
DEL PATí DE VELA;GROGA;EXCEL-LENT;Maror;SI;21,00;18,40;vent moderat;Llevant(E);Alt;17/06/2013
DE L ESTACIÓ;GROGA;EXCEL-LENT;Maror;SI;21,00;18,40;vent moderat;Llevant(E);Alt;17/06/2013
DE L ESTACIÓ;GROGA;EXCEL-LENT;Maror;SI;21,00;18,40;vent moderat;Llevant(E);Alt;17/06/2013
DEL PONT DEL PETROLI;GROGA;EXCEL-LENT;Maror;SI;21,00;18,40;vent moderat;Llevant(E);Alt;17/06/2013
DEL COCO;GROGA;EXCEL-LENT;Maror;SI;21,00;18,40;vent moderat;Llevant(E);Alt;17/06/2013
DE LA MORA ;GROGA;EXCEL-LENT;Maror;NO;21,00;18,40;vent moderat;Llevant(E);Alt;17/06/2013
DE LA BARCA MARIA;GROGA;EXCEL-LENT;Maror;SI;21,00;18,40;vent moderat;Llevant(E);Alt;17/06/2013
DEL CRISTALL;GROGA;EXCEL-LENT;Maror;SI;21,00;18,40;vent moderat;Llevant(E);Alt;17/06/2013
DEL PONT D EN BOTIFARRETA;GROGA;EXCEL-LENT;Maror;SI;21,00;18,40;vent moderat;Llevant(E);Alt;17/06/2013
DELS PESCADORS;GROGA;EXCEL-LENT;Maror;SI;21,00;18,40;vent moderat;Llevant(E);Alt;17/06/2013
DEL PATí DE VELA;GROGA;EXCEL-LENT;Maror;SI;21,00;18,40;vent moderat;Llevant(E);Alt;17/06/2013
DE L ESTACIÓ;GROGA;EXCEL-LENT;Maror;SI;21,00;18,40;vent moderat;Llevant(E);Alt;17/06/2013
DEL PONT DEL PETROLI;GROGA;EXCEL-LENT;Maror;SI;21,00;18,40;vent moderat;Llevant(E);Alt;17/06/2013
DEL COCO;GROGA;EXCEL-LENT;Maror;SI;21,00;18,40;vent moderat;Llevant(E);Alt;17/06/2013
DE LA MORA ;GROGA;EXCEL-LENT;Maror;NO;21,00;18,40;vent moderat;Llevant(E);Alt;17/06/2013
DE LA MORA ;GROGA;EXCEL-LENT;Maror;NO;21,00;18,40;vent moderat;Llevant(E);Alt;17/06/2013
DEL COCO;GROGA;EXCEL-LENT;Maror;SI;21,00;18,40;vent moderat;Llevant(E);Alt;17/06/2013
DEL PONT DEL PETROLI;GROGA;EXCEL-LENT;Maror;SI;21,00;18,40;vent moderat;Llevant(E);Alt;17/06/2013
DE L ESTACIÓ;GROGA;EXCEL-LENT;Maror;SI;21,00;18,40;vent moderat;Llevant(E);Alt;17/06/2013
DEL PATí DE VELA;GROGA;EXCEL-LENT;Maror;SI;21,00;18,40;vent moderat;Llevant(E);Alt;17/06/2013
DELS PESCADORS;GROGA;EXCEL-LENT;Maror;SI;21,00;18,40;vent moderat;Llevant(E);Alt;17/06/2013
DEL PONT D EN BOTIFARRETA;GROGA;EXCEL-LENT;Maror;SI;21,00;18,40;vent moderat;Llevant(E);Alt;17/06/2013
DEL CRISTALL;GROGA;EXCEL-LENT;Maror;SI;21,00;18,40;vent moderat;Llevant(E);Alt;17/06/2013
DE LA BARCA MARIA;GROGA;EXCEL-LENT;Maror;SI;21,00;18,40;vent moderat;Llevant(E);Alt;17/06/2013
DE LA MORA ;GROGA;EXCEL-LENT;Maror;NO;20,00;20,80;vent fluix;Llevant(E);Moderat;18/06/2013
DEL COCO;GROGA;EXCEL-LENT;Maror;SI;20,00;20,80;vent fluix;Llevant(E);Moderat;18/06/2013
DEL PONT DEL PETROLI;GROGA;EXCEL-LENT;Maror;SI;20,00;20,80;vent fluix;Llevant(E);Moderat;18/06/2013
DE L ESTACIÓ;GROGA;EXCEL-LENT;Maror;SI;20,00;20,80;vent fluix;Llevant(E);Moderat;18/06/2013
DEL PATí DE VELA;GROGA;EXCEL-LENT;Maror;SI;20,00;20,80;vent fluix;Llevant(E);Moderat;18/06/2013
DELS PESCADORS;GROGA;EXCEL-LENT;Maror;SI;20,00;20,80;vent fluix;Llevant(E);Moderat;18/06/2013
DEL PONT D EN BOTIFARRETA;GROGA;EXCEL-LENT;Maror;SI;20,00;20,80;vent fluix;Llevant(E);Moderat;18/06/2013
DEL CRISTALL;GROGA;EXCEL-LENT;Maror;SI;20,00;20,80;vent fluix;Llevant(E);Moderat;18/06/2013
DE LA BARCA MARIA;GROGA;EXCEL-LENT;Maror;SI;20,00;20,80;vent fluix;Llevant(E);Moderat;18/06/2013
DE LA MORA ;GROGA;EXCEL-LENT;Maror;NO;20,00;20,80;vent fluix;Llevant(E);Moderat;18/06/2013
DEL COCO;GROGA;EXCEL-LENT;Maror;SI;20,00;20,80;vent fluix;Llevant(E);Moderat;18/06/2013
DEL PONT DEL PETROLI;GROGA;EXCEL-LENT;Maror;SI;20,00;20,80;vent fluix;Llevant(E);Moderat;18/06/2013
DE L ESTACIÓ;GROGA;EXCEL-LENT;Maror;SI;20,00;20,80;vent fluix;Llevant(E);Moderat;18/06/2013
DEL PATí DE VELA;GROGA;EXCEL-LENT;Maror;SI;20,00;20,80;vent fluix;Llevant(E);Moderat;18/06/2013
DELS PESCADORS;GROGA;EXCEL-LENT;Maror;SI;20,00;20,80;vent fluix;Llevant(E);Moderat;18/06/2013
DEL PONT D EN BOTIFARRETA;GROGA;EXCEL-LENT;Maror;SI;20,00;20,80;vent fluix;Llevant(E);Moderat;18/06/2013
DEL CRISTALL;GROGA;EXCEL-LENT;Maror;SI;20,00;20,80;vent fluix;Llevant(E);Moderat;18/06/2013
DE LA BARCA MARIA;GROGA;EXCEL-LENT;Maror;SI;20,00;20,80;vent fluix;Llevant(E);Moderat;18/06/2013
DE LA MORA ;GROGA;EXCEL-LENT;Maror;NO;20,00;20,50;vent fluix;Mestral(NW);Alt;19/06/2013
DEL COCO;GROGA;EXCEL-LENT;Maror;SI;20,00;20,50;vent fluix;Mestral(NW);Alt;19/06/2013
DEL PONT DEL PETROLI;GROGA;EXCEL-LENT;Maror;SI;20,00;20,50;vent fluix;Mestral(NW);Alt;19/06/2013
DE L ESTACIÓ;GROGA;EXCEL-LENT;Maror;SI;20,00;20,50;vent fluix;Mestral(NW);Alt;19/06/2013
DEL PATí DE VELA;GROGA;EXCEL-LENT;Maror;SI;20,00;20,50;vent fluix;Mestral(NW);Alt;19/06/2013
DELS PESCADORS;GROGA;EXCEL-LENT;Maror;SI;20,00;20,50;vent fluix;Mestral(NW);Alt;19/06/2013
DEL PONT D EN BOTIFARRETA;GROGA;EXCEL-LENT;Maror;SI;20,00;20,50;vent fluix;Mestral(NW);Alt;19/06/2013
DEL CRISTALL;GROGA;EXCEL-LENT;Maror;SI;20,00;20,50;vent fluix;Mestral(NW);Alt;19/06/2013
DE LA BARCA MARIA;GROGA;EXCEL-LENT;Maror;SI;20,00;20,50;vent fluix;Mestral(NW);Alt;19/06/2013
DE LA BARCA MARIA;VERDA;EXCEL-LENT;Marejol;SI;20,00;19,40;vent fluixet;Mestral(NW);Moderat;20/06/2013
DEL CRISTALL;VERDA;EXCEL-LENT;Marejol;SI;20,00;19,40;vent fluixet;Mestral(NW);Moderat;20/06/2013
DEL PONT D EN BOTIFARRETA;VERDA;EXCEL-LENT;Marejol;SI;20,00;19,40;vent fluixet;Mestral(NW);Moderat;20/06/2013
DELS PESCADORS;VERDA;EXCEL-LENT;Marejol;SI;20,00;19,40;vent fluixet;Mestral(NW);Moderat;20/06/2013
DEL PATí DE VELA;VERDA;EXCEL-LENT;Marejol;SI;20,00;19,40;vent fluixet;Mestral(NW);Moderat;20/06/2013
DE L ESTACIÓ;VERDA;EXCEL-LENT;Marejol;SI;20,00;19,40;vent fluixet;Mestral(NW);Moderat;20/06/2013
DEL PONT DEL PETROLI;VERDA;EXCEL-LENT;Marejol;SI;20,00;19,40;vent fluixet;Mestral(NW);Moderat;20/06/2013
DEL COCO;VERDA;EXCEL-LENT;Marejol;SI;20,00;19,40;vent fluixet;Mestral(NW);Moderat;20/06/2013
DE LA MORA ;VERDA;EXCEL-LENT;Marejol;NO;20,00;19,40;vent fluixet;Mestral(NW);Moderat;20/06/2013
DE LA MORA ;VERDA;EXCEL-LENT;Marejol;NO;20,00;19,40;vent fluixet;Mestral(NW);Moderat;20/06/2013
DE LA MORA ;VERDA;EXCEL-LENT;Marejol;NO;20,00;19,40;vent fluixet;Mestral(NW);Moderat;20/06/2013
DEL COCO;VERDA;EXCEL-LENT;Marejol;SI;20,00;19,40;vent fluixet;Mestral(NW);Moderat;20/06/2013
DEL PONT DEL PETROLI;VERDA;EXCEL-LENT;Marejol;SI;20,00;19,40;vent fluixet;Mestral(NW);Moderat;20/06/2013
DE L ESTACIÓ;VERDA;EXCEL-LENT;Marejol;SI;20,00;19,40;vent fluixet;Mestral(NW);Moderat;20/06/2013
DEL PATí DE VELA;VERDA;EXCEL-LENT;Marejol;SI;20,00;19,40;vent fluixet;Mestral(NW);Moderat;20/06/2013
DELS PESCADORS;VERDA;EXCEL-LENT;Marejol;SI;20,00;19,40;vent fluixet;Mestral(NW);Moderat;20/06/2013
DEL PONT D EN BOTIFARRETA;VERDA;EXCEL-LENT;Marejol;SI;20,00;19,40;vent fluixet;Mestral(NW);Moderat;20/06/2013
DEL CRISTALL;VERDA;EXCEL-LENT;Marejol;SI;20,00;19,40;vent fluixet;Mestral(NW);Moderat;20/06/2013
DE LA BARCA MARIA;VERDA;EXCEL-LENT;Marejol;SI;20,00;19,40;vent fluixet;Mestral(NW);Moderat;20/06/2013
DE LA MORA ;VERDA;EXCEL-LENT;Marejol;NO;21,00;19,60;ventolina;Llevant(E);Alt;21/06/2013
DEL COCO;VERDA;EXCEL-LENT;Marejol;SI;21,00;19,60;ventolina;Llevant(E);Alt;21/06/2013
DEL PONT DEL PETROLI;VERDA;EXCEL-LENT;Marejol;SI;21,00;19,60;ventolina;Llevant(E);Alt;21/06/2013
DE L ESTACIÓ;VERDA;EXCEL-LENT;Marejol;SI;21,00;19,60;ventolina;Llevant(E);Alt;21/06/2013
DEL PATí DE VELA;VERDA;EXCEL-LENT;Marejol;SI;21,00;19,60;ventolina;Llevant(E);Alt;21/06/2013
DELS PESCADORS;VERDA;EXCEL-LENT;Marejol;SI;21,00;19,60;ventolina;Llevant(E);Alt;21/06/2013
DEL PONT D EN BOTIFARRETA;VERDA;EXCEL-LENT;Marejol;SI;21,00;19,60;ventolina;Llevant(E);Alt;21/06/2013
DEL CRISTALL;VERDA;EXCEL-LENT;Marejol;SI;21,00;19,60;ventolina;Llevant(E);Alt;21/06/2013
DE LA BARCA MARIA;VERDA;EXCEL-LENT;Marejol;SI;21,00;19,60;ventolina;Llevant(E);Alt;21/06/2013
DE LA MORA ;VERDA;EXCEL-LENT;Marejol;NO;21,00;19,20;vent fluixet;Ponent(W);Alt;22/06/2013
DEL COCO;VERDA;EXCEL-LENT;Marejol;SI;21,00;19,20;vent fluixet;Ponent(W);Alt;22/06/2013
DEL PONT DEL PETROLI;VERDA;EXCEL-LENT;Marejol;SI;21,00;19,20;vent fluixet;Ponent(W);Alt;22/06/2013
DE L ESTACIÓ;VERDA;EXCEL-LENT;Marejol;SI;21,00;19,20;vent fluixet;Ponent(W);Alt;22/06/2013
DEL PATí DE VELA;VERDA;EXCEL-LENT;Marejol;SI;21,00;19,20;vent fluixet;Ponent(W);Alt;22/06/2013
DELS PESCADORS;VERDA;EXCEL-LENT;Marejol;SI;21,00;19,20;vent fluixet;Ponent(W);Alt;22/06/2013
DEL PONT D EN BOTIFARRETA;VERDA;EXCEL-LENT;Marejol;SI;21,00;19,20;vent fluixet;Ponent(W);Alt;22/06/2013
DEL CRISTALL;VERDA;EXCEL-LENT;Marejol;SI;21,00;19,20;vent fluixet;Ponent(W);Alt;22/06/2013
DE LA BARCA MARIA;VERDA;EXCEL-LENT;Marejol;SI;21,00;19,20;vent fluixet;Ponent(W);Alt;22/06/2013
DE LA BARCA MARIA;VERDA;EXCEL-LENT;Marejol;SI;21,00;19,60;ventolina;Llebeig o Grab¿(SW);Alt;23/06/2013
DEL CRISTALL;VERDA;EXCEL-LENT;Marejol;SI;21,00;19,60;ventolina;Llebeig o Grab¿(SW);Alt;23/06/2013
DEL PONT D EN BOTIFARRETA;VERDA;EXCEL-LENT;Marejol;SI;21,00;19,60;ventolina;Llebeig o Grab¿(SW);Alt;23/06/2013
DELS PESCADORS;VERDA;EXCEL-LENT;Marejol;SI;21,00;19,60;ventolina;Llebeig o Grab¿(SW);Alt;23/06/2013
DEL PATí DE VELA;VERDA;EXCEL-LENT;Marejol;SI;21,00;19,60;ventolina;Llebeig o Grab¿(SW);Alt;23/06/2013
DE L ESTACIÓ;VERDA;EXCEL-LENT;Marejol;SI;21,00;19,60;ventolina;Llebeig o Grab¿(SW);Alt;23/06/2013
DEL PONT DEL PETROLI;VERDA;EXCEL-LENT;Marejol;SI;21,00;19,60;ventolina;Llebeig o Grab¿(SW);Alt;23/06/2013
DEL COCO;VERDA;EXCEL-LENT;Marejol;SI;21,00;19,60;ventolina;Llebeig o Grab¿(SW);Alt;23/06/2013
DE LA MORA ;VERDA;EXCEL-LENT;Marejol;NO;21,00;19,60;ventolina;Llebeig o Grab¿(SW);Alt;23/06/2013
DEL COCO;VERDA;EXCEL-LENT;Marejol;NO;21,00;19,60;ventolina;;Alt;23/06/2013
DEL PONT DEL PETROLI;VERDA;EXCEL-LENT;Marejol;NO;21,00;19,60;ventolina;;Alt;23/06/2013
DE L ESTACIÓ;VERDA;EXCEL-LENT;Marejol;NO;21,00;19,60;ventolina;;Alt;23/06/2013
DEL PATí DE VELA;VERDA;EXCEL-LENT;Marejol;NO;21,00;19,60;ventolina;;Alt;23/06/2013
DELS PESCADORS;VERDA;EXCEL-LENT;Marejol;NO;21,00;19,60;ventolina;;Alt;23/06/2013
DEL PONT D EN BOTIFARRETA;VERDA;EXCEL-LENT;Marejol;NO;21,00;19,60;ventolina;;Alt;23/06/2013
DEL CRISTALL;VERDA;EXCEL-LENT;Marejol;NO;21,00;19,60;ventolina;;Alt;23/06/2013
DE LA BARCA MARIA;VERDA;EXCEL-LENT;Marejol;NO;21,00;19,60;ventolina;;Alt;23/06/2013
DE LA MORA ;VERDA;EXCEL-LENT;Marejol;NO;20,00;17,00;vent moderat;Mestral(NW);Alt;24/06/2013
DEL COCO;VERDA;EXCEL-LENT;Marejol;NO;20,00;17,00;vent moderat;Mestral(NW);Alt;24/06/2013
DEL PONT DEL PETROLI;VERDA;EXCEL-LENT;Marejol;NO;20,00;17,00;vent moderat;Mestral(NW);Alt;24/06/2013
DE L ESTACIÓ;VERDA;EXCEL-LENT;Marejol;NO;20,00;17,00;vent moderat;Mestral(NW);Alt;24/06/2013
DEL PATí DE VELA;VERDA;EXCEL-LENT;Marejol;NO;20,00;17,00;vent moderat;Mestral(NW);Alt;24/06/2013
DELS PESCADORS;VERDA;EXCEL-LENT;Marejol;NO;20,00;17,00;vent moderat;Mestral(NW);Alt;24/06/2013
DEL PONT D EN BOTIFARRETA;VERDA;EXCEL-LENT;Marejol;NO;20,00;17,00;vent moderat;Mestral(NW);Alt;24/06/2013
DEL CRISTALL;VERDA;EXCEL-LENT;Marejol;NO;20,00;17,00;vent moderat;Mestral(NW);Alt;24/06/2013
DE LA BARCA MARIA;VERDA;EXCEL-LENT;Marejol;NO;20,00;17,00;vent moderat;Mestral(NW);Alt;24/06/2013
DE LA MORA ;VERDA;EXCEL-LENT;Marejol;NO;20,00;19,00;ventolina;Tramuntana(N);Baix;25/06/2013
DE LA MORA ;GROGA;EXCEL-LENT;Marejol;SI;20,00;19,00;ventolina;Tramuntana(N);Baix;25/06/2013
DEL COCO;VERDA;EXCEL-LENT;Marejol;NO;20,00;19,00;ventolina;Tramuntana(N);Baix;25/06/2013
DEL PONT DEL PETROLI;VERDA;EXCEL-LENT;Marejol;NO;20,00;19,00;ventolina;Tramuntana(N);Baix;25/06/2013
DE L ESTACIÓ;VERDA;EXCEL-LENT;Marejol;NO;20,00;19,00;ventolina;Tramuntana(N);Baix;25/06/2013
DEL PATí DE VELA;VERDA;EXCEL-LENT;Marejol;NO;20,00;19,00;ventolina;Tramuntana(N);Baix;25/06/2013
DELS PESCADORS;VERDA;EXCEL-LENT;Marejol;NO;20,00;19,00;ventolina;Tramuntana(N);Baix;25/06/2013
DEL PONT D EN BOTIFARRETA;VERDA;EXCEL-LENT;Marejol;NO;20,00;19,00;ventolina;Tramuntana(N);Baix;25/06/2013
DEL CRISTALL;VERDA;EXCEL-LENT;Marejol;NO;20,00;19,00;ventolina;Tramuntana(N);Baix;25/06/2013
DE LA BARCA MARIA;VERDA;EXCEL-LENT;Marejol;NO;20,00;19,00;ventolina;Tramuntana(N);Baix;25/06/2013
DE LA MORA ;VERDA;EXCEL-LENT;Marejol;SI;20,00;19,10;ventolina;Llebeig o Grab¿(SW);Baix;26/06/2013
DE LA MORA ;VERDA;EXCEL-LENT;Marejol;NO;20,00;19,10;ventolina;;Baix;26/06/2013
DEL COCO;VERDA;EXCEL-LENT;Marejol;NO;20,00;19,10;ventolina;Llebeig o Grab¿(SW);Baix;26/06/2013
DEL PONT DEL PETROLI;VERDA;EXCEL-LENT;Marejol;NO;20,00;19,10;ventolina;Llebeig o Grab¿(SW);Baix;26/06/2013
DE L ESTACIÓ;VERDA;EXCEL-LENT;Marejol;NO;20,00;19,10;ventolina;Llebeig o Grab¿(SW);Baix;26/06/2013
DEL PATí DE VELA;VERDA;EXCEL-LENT;Marejol;NO;20,00;19,10;ventolina;Llebeig o Grab¿(SW);Baix;26/06/2013
DELS PESCADORS;VERDA;EXCEL-LENT;Marejol;NO;20,00;19,10;ventolina;Llebeig o Grab¿(SW);Baix;26/06/2013
DEL PONT D EN BOTIFARRETA;VERDA;EXCEL-LENT;Marejol;NO;20,00;19,10;ventolina;Llebeig o Grab¿(SW);Baix;26/06/2013
DEL CRISTALL;VERDA;EXCEL-LENT;Marejol;NO;20,00;19,10;ventolina;Llebeig o Grab¿(SW);Baix;26/06/2013
DE LA BARCA MARIA;VERDA;EXCEL-LENT;Marejol;NO;20,00;19,10;ventolina;Llebeig o Grab¿(SW);Baix;26/06/2013
DE LA MORA ;VERDA;EXCEL-LENT;Marejol;NO;18,00;18,70;vent fluixet;Ponent(W);Alt;27/06/2013
DEL COCO;VERDA;EXCEL-LENT;Marejol;NO;18,00;18,70;vent fluixet;Ponent(W);Alt;27/06/2013
DEL PONT DEL PETROLI;VERDA;EXCEL-LENT;Marejol;NO;18,00;18,70;vent fluixet;Ponent(W);Alt;27/06/2013
DE L ESTACIÓ;VERDA;EXCEL-LENT;Marejol;NO;18,00;18,70;vent fluixet;Ponent(W);Alt;27/06/2013
DEL PATí DE VELA;VERDA;EXCEL-LENT;Marejol;NO;18,00;18,70;vent fluixet;Ponent(W);Alt;27/06/2013
DELS PESCADORS;VERDA;EXCEL-LENT;Marejol;NO;18,00;18,70;vent fluixet;Ponent(W);Alt;27/06/2013
DEL PONT D EN BOTIFARRETA;VERDA;EXCEL-LENT;Marejol;NO;18,00;18,70;vent fluixet;Ponent(W);Alt;27/06/2013
DEL CRISTALL;VERDA;EXCEL-LENT;Marejol;NO;18,00;18,70;vent fluixet;Ponent(W);Alt;27/06/2013
DE LA BARCA MARIA;VERDA;EXCEL-LENT;Marejol;NO;18,00;18,70;vent fluixet;Ponent(W);Alt;27/06/2013
