NOM_PLATJA;BANDERA;QUALITAT_AIGUA;ESTAT_MAR;MEDUSES;TEMP_AIGUA;TEMP_AMBIENT;FORCA_VENT;TIPUS_VENT;UVI;DATA_ACTUALITZACIO
DELS PATINS DE VELA;VERDA;EXCEL-LENT;Marejol;NO;21;27;calma;Tramuntana(N);Moderat;20/06/2019
DELS PESCADORS;VERDA;EXCEL-LENT;Marejol;NO;21;27;calma;Tramuntana(N);Moderat;20/06/2019
DEL PONT D'EN BOTIFARRETA;VERDA;EXCEL-LENT;Marejol;NO;21;27;calma;Tramuntana(N);Moderat;20/06/2019
DEL CRISTALL;VERDA;EXCEL-LENT;Marejol;NO;21;27;calma;Tramuntana(N);Moderat;20/06/2019
DE LA BARCA MARIA;VERDA;EXCEL-LENT;Marejol;NO;21;27;calma;Tramuntana(N);Moderat;20/06/2019
DEL COCO;VERDA;EXCEL-LENT;Marejol;NO;21;27;calma;Tramuntana(N);Moderat;20/06/2019
DEL PONT DEL PETROLI;VERDA;EXCEL-LENT;Marejol;NO;21;27;calma;Tramuntana(N);Moderat;20/06/2019
DEL COCO;VERDA;EXCEL-LENT;Mar plana;NO;21;27;calma;Tramuntana(N);Alt;21/06/2019
DE LA BARCA MARIA;VERDA;EXCEL-LENT;Mar plana;NO;22;27;calma;Tramuntana(N);Alt;21/06/2019
DE L'ESTACIÓ;VERDA;EXCEL-LENT;Mar plana;NO;21;27;calma;Tramuntana(N);Alt;21/06/2019
DELS PATINS DE VELA;VERDA;EXCEL-LENT;Mar plana;NO;21;27;calma;Tramuntana(N);Alt;21/06/2019
DELS PESCADORS;VERDA;EXCEL-LENT;Mar plana;NO;21;27;calma;Tramuntana(N);Alt;21/06/2019
DEL PONT D'EN BOTIFARRETA;VERDA;EXCEL-LENT;Mar plana;NO;21;27;calma;Tramuntana(N);Alt;21/06/2019
DEL CRISTALL;VERDA;EXCEL-LENT;Mar plana;NO;21;27;calma;Tramuntana(N);Alt;21/06/2019
DE LA BARCA MARIA;VERDA;EXCEL-LENT;Mar plana;NO;21;27;calma;Tramuntana(N);Alt;21/06/2019
DE LA BARCA MARIA;VERDA;EXCEL-LENT;Mar plana;NO;21;27;calma;Tramuntana(N);Alt;21/06/2019
DEL COCO;VERDA;EXCEL-LENT;Mar plana;NO;21;27;calma;Tramuntana(N);Alt;21/06/2019
DEL PONT DEL PETROLI;VERDA;EXCEL-LENT;Mar plana;NO;21;27;calma;Tramuntana(N);Alt;21/06/2019
DE L'ESTACIÓ;VERDA;EXCEL-LENT;Mar plana;NO;21;27;calma;Tramuntana(N);Alt;21/06/2019
DELS PATINS DE VELA;VERDA;EXCEL-LENT;Mar plana;NO;21;27;calma;Tramuntana(N);Alt;21/06/2019
DELS PESCADORS;VERDA;EXCEL-LENT;Mar plana;NO;21;27;calma;Tramuntana(N);Alt;21/06/2019
DEL PONT D'EN BOTIFARRETA;VERDA;EXCEL-LENT;Mar plana;NO;21;27;calma;Tramuntana(N);Alt;21/06/2019
DEL CRISTALL;VERDA;EXCEL-LENT;Mar plana;NO;21;27;calma;Tramuntana(N);Alt;21/06/2019
DEL PONT DEL PETROLI;VERDA;EXCEL-LENT;Mar plana;NO;21;27;calma;Tramuntana(N);Alt;21/06/2019
DEL CRISTALL;VERDA;EXCEL-LENT;Mar plana;NO;20;25;vent fluixet;Tramuntana(N);Alt;22/06/2019
DE LA BARCA MARIA;VERDA;EXCEL-LENT;Mar plana;SI;20;25;vent fluixet;Tramuntana(N);Alt;22/06/2019
DEL PONT D'EN BOTIFARRETA;VERDA;EXCEL-LENT;Mar plana;NO;20;25;vent fluixet;Tramuntana(N);Alt;22/06/2019
DELS PESCADORS;VERDA;EXCEL-LENT;Mar plana;NO;20;25;vent fluixet;Tramuntana(N);Alt;22/06/2019
DE L'ESTACIÓ;VERDA;EXCEL-LENT;Mar plana;NO;20;25;vent fluixet;Tramuntana(N);Alt;22/06/2019
DELS PATINS DE VELA;VERDA;EXCEL-LENT;Mar plana;NO;20;25;vent fluixet;Tramuntana(N);Alt;22/06/2019
DEL PONT DEL PETROLI;VERDA;EXCEL-LENT;Mar plana;NO;20;25;vent fluixet;Tramuntana(N);Alt;22/06/2019
DEL COCO;VERDA;EXCEL-LENT;Mar plana;NO;20;25;vent fluixet;Tramuntana(N);Alt;22/06/2019
DEL COCO;VERDA;EXCEL-LENT;Mar plana;SI;20;25;vent fluixet;Tramuntana(N);Alt;22/06/2019
DEL PONT DEL PETROLI;VERDA;EXCEL-LENT;Mar plana;SI;20;25;vent fluixet;Tramuntana(N);Alt;22/06/2019
DE L'ESTACIÓ;VERDA;EXCEL-LENT;Mar plana;SI;20;25;vent fluixet;Tramuntana(N);Alt;22/06/2019
DELS PATINS DE VELA;VERDA;EXCEL-LENT;Mar plana;SI;20;25;vent fluixet;Tramuntana(N);Alt;22/06/2019
DELS PESCADORS;VERDA;EXCEL-LENT;Mar plana;SI;20;25;vent fluixet;Tramuntana(N);Alt;22/06/2019
DEL PONT D'EN BOTIFARRETA;VERDA;EXCEL-LENT;Mar plana;SI;20;25;vent fluixet;Tramuntana(N);Alt;22/06/2019
DEL CRISTALL;VERDA;EXCEL-LENT;Mar plana;SI;20;25;vent fluixet;Tramuntana(N);Alt;22/06/2019
DE LA BARCA MARIA;VERDA;EXCEL-LENT;Mar plana;NO;20;25;vent fluixet;Tramuntana(N);Alt;22/06/2019
DEL COCO;VERDA;EXCEL-LENT;Mar plana;NO;19;27;vent fluixet;Tramuntana(N);Molt Alt;23/06/2019
DEL PONT DEL PETROLI;VERDA;EXCEL-LENT;Mar plana;NO;19;27;vent fluixet;Tramuntana(N);Molt Alt;23/06/2019
DE L'ESTACIÓ;VERDA;EXCEL-LENT;Mar plana;NO;19;27;vent fluixet;Tramuntana(N);Molt Alt;23/06/2019
DE LA BARCA MARIA;VERDA;EXCEL-LENT;Mar plana;NO;19;27;vent fluixet;Tramuntana(N);Molt Alt;23/06/2019
DELS PESCADORS;VERDA;EXCEL-LENT;Mar plana;NO;19;27;vent fluixet;Tramuntana(N);Molt Alt;23/06/2019
DEL PONT D'EN BOTIFARRETA;VERDA;EXCEL-LENT;Mar plana;NO;19;27;vent fluixet;Tramuntana(N);Molt Alt;23/06/2019
DEL CRISTALL;VERDA;EXCEL-LENT;Mar plana;NO;19;27;vent fluixet;Tramuntana(N);Molt Alt;23/06/2019
DELS PATINS DE VELA;VERDA;EXCEL-LENT;Mar plana;NO;19;27;vent fluixet;Tramuntana(N);Molt Alt;23/06/2019
DEL COCO;VERDA;EXCEL-LENT;Mar plana;NO;19;27;vent fluix;Tramuntana(N);Molt Alt;24/06/2019
DEL PONT DEL PETROLI;VERDA;EXCEL-LENT;Mar plana;NO;19;27;vent fluix;Tramuntana(N);Molt Alt;24/06/2019
DE L'ESTACIÓ;VERDA;EXCEL-LENT;Mar plana;NO;19;27;vent fluix;Tramuntana(N);Molt Alt;24/06/2019
DE LA BARCA MARIA;VERDA;EXCEL-LENT;Mar plana;NO;19;27;vent fluix;Tramuntana(N);Molt Alt;24/06/2019
DELS PESCADORS;VERDA;EXCEL-LENT;Mar plana;NO;19;27;vent fluix;Tramuntana(N);Molt Alt;24/06/2019
DEL PONT D'EN BOTIFARRETA;VERDA;EXCEL-LENT;Mar plana;NO;19;27;vent fluix;Tramuntana(N);Molt Alt;24/06/2019
DEL CRISTALL;VERDA;EXCEL-LENT;Mar plana;NO;19;27;vent fluix;Tramuntana(N);Molt Alt;24/06/2019
DELS PATINS DE VELA;VERDA;EXCEL-LENT;Mar plana;NO;19;27;vent fluix;Tramuntana(N);Molt Alt;24/06/2019
DEL COCO;GROGA;EXCEL-LENT;Marejol;NO;19;25;vent fluix;Tramuntana(N);Alt;25/06/2019
DEL PONT DEL PETROLI;GROGA;EXCEL-LENT;Marejol;NO;19;25;vent fluix;Tramuntana(N);Alt;25/06/2019
DE L'ESTACIÓ;GROGA;EXCEL-LENT;Marejol;NO;19;25;vent fluix;Tramuntana(N);Alt;25/06/2019
DE LA BARCA MARIA;GROGA;EXCEL-LENT;Marejol;NO;19;25;vent fluix;Tramuntana(N);Alt;25/06/2019
DELS PESCADORS;GROGA;EXCEL-LENT;Marejol;NO;19;25;vent fluix;Tramuntana(N);Alt;25/06/2019
DEL PONT D'EN BOTIFARRETA;GROGA;EXCEL-LENT;Marejol;NO;19;25;vent fluix;Tramuntana(N);Alt;25/06/2019
DEL CRISTALL;GROGA;EXCEL-LENT;Marejol;NO;19;25;vent fluix;Tramuntana(N);Alt;25/06/2019
DELS PATINS DE VELA;GROGA;EXCEL-LENT;Marejol;NO;19;25;vent fluix;Tramuntana(N);Alt;25/06/2019
DELS PATINS DE VELA;GROGA;EXCEL-LENT;Marejol;NO;19;25;vent fluix;Tramuntana(N);Molt Alt;26/06/2019
DELS PESCADORS;GROGA;EXCEL-LENT;Marejol;NO;19;25;vent fluix;Tramuntana(N);Molt Alt;26/06/2019
DEL PONT D'EN BOTIFARRETA;GROGA;EXCEL-LENT;Marejol;NO;19;25;vent fluix;Tramuntana(N);Molt Alt;26/06/2019
DE L'ESTACIÓ;GROGA;EXCEL-LENT;Marejol;NO;19;25;vent fluix;Tramuntana(N);Molt Alt;26/06/2019
DE LA BARCA MARIA;GROGA;EXCEL-LENT;Marejol;NO;19;25;vent fluix;Tramuntana(N);Molt Alt;26/06/2019
DEL COCO;GROGA;EXCEL-LENT;Marejol;NO;19;25;vent fluix;Tramuntana(N);Molt Alt;26/06/2019
DEL PONT DEL PETROLI;GROGA;EXCEL-LENT;Marejol;NO;19;25;vent fluix;Tramuntana(N);Molt Alt;26/06/2019
DEL CRISTALL;GROGA;EXCEL-LENT;Marejol;NO;19;25;vent fluix;Tramuntana(N);Molt Alt;26/06/2019
DE LA BARCA MARIA;VERDA;EXCEL-LENT;Mar arrissada;NO;19;27;ventolina;Tramuntana(N);Molt Alt;27/06/2019
DE LA BARCA MARIA;VERDA;EXCEL-LENT;Mar arrissada;NO;19;27;ventolina;Tramuntana(N);Molt Alt;27/06/2019
DEL PONT D'EN BOTIFARRETA;VERDA;EXCEL-LENT;Mar arrissada;NO;19;27;ventolina;Tramuntana(N);Molt Alt;27/06/2019
DELS PESCADORS;VERDA;EXCEL-LENT;Mar arrissada;NO;19;27;ventolina;Tramuntana(N);Molt Alt;27/06/2019
DELS PATINS DE VELA;VERDA;EXCEL-LENT;Mar arrissada;NO;19;27;ventolina;Tramuntana(N);Molt Alt;27/06/2019
DE L'ESTACIÓ;VERDA;EXCEL-LENT;Mar arrissada;NO;19;27;ventolina;Tramuntana(N);Molt Alt;27/06/2019
DEL PONT DEL PETROLI;VERDA;EXCEL-LENT;Mar arrissada;NO;19;27;ventolina;Tramuntana(N);Molt Alt;27/06/2019
DEL COCO;VERDA;EXCEL-LENT;Mar arrissada;NO;19;27;ventolina;Tramuntana(N);Molt Alt;27/06/2019
DE LA BARCA MARIA;VERDA;EXCEL-LENT;Mar arrissada;NO;19;27;ventolina;Tramuntana(N);Molt Alt;27/06/2019
DE LA BARCA MARIA;VERDA;EXCEL-LENT;Mar arrissada;NO;19;27;ventolina;Tramuntana(N);Molt Alt;27/06/2019
DEL COCO;VERDA;EXCEL-LENT;Mar arrissada;NO;19;27;ventolina;Tramuntana(N);Molt Alt;27/06/2019
DEL PONT DEL PETROLI;VERDA;EXCEL-LENT;Mar arrissada;NO;19;27;ventolina;Tramuntana(N);Molt Alt;27/06/2019
DE L'ESTACIÓ;VERDA;EXCEL-LENT;Mar arrissada;NO;19;27;ventolina;Tramuntana(N);Molt Alt;27/06/2019
DELS PATINS DE VELA;VERDA;EXCEL-LENT;Mar arrissada;NO;19;27;ventolina;Tramuntana(N);Molt Alt;27/06/2019
DELS PESCADORS;VERDA;EXCEL-LENT;Mar arrissada;NO;19;27;ventolina;Tramuntana(N);Molt Alt;27/06/2019
DEL PONT D'EN BOTIFARRETA;VERDA;EXCEL-LENT;Mar arrissada;NO;19;27;ventolina;Tramuntana(N);Molt Alt;27/06/2019
DEL CRISTALL;VERDA;EXCEL-LENT;Mar arrissada;NO;19;27;ventolina;Tramuntana(N);Molt Alt;27/06/2019
DEL CRISTALL;VERDA;EXCEL-LENT;Mar arrissada;NO;19;27;ventolina;Tramuntana(N);Molt Alt;27/06/2019
DE LA BARCA MARIA;VERDA;EXCEL-LENT;Mar plana;NO;19;27;calma;Tramuntana(N);Molt Alt;28/06/2019
DE LA BARCA MARIA;VERDA;EXCEL-LENT;Mar plana;NO;20;27;calma;Tramuntana(N);Molt Alt;28/06/2019
DEL CRISTALL;VERDA;EXCEL-LENT;Mar plana;NO;19;27;calma;Tramuntana(N);Molt Alt;28/06/2019
DEL PONT D'EN BOTIFARRETA;VERDA;EXCEL-LENT;Mar plana;NO;19;27;calma;Tramuntana(N);Molt Alt;28/06/2019
DELS PESCADORS;VERDA;EXCEL-LENT;Mar plana;NO;19;27;calma;Tramuntana(N);Molt Alt;28/06/2019
DELS PATINS DE VELA;VERDA;EXCEL-LENT;Mar plana;NO;19;27;calma;Tramuntana(N);Molt Alt;28/06/2019
DE L'ESTACIÓ;VERDA;EXCEL-LENT;Mar plana;NO;19;27;calma;Tramuntana(N);Molt Alt;28/06/2019
DEL PONT DEL PETROLI;VERDA;EXCEL-LENT;Mar plana;NO;19;27;calma;Tramuntana(N);Molt Alt;28/06/2019
DEL COCO;VERDA;EXCEL-LENT;Mar plana;NO;19;27;calma;Tramuntana(N);Molt Alt;28/06/2019
PLATJA DE LA MORA;TANCADA;;;NO;;;-;-;-;28/06/2019
DE LA MORA;TANCADA;;;NO;;;-;-;-;28/06/2019
DE LA BARCA MARIA;VERDA;EXCEL-LENT;Mar plana;NO;19;27;calma;Tramuntana(N);Molt Alt;28/06/2019
DE L'ESTACIÓ;VERDA;EXCEL-LENT;Mar plana;NO;19;27;calma;Tramuntana(N);Molt Alt;28/06/2019
DE LA MORA;TANCADA;;;NO;;;-;-;-;28/06/2019
DEL COCO;VERDA;EXCEL-LENT;Mar plana;NO;19;27;calma;Tramuntana(N);Molt Alt;28/06/2019
DEL PONT DEL PETROLI;VERDA;EXCEL-LENT;Mar plana;NO;19;27;calma;Tramuntana(N);Molt Alt;28/06/2019
DE L'ESTACIÓ;VERDA;EXCEL-LENT;Mar plana;NO;19;28;calma;Tramuntana(N);Molt Alt;28/06/2019
DELS PATINS DE VELA;VERDA;EXCEL-LENT;Mar plana;NO;19;27;calma;Tramuntana(N);Molt Alt;28/06/2019
DELS PESCADORS;VERDA;EXCEL-LENT;Mar plana;NO;19;27;calma;Tramuntana(N);Molt Alt;28/06/2019
DEL PONT D'EN BOTIFARRETA;VERDA;EXCEL-LENT;Mar plana;NO;19;27;calma;Tramuntana(N);Molt Alt;28/06/2019
DEL CRISTALL;VERDA;EXCEL-LENT;Mar plana;NO;19;27;calma;Tramuntana(N);Molt Alt;28/06/2019
DE LA BARCA MARIA;VERDA;EXCEL-LENT;Mar plana;NO;19;27;calma;Tramuntana(N);Molt Alt;28/06/2019
DE LA MORA;VERDA;;Mar plana;NO;19;27;calma;Tramuntana(N);Molt Alt;29/06/2019
DEL COCO;VERDA;EXCEL-LENT;Mar plana;NO;19;27;calma;Tramuntana(N);Molt Alt;29/06/2019
DEL PONT DEL PETROLI;VERDA;EXCEL-LENT;Mar plana;NO;19;27;calma;Tramuntana(N);Molt Alt;29/06/2019
DE L'ESTACIÓ;VERDA;EXCEL-LENT;Mar plana;NO;19;27;calma;Tramuntana(N);Molt Alt;29/06/2019
DE LA BARCA MARIA;VERDA;EXCEL-LENT;Mar plana;NO;19;27;calma;Tramuntana(N);Molt Alt;29/06/2019
DELS PESCADORS;VERDA;EXCEL-LENT;Mar plana;NO;19;27;calma;Tramuntana(N);Molt Alt;29/06/2019
DEL PONT D'EN BOTIFARRETA;VERDA;EXCEL-LENT;Mar plana;NO;19;27;calma;Tramuntana(N);Molt Alt;29/06/2019
DEL CRISTALL;VERDA;EXCEL-LENT;Mar plana;NO;19;27;calma;Tramuntana(N);Molt Alt;29/06/2019
DELS PATINS DE VELA;VERDA;EXCEL-LENT;Mar plana;NO;19;27;calma;Tramuntana(N);Molt Alt;29/06/2019
DELS PATINS DE VELA;VERDA;EXCEL-LENT;Mar plana;NO;19;27;calma;Tramuntana(N);Alt;30/06/2019
DE L'ESTACIÓ;VERDA;EXCEL-LENT;Mar plana;NO;19;27;calma;Tramuntana(N);Alt;30/06/2019
DEL COCO;VERDA;EXCEL-LENT;Mar plana;NO;19;27;calma;Tramuntana(N);Alt;30/06/2019
DE LA BARCA MARIA;VERDA;EXCEL-LENT;Mar plana;NO;19;27;calma;Tramuntana(N);Alt;30/06/2019
DELS PESCADORS;VERDA;EXCEL-LENT;Mar plana;NO;19;27;calma;Tramuntana(N);Alt;30/06/2019
DEL PONT D'EN BOTIFARRETA;VERDA;EXCEL-LENT;Mar plana;NO;19;27;calma;Tramuntana(N);Alt;30/06/2019
DEL CRISTALL;VERDA;EXCEL-LENT;Mar plana;NO;19;27;calma;Tramuntana(N);Alt;30/06/2019
DEL PONT DEL PETROLI;VERDA;EXCEL-LENT;Mar plana;NO;19;27;calma;Tramuntana(N);Alt;30/06/2019
DE L'ESTACIÓ;VERDA;EXCEL-LENT;Mar plana;NO;19;27;calma;Tramuntana(N);Alt;01/07/2019
DE L'ESTACIÓ;VERDA;EXCEL-LENT;Mar plana;NO;20;27;calma;Gregal(NE);Molt Alt;01/07/2019
DE L'ESTACIÓ;VERDA;EXCEL-LENT;Mar plana;NO;19;28;calma;Tramuntana(N);Alt;01/07/2019
DE L'ESTACIÓ;VERDA;EXCEL-LENT;Mar plana;NO;19;27;calma;Tramuntana(N);Alt;01/07/2019
DE L'ESTACIÓ;VERDA;EXCEL-LENT;Mar plana;NO;19;28;calma;Tramuntana(N);Alt;01/07/2019
DELS PATINS DE VELA;VERDA;EXCEL-LENT;Mar plana;NO;19;27;calma;Tramuntana(N);Alt;01/07/2019
DEL COCO;VERDA;EXCEL-LENT;Mar plana;NO;20;26;calma;Gregal(NE);Molt Alt;01/07/2019
DEL PONT DEL PETROLI;VERDA;EXCEL-LENT;Mar plana;NO;20;26;calma;Gregal(NE);Molt Alt;01/07/2019
DE L'ESTACIÓ;VERDA;EXCEL-LENT;Mar plana;NO;20;26;calma;Gregal(NE);Molt Alt;01/07/2019
DELS PATINS DE VELA;VERDA;EXCEL-LENT;Mar plana;NO;20;26;calma;Gregal(NE);Molt Alt;01/07/2019
DELS PESCADORS;VERDA;EXCEL-LENT;Mar plana;NO;20;26;calma;Gregal(NE);Molt Alt;01/07/2019
DEL PONT D'EN BOTIFARRETA;VERDA;EXCEL-LENT;Mar plana;NO;20;26;calma;Gregal(NE);Molt Alt;01/07/2019
DEL CRISTALL;VERDA;EXCEL-LENT;Mar plana;NO;20;26;calma;Gregal(NE);Molt Alt;01/07/2019
DE LA BARCA MARIA;VERDA;EXCEL-LENT;Mar plana;NO;20;26;calma;Gregal(NE);Molt Alt;01/07/2019
DEL COCO;VERDA;EXCEL-LENT;Mar plana;NO;20;26;calma;Gregal(NE);Molt Alt;01/07/2019
DEL PONT DEL PETROLI;VERDA;EXCEL-LENT;Mar plana;NO;20;26;calma;Gregal(NE);Molt Alt;01/07/2019
DE L'ESTACIÓ;VERDA;EXCEL-LENT;Mar plana;NO;20;26;calma;Gregal(NE);Molt Alt;01/07/2019
DELS PATINS DE VELA;VERDA;EXCEL-LENT;Mar plana;NO;20;26;calma;Gregal(NE);Molt Alt;01/07/2019
DELS PESCADORS;VERDA;EXCEL-LENT;Mar plana;NO;20;26;calma;Gregal(NE);Molt Alt;01/07/2019
DEL PONT D'EN BOTIFARRETA;VERDA;EXCEL-LENT;Mar plana;NO;20;26;calma;Gregal(NE);Molt Alt;01/07/2019
DEL CRISTALL;VERDA;EXCEL-LENT;Mar plana;NO;20;26;calma;Gregal(NE);Molt Alt;01/07/2019
DE LA BARCA MARIA;VERDA;EXCEL-LENT;Mar plana;NO;20;26;calma;Gregal(NE);Molt Alt;01/07/2019
DE L'ESTACIÓ;VERDA;EXCEL-LENT;Mar plana;NO;20;27;calma;Gregal(NE);Molt Alt;01/07/2019
DE L'ESTACIÓ;VERDA;EXCEL-LENT;Mar plana;NO;20;26;calma;Gregal(NE);Molt Alt;01/07/2019
DE L'ESTACIÓ;VERDA;EXCEL-LENT;Mar plana;NO;20;26;calma;Gregal(NE);Molt Alt;01/07/2019
DEL COCO;VERDA;EXCEL-LENT;Mar plana;NO;20;27;calma;Gregal(NE);Molt Alt;01/07/2019
DEL PONT DEL PETROLI;VERDA;EXCEL-LENT;Mar plana;NO;20;27;calma;Gregal(NE);Molt Alt;01/07/2019
DELS PATINS DE VELA;VERDA;EXCEL-LENT;Mar plana;NO;20;27;calma;Gregal(NE);Molt Alt;01/07/2019
DELS PESCADORS;VERDA;EXCEL-LENT;Mar plana;NO;20;27;calma;Gregal(NE);Molt Alt;01/07/2019
DEL PONT D'EN BOTIFARRETA;VERDA;EXCEL-LENT;Mar plana;NO;20;27;calma;Gregal(NE);Molt Alt;01/07/2019
DEL CRISTALL;VERDA;EXCEL-LENT;Mar plana;NO;20;27;calma;Gregal(NE);Molt Alt;01/07/2019
DE LA BARCA MARIA;VERDA;EXCEL-LENT;Mar plana;NO;20;27;calma;Gregal(NE);Molt Alt;01/07/2019
DE L'ESTACIÓ;VERDA;EXCEL-LENT;Mar plana;NO;19;28;calma;Tramuntana(N);Alt;01/07/2019
DE L'ESTACIÓ;VERDA;EXCEL-LENT;Mar plana;NO;19;27;calma;Tramuntana(N);Alt;01/07/2019
DEL COCO;VERDA;EXCEL-LENT;Mar plana;NO;21;27;calma;Gregal(NE);Molt Alt;02/07/2019
DEL CRISTALL;VERDA;EXCEL-LENT;Mar plana;NO;20;27;calma;Gregal(NE);Molt Alt;02/07/2019
DE L'ESTACIÓ;VERDA;EXCEL-LENT;Mar plana;NO;21;27;calma;Gregal(NE);Molt Alt;02/07/2019
DELS PATINS DE VELA;VERDA;EXCEL-LENT;Mar plana;NO;21;27;calma;Gregal(NE);Molt Alt;02/07/2019
DELS PESCADORS;VERDA;EXCEL-LENT;Mar plana;NO;21;27;calma;Gregal(NE);Molt Alt;02/07/2019
DEL PONT D'EN BOTIFARRETA;VERDA;EXCEL-LENT;Mar plana;NO;21;27;calma;Gregal(NE);Molt Alt;02/07/2019
DEL CRISTALL;VERDA;EXCEL-LENT;Mar plana;NO;21;27;calma;Gregal(NE);Molt Alt;02/07/2019
DE LA BARCA MARIA;VERDA;EXCEL-LENT;Mar plana;NO;21;27;calma;Gregal(NE);Molt Alt;02/07/2019
DE L'ESTACIÓ;VERDA;EXCEL-LENT;Mar plana;NO;20;26;calma;Gregal(NE);Molt Alt;02/07/2019
DE LA BARCA MARIA;VERDA;EXCEL-LENT;Mar plana;NO;20;27;calma;Gregal(NE);Molt Alt;02/07/2019
DEL PONT D'EN BOTIFARRETA;VERDA;EXCEL-LENT;Mar plana;NO;20;27;calma;Gregal(NE);Molt Alt;02/07/2019
DELS PESCADORS;VERDA;EXCEL-LENT;Mar plana;NO;20;27;calma;Gregal(NE);Molt Alt;02/07/2019
DEL COCO;VERDA;EXCEL-LENT;Mar plana;NO;20;27;calma;Gregal(NE);Molt Alt;02/07/2019
DE L'ESTACIÓ;VERDA;EXCEL-LENT;Mar plana;NO;20;27;calma;Gregal(NE);Molt Alt;02/07/2019
DELS PATINS DE VELA;VERDA;EXCEL-LENT;Mar plana;NO;20;27;calma;Gregal(NE);Molt Alt;02/07/2019
DE L'ESTACIÓ;VERDA;EXCEL-LENT;Mar plana;NO;20;27;calma;Gregal(NE);Molt Alt;02/07/2019
DEL PONT DEL PETROLI;VERDA;EXCEL-LENT;Mar plana;NO;20;27;calma;Gregal(NE);Molt Alt;02/07/2019
DEL PONT DEL PETROLI;VERDA;EXCEL-LENT;Mar plana;NO;21;27;calma;Gregal(NE);Molt Alt;02/07/2019
DEL COCO;VERDA;EXCEL-LENT;Mar plana;NO;23;29;calma;Gregal(NE);Molt Alt;03/07/2019
DEL PONT DEL PETROLI;VERDA;EXCEL-LENT;Mar plana;NO;23;29;calma;Gregal(NE);Molt Alt;03/07/2019
DE L'ESTACIÓ;VERDA;EXCEL-LENT;Mar plana;NO;23;29;calma;Gregal(NE);Molt Alt;03/07/2019
DE LA BARCA MARIA;VERDA;EXCEL-LENT;Mar plana;NO;23;29;calma;Gregal(NE);Molt Alt;03/07/2019
DELS PESCADORS;VERDA;EXCEL-LENT;Mar plana;NO;23;29;calma;Gregal(NE);Molt Alt;03/07/2019
DEL PONT D'EN BOTIFARRETA;VERDA;EXCEL-LENT;Mar plana;NO;23;29;calma;Gregal(NE);Molt Alt;03/07/2019
DEL CRISTALL;VERDA;EXCEL-LENT;Mar plana;NO;23;29;calma;Gregal(NE);Molt Alt;03/07/2019
DELS PATINS DE VELA;VERDA;EXCEL-LENT;Mar plana;NO;23;29;calma;Gregal(NE);Molt Alt;03/07/2019
DEL COCO;VERDA;EXCEL-LENT;Mar plana;NO;25;29;calma;Gregal(NE);Molt Alt;04/07/2019
DEL PONT DEL PETROLI;VERDA;EXCEL-LENT;Mar plana;NO;25;29;calma;Gregal(NE);Molt Alt;04/07/2019
DE L'ESTACIÓ;VERDA;EXCEL-LENT;Mar plana;NO;25;29;calma;Gregal(NE);Molt Alt;04/07/2019
DE LA BARCA MARIA;VERDA;EXCEL-LENT;Mar plana;NO;25;29;calma;Gregal(NE);Molt Alt;04/07/2019
DELS PESCADORS;VERDA;EXCEL-LENT;Mar plana;NO;25;29;calma;Gregal(NE);Molt Alt;04/07/2019
DEL PONT D'EN BOTIFARRETA;VERDA;EXCEL-LENT;Mar plana;NO;25;29;calma;Gregal(NE);Molt Alt;04/07/2019
DEL CRISTALL;VERDA;EXCEL-LENT;Mar plana;NO;25;29;calma;Gregal(NE);Molt Alt;04/07/2019
DELS PATINS DE VELA;VERDA;EXCEL-LENT;Mar plana;NO;25;29;calma;Gregal(NE);Molt Alt;04/07/2019
DEL COCO;VERDA;EXCEL-LENT;Mar plana;NO;25;29;calma;Gregal(NE);Molt Alt;05/07/2019
DEL PONT DEL PETROLI;VERDA;EXCEL-LENT;Mar plana;NO;25;29;calma;Gregal(NE);Molt Alt;05/07/2019
DE L'ESTACIÓ;VERDA;EXCEL-LENT;Mar plana;NO;25;29;calma;Gregal(NE);Molt Alt;05/07/2019
DE LA BARCA MARIA;VERDA;EXCEL-LENT;Mar plana;NO;25;29;calma;Gregal(NE);Molt Alt;05/07/2019
DELS PESCADORS;VERDA;EXCEL-LENT;Mar plana;NO;25;29;calma;Gregal(NE);Molt Alt;05/07/2019
DEL PONT D'EN BOTIFARRETA;VERDA;EXCEL-LENT;Mar plana;NO;25;29;calma;Gregal(NE);Molt Alt;05/07/2019
DEL CRISTALL;VERDA;EXCEL-LENT;Mar plana;NO;25;29;calma;Gregal(NE);Molt Alt;05/07/2019
DELS PATINS DE VELA;VERDA;EXCEL-LENT;Mar plana;NO;25;29;calma;Gregal(NE);Molt Alt;05/07/2019
DE L'ESTACIÓ;VERDA;EXCEL-LENT;Mar plana;NO;25;29;calma;Gregal(NE);Molt Alt;06/07/2019
DE LA BARCA MARIA;VERDA;EXCEL-LENT;Mar plana;NO;25;29;calma;Gregal(NE);Molt Alt;06/07/2019
DELS PESCADORS;VERDA;EXCEL-LENT;Mar plana;NO;25;29;calma;Gregal(NE);Molt Alt;06/07/2019
DEL PONT D'EN BOTIFARRETA;VERDA;EXCEL-LENT;Mar plana;NO;25;29;calma;Gregal(NE);Molt Alt;06/07/2019
DEL CRISTALL;VERDA;EXCEL-LENT;Mar plana;NO;25;29;calma;Gregal(NE);Molt Alt;06/07/2019
