NOM_PLATJA,BANDERA,QUALITAT_AIGUA,ESTAT_MAR,MEDUSES,TEMP_AIGUA,TEMP_AMBIENT,FORCA_VENT,TIPUS_VENT,UVI,DATA_ACTUALITZACIO
DEL PATÍ DE VELA,VERDA,EXCEL·LENT,Marejol,NO,23,26,vent fluixet,Xaloc(SE),Molt Alt,26/06/2017
DELS PESCADORS,VERDA,EXCEL·LENT,Marejol,NO,23,26,vent fluixet,Xaloc(SE),Molt Alt,26/06/2017
DEL PONT D'EN BOTIFARRETA,VERDA,EXCEL·LENT,Marejol,NO,23,26,vent fluixet,Xaloc(SE),Molt Alt,26/06/2017
DEL CRISTALL,VERDA,EXCEL·LENT,Marejol,NO,23,26,vent fluixet,Xaloc(SE),Molt Alt,26/06/2017
DE LA BARCA MARIA,VERDA,EXCEL·LENT,Marejol,NO,23,26,vent fluixet,Xaloc(SE),Molt Alt,26/06/2017
DEL COCO,VERDA,EXCEL·LENT,Marejol,NO,22,26,vent fluixet,Xaloc(SE),Molt Alt,27/06/2017
DEL PONT DEL PETROLI,VERDA,EXCEL·LENT,Marejol,NO,22,26,vent fluixet,Xaloc(SE),Molt Alt,27/06/2017
DE L'ESTACIÓ,VERDA,EXCEL·LENT,Marejol,NO,22,26,vent fluixet,Xaloc(SE),Molt Alt,27/06/2017
DEL PATÍ DE VELA,VERDA,EXCEL·LENT,Marejol,NO,22,26,vent fluixet,Xaloc(SE),Molt Alt,27/06/2017
DELS PESCADORS,VERDA,EXCEL·LENT,Marejol,NO,22,26,vent fluixet,Xaloc(SE),Molt Alt,27/06/2017
DEL PONT D'EN BOTIFARRETA,VERDA,EXCEL·LENT,Marejol,NO,22,26,vent fluixet,Xaloc(SE),Molt Alt,27/06/2017
DEL CRISTALL,VERDA,EXCEL·LENT,Marejol,NO,22,26,vent fluixet,Xaloc(SE),Molt Alt,27/06/2017
DE LA BARCA MARIA,VERDA,EXCEL·LENT,Marejol,NO,22,26,vent fluixet,Xaloc(SE),Molt Alt,27/06/2017
DEL COCO,GROGA,EXCEL·LENT,Marejol,NO,22,26,vent fluixet,Xaloc(SE),Molt Alt,28/06/2017
DEL PONT DEL PETROLI,GROGA,EXCEL·LENT,Marejol,NO,22,26,vent fluixet,Xaloc(SE),Molt Alt,28/06/2017
DE L'ESTACIÓ,GROGA,EXCEL·LENT,Marejol,NO,22,26,vent fluixet,Xaloc(SE),Molt Alt,28/06/2017
DEL PATÍ DE VELA,GROGA,EXCEL·LENT,Marejol,NO,22,26,vent fluixet,Xaloc(SE),Molt Alt,28/06/2017
DELS PESCADORS,GROGA,EXCEL·LENT,Marejol,NO,22,26,vent fluixet,Xaloc(SE),Molt Alt,28/06/2017
DEL PONT D'EN BOTIFARRETA,GROGA,EXCEL·LENT,Marejol,NO,22,26,vent fluixet,Xaloc(SE),Molt Alt,28/06/2017
DEL CRISTALL,GROGA,EXCEL·LENT,Marejol,NO,22,26,vent fluixet,Xaloc(SE),Molt Alt,28/06/2017
DE LA BARCA MARIA,GROGA,EXCEL·LENT,Marejol,NO,22,26,vent fluixet,Xaloc(SE),Molt Alt,28/06/2017
DEL COCO,VERDA,EXCEL·LENT,Marejol,NO,22,26,vent fluixet,Xaloc(SE),Molt Alt,28/06/2017
DEL PONT DEL PETROLI,VERDA,EXCEL·LENT,Marejol,NO,22,26,vent fluixet,Xaloc(SE),Molt Alt,28/06/2017
DE L'ESTACIÓ,VERDA,EXCEL·LENT,Marejol,NO,22,26,vent fluixet,Xaloc(SE),Molt Alt,28/06/2017
DEL PATÍ DE VELA,VERDA,EXCEL·LENT,Marejol,NO,22,26,vent fluixet,Xaloc(SE),Molt Alt,28/06/2017
DELS PESCADORS,VERDA,EXCEL·LENT,Marejol,NO,22,26,vent fluixet,Xaloc(SE),Molt Alt,28/06/2017
DEL PONT D'EN BOTIFARRETA,VERDA,EXCEL·LENT,Marejol,NO,22,26,vent fluixet,Xaloc(SE),Molt Alt,28/06/2017
DEL CRISTALL,VERDA,EXCEL·LENT,Marejol,NO,22,26,vent fluixet,Xaloc(SE),Molt Alt,28/06/2017
DE LA BARCA MARIA,VERDA,EXCEL·LENT,Marejol,NO,22,26,vent fluixet,Xaloc(SE),Molt Alt,28/06/2017
DEL COCO,VERDA,EXCEL·LENT,Marejol,NO,22,26,vent fluixet,Xaloc(SE),Molt Alt,29/06/2017
DEL PONT DEL PETROLI,VERDA,EXCEL·LENT,Marejol,NO,22,26,vent fluixet,Xaloc(SE),Molt Alt,29/06/2017
DE L'ESTACIÓ,VERDA,EXCEL·LENT,Marejol,NO,22,26,vent fluixet,Xaloc(SE),Molt Alt,29/06/2017
DEL PATÍ DE VELA,VERDA,EXCEL·LENT,Marejol,NO,22,26,vent fluixet,Xaloc(SE),Molt Alt,29/06/2017
DELS PESCADORS,VERDA,EXCEL·LENT,Marejol,NO,22,26,vent fluixet,Xaloc(SE),Molt Alt,29/06/2017
DEL PONT D'EN BOTIFARRETA,VERDA,EXCEL·LENT,Marejol,NO,22,26,vent fluixet,Xaloc(SE),Molt Alt,29/06/2017
DEL CRISTALL,VERDA,EXCEL·LENT,Marejol,NO,22,26,vent fluixet,Xaloc(SE),Molt Alt,29/06/2017
DE LA BARCA MARIA,VERDA,EXCEL·LENT,Marejol,NO,22,26,vent fluixet,Xaloc(SE),Molt Alt,29/06/2017
DE LA BARCA MARIA,VERMELLA,EXCEL·LENT,Marejol,NO,22,21,vent fluix,Xaloc(SE),Molt Alt,30/06/2017
DEL CRISTALL,VERMELLA,EXCEL·LENT,Marejol,NO,22,21,vent fluix,Xaloc(SE),Molt Alt,30/06/2017
DEL PONT D'EN BOTIFARRETA,VERMELLA,EXCEL·LENT,Marejol,NO,22,21,vent fluix,Xaloc(SE),Molt Alt,30/06/2017
DELS PESCADORS,VERMELLA,EXCEL·LENT,Marejol,NO,22,21,vent fluix,Xaloc(SE),Molt Alt,30/06/2017
DEL PATÍ DE VELA,VERMELLA,EXCEL·LENT,Marejol,NO,22,21,vent fluix,Xaloc(SE),Molt Alt,30/06/2017
DE L'ESTACIÓ,VERMELLA,EXCEL·LENT,Marejol,NO,22,21,vent fluix,Xaloc(SE),Molt Alt,30/06/2017
DEL PONT DEL PETROLI,VERMELLA,EXCEL·LENT,Marejol,NO,22,21,vent fluix,Xaloc(SE),Molt Alt,30/06/2017
DEL COCO,VERMELLA,EXCEL·LENT,Marejol,NO,22,21,vent fluix,Xaloc(SE),Molt Alt,30/06/2017
DE LA BARCA MARIA,VERMELLA,DOLENTA,Marejol,NO,22,21,vent fluix,Xaloc(SE),Molt Alt,30/06/2017
DEL CRISTALL,VERMELLA,DOLENTA,Marejol,NO,22,21,vent fluix,Xaloc(SE),Molt Alt,30/06/2017
DEL PONT D'EN BOTIFARRETA,VERMELLA,DOLENTA,Marejol,NO,22,21,vent fluix,Xaloc(SE),Molt Alt,30/06/2017
DELS PESCADORS,VERMELLA,DOLENTA,Marejol,NO,22,21,vent fluix,Xaloc(SE),Molt Alt,30/06/2017
DEL PATÍ DE VELA,VERMELLA,DOLENTA,Marejol,NO,22,21,vent fluix,Xaloc(SE),Molt Alt,30/06/2017
DEL PONT DEL PETROLI,VERMELLA,DOLENTA,Marejol,NO,22,21,vent fluix,Xaloc(SE),Molt Alt,30/06/2017
DE L'ESTACIÓ,VERMELLA,DOLENTA,Marejol,NO,22,21,vent fluix,Xaloc(SE),Molt Alt,30/06/2017
DEL COCO,VERMELLA,DOLENTA,Marejol,NO,22,21,vent fluix,Xaloc(SE),Molt Alt,30/06/2017
DEL COCO,VERMELLA,DOLENTA,Marejol,NO,22,21,vent fluix,Xaloc(SE),Molt Alt,30/06/2017
DEL PONT DEL PETROLI,VERMELLA,DOLENTA,Marejol,NO,22,21,vent fluix,Xaloc(SE),Molt Alt,30/06/2017
DE L'ESTACIÓ,VERMELLA,DOLENTA,Marejol,NO,22,21,vent fluix,Xaloc(SE),Molt Alt,30/06/2017
DEL PATÍ DE VELA,VERMELLA,DOLENTA,Marejol,NO,22,21,vent fluix,Xaloc(SE),Molt Alt,30/06/2017
DELS PESCADORS,VERMELLA,DOLENTA,Marejol,NO,22,21,vent fluix,Xaloc(SE),Molt Alt,30/06/2017
DEL PONT D'EN BOTIFARRETA,VERMELLA,DOLENTA,Marejol,NO,22,21,vent fluix,Xaloc(SE),Molt Alt,30/06/2017
DEL CRISTALL,VERMELLA,DOLENTA,Marejol,NO,22,21,vent fluix,Xaloc(SE),Molt Alt,30/06/2017
DE LA BARCA MARIA,VERMELLA,DOLENTA,Marejol,NO,22,21,vent fluix,Xaloc(SE),Molt Alt,30/06/2017
DE LA BARCA MARIA,VERDA,DOLENTA,Marejol,NO,22,19,vent fluixet,Mestral(NW),Alt,01/07/2017
DEL CRISTALL,VERDA,DOLENTA,Marejol,NO,22,19,vent fluixet,Mestral(NW),Alt,01/07/2017
DEL PONT D'EN BOTIFARRETA,VERDA,DOLENTA,Marejol,NO,22,19,vent fluixet,Mestral(NW),Alt,01/07/2017
DELS PESCADORS,VERDA,DOLENTA,Marejol,NO,22,19,vent fluixet,Mestral(NW),Alt,01/07/2017
DEL PATÍ DE VELA,VERDA,DOLENTA,Marejol,NO,22,19,vent fluixet,Mestral(NW),Alt,01/07/2017
DE L'ESTACIÓ,VERDA,DOLENTA,Marejol,NO,22,19,vent fluixet,Mestral(NW),Alt,01/07/2017
DEL PONT DEL PETROLI,VERDA,DOLENTA,Marejol,NO,22,19,vent fluixet,Mestral(NW),Alt,01/07/2017
DEL COCO,VERDA,DOLENTA,Marejol,NO,22,19,vent fluixet,Mestral(NW),Alt,01/07/2017
DEL COCO,VERDA,BONA,Marejol,NO,22,19,vent fluixet,Mestral(NW),Alt,01/07/2017
DEL PONT DEL PETROLI,VERDA,BONA,Marejol,NO,22,19,vent fluixet,Mestral(NW),Alt,01/07/2017
DE L'ESTACIÓ,VERDA,BONA,Marejol,NO,22,19,vent fluixet,Mestral(NW),Alt,01/07/2017
DEL PATÍ DE VELA,VERDA,BONA,Marejol,NO,22,19,vent fluixet,Mestral(NW),Alt,01/07/2017
DELS PESCADORS,VERDA,BONA,Marejol,NO,22,19,vent fluixet,Mestral(NW),Alt,01/07/2017
DEL PONT D'EN BOTIFARRETA,VERDA,BONA,Marejol,NO,22,19,vent fluixet,Mestral(NW),Alt,01/07/2017
DEL CRISTALL,VERDA,BONA,Marejol,NO,22,19,vent fluixet,Mestral(NW),Alt,01/07/2017
DE LA BARCA MARIA,VERDA,BONA,Marejol,NO,22,19,vent fluixet,Mestral(NW),Alt,01/07/2017
DEL COCO,VERDA,BONA,Marejol,NO,22,18,vent moderat,Migjorn(S),Molt Alt,02/07/2017
DEL PONT DEL PETROLI,VERDA,BONA,Marejol,NO,22,18,vent moderat,Migjorn(S),Molt Alt,02/07/2017
DE L'ESTACIÓ,VERDA,BONA,Marejol,NO,22,18,vent moderat,Migjorn(S),Molt Alt,02/07/2017
DEL PATÍ DE VELA,VERDA,BONA,Marejol,NO,22,18,vent moderat,Migjorn(S),Molt Alt,02/07/2017
DELS PESCADORS,VERDA,BONA,Marejol,NO,22,18,vent moderat,Migjorn(S),Molt Alt,02/07/2017
DEL PONT D'EN BOTIFARRETA,VERDA,BONA,Marejol,NO,22,18,vent moderat,Migjorn(S),Molt Alt,02/07/2017
DEL CRISTALL,VERDA,BONA,Marejol,NO,22,18,vent moderat,Migjorn(S),Molt Alt,02/07/2017
DE LA BARCA MARIA,VERDA,BONA,Marejol,NO,22,18,vent moderat,Migjorn(S),Molt Alt,02/07/2017
DE LA BARCA MARIA,VERDA,BONA,Marejol,NO,22,23,vent moderat,Migjorn(S),Molt Alt,03/07/2017
DEL CRISTALL,VERDA,BONA,Marejol,NO,22,23,vent moderat,Migjorn(S),Molt Alt,03/07/2017
DEL PONT D'EN BOTIFARRETA,VERDA,BONA,Marejol,NO,22,23,vent moderat,Migjorn(S),Molt Alt,03/07/2017
DELS PESCADORS,VERDA,BONA,Marejol,NO,22,23,vent moderat,Migjorn(S),Molt Alt,03/07/2017
DEL PATÍ DE VELA,VERDA,BONA,Marejol,NO,22,23,vent moderat,Migjorn(S),Molt Alt,03/07/2017
DE L'ESTACIÓ,VERDA,BONA,Marejol,NO,22,23,vent moderat,Migjorn(S),Molt Alt,03/07/2017
DEL PONT DEL PETROLI,VERDA,BONA,Marejol,NO,22,23,vent moderat,Migjorn(S),Molt Alt,03/07/2017
DEL COCO,VERDA,BONA,Marejol,NO,22,23,vent moderat,Migjorn(S),Molt Alt,03/07/2017
DEL COCO,VERDA,EXCEL-LENT,Marejol,NO,22,23,vent moderat,Migjorn(S),Molt Alt,04/07/2017
DEL PONT DEL PETROLI,VERDA,EXCEL-LENT,Marejol,NO,22,23,vent moderat,Migjorn(S),Molt Alt,04/07/2017
DE L'ESTACIÓ,VERDA,EXCEL-LENT,Marejol,NO,22,23,vent moderat,Migjorn(S),Molt Alt,04/07/2017
DEL PATÍ DE VELA,VERDA,EXCEL-LENT,Marejol,NO,22,23,vent moderat,Migjorn(S),Molt Alt,04/07/2017
DELS PESCADORS,VERDA,EXCEL-LENT,Marejol,NO,22,23,vent moderat,Migjorn(S),Molt Alt,04/07/2017
DEL PONT D'EN BOTIFARRETA,VERDA,EXCEL-LENT,Marejol,NO,22,23,vent moderat,Migjorn(S),Molt Alt,04/07/2017
DEL CRISTALL,VERDA,EXCEL-LENT,Marejol,NO,22,23,vent moderat,Migjorn(S),Molt Alt,04/07/2017
DE LA BARCA MARIA,VERDA,EXCEL-LENT,Marejol,NO,22,23,vent moderat,Migjorn(S),Molt Alt,04/07/2017
DEL COCO,VERDA,EXCEL-LENT,Marejol,NO,22,24,vent fluix,Xaloc(SE),Molt Alt,05/07/2017
DEL PONT DEL PETROLI,VERDA,EXCEL-LENT,Marejol,NO,22,24,vent fluix,Xaloc(SE),Molt Alt,05/07/2017
DE L'ESTACIÓ,VERDA,EXCEL-LENT,Marejol,NO,22,24,vent fluix,Xaloc(SE),Molt Alt,05/07/2017
DEL PATÍ DE VELA,VERDA,EXCEL-LENT,Marejol,NO,22,24,vent fluix,Xaloc(SE),Molt Alt,05/07/2017
DELS PESCADORS,VERDA,EXCEL-LENT,Marejol,NO,22,24,vent fluix,Xaloc(SE),Molt Alt,05/07/2017
DEL PONT D'EN BOTIFARRETA,VERDA,EXCEL-LENT,Marejol,NO,22,24,vent fluix,Xaloc(SE),Molt Alt,05/07/2017
DEL CRISTALL,VERDA,EXCEL-LENT,Marejol,NO,22,24,vent fluix,Xaloc(SE),Molt Alt,05/07/2017
DE LA BARCA MARIA,VERDA,EXCEL-LENT,Marejol,NO,22,24,vent fluix,Xaloc(SE),Molt Alt,05/07/2017
DE LA BARCA MARIA,VERDA,EXCEL-LENT,Marejol,NO,22,24,vent fluix,Xaloc(SE),Molt Alt,06/07/2017
DEL CRISTALL,VERDA,EXCEL-LENT,Marejol,NO,22,24,vent fluix,Xaloc(SE),Molt Alt,06/07/2017
DEL PONT D'EN BOTIFARRETA,VERDA,EXCEL-LENT,Marejol,NO,22,24,vent fluix,Xaloc(SE),Molt Alt,06/07/2017
DELS PESCADORS,VERDA,EXCEL-LENT,Marejol,NO,22,24,vent fluix,Xaloc(SE),Molt Alt,06/07/2017
DEL PATÍ DE VELA,VERDA,EXCEL-LENT,Marejol,NO,22,24,vent fluix,Xaloc(SE),Molt Alt,06/07/2017
DE L'ESTACIÓ,VERDA,EXCEL-LENT,Marejol,NO,22,24,vent fluix,Xaloc(SE),Molt Alt,06/07/2017
DEL PONT DEL PETROLI,VERDA,EXCEL-LENT,Marejol,NO,22,24,vent fluix,Xaloc(SE),Molt Alt,06/07/2017
DEL COCO,VERDA,EXCEL-LENT,Marejol,NO,22,24,vent fluix,Xaloc(SE),Molt Alt,06/07/2017
DEL COCO,GROGA,EXCEL-LENT,Marejol,NO,22,24,vent fluix,Xaloc(SE),Molt Alt,06/07/2017
DEL PONT DEL PETROLI,GROGA,EXCEL-LENT,Marejol,NO,22,24,vent fluix,Xaloc(SE),Molt Alt,06/07/2017
DE L'ESTACIÓ,GROGA,EXCEL-LENT,Marejol,NO,22,24,vent fluix,Xaloc(SE),Molt Alt,06/07/2017
DEL PATÍ DE VELA,GROGA,EXCEL-LENT,Marejol,NO,22,24,vent fluix,Xaloc(SE),Molt Alt,06/07/2017
DELS PESCADORS,GROGA,EXCEL-LENT,Marejol,NO,22,24,vent fluix,Xaloc(SE),Molt Alt,06/07/2017
DEL PONT D'EN BOTIFARRETA,GROGA,EXCEL-LENT,Marejol,NO,22,24,vent fluix,Xaloc(SE),Molt Alt,06/07/2017
DEL CRISTALL,GROGA,EXCEL-LENT,Marejol,NO,22,24,vent fluix,Xaloc(SE),Molt Alt,06/07/2017
DE LA BARCA MARIA,GROGA,EXCEL-LENT,Marejol,NO,22,24,vent fluix,Xaloc(SE),Molt Alt,06/07/2017
DEL COCO,VERDA,EXCEL-LENT,Marejol,NO,22,26,vent fluix,Xaloc(SE),Molt Alt,07/07/2017
DEL PONT DEL PETROLI,VERDA,EXCEL-LENT,Marejol,NO,22,26,vent fluix,Xaloc(SE),Molt Alt,07/07/2017
DE L'ESTACIÓ,VERDA,EXCEL-LENT,Marejol,NO,22,26,vent fluix,Xaloc(SE),Molt Alt,07/07/2017
DEL PATÍ DE VELA,VERDA,EXCEL-LENT,Marejol,NO,22,26,vent fluix,Xaloc(SE),Molt Alt,07/07/2017
DELS PESCADORS,VERDA,EXCEL-LENT,Marejol,NO,22,26,vent fluix,Xaloc(SE),Molt Alt,07/07/2017
DEL PONT D'EN BOTIFARRETA,VERDA,EXCEL-LENT,Marejol,NO,22,26,vent fluix,Xaloc(SE),Molt Alt,07/07/2017
DEL CRISTALL,VERDA,EXCEL-LENT,Marejol,NO,22,26,vent fluix,Xaloc(SE),Molt Alt,07/07/2017
DE LA BARCA MARIA,VERDA,EXCEL-LENT,Marejol,NO,22,26,vent fluix,Xaloc(SE),Molt Alt,07/07/2017
DEL COCO,GROGA,EXCEL-LENT,Marejol,NO,22,26,vent fluix,Xaloc(SE),Molt Alt,07/07/2017
DEL PONT DEL PETROLI,GROGA,EXCEL-LENT,Marejol,NO,22,26,vent fluix,Xaloc(SE),Molt Alt,07/07/2017
DE L'ESTACIÓ,GROGA,EXCEL-LENT,Marejol,NO,22,26,vent fluix,Xaloc(SE),Molt Alt,07/07/2017
DEL PATÍ DE VELA,GROGA,EXCEL-LENT,Marejol,NO,22,26,vent fluix,Xaloc(SE),Molt Alt,07/07/2017
DELS PESCADORS,GROGA,EXCEL-LENT,Marejol,NO,22,26,vent fluix,Xaloc(SE),Molt Alt,07/07/2017
DEL PONT D'EN BOTIFARRETA,GROGA,EXCEL-LENT,Marejol,NO,22,26,vent fluix,Xaloc(SE),Molt Alt,07/07/2017
DEL CRISTALL,GROGA,EXCEL-LENT,Marejol,NO,22,26,vent fluix,Xaloc(SE),Molt Alt,07/07/2017
DE LA BARCA MARIA,GROGA,EXCEL-LENT,Marejol,NO,22,26,vent fluix,Xaloc(SE),Molt Alt,07/07/2017
DEL COCO,GROGA,EXCEL-LENT,Marejol,NO,22,25,vent fluix,Gregal(NE),Molt Alt,08/07/2017
DEL PONT DEL PETROLI,GROGA,EXCEL-LENT,Marejol,NO,22,25,vent fluix,Gregal(NE),Molt Alt,08/07/2017
DE L'ESTACIÓ,GROGA,EXCEL-LENT,Marejol,NO,22,25,vent fluix,Gregal(NE),Molt Alt,08/07/2017
DEL PATÍ DE VELA,GROGA,EXCEL-LENT,Marejol,NO,22,25,vent fluix,Gregal(NE),Molt Alt,08/07/2017
DELS PESCADORS,GROGA,EXCEL-LENT,Marejol,NO,22,25,vent fluix,Gregal(NE),Molt Alt,08/07/2017
DEL PONT D'EN BOTIFARRETA,GROGA,EXCEL-LENT,Marejol,NO,22,25,vent fluix,Gregal(NE),Molt Alt,08/07/2017
DEL CRISTALL,GROGA,EXCEL-LENT,Marejol,NO,22,25,vent fluix,Gregal(NE),Molt Alt,08/07/2017
DE LA BARCA MARIA,GROGA,EXCEL-LENT,Marejol,NO,22,25,vent fluix,Gregal(NE),Molt Alt,08/07/2017
DE LA BARCA MARIA,GROGA,EXCEL-LENT,Marejol,NO,22,25,vent fluix,Gregal(NE),Molt Alt,08/07/2017
DEL CRISTALL,GROGA,EXCEL-LENT,Marejol,NO,22,25,vent fluix,Gregal(NE),Molt Alt,08/07/2017
DEL PONT D'EN BOTIFARRETA,GROGA,EXCEL-LENT,Marejol,NO,22,25,vent fluix,Gregal(NE),Molt Alt,08/07/2017
DELS PESCADORS,GROGA,EXCEL-LENT,Marejol,NO,22,25,vent fluix,Gregal(NE),Molt Alt,08/07/2017
DEL PATÍ DE VELA,GROGA,EXCEL-LENT,Marejol,NO,22,25,vent fluix,Gregal(NE),Molt Alt,08/07/2017
DE L'ESTACIÓ,GROGA,EXCEL-LENT,Marejol,NO,22,25,vent fluix,Gregal(NE),Molt Alt,08/07/2017
DEL PONT DEL PETROLI,GROGA,EXCEL-LENT,Marejol,NO,22,25,vent fluix,Gregal(NE),Molt Alt,08/07/2017
DEL COCO,GROGA,EXCEL-LENT,Marejol,NO,22,25,vent fluix,Gregal(NE),Molt Alt,08/07/2017
DEL COCO,VERDA,EXCEL-LENT,Marejol,NO,22,25,vent fluix,Gregal(NE),Molt Alt,09/07/2017
DEL COCO,VERMELLA,PENDENT ANALIT.,Marejol,NO,22,25,vent fluix,Gregal(NE),Molt Alt,09/07/2017
DEL PONT DEL PETROLI,VERDA,EXCEL-LENT,Marejol,NO,22,25,vent fluix,Gregal(NE),Molt Alt,09/07/2017
DE L'ESTACIÓ,VERDA,EXCEL-LENT,Marejol,NO,22,25,vent fluix,Gregal(NE),Molt Alt,09/07/2017
DEL PONT DEL PETROLI,VERMELLA,EXCEL-LENT,Marejol,NO,22,25,vent fluix,Gregal(NE),Molt Alt,09/07/2017
DE L'ESTACIÓ,VERMELLA,EXCEL-LENT,Marejol,NO,22,25,vent fluix,Gregal(NE),Molt Alt,09/07/2017
DEL COCO,VERMELLA,PENDENT ANALIT.,Marejol,NO,22,25,vent fluix,Gregal(NE),Molt Alt,09/07/2017
DEL PONT DEL PETROLI,VERMELLA,PENDENT ANALIT.,Marejol,NO,22,25,vent fluix,Gregal(NE),Molt Alt,09/07/2017
DE L'ESTACIÓ,VERMELLA,PENDENT ANALIT.,Marejol,NO,22,25,vent fluix,Gregal(NE),Molt Alt,09/07/2017
DEL PATÍ DE VELA,VERDA,EXCEL-LENT,Marejol,NO,22,25,vent fluix,Gregal(NE),Molt Alt,09/07/2017
DELS PESCADORS,VERDA,EXCEL-LENT,Marejol,NO,22,25,vent fluix,Gregal(NE),Molt Alt,09/07/2017
DEL PONT D'EN BOTIFARRETA,VERDA,EXCEL-LENT,Marejol,NO,22,25,vent fluix,Gregal(NE),Molt Alt,09/07/2017
DEL CRISTALL,VERDA,EXCEL-LENT,Marejol,NO,22,25,vent fluix,Gregal(NE),Molt Alt,09/07/2017
DE LA BARCA MARIA,VERDA,EXCEL-LENT,Marejol,NO,22,25,vent fluix,Gregal(NE),Molt Alt,09/07/2017
DE LA BARCA MARIA,VERDA,EXCEL-LENT,Marejol,NO,22,25,vent fluix,Gregal(NE),Molt Alt,10/07/2017
DE LA BARCA MARIA,VERDA,EXCEL-LENT,Marejol,NO,22,25,vent fluix,Gregal(NE),Molt Alt,10/07/2017
DE L'ESTACIÓ,VERDA,PENDENT ANALIT.,Marejol,NO,22,25,vent fluix,Gregal(NE),Molt Alt,10/07/2017
DEL PONT DEL PETROLI,VERDA,PENDENT ANALIT.,Marejol,NO,22,25,vent fluix,Gregal(NE),Molt Alt,10/07/2017
DEL COCO,VERDA,PENDENT ANALIT.,Marejol,NO,22,25,vent fluix,Gregal(NE),Molt Alt,10/07/2017
DEL PATÍ DE VELA,VERDA,EXCEL-LENT,Marejol,NO,22,25,vent fluix,Gregal(NE),Molt Alt,10/07/2017
DELS PESCADORS,VERDA,EXCEL-LENT,Marejol,NO,22,25,vent fluix,Gregal(NE),Molt Alt,10/07/2017
DEL PONT D'EN BOTIFARRETA,VERDA,EXCEL-LENT,Marejol,NO,22,25,vent fluix,Gregal(NE),Molt Alt,10/07/2017
DEL CRISTALL,VERDA,EXCEL-LENT,Marejol,NO,22,25,vent fluix,Gregal(NE),Molt Alt,10/07/2017
DE LA BARCA MARIA,VERDA,EXCEL-LENT,Marejol,NO,22,25,vent fluix,Gregal(NE),Molt Alt,10/07/2017
DE L'ESTACIÓ,VERDA,PENDENT ANALIT.,Marejol,NO,22,25,vent fluix,Gregal(NE),Molt Alt,10/07/2017
DEL PONT DEL PETROLI,VERDA,PENDENT ANALIT.,Marejol,NO,22,25,vent fluix,Gregal(NE),Molt Alt,10/07/2017
DEL COCO,VERDA,PENDENT ANALIT.,Marejol,NO,22,25,vent fluix,Gregal(NE),Molt Alt,10/07/2017
DEL COCO,VERDA,EXCEL-LENT,Marejol,NO,22,25,vent fluix,Gregal(NE),Molt Alt,10/07/2017
DEL PONT DEL PETROLI,VERDA,EXCEL-LENT,Marejol,NO,22,25,vent fluix,Gregal(NE),Molt Alt,10/07/2017
DE L'ESTACIÓ,VERDA,EXCEL-LENT,Marejol,NO,22,25,vent fluix,Gregal(NE),Molt Alt,10/07/2017
DEL PATÍ DE VELA,VERDA,EXCEL-LENT,Marejol,NO,22,25,vent fluix,Gregal(NE),Molt Alt,10/07/2017
DELS PESCADORS,VERDA,EXCEL-LENT,Marejol,NO,22,25,vent fluix,Gregal(NE),Molt Alt,10/07/2017
DEL PONT D'EN BOTIFARRETA,VERDA,EXCEL-LENT,Marejol,NO,22,25,vent fluix,Gregal(NE),Molt Alt,10/07/2017
DEL CRISTALL,VERDA,EXCEL-LENT,Marejol,NO,22,25,vent fluix,Gregal(NE),Molt Alt,10/07/2017
DE LA BARCA MARIA,VERDA,EXCEL-LENT,Marejol,NO,22,25,vent fluix,Gregal(NE),Molt Alt,10/07/2017
DEL COCO,VERDA,EXCEL-LENT,Marejol,NO,22,26,vent fluix,Gregal(NE),Molt Alt,11/07/2017
DEL PONT DEL PETROLI,VERDA,EXCEL-LENT,Marejol,NO,22,26,vent fluix,Gregal(NE),Molt Alt,11/07/2017
DE L'ESTACIÓ,VERDA,EXCEL-LENT,Marejol,NO,22,26,vent fluix,Gregal(NE),Molt Alt,11/07/2017
DEL PATÍ DE VELA,VERDA,EXCEL-LENT,Marejol,NO,22,26,vent fluix,Gregal(NE),Molt Alt,11/07/2017
DELS PESCADORS,VERDA,EXCEL-LENT,Marejol,NO,22,26,vent fluix,Gregal(NE),Molt Alt,11/07/2017
DEL PONT D'EN BOTIFARRETA,VERDA,EXCEL-LENT,Marejol,NO,22,26,vent fluix,Gregal(NE),Molt Alt,11/07/2017
DEL CRISTALL,VERDA,EXCEL-LENT,Marejol,NO,22,26,vent fluix,Gregal(NE),Molt Alt,11/07/2017
DE LA BARCA MARIA,VERDA,EXCEL-LENT,Marejol,NO,22,26,vent fluix,Gregal(NE),Molt Alt,11/07/2017
DEL COCO,VERDA,EXCEL-LENT,Marejol,NO,26,26,vent fluix,Gregal(NE),Molt Alt,12/07/2017
DEL PONT DEL PETROLI,VERDA,EXCEL-LENT,Marejol,NO,26,26,vent fluix,Gregal(NE),Molt Alt,12/07/2017
DE L'ESTACIÓ,VERDA,EXCEL-LENT,Marejol,NO,26,26,vent fluix,Gregal(NE),Molt Alt,12/07/2017
DEL PATÍ DE VELA,VERDA,EXCEL-LENT,Marejol,NO,26,26,vent fluix,Gregal(NE),Molt Alt,12/07/2017
DELS PESCADORS,VERDA,EXCEL-LENT,Marejol,NO,26,26,vent fluix,Gregal(NE),Molt Alt,12/07/2017
