NOM_PLATJA;BANDERA;QUALITAT_AIGUA;ESTAT_MAR;MEDUSES;TEMP_AIGUA;TEMP_AMBIENT;FORCA_VENT;TIPUS_VENT;UVI;DATA_ACTUALITZACIO
DELS PESCADORS;VERDA;EXCEL-LENT;Mar arrissada;NO;21;29;calma;Migjorn(S);Alt;16/06/2021
DEL PONT D'EN BOTIFARRETA;VERDA;EXCEL-LENT;Mar arrissada;NO;21;29;calma;Migjorn(S);Alt;16/06/2021
DEL CRISTALL;VERDA;EXCEL-LENT;Mar arrissada;NO;21;29;calma;Migjorn(S);Alt;16/06/2021
DELS PATINS DE VELA;VERDA;EXCEL-LENT;Mar arrissada;NO;21;29;calma;Migjorn(S);Alt;16/06/2021
DE LA MARINA;GROGA;EXCEL-LENT;Maror;NO;21;26;vent moderat;Migjorn(S);Alt;17/06/2021
DEL COCO;GROGA;EXCEL-LENT;Maror;NO;21;26;vent moderat;Migjorn(S);Alt;17/06/2021
DEL PONT DEL PETROLI;GROGA;EXCEL-LENT;Maror;NO;21;26;vent moderat;Migjorn(S);Alt;17/06/2021
DE L'ESTACIÓ;GROGA;EXCEL-LENT;Maror;NO;21;26;vent moderat;Migjorn(S);Alt;17/06/2021
DE LA BARCA MARIA;GROGA;EXCEL-LENT;Maror;NO;21;26;vent moderat;Migjorn(S);Alt;17/06/2021
DELS PESCADORS;GROGA;EXCEL-LENT;Maror;NO;21;26;vent moderat;Migjorn(S);Alt;17/06/2021
DEL PONT D'EN BOTIFARRETA;GROGA;EXCEL-LENT;Maror;NO;21;26;vent moderat;Migjorn(S);Alt;17/06/2021
DEL CRISTALL;GROGA;EXCEL-LENT;Maror;NO;21;26;vent moderat;Migjorn(S);Alt;17/06/2021
DELS PATINS DE VELA;GROGA;EXCEL-LENT;Maror;NO;21;26;vent moderat;Migjorn(S);Alt;17/06/2021
DE LA MARINA;GROGA;EXCEL-LENT;Maror;NO;21;29;ventolina;Migjorn(S);Alt;18/06/2021
DEL COCO;GROGA;EXCEL-LENT;Maror;NO;21;29;ventolina;Migjorn(S);Alt;18/06/2021
DEL PONT DEL PETROLI;GROGA;EXCEL-LENT;Maror;NO;21;29;ventolina;Migjorn(S);Alt;18/06/2021
DE L'ESTACIÓ;GROGA;EXCEL-LENT;Maror;NO;21;29;ventolina;Migjorn(S);Alt;18/06/2021
DE LA BARCA MARIA;GROGA;EXCEL-LENT;Maror;NO;21;29;ventolina;Migjorn(S);Alt;18/06/2021
DELS PESCADORS;GROGA;EXCEL-LENT;Maror;NO;21;29;ventolina;Migjorn(S);Alt;18/06/2021
DEL PONT D'EN BOTIFARRETA;GROGA;EXCEL-LENT;Maror;NO;21;29;ventolina;Migjorn(S);Alt;18/06/2021
DEL CRISTALL;GROGA;EXCEL-LENT;Maror;NO;21;29;ventolina;Migjorn(S);Alt;18/06/2021
DELS PATINS DE VELA;GROGA;EXCEL-LENT;Maror;NO;21;29;ventolina;Migjorn(S);Alt;18/06/2021
DE LA MARINA;VERDA;EXCEL-LENT;Mar arrissada;NO;21;29;calma;Migjorn(S);Alt;19/06/2021
DEL COCO;VERDA;EXCEL-LENT;Mar arrissada;NO;21;29;calma;Migjorn(S);Alt;19/06/2021
DEL PONT DEL PETROLI;VERDA;EXCEL-LENT;Mar arrissada;NO;21;29;calma;Migjorn(S);Alt;19/06/2021
DE L'ESTACIÓ;VERDA;EXCEL-LENT;Mar arrissada;NO;21;29;calma;Migjorn(S);Alt;19/06/2021
DE LA BARCA MARIA;VERDA;EXCEL-LENT;Mar arrissada;NO;21;29;calma;Migjorn(S);Alt;19/06/2021
DELS PESCADORS;VERDA;EXCEL-LENT;Mar arrissada;NO;21;29;calma;Migjorn(S);Alt;19/06/2021
DEL PONT D'EN BOTIFARRETA;VERDA;EXCEL-LENT;Mar arrissada;NO;21;29;calma;Migjorn(S);Alt;19/06/2021
DEL CRISTALL;VERDA;EXCEL-LENT;Mar arrissada;NO;21;29;calma;Migjorn(S);Alt;19/06/2021
DELS PATINS DE VELA;VERDA;EXCEL-LENT;Mar arrissada;NO;21;29;calma;Migjorn(S);Alt;19/06/2021
DE LA MARINA;VERDA;EXCEL-LENT;Mar arrissada;NO;21;29;calma;Migjorn(S);Alt;20/06/2021
DEL COCO;VERDA;EXCEL-LENT;Mar arrissada;NO;21;29;calma;Migjorn(S);Alt;20/06/2021
DEL PONT DEL PETROLI;VERDA;EXCEL-LENT;Mar arrissada;NO;21;29;calma;Migjorn(S);Alt;20/06/2021
DE L'ESTACIÓ;VERDA;EXCEL-LENT;Mar arrissada;NO;21;29;calma;Migjorn(S);Alt;20/06/2021
DE LA BARCA MARIA;VERDA;EXCEL-LENT;Mar arrissada;NO;21;29;calma;Migjorn(S);Alt;20/06/2021
DELS PESCADORS;VERDA;EXCEL-LENT;Mar arrissada;NO;21;29;calma;Migjorn(S);Alt;20/06/2021
DEL PONT D'EN BOTIFARRETA;VERDA;EXCEL-LENT;Mar arrissada;NO;21;29;calma;Migjorn(S);Alt;20/06/2021
DEL CRISTALL;VERDA;EXCEL-LENT;Mar arrissada;NO;21;29;calma;Migjorn(S);Alt;20/06/2021
DELS PATINS DE VELA;VERDA;EXCEL-LENT;Mar arrissada;NO;21;29;calma;Migjorn(S);Alt;20/06/2021
DE LA MARINA;VERDA;EXCEL-LENT;Mar arrissada;NO;21;29;calma;Migjorn(S);Alt;21/06/2021
DEL COCO;VERDA;EXCEL-LENT;Mar arrissada;NO;21;29;calma;Migjorn(S);Alt;21/06/2021
DEL PONT DEL PETROLI;VERDA;EXCEL-LENT;Mar arrissada;NO;21;29;calma;Migjorn(S);Alt;21/06/2021
DE L'ESTACIÓ;VERDA;EXCEL-LENT;Mar arrissada;NO;21;29;calma;Migjorn(S);Alt;21/06/2021
DELS PATINS DE VELA;VERDA;EXCEL-LENT;Mar arrissada;NO;21;29;calma;Migjorn(S);Alt;21/06/2021
DELS PESCADORS;VERDA;EXCEL-LENT;Mar arrissada;NO;21;29;calma;Migjorn(S);Alt;21/06/2021
DEL PONT D'EN BOTIFARRETA;VERDA;EXCEL-LENT;Mar arrissada;NO;21;29;calma;Migjorn(S);Alt;21/06/2021
DEL CRISTALL;VERDA;EXCEL-LENT;Mar arrissada;NO;21;29;calma;Migjorn(S);Alt;21/06/2021
DE LA BARCA MARIA;VERDA;EXCEL-LENT;Mar arrissada;NO;21;29;calma;Migjorn(S);Alt;21/06/2021
DEL PONT D'EN BOTIFARRETA;GROGA;EXCEL-LENT;Marejol;NO;21;29;vent fort;Llebeig o Grab¿(SW);Alt;21/06/2021
DEL CRISTALL;GROGA;EXCEL-LENT;Marejol;NO;21;29;vent fort;Llebeig o Grab¿(SW);Alt;21/06/2021
DE LA BARCA MARIA;GROGA;EXCEL-LENT;Marejol;NO;21;29;vent fort;Llebeig o Grab¿(SW);Alt;21/06/2021
DE LA MARINA;GROGA;EXCEL-LENT;Marejol;NO;21;29;vent fort;Llebeig o Grab¿(SW);Alt;21/06/2021
DEL COCO;GROGA;EXCEL-LENT;Marejol;NO;21;29;vent fort;Llebeig o Grab¿(SW);Alt;21/06/2021
DEL PONT DEL PETROLI;GROGA;EXCEL-LENT;Marejol;NO;21;29;vent fort;Llebeig o Grab¿(SW);Alt;21/06/2021
DE L'ESTACIÓ;GROGA;EXCEL-LENT;Marejol;NO;21;29;vent fort;Llebeig o Grab¿(SW);Alt;21/06/2021
DELS PATINS DE VELA;GROGA;EXCEL-LENT;Marejol;NO;21;29;vent fort;Llebeig o Grab¿(SW);Alt;21/06/2021
DELS PESCADORS;GROGA;EXCEL-LENT;Marejol;NO;21;29;vent fort;Llebeig o Grab¿(SW);Alt;21/06/2021
DEL PONT D'EN BOTIFARRETA;GROGA;EXCEL-LENT;Marejol;NO;21;29;vent fort;Llebeig o Grab¿(SW);Alt;21/06/2021
DEL CRISTALL;GROGA;EXCEL-LENT;Marejol;NO;21;29;vent fort;Llebeig o Grab¿(SW);Alt;21/06/2021
DE LA BARCA MARIA;GROGA;EXCEL-LENT;Marejol;NO;21;29;vent fort;Llebeig o Grab¿(SW);Alt;21/06/2021
DE LA MARINA;GROGA;EXCEL-LENT;Marejol;NO;21;29;vent fort;Llebeig o Grab¿(SW);Alt;21/06/2021
DEL COCO;GROGA;EXCEL-LENT;Marejol;NO;21;29;vent fort;Llebeig o Grab¿(SW);Alt;21/06/2021
DEL PONT DEL PETROLI;GROGA;EXCEL-LENT;Marejol;NO;21;29;vent fort;Llebeig o Grab¿(SW);Alt;21/06/2021
DE L'ESTACIÓ;GROGA;EXCEL-LENT;Marejol;NO;21;29;vent fort;Llebeig o Grab¿(SW);Alt;21/06/2021
DELS PATINS DE VELA;GROGA;EXCEL-LENT;Marejol;NO;21;29;vent fort;Llebeig o Grab¿(SW);Alt;21/06/2021
DELS PESCADORS;GROGA;EXCEL-LENT;Marejol;NO;21;29;vent fort;Llebeig o Grab¿(SW);Alt;21/06/2021
DE LA MARINA;VERDA;EXCEL-LENT;Marejol;NO;21;29;vent fort;;Alt;22/06/2021
DEL COCO;VERDA;EXCEL-LENT;Marejol;NO;21;29;vent fort;;Alt;22/06/2021
DEL PONT DEL PETROLI;VERDA;EXCEL-LENT;Marejol;NO;21;29;vent fort;;Alt;22/06/2021
DE L'ESTACIÓ;VERDA;EXCEL-LENT;Marejol;NO;21;29;vent fort;;Alt;22/06/2021
DE LA BARCA MARIA;VERDA;EXCEL-LENT;Marejol;NO;21;29;vent fort;;Alt;22/06/2021
DELS PESCADORS;VERDA;EXCEL-LENT;Marejol;NO;21;29;vent fort;;Alt;22/06/2021
DEL PONT D'EN BOTIFARRETA;VERDA;EXCEL-LENT;Marejol;NO;21;29;vent fort;;Alt;22/06/2021
DEL CRISTALL;VERDA;EXCEL-LENT;Marejol;NO;21;29;vent fort;;Alt;22/06/2021
DELS PATINS DE VELA;VERDA;EXCEL-LENT;Marejol;NO;21;29;vent fort;;Alt;22/06/2021
DE LA MARINA;VERDA;EXCEL-LENT;Mar arrissada;NO;21;29;vent fort;;Alt;23/06/2021
DE LA BARCA MARIA;VERDA;EXCEL-LENT;Mar arrissada;NO;21;29;vent fort;;Alt;23/06/2021
DEL PONT DEL PETROLI;VERDA;EXCEL-LENT;Mar arrissada;NO;21;29;vent fort;;Alt;23/06/2021
DE L'ESTACIÓ;VERDA;EXCEL-LENT;Mar arrissada;NO;21;29;vent fort;;Alt;23/06/2021
DELS PATINS DE VELA;VERDA;EXCEL-LENT;Mar arrissada;NO;21;29;vent fort;;Alt;23/06/2021
DELS PESCADORS;VERDA;EXCEL-LENT;Mar arrissada;NO;21;29;vent fort;;Alt;23/06/2021
DEL PONT D'EN BOTIFARRETA;VERDA;EXCEL-LENT;Mar arrissada;NO;21;29;vent fort;;Alt;23/06/2021
DEL CRISTALL;VERDA;EXCEL-LENT;Mar arrissada;NO;21;29;vent fort;;Alt;23/06/2021
DE LA BARCA MARIA;VERDA;EXCEL-LENT;Mar arrissada;NO;21;29;vent fort;;Alt;23/06/2021
DE LA MARINA;VERMELLA;EXCEL-LENT;Mar arrissada;NO;21;29;vent fort;;Alt;23/06/2021
DEL COCO;VERMELLA;EXCEL-LENT;Mar arrissada;NO;21;29;vent fort;;Alt;23/06/2021
DEL PONT DEL PETROLI;VERMELLA;EXCEL-LENT;Mar arrissada;NO;21;29;vent fort;;Alt;23/06/2021
DE L'ESTACIÓ;VERMELLA;EXCEL-LENT;Mar arrissada;NO;21;29;vent fort;;Alt;23/06/2021
DELS PATINS DE VELA;VERMELLA;EXCEL-LENT;Mar arrissada;NO;21;29;vent fort;;Alt;23/06/2021
DELS PESCADORS;VERMELLA;EXCEL-LENT;Mar arrissada;NO;21;29;vent fort;;Alt;23/06/2021
DEL PONT D'EN BOTIFARRETA;VERMELLA;EXCEL-LENT;Mar arrissada;NO;21;29;vent fort;;Alt;23/06/2021
DEL CRISTALL;VERMELLA;EXCEL-LENT;Mar arrissada;NO;21;29;vent fort;;Alt;23/06/2021
DE LA BARCA MARIA;VERMELLA;EXCEL-LENT;Mar arrissada;NO;21;29;vent fort;;Alt;23/06/2021
DE LA MARINA;VERDA;EXCEL-LENT;Mar arrissada;NO;21;29;vent fort;;Alt;23/06/2021
DEL COCO;VERDA;EXCEL-LENT;Mar arrissada;NO;21;29;vent fort;;Alt;23/06/2021
DEL PONT DEL PETROLI;VERDA;EXCEL-LENT;Mar arrissada;NO;21;29;vent fort;;Alt;23/06/2021
DE L'ESTACIÓ;VERDA;EXCEL-LENT;Mar arrissada;NO;21;29;vent fort;;Alt;23/06/2021
DELS PATINS DE VELA;VERDA;EXCEL-LENT;Mar arrissada;NO;21;29;vent fort;;Alt;23/06/2021
DELS PESCADORS;VERDA;EXCEL-LENT;Mar arrissada;NO;21;29;vent fort;;Alt;23/06/2021
DEL PONT D'EN BOTIFARRETA;VERDA;EXCEL-LENT;Mar arrissada;NO;21;29;vent fort;;Alt;23/06/2021
DEL CRISTALL;VERDA;EXCEL-LENT;Mar arrissada;NO;21;29;vent fort;;Alt;23/06/2021
DEL COCO;VERDA;EXCEL-LENT;Mar arrissada;NO;21;29;vent fort;;Alt;23/06/2021
DE LA MARINA;VERDA;EXCEL-LENT;Mar arrissada;NO;21;29;vent fort;;Alt;24/06/2021
DEL COCO;VERDA;EXCEL-LENT;Mar arrissada;NO;21;29;vent fort;;Alt;24/06/2021
DEL PONT DEL PETROLI;VERDA;EXCEL-LENT;Mar arrissada;NO;21;29;vent fort;;Alt;24/06/2021
DE L'ESTACIÓ;VERDA;EXCEL-LENT;Mar arrissada;NO;21;29;vent fort;;Alt;24/06/2021
DE LA BARCA MARIA;VERDA;EXCEL-LENT;Mar arrissada;NO;21;29;vent fort;;Alt;24/06/2021
DELS PESCADORS;VERDA;EXCEL-LENT;Mar arrissada;NO;21;29;vent fort;;Alt;24/06/2021
DEL PONT D'EN BOTIFARRETA;VERDA;EXCEL-LENT;Mar arrissada;NO;21;29;vent fort;;Alt;24/06/2021
DEL CRISTALL;VERDA;EXCEL-LENT;Mar arrissada;NO;21;29;vent fort;;Alt;24/06/2021
DELS PATINS DE VELA;VERDA;EXCEL-LENT;Mar arrissada;NO;21;29;vent fort;;Alt;24/06/2021
DEL CRISTALL;VERDA;EXCEL-LENT;Mar arrissada;NO;21;29;vent fort;;Alt;25/06/2021
DE LA BARCA MARIA;VERDA;EXCEL-LENT;Mar arrissada;NO;21;29;vent fort;;Alt;25/06/2021
DE LA MARINA;VERDA;EXCEL-LENT;Mar arrissada;NO;21;29;vent fort;;Alt;25/06/2021
DEL COCO;VERDA;EXCEL-LENT;Mar arrissada;NO;21;29;vent fort;;Alt;25/06/2021
DEL PONT D'EN BOTIFARRETA;VERDA;EXCEL-LENT;Mar arrissada;NO;21;29;vent fort;;Alt;25/06/2021
DE L'ESTACIÓ;VERDA;EXCEL-LENT;Mar arrissada;NO;21;29;vent fort;;Alt;25/06/2021
DELS PATINS DE VELA;VERDA;EXCEL-LENT;Mar arrissada;NO;21;29;vent fort;;Alt;25/06/2021
DELS PESCADORS;VERDA;EXCEL-LENT;Mar arrissada;NO;21;29;vent fort;;Alt;25/06/2021
DEL PONT DEL PETROLI;VERDA;EXCEL-LENT;Mar arrissada;NO;21;29;vent fort;;Alt;25/06/2021
DE LA MARINA;VERDA;EXCEL-LENT;Mar arrissada;NO;21;29;vent fort;;Alt;26/06/2021
DEL COCO;VERDA;EXCEL-LENT;Mar arrissada;NO;21;29;vent fort;;Alt;26/06/2021
DEL PONT DEL PETROLI;VERDA;EXCEL-LENT;Mar arrissada;NO;21;29;vent fort;;Alt;26/06/2021
DE L'ESTACIÓ;VERDA;EXCEL-LENT;Mar arrissada;NO;21;29;vent fort;;Alt;26/06/2021
DE LA BARCA MARIA;VERDA;EXCEL-LENT;Mar arrissada;NO;21;29;vent fort;;Alt;26/06/2021
DELS PESCADORS;VERDA;EXCEL-LENT;Mar arrissada;NO;21;29;vent fort;;Alt;26/06/2021
DEL PONT D'EN BOTIFARRETA;VERDA;EXCEL-LENT;Mar arrissada;NO;21;29;vent fort;;Alt;26/06/2021
DEL CRISTALL;VERDA;EXCEL-LENT;Mar arrissada;NO;21;29;vent fort;;Alt;26/06/2021
DELS PATINS DE VELA;VERDA;EXCEL-LENT;Mar arrissada;NO;21;29;vent fort;;Alt;26/06/2021
DE LA MARINA;VERDA;EXCEL-LENT;Mar arrissada;NO;21;29;vent fort;;Alt;27/06/2021
DEL COCO;VERDA;EXCEL-LENT;Mar arrissada;NO;21;29;vent fort;;Alt;27/06/2021
DEL PONT DEL PETROLI;VERDA;EXCEL-LENT;Mar arrissada;NO;21;29;vent fort;;Alt;27/06/2021
DE L'ESTACIÓ;VERDA;EXCEL-LENT;Mar arrissada;NO;21;29;vent fort;;Alt;27/06/2021
DE LA BARCA MARIA;VERDA;EXCEL-LENT;Mar arrissada;NO;21;29;vent fort;;Alt;27/06/2021
DELS PESCADORS;VERDA;EXCEL-LENT;Mar arrissada;NO;21;29;vent fort;;Alt;27/06/2021
DEL PONT D'EN BOTIFARRETA;VERDA;EXCEL-LENT;Mar arrissada;NO;21;29;vent fort;;Alt;27/06/2021
DEL CRISTALL;VERDA;EXCEL-LENT;Mar arrissada;NO;21;29;vent fort;;Alt;27/06/2021
DELS PATINS DE VELA;VERDA;EXCEL-LENT;Mar arrissada;NO;21;29;vent fort;;Alt;27/06/2021
DE LA MARINA;VERDA;EXCEL-LENT;Mar arrissada;NO;21;29;vent fort;;Alt;28/06/2021
DEL COCO;VERDA;EXCEL-LENT;Mar arrissada;NO;21;29;vent fort;;Alt;28/06/2021
DEL PONT DEL PETROLI;VERDA;EXCEL-LENT;Mar arrissada;NO;21;29;vent fort;;Alt;28/06/2021
DE L'ESTACIÓ;VERDA;EXCEL-LENT;Mar arrissada;NO;21;29;vent fort;;Alt;28/06/2021
DE LA BARCA MARIA;VERDA;EXCEL-LENT;Mar arrissada;NO;21;29;vent fort;;Alt;28/06/2021
DELS PESCADORS;VERDA;EXCEL-LENT;Mar arrissada;NO;21;29;vent fort;;Alt;28/06/2021
DEL PONT D'EN BOTIFARRETA;VERDA;EXCEL-LENT;Mar arrissada;NO;21;29;vent fort;;Alt;28/06/2021
DEL CRISTALL;VERDA;EXCEL-LENT;Mar arrissada;NO;21;29;vent fort;;Alt;28/06/2021
DELS PATINS DE VELA;VERDA;EXCEL-LENT;Mar arrissada;NO;21;29;vent fort;;Alt;28/06/2021
DE LA MARINA;VERDA;EXCEL-LENT;Mar arrissada;NO;21;29;vent fort;;Alt;29/06/2021
DEL COCO;VERDA;EXCEL-LENT;Mar arrissada;NO;21;29;vent fort;;Alt;29/06/2021
DEL PONT DEL PETROLI;VERDA;EXCEL-LENT;Mar arrissada;NO;21;29;vent fort;;Alt;29/06/2021
DE L'ESTACIÓ;VERDA;EXCEL-LENT;Mar arrissada;NO;21;29;vent fort;;Alt;29/06/2021
DE LA BARCA MARIA;VERDA;EXCEL-LENT;Mar arrissada;NO;21;29;vent fort;;Alt;29/06/2021
DELS PESCADORS;VERDA;EXCEL-LENT;Mar arrissada;NO;21;29;vent fort;;Alt;29/06/2021
DEL PONT D'EN BOTIFARRETA;VERDA;EXCEL-LENT;Mar arrissada;NO;21;29;vent fort;;Alt;29/06/2021
DEL CRISTALL;VERDA;EXCEL-LENT;Mar arrissada;NO;21;29;vent fort;;Alt;29/06/2021
DELS PATINS DE VELA;VERDA;EXCEL-LENT;Mar arrissada;NO;21;29;vent fort;;Alt;29/06/2021
DE LA MARINA;VERDA;EXCEL-LENT;Mar arrissada;NO;21;29;vent fort;;Alt;30/06/2021
DEL COCO;VERDA;EXCEL-LENT;Mar arrissada;NO;21;29;vent fort;;Alt;30/06/2021
DEL PONT DEL PETROLI;VERDA;EXCEL-LENT;Mar arrissada;NO;21;29;vent fort;;Alt;30/06/2021
DE L'ESTACIÓ;VERDA;EXCEL-LENT;Mar arrissada;NO;21;29;vent fort;;Alt;30/06/2021
DE LA BARCA MARIA;VERDA;EXCEL-LENT;Mar arrissada;NO;21;29;vent fort;;Alt;30/06/2021
DELS PESCADORS;VERDA;EXCEL-LENT;Mar arrissada;NO;21;29;vent fort;;Alt;30/06/2021
DEL PONT D'EN BOTIFARRETA;VERDA;EXCEL-LENT;Mar arrissada;NO;21;29;vent fort;;Alt;30/06/2021
DEL CRISTALL;VERDA;EXCEL-LENT;Mar arrissada;NO;21;29;vent fort;;Alt;30/06/2021
DELS PATINS DE VELA;VERDA;EXCEL-LENT;Mar arrissada;NO;21;29;vent fort;;Alt;30/06/2021
DE LA MARINA;VERDA;EXCEL-LENT;Mar arrissada;NO;21;29;vent fort;;Alt;01/07/2021
DEL COCO;VERDA;EXCEL-LENT;Mar arrissada;NO;21;29;vent fort;;Alt;01/07/2021
DEL PONT DEL PETROLI;VERDA;EXCEL-LENT;Mar arrissada;NO;21;29;vent fort;;Alt;01/07/2021
DE L'ESTACIÓ;VERDA;EXCEL-LENT;Mar arrissada;NO;21;29;vent fort;;Alt;01/07/2021
DE LA BARCA MARIA;VERDA;EXCEL-LENT;Mar arrissada;NO;21;29;vent fort;;Alt;01/07/2021
DELS PESCADORS;VERDA;EXCEL-LENT;Mar arrissada;NO;21;29;vent fort;;Alt;01/07/2021
DEL PONT D'EN BOTIFARRETA;VERDA;EXCEL-LENT;Mar arrissada;NO;21;29;vent fort;;Alt;01/07/2021
DEL CRISTALL;VERDA;EXCEL-LENT;Mar arrissada;NO;21;29;vent fort;;Alt;01/07/2021
DELS PATINS DE VELA;VERDA;EXCEL-LENT;Mar arrissada;NO;21;29;vent fort;;Alt;01/07/2021
DELS PESCADORS;VERDA;EXCEL-LENT;Mar arrissada;NO;21;29;vent fort;;Alt;02/07/2021
DEL PONT D'EN BOTIFARRETA;VERDA;EXCEL-LENT;Mar arrissada;NO;21;29;vent fort;;Alt;02/07/2021
DEL CRISTALL;VERDA;EXCEL-LENT;Mar arrissada;NO;21;29;vent fort;;Alt;02/07/2021
DE LA BARCA MARIA;VERDA;EXCEL-LENT;Mar arrissada;NO;21;29;vent fort;;Alt;02/07/2021
DELS PATINS DE VELA;VERDA;EXCEL-LENT;Mar arrissada;NO;21;29;vent fort;;Alt;02/07/2021
DEL COCO;VERDA;EXCEL-LENT;Mar arrissada;NO;21;29;vent fort;;Alt;02/07/2021
DEL PONT DEL PETROLI;VERDA;EXCEL-LENT;Mar arrissada;NO;21;29;vent fort;;Alt;02/07/2021
DE L'ESTACIÓ;VERDA;EXCEL-LENT;Mar arrissada;NO;21;29;vent fort;;Alt;02/07/2021
DE LA MARINA;VERDA;EXCEL-LENT;Mar arrissada;NO;21;29;vent fort;;Alt;02/07/2021
DE LA MARINA;VERDA;EXCEL-LENT;Mar arrissada;NO;21;29;vent fort;;Alt;03/07/2021
DEL COCO;VERDA;EXCEL-LENT;Mar arrissada;NO;21;29;vent fort;;Alt;03/07/2021
DEL PONT DEL PETROLI;VERDA;EXCEL-LENT;Mar arrissada;NO;21;29;vent fort;;Alt;03/07/2021
DE L'ESTACIÓ;VERDA;EXCEL-LENT;Mar arrissada;NO;21;29;vent fort;;Alt;03/07/2021
DE LA BARCA MARIA;VERDA;EXCEL-LENT;Mar arrissada;NO;21;29;vent fort;;Alt;03/07/2021
DELS PESCADORS;VERDA;EXCEL-LENT;Mar arrissada;NO;21;29;vent fort;;Alt;03/07/2021
DEL PONT D'EN BOTIFARRETA;VERDA;EXCEL-LENT;Mar arrissada;NO;21;29;vent fort;;Alt;03/07/2021
DEL CRISTALL;VERDA;EXCEL-LENT;Mar arrissada;NO;21;29;vent fort;;Alt;03/07/2021
DELS PATINS DE VELA;VERDA;EXCEL-LENT;Mar arrissada;NO;21;29;vent fort;;Alt;03/07/2021
DE LA MARINA;VERDA;EXCEL-LENT;Mar arrissada;NO;21;29;vent fort;;Alt;04/07/2021
DE LA BARCA MARIA;GROGA;EXCEL-LENT;Mar arrissada;NO;21;29;temporal;;Alt;04/07/2021
DEL PONT DEL PETROLI;VERDA;EXCEL-LENT;Mar arrissada;NO;21;29;vent fort;;Alt;04/07/2021
DE L'ESTACIÓ;VERDA;EXCEL-LENT;Mar arrissada;NO;21;29;vent fort;;Alt;04/07/2021
DELS PATINS DE VELA;VERDA;EXCEL-LENT;Mar arrissada;NO;21;29;vent fort;;Alt;04/07/2021
DELS PESCADORS;VERDA;EXCEL-LENT;Mar arrissada;NO;21;29;vent fort;;Alt;04/07/2021
DEL PONT D'EN BOTIFARRETA;VERDA;EXCEL-LENT;Mar arrissada;NO;21;29;vent fort;;Alt;04/07/2021
DEL CRISTALL;VERDA;EXCEL-LENT;Mar arrissada;NO;21;29;vent fort;;Alt;04/07/2021
DE LA BARCA MARIA;VERDA;EXCEL-LENT;Mar arrissada;NO;21;29;vent fort;;Alt;04/07/2021
DE LA MARINA;GROGA;EXCEL-LENT;Mar arrissada;NO;21;29;temporal;;Alt;04/07/2021
DEL COCO;GROGA;EXCEL-LENT;Mar arrissada;NO;21;29;temporal;;Alt;04/07/2021
DEL PONT DEL PETROLI;GROGA;EXCEL-LENT;Mar arrissada;NO;21;29;temporal;;Alt;04/07/2021
DE L'ESTACIÓ;GROGA;EXCEL-LENT;Mar arrissada;NO;21;29;temporal;;Alt;04/07/2021
DELS PATINS DE VELA;GROGA;EXCEL-LENT;Mar arrissada;NO;21;29;temporal;;Alt;04/07/2021
DELS PESCADORS;GROGA;EXCEL-LENT;Mar arrissada;NO;21;29;temporal;;Alt;04/07/2021
DEL PONT D'EN BOTIFARRETA;GROGA;EXCEL-LENT;Mar arrissada;NO;21;29;temporal;;Alt;04/07/2021
DEL CRISTALL;GROGA;EXCEL-LENT;Mar arrissada;NO;21;29;temporal;;Alt;04/07/2021
DEL COCO;VERDA;EXCEL-LENT;Mar arrissada;NO;21;29;vent fort;;Alt;04/07/2021
DE LA MARINA;VERDA;EXCEL-LENT;Mar arrissada;NO;21;29;vent moderat;;Alt;05/07/2021
DEL COCO;VERDA;EXCEL-LENT;Mar arrissada;NO;21;29;vent moderat;;Alt;05/07/2021
DEL PONT DEL PETROLI;VERDA;EXCEL-LENT;Mar arrissada;NO;21;29;vent moderat;;Alt;05/07/2021
DE L'ESTACIÓ;VERDA;EXCEL-LENT;Mar arrissada;NO;21;29;vent moderat;;Alt;05/07/2021
DE LA BARCA MARIA;VERDA;EXCEL-LENT;Mar arrissada;NO;21;29;vent moderat;;Alt;05/07/2021
DELS PESCADORS;VERDA;EXCEL-LENT;Mar arrissada;NO;21;29;vent moderat;;Alt;05/07/2021
DEL PONT D'EN BOTIFARRETA;VERDA;EXCEL-LENT;Mar arrissada;NO;21;29;vent moderat;;Alt;05/07/2021
DEL CRISTALL;VERDA;EXCEL-LENT;Mar arrissada;NO;21;29;vent moderat;;Alt;05/07/2021
DELS PATINS DE VELA;VERDA;EXCEL-LENT;Mar arrissada;NO;21;29;vent moderat;;Alt;05/07/2021
DE LA MARINA;VERDA;EXCEL-LENT;Mar arrissada;NO;21;29;vent fluixet;;Alt;06/07/2021
DEL COCO;VERDA;EXCEL-LENT;Mar arrissada;NO;21;29;vent fluixet;;Alt;06/07/2021
DEL PONT DEL PETROLI;VERDA;EXCEL-LENT;Mar arrissada;NO;21;29;vent fluixet;;Alt;06/07/2021
DE L'ESTACIÓ;VERDA;EXCEL-LENT;Mar arrissada;NO;21;29;vent fluixet;;Alt;06/07/2021
DE LA BARCA MARIA;VERDA;EXCEL-LENT;Mar arrissada;NO;21;29;vent fluixet;;Alt;06/07/2021
DELS PESCADORS;VERDA;EXCEL-LENT;Mar arrissada;NO;21;29;vent fluixet;;Alt;06/07/2021
DEL PONT D'EN BOTIFARRETA;VERDA;EXCEL-LENT;Mar arrissada;NO;21;29;vent fluixet;;Alt;06/07/2021
