NOM_PLATJA;BANDERA;QUALITAT_AIGUA;ESTAT_MAR;MEDUSES;TEMP_AIGUA;TEMP_AMBIENT;FORÇA_VENT;TIPUS_VENT;UVI;DATA_ACTUALITZACIO
DELS PESCADORS;VERDA;EXCEL-LENT;Mar plana;NO;26,00;29,00;vent fluixet;;Molt Alt;19/07/2015
DEL PATí DE VELA;VERDA;EXCEL-LENT;Mar plana;NO;26,00;29,00;vent fluixet;;Molt Alt;19/07/2015
DE L ESTACIÓ;VERDA;EXCEL-LENT;Mar plana;NO;26,00;29,00;vent fluixet;;Molt Alt;19/07/2015
DEL PONT DEL PETROLI;VERDA;EXCEL-LENT;Mar plana;NO;26,00;29,00;vent fluixet;;Molt Alt;19/07/2015
DEL COCO;VERDA;EXCEL-LENT;Mar plana;NO;26,00;29,00;vent fluixet;;Molt Alt;19/07/2015
DE LA MORA;VERDA;EXCEL-LENT;Mar plana;NO;26,00;29,00;vent fluixet;;Molt Alt;19/07/2015
DE LA BARCA MARIA;VERDA;EXCEL-LENT;Mar plana;NO;26,00;29,00;vent fluixet;;Molt Alt;20/07/2015
DEL CRISTALL;VERDA;EXCEL-LENT;Mar plana;NO;26,00;29,00;vent fluixet;;Molt Alt;20/07/2015
DEL PONT D EN BOTIFARRETA;VERDA;EXCEL-LENT;Mar plana;NO;26,00;29,00;vent fluixet;;Molt Alt;20/07/2015
DELS PESCADORS;VERDA;EXCEL-LENT;Mar plana;NO;26,00;29,00;vent fluixet;;Molt Alt;20/07/2015
DEL PATí DE VELA;VERDA;EXCEL-LENT;Mar plana;NO;26,00;29,00;vent fluixet;;Molt Alt;20/07/2015
DE L ESTACIÓ;VERDA;EXCEL-LENT;Mar plana;NO;26,00;29,00;vent fluixet;;Molt Alt;20/07/2015
DEL PONT DEL PETROLI;VERDA;EXCEL-LENT;Mar plana;NO;26,00;29,00;vent fluixet;;Molt Alt;20/07/2015
DEL COCO;VERDA;EXCEL-LENT;Mar plana;NO;26,00;29,00;vent fluixet;;Molt Alt;20/07/2015
DE LA MORA;VERDA;EXCEL-LENT;Mar plana;NO;26,00;29,00;vent fluixet;;Molt Alt;20/07/2015
DE LA BARCA MARIA;VERDA;EXCEL-LENT;Mar plana;NO;26,00;29,00;vent fluixet;;Molt Alt;21/07/2015
DEL CRISTALL;VERDA;EXCEL-LENT;Mar plana;NO;26,00;29,00;vent fluixet;;Molt Alt;21/07/2015
DEL PONT D EN BOTIFARRETA;VERDA;EXCEL-LENT;Mar plana;NO;26,00;29,00;vent fluixet;;Molt Alt;21/07/2015
DELS PESCADORS;VERDA;EXCEL-LENT;Mar plana;NO;26,00;29,00;vent fluixet;;Molt Alt;21/07/2015
DEL PATí DE VELA;VERDA;EXCEL-LENT;Mar plana;NO;26,00;29,00;vent fluixet;;Molt Alt;21/07/2015
DE L ESTACIÓ;VERDA;EXCEL-LENT;Mar plana;NO;26,00;29,00;vent fluixet;;Molt Alt;21/07/2015
DEL PONT DEL PETROLI;VERDA;EXCEL-LENT;Mar plana;NO;26,00;29,00;vent fluixet;;Molt Alt;21/07/2015
DEL COCO;VERDA;EXCEL-LENT;Mar plana;NO;26,00;29,00;vent fluixet;;Molt Alt;21/07/2015
DE LA MORA;VERDA;EXCEL-LENT;Mar plana;NO;26,00;29,00;vent fluixet;;Molt Alt;21/07/2015
DE LA BARCA MARIA;VERDA;EXCEL-LENT;Mar plana;NO;26,00;29,00;vent fluixet;;Molt Alt;22/07/2015
DEL CRISTALL;VERDA;EXCEL-LENT;Mar plana;NO;26,00;29,00;vent fluixet;;Molt Alt;22/07/2015
DEL PONT D EN BOTIFARRETA;VERDA;EXCEL-LENT;Mar plana;NO;26,00;29,00;vent fluixet;;Molt Alt;22/07/2015
DELS PESCADORS;VERDA;EXCEL-LENT;Mar plana;NO;26,00;29,00;vent fluixet;;Molt Alt;22/07/2015
DEL PATí DE VELA;VERDA;EXCEL-LENT;Mar plana;NO;26,00;29,00;vent fluixet;;Molt Alt;22/07/2015
DE L ESTACIÓ;VERDA;EXCEL-LENT;Mar plana;NO;26,00;29,00;vent fluixet;;Molt Alt;22/07/2015
DEL PONT DEL PETROLI;VERDA;EXCEL-LENT;Mar plana;NO;26,00;29,00;vent fluixet;;Molt Alt;22/07/2015
DEL COCO;VERDA;EXCEL-LENT;Mar plana;NO;26,00;29,00;vent fluixet;;Molt Alt;22/07/2015
DE LA MORA;VERDA;EXCEL-LENT;Mar plana;NO;26,00;29,00;vent fluixet;;Molt Alt;22/07/2015
DE LA BARCA MARIA;GROGA;EXCEL-LENT;Mar plana;NO;26,00;29,00;vent fluixet;;Molt Alt;22/07/2015
DEL CRISTALL;GROGA;EXCEL-LENT;Mar plana;NO;26,00;29,00;vent fluixet;;Molt Alt;22/07/2015
DEL PONT D EN BOTIFARRETA;GROGA;EXCEL-LENT;Mar plana;NO;26,00;29,00;vent fluixet;;Molt Alt;22/07/2015
DELS PESCADORS;GROGA;EXCEL-LENT;Mar plana;NO;26,00;29,00;vent fluixet;;Molt Alt;22/07/2015
DEL PATí DE VELA;GROGA;EXCEL-LENT;Mar plana;NO;26,00;29,00;vent fluixet;;Molt Alt;22/07/2015
DE L ESTACIÓ;GROGA;EXCEL-LENT;Mar plana;NO;26,00;29,00;vent fluixet;;Molt Alt;22/07/2015
DEL PONT DEL PETROLI;GROGA;EXCEL-LENT;Mar plana;NO;26,00;29,00;vent fluixet;;Molt Alt;22/07/2015
DEL COCO;GROGA;EXCEL-LENT;Mar plana;NO;26,00;29,00;vent fluixet;;Molt Alt;22/07/2015
DE LA MORA;GROGA;EXCEL-LENT;Mar plana;NO;26,00;29,00;vent fluixet;;Molt Alt;22/07/2015
DE LA BARCA MARIA;VERDA;EXCEL-LENT;Mar plana;NO;26,00;29,00;vent fluixet;;Molt Alt;23/07/2015
DEL CRISTALL;VERDA;EXCEL-LENT;Mar plana;NO;26,00;29,00;vent fluixet;;Molt Alt;23/07/2015
DEL PONT D EN BOTIFARRETA;VERDA;EXCEL-LENT;Mar plana;NO;26,00;29,00;vent fluixet;;Molt Alt;23/07/2015
DELS PESCADORS;VERDA;EXCEL-LENT;Mar plana;NO;26,00;29,00;vent fluixet;;Molt Alt;23/07/2015
DEL PATí DE VELA;VERDA;EXCEL-LENT;Mar plana;NO;26,00;29,00;vent fluixet;;Molt Alt;23/07/2015
DE L ESTACIÓ;VERDA;EXCEL-LENT;Mar plana;NO;26,00;29,00;vent fluixet;;Molt Alt;23/07/2015
DEL PONT DEL PETROLI;VERDA;EXCEL-LENT;Mar plana;NO;26,00;29,00;vent fluixet;;Molt Alt;23/07/2015
DEL COCO;VERDA;EXCEL-LENT;Mar plana;NO;26,00;29,00;vent fluixet;;Molt Alt;23/07/2015
DE LA MORA;VERDA;EXCEL-LENT;Mar plana;NO;26,00;29,00;vent fluixet;;Molt Alt;23/07/2015
DE LA BARCA MARIA;VERDA;EXCEL-LENT;Mar plana;NO;26,00;29,00;vent fluixet;;Molt Alt;24/07/2015
DEL CRISTALL;VERDA;EXCEL-LENT;Mar plana;NO;26,00;29,00;vent fluixet;;Molt Alt;24/07/2015
DEL PONT D EN BOTIFARRETA;VERDA;EXCEL-LENT;Mar plana;NO;26,00;29,00;vent fluixet;;Molt Alt;24/07/2015
DELS PESCADORS;VERDA;EXCEL-LENT;Mar plana;NO;26,00;29,00;vent fluixet;;Molt Alt;24/07/2015
DEL PATí DE VELA;VERDA;EXCEL-LENT;Mar plana;NO;26,00;29,00;vent fluixet;;Molt Alt;24/07/2015
DE L ESTACIÓ;VERDA;EXCEL-LENT;Mar plana;NO;26,00;29,00;vent fluixet;;Molt Alt;24/07/2015
DEL PONT DEL PETROLI;VERDA;EXCEL-LENT;Mar plana;NO;26,00;29,00;vent fluixet;;Molt Alt;24/07/2015
DEL COCO;VERDA;EXCEL-LENT;Mar plana;NO;26,00;29,00;vent fluixet;;Molt Alt;24/07/2015
DE LA MORA;VERDA;EXCEL-LENT;Mar plana;NO;26,00;29,00;vent fluixet;;Molt Alt;24/07/2015
DE LA BARCA MARIA;GROGA;EXCEL-LENT;Mar arrissada;NO;27,00;28,00;calma;;Molt Alt;25/07/2015
DEL CRISTALL;GROGA;EXCEL-LENT;Mar arrissada;NO;27,00;28,00;calma;;Molt Alt;25/07/2015
DEL PONT D EN BOTIFARRETA;GROGA;EXCEL-LENT;Mar arrissada;NO;27,00;28,00;calma;;Molt Alt;25/07/2015
DELS PESCADORS;GROGA;EXCEL-LENT;Mar arrissada;NO;27,00;28,00;calma;;Molt Alt;25/07/2015
DEL PATí DE VELA;GROGA;EXCEL-LENT;Mar arrissada;NO;27,00;28,00;calma;;Molt Alt;25/07/2015
DE L ESTACIÓ;GROGA;EXCEL-LENT;Mar arrissada;NO;27,00;28,00;calma;;Molt Alt;25/07/2015
DEL PONT DEL PETROLI;GROGA;EXCEL-LENT;Mar arrissada;NO;27,00;28,00;calma;;Molt Alt;25/07/2015
DEL COCO;GROGA;EXCEL-LENT;Mar arrissada;NO;27,00;28,00;calma;;Molt Alt;25/07/2015
DE LA MORA;GROGA;EXCEL-LENT;Mar arrissada;NO;27,00;28,00;calma;;Molt Alt;25/07/2015
DE LA BARCA MARIA;VERDA;EXCEL-LENT;Mar plana;NO;24,00;29,00;calma;;Molt Alt;26/07/2015
DEL CRISTALL;VERDA;EXCEL-LENT;Mar plana;NO;24,00;29,00;calma;;Molt Alt;26/07/2015
DEL PONT D EN BOTIFARRETA;VERDA;EXCEL-LENT;Mar plana;NO;24,00;29,00;calma;;Molt Alt;26/07/2015
DELS PESCADORS;VERDA;EXCEL-LENT;Mar plana;NO;24,00;29,00;calma;;Molt Alt;26/07/2015
DEL PATí DE VELA;VERDA;EXCEL-LENT;Mar plana;NO;24,00;29,00;calma;;Molt Alt;26/07/2015
DE L ESTACIÓ;VERDA;EXCEL-LENT;Mar plana;NO;24,00;29,00;calma;;Molt Alt;26/07/2015
DEL PONT DEL PETROLI;VERDA;EXCEL-LENT;Mar plana;NO;24,00;29,00;calma;;Molt Alt;26/07/2015
DEL COCO;VERDA;EXCEL-LENT;Mar plana;NO;24,00;29,00;calma;;Molt Alt;26/07/2015
DE L ESTACIÓ;VERDA;EXCEL-LENT;Mar plana;NO;24,00;29,00;calma;;Molt Alt;26/07/2015
DE LA MORA;VERDA;EXCEL-LENT;Mar plana;NO;24,00;29,00;calma;;Molt Alt;26/07/2015
DEL COCO;GROGA;EXCEL-LENT;Mar plana;NO;24,00;29,00;calma;;Molt Alt;26/07/2015
DEL PONT DEL PETROLI;GROGA;EXCEL-LENT;Mar plana;NO;24,00;29,00;calma;;Molt Alt;26/07/2015
DEL PATí DE VELA;GROGA;EXCEL-LENT;Mar plana;NO;24,00;29,00;calma;;Molt Alt;26/07/2015
DELS PESCADORS;GROGA;EXCEL-LENT;Mar plana;NO;24,00;29,00;calma;;Molt Alt;26/07/2015
DEL PONT D EN BOTIFARRETA;GROGA;EXCEL-LENT;Mar plana;NO;24,00;29,00;calma;;Molt Alt;26/07/2015
DEL CRISTALL;GROGA;EXCEL-LENT;Mar plana;NO;24,00;29,00;calma;;Molt Alt;26/07/2015
DE LA BARCA MARIA;GROGA;EXCEL-LENT;Mar plana;NO;24,00;29,00;calma;;Molt Alt;26/07/2015
DE LA BARCA MARIA;GROGA;EXCEL-LENT;Mar arrissada;NO;24,00;29,00;calma;;Molt Alt;26/07/2015
DEL CRISTALL;GROGA;EXCEL-LENT;Mar arrissada;NO;24,00;29,00;calma;;Molt Alt;26/07/2015
DEL PONT D EN BOTIFARRETA;GROGA;EXCEL-LENT;Mar arrissada;NO;24,00;29,00;calma;;Molt Alt;26/07/2015
DELS PESCADORS;GROGA;EXCEL-LENT;Mar arrissada;NO;24,00;29,00;calma;;Molt Alt;26/07/2015
DEL PATí DE VELA;GROGA;EXCEL-LENT;Mar arrissada;NO;24,00;29,00;calma;;Molt Alt;26/07/2015
DE L ESTACIÓ;GROGA;EXCEL-LENT;Mar arrissada;NO;24,00;29,00;calma;;Molt Alt;26/07/2015
DEL PONT DEL PETROLI;GROGA;EXCEL-LENT;Mar arrissada;NO;24,00;29,00;calma;;Molt Alt;26/07/2015
DEL COCO;GROGA;EXCEL-LENT;Mar arrissada;NO;24,00;29,00;calma;;Molt Alt;26/07/2015
DE LA MORA;GROGA;EXCEL-LENT;Mar arrissada;NO;24,00;29,00;calma;;Molt Alt;26/07/2015
DE LA BARCA MARIA;VERDA;EXCEL-LENT;Mar arrissada;NO;24,00;29,00;calma;;Molt Alt;27/07/2015
DEL CRISTALL;VERDA;EXCEL-LENT;Mar arrissada;NO;24,00;29,00;calma;;Molt Alt;27/07/2015
DEL PONT D EN BOTIFARRETA;VERDA;EXCEL-LENT;Mar arrissada;NO;24,00;29,00;calma;;Molt Alt;27/07/2015
DELS PESCADORS;VERDA;EXCEL-LENT;Mar arrissada;NO;24,00;29,00;calma;;Molt Alt;27/07/2015
DEL PATí DE VELA;VERDA;EXCEL-LENT;Mar arrissada;NO;24,00;29,00;calma;;Molt Alt;27/07/2015
DE L ESTACIÓ;VERDA;EXCEL-LENT;Mar arrissada;NO;24,00;29,00;calma;;Molt Alt;27/07/2015
DEL PONT DEL PETROLI;VERDA;EXCEL-LENT;Mar arrissada;NO;24,00;29,00;calma;;Molt Alt;27/07/2015
DEL COCO;VERDA;EXCEL-LENT;Mar arrissada;NO;24,00;29,00;calma;;Molt Alt;27/07/2015
DE LA MORA;VERDA;EXCEL-LENT;Mar arrissada;NO;24,00;29,00;calma;;Molt Alt;27/07/2015
DE LA BARCA MARIA;VERDA;EXCEL-LENT;Mar arrissada;NO;24,00;29,00;calma;;Molt Alt;28/07/2015
DEL CRISTALL;VERDA;EXCEL-LENT;Mar arrissada;NO;24,00;29,00;calma;;Molt Alt;28/07/2015
DEL PONT D EN BOTIFARRETA;VERDA;EXCEL-LENT;Mar arrissada;NO;24,00;29,00;calma;;Molt Alt;28/07/2015
DELS PESCADORS;VERDA;EXCEL-LENT;Mar arrissada;NO;24,00;29,00;calma;;Molt Alt;28/07/2015
DEL PATí DE VELA;VERDA;EXCEL-LENT;Mar arrissada;NO;24,00;29,00;calma;;Molt Alt;28/07/2015
DE L ESTACIÓ;VERDA;EXCEL-LENT;Mar arrissada;NO;24,00;29,00;calma;;Molt Alt;28/07/2015
DEL PONT DEL PETROLI;VERDA;EXCEL-LENT;Mar arrissada;NO;24,00;29,00;calma;;Molt Alt;28/07/2015
DEL COCO;VERDA;EXCEL-LENT;Mar arrissada;NO;24,00;29,00;calma;;Molt Alt;28/07/2015
DE LA MORA;VERDA;EXCEL-LENT;Mar arrissada;NO;24,00;29,00;calma;;Molt Alt;28/07/2015
DE LA BARCA MARIA;VERDA;EXCEL-LENT;Mar arrissada;NO;23,00;29,00;calma;;Molt Alt;29/07/2015
DEL CRISTALL;VERDA;EXCEL-LENT;Mar arrissada;NO;23,00;29,00;calma;;Molt Alt;29/07/2015
DE L ESTACIÓ;VERDA;EXCEL-LENT;Mar arrissada;NO;23,00;29,00;calma;;Molt Alt;29/07/2015
DEL COCO;VERDA;EXCEL-LENT;Mar arrissada;NO;23,00;29,00;calma;;Molt Alt;29/07/2015
DE LA MORA;VERDA;EXCEL-LENT;Mar arrissada;NO;23,00;29,00;calma;;Molt Alt;29/07/2015
DEL PONT DEL PETROLI;VERDA;EXCEL-LENT;Mar arrissada;NO;23,00;29,00;calma;;Molt Alt;29/07/2015
DEL PATí DE VELA;VERDA;EXCEL-LENT;Mar arrissada;NO;23,00;29,00;calma;;Molt Alt;29/07/2015
DEL PONT D EN BOTIFARRETA;VERDA;EXCEL-LENT;Mar arrissada;NO;23,00;29,00;calma;;Molt Alt;29/07/2015
DELS PESCADORS;VERDA;EXCEL-LENT;Mar arrissada;NO;23,00;29,00;calma;;Molt Alt;29/07/2015
DE LA BARCA MARIA;GROGA;EXCEL-LENT;Mar arrissada;NO;24,00;29,00;calma;;Molt Alt;30/07/2015
DEL CRISTALL;GROGA;EXCEL-LENT;Mar arrissada;NO;24,00;29,00;calma;;Molt Alt;30/07/2015
DELS PESCADORS;GROGA;EXCEL-LENT;Mar arrissada;NO;24,00;29,00;calma;;Molt Alt;30/07/2015
DE LA MORA;GROGA;EXCEL-LENT;Mar arrissada;NO;24,00;29,00;calma;;Molt Alt;30/07/2015
DEL COCO;GROGA;EXCEL-LENT;Mar arrissada;NO;24,00;29,00;calma;;Molt Alt;30/07/2015
DEL PONT DEL PETROLI;GROGA;EXCEL-LENT;Mar arrissada;NO;24,00;29,00;calma;;Molt Alt;30/07/2015
DE L ESTACIÓ;GROGA;EXCEL-LENT;Mar arrissada;NO;24,00;29,00;calma;;Molt Alt;30/07/2015
DEL PATí DE VELA;GROGA;EXCEL-LENT;Mar arrissada;NO;24,00;29,00;calma;;Molt Alt;30/07/2015
DEL PONT D EN BOTIFARRETA;GROGA;EXCEL-LENT;Mar arrissada;NO;24,00;29,00;calma;;Molt Alt;30/07/2015
DE LA BARCA MARIA;GROGA;EXCEL-LENT;Mar arrissada;NO;24,00;29,00;calma;;Molt Alt;30/07/2015
DEL COCO;GROGA;EXCEL-LENT;Mar arrissada;NO;24,00;29,00;calma;;Molt Alt;30/07/2015
DEL PONT D EN BOTIFARRETA;GROGA;EXCEL-LENT;Mar arrissada;NO;23,00;29,00;calma;;Molt Alt;30/07/2015
DE L ESTACIÓ;GROGA;EXCEL-LENT;Mar arrissada;NO;24,00;29,00;calma;;Molt Alt;30/07/2015
DEL PONT DEL PETROLI;GROGA;EXCEL-LENT;Mar arrissada;NO;24,00;29,00;calma;;Molt Alt;30/07/2015
DEL CRISTALL;GROGA;EXCEL-LENT;Mar arrissada;NO;23,00;29,00;calma;;Molt Alt;30/07/2015
DE LA BARCA MARIA;VERDA;EXCEL-LENT;Mar arrissada;NO;24,00;29,00;calma;;Molt Alt;31/07/2015
DEL CRISTALL;VERDA;EXCEL-LENT;Mar arrissada;NO;24,00;29,00;calma;;Molt Alt;31/07/2015
DEL PONT D EN BOTIFARRETA;VERDA;EXCEL-LENT;Mar arrissada;NO;24,00;29,00;calma;;Molt Alt;31/07/2015
DELS PESCADORS;VERDA;EXCEL-LENT;Mar arrissada;NO;24,00;29,00;calma;;Molt Alt;31/07/2015
DEL PATí DE VELA;VERDA;EXCEL-LENT;Mar arrissada;NO;24,00;29,00;calma;;Molt Alt;31/07/2015
DE L ESTACIÓ;VERDA;EXCEL-LENT;Mar arrissada;NO;24,00;29,00;calma;;Molt Alt;31/07/2015
DEL PONT DEL PETROLI;VERDA;EXCEL-LENT;Mar arrissada;NO;24,00;29,00;calma;;Molt Alt;31/07/2015
DEL COCO;VERDA;EXCEL-LENT;Mar arrissada;NO;24,00;29,00;calma;;Molt Alt;31/07/2015
DE LA MORA;VERDA;EXCEL-LENT;Mar arrissada;NO;24,00;29,00;calma;;Molt Alt;31/07/2015
DE LA BARCA MARIA;VERMELLA;PENDENT ANALIT.;Mar arrissada;NO;24,00;29,00;calma;;Molt Alt;01/08/2015
DEL CRISTALL;VERMELLA;PENDENT ANALIT.;Mar arrissada;NO;24,00;29,00;calma;;Molt Alt;01/08/2015
DEL PONT D EN BOTIFARRETA;VERMELLA;PENDENT ANALIT.;Mar arrissada;NO;24,00;29,00;calma;;Molt Alt;01/08/2015
DELS PESCADORS;VERMELLA;PENDENT ANALIT.;Mar arrissada;NO;24,00;29,00;calma;;Molt Alt;01/08/2015
DEL PATí DE VELA;VERMELLA;PENDENT ANALIT.;Mar arrissada;NO;24,00;29,00;calma;;Molt Alt;01/08/2015
DE L ESTACIÓ;VERMELLA;PENDENT ANALIT.;Mar arrissada;NO;24,00;29,00;calma;;Molt Alt;01/08/2015
DEL PONT DEL PETROLI;VERMELLA;PENDENT ANALIT.;Mar arrissada;NO;24,00;29,00;calma;;Molt Alt;01/08/2015
DEL COCO;VERMELLA;PENDENT ANALIT.;Mar arrissada;NO;24,00;29,00;calma;;Molt Alt;01/08/2015
DE LA MORA;VERMELLA;PENDENT ANALIT.;Mar arrissada;NO;24,00;29,00;calma;;Molt Alt;01/08/2015
DE LA BARCA MARIA;VERDA;EXCEL-LENT;Mar plana;NO;23,00;25,00;calma;;Molt Alt;02/08/2015
DEL CRISTALL;VERDA;EXCEL-LENT;Mar plana;NO;23,00;25,00;calma;;Molt Alt;02/08/2015
DEL PONT D EN BOTIFARRETA;VERDA;EXCEL-LENT;Mar plana;NO;23,00;25,00;calma;;Molt Alt;02/08/2015
DELS PESCADORS;VERDA;EXCEL-LENT;Mar plana;NO;23,00;25,00;calma;;Molt Alt;02/08/2015
DEL PATí DE VELA;VERDA;EXCEL-LENT;Mar plana;NO;23,00;25,00;calma;;Molt Alt;02/08/2015
DE L ESTACIÓ;VERDA;EXCEL-LENT;Mar plana;NO;23,00;25,00;calma;;Molt Alt;02/08/2015
DEL PONT DEL PETROLI;VERDA;EXCEL-LENT;Mar plana;NO;23,00;25,00;calma;;Molt Alt;02/08/2015
DEL COCO;VERDA;EXCEL-LENT;Mar plana;NO;23,00;25,00;calma;;Molt Alt;02/08/2015
DE LA MORA;VERDA;EXCEL-LENT;Mar plana;NO;23,00;25,00;calma;;Molt Alt;02/08/2015
DE LA BARCA MARIA;GROGA;BONA;Mar arrissada;NO;23,00;25,00;calma;;Molt Alt;02/08/2015
DEL CRISTALL;GROGA;BONA;Mar arrissada;NO;23,00;25,00;calma;;Molt Alt;02/08/2015
DEL PONT D EN BOTIFARRETA;GROGA;BONA;Mar arrissada;NO;23,00;25,00;calma;;Molt Alt;02/08/2015
DELS PESCADORS;GROGA;BONA;Mar arrissada;NO;23,00;25,00;calma;;Molt Alt;02/08/2015
DEL PATí DE VELA;GROGA;BONA;Mar arrissada;NO;23,00;25,00;calma;;Molt Alt;02/08/2015
DE L ESTACIÓ;GROGA;BONA;Mar arrissada;NO;23,00;25,00;calma;;Molt Alt;02/08/2015
DEL PONT DEL PETROLI;GROGA;BONA;Mar arrissada;NO;23,00;25,00;calma;;Molt Alt;02/08/2015
DEL COCO;GROGA;BONA;Mar arrissada;NO;23,00;25,00;calma;;Molt Alt;02/08/2015
DE LA MORA;GROGA;BONA;Mar arrissada;NO;23,00;25,00;calma;;Molt Alt;02/08/2015
DE LA BARCA MARIA;VERDA;BONA;Mar arrissada;NO;24,00;25,00;calma;;Molt Alt;03/08/2015
DEL CRISTALL;VERDA;BONA;Mar arrissada;NO;24,00;25,00;calma;;Molt Alt;03/08/2015
DEL PONT D EN BOTIFARRETA;VERDA;BONA;Mar arrissada;NO;24,00;25,00;calma;;Molt Alt;03/08/2015
DELS PESCADORS;VERDA;BONA;Mar arrissada;NO;24,00;25,00;calma;;Molt Alt;03/08/2015
DEL PATí DE VELA;VERDA;BONA;Mar arrissada;NO;24,00;25,00;calma;;Molt Alt;03/08/2015
DE L ESTACIÓ;VERDA;BONA;Mar arrissada;NO;24,00;25,00;calma;;Molt Alt;03/08/2015
DEL PONT DEL PETROLI;VERDA;BONA;Mar arrissada;NO;24,00;25,00;calma;;Molt Alt;03/08/2015
DEL COCO;VERDA;BONA;Mar arrissada;NO;24,00;25,00;calma;;Molt Alt;03/08/2015
DE LA MORA;VERDA;BONA;Mar arrissada;NO;24,00;25,00;calma;;Molt Alt;03/08/2015
DE LA BARCA MARIA;VERDA;BONA;Mar plana;NO;24,00;28,00;calma;;Molt Alt;04/08/2015
DEL CRISTALL;VERDA;BONA;Mar plana;NO;24,00;28,00;calma;;Molt Alt;04/08/2015
DEL PONT D EN BOTIFARRETA;VERDA;BONA;Mar plana;NO;24,00;28,00;calma;;Molt Alt;04/08/2015
DELS PESCADORS;VERDA;BONA;Mar plana;NO;24,00;28,00;calma;;Molt Alt;04/08/2015
DEL PATí DE VELA;VERDA;BONA;Mar plana;NO;24,00;28,00;calma;;Molt Alt;04/08/2015
DE L ESTACIÓ;VERDA;BONA;Mar plana;NO;24,00;28,00;calma;;Molt Alt;04/08/2015
DEL PONT DEL PETROLI;VERDA;BONA;Mar plana;NO;24,00;28,00;calma;;Molt Alt;04/08/2015
DEL COCO;VERDA;BONA;Mar plana;NO;24,00;28,00;calma;;Molt Alt;04/08/2015
DE LA MORA;VERDA;BONA;Mar plana;NO;24,00;28,00;calma;;Molt Alt;04/08/2015
DE LA BARCA MARIA;VERDA;BONA;Mar plana;NO;24,00;28,00;calma;;Molt Alt;05/08/2015
DEL CRISTALL;VERDA;BONA;Mar plana;NO;24,00;28,00;calma;;Molt Alt;05/08/2015
DEL PONT D EN BOTIFARRETA;VERDA;BONA;Mar plana;NO;24,00;28,00;calma;;Molt Alt;05/08/2015
DELS PESCADORS;VERDA;BONA;Mar plana;NO;24,00;28,00;calma;;Molt Alt;05/08/2015
DEL PATí DE VELA;VERDA;BONA;Mar plana;NO;24,00;28,00;calma;;Molt Alt;05/08/2015
DE L ESTACIÓ;VERDA;BONA;Mar plana;NO;24,00;28,00;calma;;Molt Alt;05/08/2015
DEL PONT DEL PETROLI;VERDA;BONA;Mar plana;NO;24,00;28,00;calma;;Molt Alt;05/08/2015
DEL COCO;VERDA;BONA;Mar plana;NO;24,00;28,00;calma;;Molt Alt;05/08/2015
DE LA MORA;VERDA;BONA;Mar plana;NO;24,00;28,00;calma;;Molt Alt;05/08/2015
DE LA BARCA MARIA;VERDA;EXCEL-LENT;Mar plana;NO;25,00;30,00;calma;;Molt Alt;06/08/2015
DEL CRISTALL;VERDA;EXCEL-LENT;Mar plana;NO;25,00;30,00;calma;;Molt Alt;06/08/2015
DEL PONT D EN BOTIFARRETA;VERDA;EXCEL-LENT;Mar plana;NO;25,00;30,00;calma;;Molt Alt;06/08/2015
DE LA BARCA MARIA;GROGA;EXCEL-LENT;Mar plana;NO;25,00;30,00;calma;;Molt Alt;06/08/2015
DEL CRISTALL;GROGA;EXCEL-LENT;Mar plana;NO;25,00;30,00;calma;;Molt Alt;06/08/2015
DEL PONT D EN BOTIFARRETA;GROGA;EXCEL-LENT;Mar plana;NO;25,00;30,00;calma;;Molt Alt;06/08/2015
DELS PESCADORS;VERDA;EXCEL-LENT;Mar plana;NO;25,00;30,00;calma;;Molt Alt;06/08/2015
DEL PATí DE VELA;VERDA;EXCEL-LENT;Mar plana;NO;25,00;30,00;calma;;Molt Alt;06/08/2015
DE L ESTACIÓ;VERDA;EXCEL-LENT;Mar plana;NO;25,00;30,00;calma;;Molt Alt;06/08/2015
DEL PONT DEL PETROLI;VERDA;EXCEL-LENT;Mar plana;NO;25,00;30,00;calma;;Molt Alt;06/08/2015
DEL COCO;VERDA;EXCEL-LENT;Mar plana;NO;25,00;30,00;calma;;Molt Alt;06/08/2015
DE LA MORA;VERDA;EXCEL-LENT;Mar plana;NO;25,00;30,00;calma;;Molt Alt;06/08/2015
DE LA BARCA MARIA;VERDA;EXCEL-LENT;Mar plana;NO;24,00;30,00;calma;;Molt Alt;07/08/2015
DEL CRISTALL;VERDA;EXCEL-LENT;Mar plana;NO;24,00;30,00;calma;;Molt Alt;07/08/2015
DEL PONT D EN BOTIFARRETA;VERDA;EXCEL-LENT;Mar plana;NO;24,00;30,00;calma;;Molt Alt;07/08/2015
DELS PESCADORS;VERDA;EXCEL-LENT;Mar plana;NO;24,00;30,00;calma;;Molt Alt;07/08/2015
DEL PATí DE VELA;VERDA;EXCEL-LENT;Mar plana;NO;24,00;30,00;calma;;Molt Alt;07/08/2015
DE L ESTACIÓ;VERDA;EXCEL-LENT;Mar plana;NO;24,00;30,00;calma;;Molt Alt;07/08/2015
DEL PONT DEL PETROLI;VERDA;EXCEL-LENT;Mar plana;NO;24,00;30,00;calma;;Molt Alt;07/08/2015
DEL COCO;VERDA;EXCEL-LENT;Mar plana;NO;24,00;30,00;calma;;Molt Alt;07/08/2015
