CODI_DIVISIO_TERRITORIAL;ANY;EPIGRAF;SECCIO;DESCRIPCIO_EPIGRAF;TOTAL
EN EL MUNICIPI;2007;852;1;ALQUILER MAQUINARIA Y EQUIP. CONSTRUCC.;10
EN EL MUNICIPI;2007;859;1;ALQUILER OTROS BIENES MUEBLES NCOP;5
EN EL MUNICIPI;2007;048;3;ARBITROS DE ESPECTACULOS DEPORTIVOS;1
EN EL MUNICIPI;2007;411;2;ARQUITECTOS;36
EN EL MUNICIPI;2007;421;2;ARQUITECTOS TECNICOS Y APAREJADORES;40
EN EL MUNICIPI;2007;474;1;ARTES GRAFICAS (IMPRESION GRAFICA);6
EN EL MUNICIPI;2007;822;1;ASEGURADORAS DE ENFERMEDAD Y RIESGOS;2
EN EL MUNICIPI;2007;952;1;ASIST. Y SERV. DISMINUIDOS NO RESIDENC.;8
EN EL MUNICIPI;2007;951;1;ASISTENCIA Y SERV. SOCIALES DISMINUIDOS;7
EN EL MUNICIPI;2007;881;2;ASTROLOGOS Y SIMILARES;1
EN EL MUNICIPI;2007;747;2;AUDITORES DE CUENTAS Y CENSORES JURADOS;3
EN EL MUNICIPI;2007;024;2;AUXILIARES Y AYUDANTES VETERINARIA;1
EN EL MUNICIPI;2007;836;2;AYUD. TECN. SANITARIOS Y FISIOTERAPEUTAS;31
EN EL MUNICIPI;2007;022;3;BAILARINES;1
EN EL MUNICIPI;2007;811;1;BANCA;7
EN EL MUNICIPI;2007;6731;1;BARES CATEGORIA ESPECIAL;2
EN EL MUNICIPI;2007;6745;1;CAFE-BAR SOCIEDADES,CASINOS,CLUBES...;8
EN EL MUNICIPI;2007;675;1;CAFES-BARES EN QUIOSCOS,CAJONES,BARRACAS;1
EN EL MUNICIPI;2007;812;1;CAJAS DE AHORRO;33
EN EL MUNICIPI;2007;5055;1;CARPINTERIA Y CERRAJERIA;105
EN EL MUNICIPI;2007;676;1;CHOCOLATERIAS,HELADERIAS Y HORCHATERIAS;1
EN EL MUNICIPI;2007;5024;1;CIMENTACIONES Y PAVIMENTACIONES;3
EN EL MUNICIPI;2007;8491;1;COBROS DE DEUDAS Y CONFECCION FACTURAS;1
EN EL MUNICIPI;2007;5054;1;COLOCACION DE AISLAMIENTOS EN EDIFICIOS;49
EN EL MUNICIPI;2007;6153;1;COM. MAY. APARATOS ELECTRODOMESTICOS;14
EN EL MUNICIPI;2007;611;1;COM. MAY. TODA CLASE DE MERCANCIAS;1
EN EL MUNICIPI;2007;6536;1;COM. MEN. ARTICULOS DE  BRICOLAGE ;1
EN EL MUNICIPI;2007;6124;1;COM.MAY. CARNES,HUEVOS,AVES Y CAZA;7
EN EL MUNICIPI;2007;6172;1;COM.MAY. CUEROS Y PIELES EN BRUTO;1
EN EL MUNICIPI;2007;6152;1;COM.MAY. DE MUEBLES;2
EN EL MUNICIPI;2007;6192;1;COM.MAY. INSTRUM. MEDICOS Y ORTOPEDICOS;3
EN EL MUNICIPI;2007;6191;1;COM.MAY. JUGUETES Y ARTICULOS DEPORTE;3
EN EL MUNICIPI;2007;6173;1;COM.MAY. MADERA Y CORCHO;4
EN EL MUNICIPI;2007;6175;1;COM.MAY. MAQUINARIA PARA MADERA Y METAL;6
EN EL MUNICIPI;2007;6177;1;COM.MAY. MAQUINARIA TEXTIL;1
EN EL MUNICIPI;2007;6178;1;COM.MAY. MAQUINAS Y MATERIAL OFICINA;5
EN EL MUNICIPI;2007;6174;1;COM.MAY. MATERIALES CONSTRUCCION;3
EN EL MUNICIPI;2007;6164;1;COM.MAY. METALES NO FERREOS;1
EN EL MUNICIPI;2007;6193;1;COM.MAY. METALES PRECIOSOS, Y JOYERIA;3
EN EL MUNICIPI;2007;6128;1;COM.MAY. PESCADOS;2
EN EL MUNICIPI;2007;6165;1;COM.MAY. PETROLEO Y LUBRICANTES;1
EN EL MUNICIPI;2007;6133;1;COM.MAY. PRENDAS EXTERIORES VESTIR;8
EN EL MUNICIPI;2007;6139;1;COM.MAY.ACCESORIOS VESTIDO NCOP;1
EN EL MUNICIPI;2007;6154;1;COM.MAY.APAR.Y MAT. ELECTRONICO;12
EN EL MUNICIPI;2007;6195;1;COM.MAY.ART.PAPELERIA Y ESCRITORIO;4
EN EL MUNICIPI;2007;6126;1;COM.MAY.BEBIDAS Y TABACO;4
EN EL MUNICIPI;2007;6134;1;COM.MAY.CALZADO,PELETERIA,MARROQUINERIA;2
EN EL MUNICIPI;2007;6135;1;COM.MAY.CAMISERIA,LENCERIA,MERCERIA,...;12
EN EL MUNICIPI;2007;6122;1;COM.MAY.CEREALES,PLANTAS,ABONOS,ANIMALES;1
EN EL MUNICIPI;2007;621;1;COM.MAY.CHATARRA Y METALES DESECHO;3
EN EL MUNICIPI;2007;6123;1;COM.MAY.FRUTAS Y VERDURAS;3
EN EL MUNICIPI;2007;6197;1;COM.MAY.INSTRUM.PRECISION Y MEDIDA;2
EN EL MUNICIPI;2007;6179;1;COM.MAY.INTERINDUSTRIAL EXCEP. QUIMICA;23
EN EL MUNICIPI;2007;6125;1;COM.MAY.LECHE,PTOS.LACTEOS, MIEL, ACEITE;1
EN EL MUNICIPI;2007;6159;1;COM.MAY.OTROS ART. CONSUMO DURADERO NCOP;3
EN EL MUNICIPI;2007;6199;1;COM.MAY.OTROS PRODUCTOS NCOP;3
EN EL MUNICIPI;2007;6129;1;COM.MAY.OTROS PTOS. ALIMENT.,HELADOS ETC;13
EN EL MUNICIPI;2007;622;1;COM.MAY.OTROS PTOS. RECUPERACION;2
EN EL MUNICIPI;2007;6194;1;COM.MAY.PTOS. DE PAPEL Y CARTON;3
EN EL MUNICIPI;2007;6166;1;COM.MAY.PTOS. QUIMICOS INDUSTRIALES;5
EN EL MUNICIPI;2007;6121;1;COM.MAY.PTOS.ALIMENTIC.BEBIDAS Y TABACOS;5
EN EL MUNICIPI;2007;6141;1;COM.MAY.PTOS.FARMACEUTICOS Y MEDICAMENTO;1
EN EL MUNICIPI;2007;6143;1;COM.MAY.PTOS.MANTENIMIENTO HOGAR;3
EN EL MUNICIPI;2007;6142;1;COM.MAY.PTOS.PERFUMERIA,DROGUERIA;4
EN EL MUNICIPI;2007;6131;1;COM.MAY.PTOS.TEXTILES,CONFECC, Y CALZADO;3
EN EL MUNICIPI;2007;6132;1;COM.MAY.TEJIDOS POR METROS, ALFOMBRAS;5
EN EL MUNICIPI;2007;6151;1;COM.MAY.VEHICULOS Y SUS ACCESORIOS;8
EN EL MUNICIPI;2007;6542;1;COM.MEN.ACCESORIOS Y RECAMBIOS VEHICULOS;9
EN EL MUNICIPI;2007;6613;1;COM.MEN.ALMACENES POPULARES;3
EN EL MUNICIPI;2007;6532;1;COM.MEN.APARATOS DE USO DOMESTICO;27
EN EL MUNICIPI;2007;6593;1;COM.MEN.APARATOS MEDICOS, ORTOPEDICOS;14
EN EL MUNICIPI;2007;6649;1;COM.MEN.ART.DIVERSOS EN MAQUINAS;2
EN EL MUNICIPI;2007;6539;1;COM.MEN.ART.HOGAR NCOP;3
EN EL MUNICIPI;2007;6595;1;COM.MEN.ART.JOYERIA,RELOJERIA,BISUTERIA;8
EN EL MUNICIPI;2007;6533;1;COM.MEN.ART.MENAJE,FERRETERIA,ADORNO;22
EN EL MUNICIPI;2007;6516;1;COM.MEN.CALZADO Y COMPLEMENTOS PIEL;8
EN EL MUNICIPI;2007;6553;1;COM.MEN.CARBURANTES Y ACEITES VEHICULOS;10
EN EL MUNICIPI;2007;6421;1;COM.MEN.CARNES,HUEVOS,CAZA Y GRANJA;3
EN EL MUNICIPI;2007;6424;1;COM.MEN.CARNICERIAS;14
EN EL MUNICIPI;2007;6422;1;COM.MEN.CARNICERIAS-CHARCUTERIAS;12
EN EL MUNICIPI;2007;6423;1;COM.MEN.CARNICERIAS-SALCHICHERIAS;5
EN EL MUNICIPI;2007;6426;1;COM.MEN.CASQUERIAS;1
EN EL MUNICIPI;2007;6546;1;COM.MEN.CUBIERTAS,BANDAS Y CAMARAS AIRE;2
EN EL MUNICIPI;2007;6545;1;COM.MEN.DE TODA CLASE DE MAQUINARIA;13
EN EL MUNICIPI;2007;6634;1;COM.MEN.DROGUERIA SIN ESTABLECIMIENTO;4
EN EL MUNICIPI;2007;6612;1;COM.MEN.EN HIPERMERCADOS;2
EN EL MUNICIPI;2007;641;1;COM.MEN.FRUTAS,VERDURAS;21
EN EL MUNICIPI;2007;6552;1;COM.MEN.GASES COMBUSTIBLES;1
EN EL MUNICIPI;2007;6444;1;COM.MEN.HELADOS;13
EN EL MUNICIPI;2007;6425;1;COM.MEN.HUEVOS,AVES,GRANJA Y CAZA;5
EN EL MUNICIPI;2007;6596;1;COM.MEN.JUGUETES,ART.DEPORTE,ARMAS...;11
EN EL MUNICIPI;2007;6513;1;COM.MEN.LENCERIA Y CORSETERIA;4
EN EL MUNICIPI;2007;6594;1;COM.MEN.LIBROS,PERIODICOS,REVISTAS.;36
EN EL MUNICIPI;2007;6446;1;COM.MEN.MASAS FRITAS;14
EN EL MUNICIPI;2007;6534;1;COM.MEN.MATERIALES DE CONSTRUCCION;19
EN EL MUNICIPI;2007;6514;1;COM.MEN.MERCERIA Y PAQUETERIA;4
EN EL MUNICIPI;2007;6531;1;COM.MEN.MUEBLES (EXCEPTO OFICINA);18
EN EL MUNICIPI;2007;6592;1;COM.MEN.MUEBLES Y MAQUINAS DE OFICINA;26
EN EL MUNICIPI;2007;6639;1;COM.MEN.OTRAS MERCANCIAS SIN ESTABLECIM.;14
EN EL MUNICIPI;2007;6599;1;COM.MEN.OTROS PTOS. NCOP;1
EN EL MUNICIPI;2007;6441;1;COM.MEN.PAN,PASTELES,CONFITERIA,LACTEOS;33
EN EL MUNICIPI;2007;6431;1;COM.MEN.PESCADOS;12
EN EL MUNICIPI;2007;6524;1;COM.MEN.PLANTAS Y HIERBAS,HERBORARIOS;5
EN EL MUNICIPI;2007;665;1;COM.MEN.POR CORREO O CATALOGO;1
EN EL MUNICIPI;2007;6512;1;COM.MEN.PRENDAS DE VESTIR Y TOCADO;30
EN EL MUNICIPI;2007;6472;1;COM.MEN.PTOS.ALIMENTICIOS MENOS 120 M2;23
EN EL MUNICIPI;2007;6631;1;COM.MEN.PTOS.ALIMENTICIOS SIN ESTABLEC.;4
EN EL MUNICIPI;2007;6474;1;COM.MEN.PTOS.ALIMENTICIOS SUP.400 M2;4
EN EL MUNICIPI;2007;6471;1;COM.MEN.PTOS.ALIMENTICIOS Y BEBIDAS;41
EN EL MUNICIPI;2007;6473;1;COM.MEN-PTOS.ALIMENTICIOS 120 - 399 M2;13
EN EL MUNICIPI;2007;6522;1;COM.MEN.PTOS.DROGUERIA,PERFUMERIA;14
EN EL MUNICIPI;2007;6443;1;COM.MEN.PTOS.PASTELERIA,BOLLERIA;3
EN EL MUNICIPI;2007;6523;1;COM.MEN.PTOS.PERFUMERIA Y COSMETICA;5
EN EL MUNICIPI;2007;6511;1;COM.MEN.PTOS.TEXTILES PARA EL HOGAR;10
EN EL MUNICIPI;2007;6535;1;COM.MEN.PUERTAS,VENTANAS Y PERSIANAS;5
EN EL MUNICIPI;2007;6591;1;COM.MEN.SELLOS,MONEDAS,MEDALLAS,COLECC.;1
EN EL MUNICIPI;2007;6597;1;COM.MEN.SEMILLAS,ABONOS,FLORES,PLANTAS;12
EN EL MUNICIPI;2007;6464;1;COM.MEN.TABACO CON VENTA POR RECARGO;23
EN EL MUNICIPI;2007;6463;1;COM.MEN.TABACO EXPENDIDURIAS COMPLEMENT.;1
EN EL MUNICIPI;2007;6465;1;COM.MEN.TABACO MAQUINAS AUTOMATICAS;340
EN EL MUNICIPI;2007;6461;1;COM.MEN.TABACOS EN EXPENDIDURIA;5
EN EL MUNICIPI;2007;6632;1;COM.MEN.TEXTILES Y CONFECC.SIN ESTABLEC.;8
EN EL MUNICIPI;2007;6622;1;COM.MEN.TODA CLASE ART. EN OTROS LOCALES;11
EN EL MUNICIPI;2007;6544;1;COM.MEN.VEHICULOS FLUVIALES Y MARITIMOS;2
EN EL MUNICIPI;2007;6541;1;COM.MEN.VEHICULOS TERRESTRES;14
EN EL MUNICIPI;2007;645;1;COM.MEN.VINOS Y BEBIDAS;2
EN EL MUNICIPI;2007;612;2;CONDUCTORES DE VEHICULOS TERRESTRES;1
EN EL MUNICIPI;2007;4551;1;CONFECC. ART. TEXTILES HOGAR/TAPICERIA;2
EN EL MUNICIPI;2007;454;1;CONFECC. MEDIDA PRENDAS VESTIR;2
EN EL MUNICIPI;2007;4559;1;CONFECC. OTROS ART. TEXTILES NCOP;2
EN EL MUNICIPI;2007;453;1;CONFECC. TODA CLASE PRENDAS VESTIR;65
EN EL MUNICIPI;2007;3221;1;CONS. MAQUINAS PARA TRABAJAR METALES;2
EN EL MUNICIPI;2007;330;1;CONS.MAQ.DE OFICINA Y ORDENADORES;4
EN EL MUNICIPI;2007;5022;1;CONSOLIDACION Y PREPARACION DE TERRENOS;10
EN EL MUNICIPI;2007;3254;1;CONST. MAQ. ELEVACION Y MANIPULACION;1
EN EL MUNICIPI;2007;3291;1;CONST. MAQ. IND. PAPEL, CARTON Y AA.GG.;1
EN EL MUNICIPI;2007;3294;1;CONST. MAQ. MANIPULACION DE FLUIDOS;1
EN EL MUNICIPI;2007;3252;1;CONST. MAQUINAS IND. MINERALES NO METAL;2
EN EL MUNICIPI;2007;3231;1;CONST. MAQUINAS TEXTILES Y ACCESORIOS;3
EN EL MUNICIPI;2007;3299;1;CONST. OTRAS MAQ. Y EQUIPOS NCOP;5
EN EL MUNICIPI;2007;3251;1;CONST.MAQ. MINERIA Y CONSTRUCCION;1
EN EL MUNICIPI;2007;3243;1;CONST.MAQ.IND._DEL CAUCHO Y PLASTICOS;2
EN EL MUNICIPI;2007;3242;1;CONST.MAQUINAS PARA INDUSTRIA QUIMICA;3
EN EL MUNICIPI;2007;5012;1;CONSTRUCC. COMPLETA OBRAS CIVILES;3
EN EL MUNICIPI;2007;315;1;CONSTRUCC. DEPOSITOS Y CALDERERIA;9
EN EL MUNICIPI;2007;5011;1;CONSTRUCCION COMPLETA, REPAR. Y CONSERV.;142
EN EL MUNICIPI;2007;507;1;CONSTRUCCION DE TODA CLASE DE OBRAS;5
EN EL MUNICIPI;2007;943;1;CONSULTAS CLINICAS ESTOMAT. Y ODONTOLOG.;3
EN EL MUNICIPI;2007;9421;1;CONSULTORIOS MEDICOS, SANITARIOS...;2
EN EL MUNICIPI;2007;441;1;CURTICION Y ACABADO DE CUEROS Y PIELES;1
EN EL MUNICIPI;2007;432;2;DECORADORES-DISEùADORES DE INTERIORES;6
EN EL MUNICIPI;2007;431;2;DELINEANTES;7
EN EL MUNICIPI;2007;5021;1;DEMOLICIONES Y DERRIBOS EN GENERAL;3
EN EL MUNICIPI;2007;7541;1;DEPOSITOS Y ALMACENES GENERALES;2
EN EL MUNICIPI;2007;6442;1;DESPACHOS PAN, PAN ESPECIAL, Y BOLLERIA;4
EN EL MUNICIPI;2007;773;2;DETECTIVES PRIVADOS, VIGILANCIA, PROTECC;5
EN EL MUNICIPI;2007;224;2;DIBUJANTES TECNICOS;4
EN EL MUNICIPI;2007;744;2;DIPLOMADOS EN CIENCIAS EMPRESARIALES;4
EN EL MUNICIPI;2007;764;2;DIPLOMADOS EN INFORMATICA;1
EN EL MUNICIPI;2007;1614;1;DISTRIBUCION DE AGUA EN NUCLEOS URBANOS;1
EN EL MUNICIPI;2007;9612;1;DOBLAJE, MONTAJE DE PELICULAS;1
EN EL MUNICIPI;2007;823;2;DOCENTES ENSEùANZA GRAL. BASICA;1
EN EL MUNICIPI;2007;011;2;DOCTORES Y LICENCIADOS EN BIOLOGIA;1
EN EL MUNICIPI;2007;775;2;DOCTORES Y LICENCIADOS EN FILOSOFIA;4
EN EL MUNICIPI;2007;762;2;DOCTORES,LICENCIADOS,INGENIEROS INFORMAT;1
EN EL MUNICIPI;2007;776;2;DRES.LICENC.POLITICAS,SOCIALES,LETRAS;17
EN EL MUNICIPI;2007;741;2;ECONOMISTAS;3
EN EL MUNICIPI;2007;4761;1;EDICION DE LIBROS;2
EN EL MUNICIPI;2007;4762;1;EDICION DE PERIODICOS Y REVISTAS;4
EN EL MUNICIPI;2007;4239;1;ELAB. OTROS PTOS. ALIMENTICIOS NCOP;9
EN EL MUNICIPI;2007;4233;1;ELAB. PTOS. DIETETICOS Y DE REGIMEN;1
EN EL MUNICIPI;2007;4212;1;ELABORACION PTOS. CONFITERIA;1
EN EL MUNICIPI;2007;9654;1;EMPRESAS DE ESPECTACULOS;2
EN EL MUNICIPI;2007;846;1;EMPRESAS DE ESTUDIO DE MERCADO;3
EN EL MUNICIPI;2007;7515;1;ENGRASE Y LAVADO DE VEHICULOS;8
EN EL MUNICIPI;2007;9331;1;ENSEù. CONDUCCION VEHICULOS;6
EN EL MUNICIPI;2007;9313;1;ENSEùANZA BACHILLERATO, F.P., Y C.O.U.;2
EN EL MUNICIPI;2007;9312;1;ENSEùANZA EDUCACION GENERAL BASICA;9
EN EL MUNICIPI;2007;9321;1;ENSEùANZA FORMACION PROF. NO SUPERIOR;15
EN EL MUNICIPI;2007;9314;1;ENSEùANZA REGLADA (PREESC,EGB,BUP,FP,COU;2
EN EL MUNICIPI;2007;821;1;ENTIDADES ASEGURADORES DE VIDA Y CAPIT.;2
EN EL MUNICIPI;2007;9672;1;ESCUELAS Y SERV. PERFECC. DEL DEPORTE;7
EN EL MUNICIPI;2007;777;2;ESPECIALISTAS ORIENTACION Y ANALISIS PER;1
EN EL MUNICIPI;2007;9652;1;ESPECTACULOS AL AIRE LIBRE;1
EN EL MUNICIPI;2007;772;2;ESTENOTIPISTAS, TAQUIMECANOGRAFOS,...;8
EN EL MUNICIPI;2007;833;2;ESTOMATOLOGOS;4
EN EL MUNICIPI;2007;873;2;EXPENDEDORES NO OFICIALES APUESTAS;4
EN EL MUNICIPI;2007;871;2;EXPENDEDORES OFICIALES LOTERIAS;3
EN EL MUNICIPI;2007;845;1;EXPLOTACION ELECTRONICA POR TERCEROS;14
EN EL MUNICIPI;2007;9213;1;EXTERMINIO ANIMALES DAùINOS Y DESIFECC.;2
EN EL MUNICIPI;2007;2313;1;EXTRACC. ARENAS Y GRAVAS CONSTRUCCION;1
EN EL MUNICIPI;2007;345;1;FAB. APARATOS ELECTRODOMESTICOS;1
EN EL MUNICIPI;2007;3922;1;FAB. APARATOS PROTESIS Y ORTOPEDIA;1
EN EL MUNICIPI;2007;352;1;FAB. APARATOS USO PROFESIONAL CIENTIFICO;1
EN EL MUNICIPI;2007;4822;1;FAB. ART. ACABADOS MATERIAS PLASTICAS;8
EN EL MUNICIPI;2007;3141;1;FAB. ART. CARPINTERIA METALICA;19
EN EL MUNICIPI;2007;4733;1;FAB. ART. OFICINA, ESCRITORIO, EN PAPEL;1
EN EL MUNICIPI;2007;3162;1;FAB. ARTICULOS DE FERRETERIA/CERRAJERIA;7
EN EL MUNICIPI;2007;2537;1;FAB. COLAS Y GELATINAS;1
EN EL MUNICIPI;2007;344;1;FAB. CONTADORES Y APARATOS DE MEDIDA;1
EN EL MUNICIPI;2007;2534;1;FAB. DE TINTAS DE IMPRENTA;1
EN EL MUNICIPI;2007;2542;1;FAB. ESPECIALIDADES FARMACEUTICAS;2
EN EL MUNICIPI;2007;3142;1;FAB. ESTRUCTURAS METALICAS;3
EN EL MUNICIPI;2007;4351;1;FAB. GENEROS DE PUNTO EN PIEZA;2
EN EL MUNICIPI;2007;3161;1;FAB. HERRAMIENTAS MANUALES;5
EN EL MUNICIPI;2007;2431;1;FAB. HORMIGONES PREPARADOS;2
EN EL MUNICIPI;2007;2552;1;FAB. JABONES TOCADOR Y PTOS. PERFUMERIA;1
EN EL MUNICIPI;2007;346;1;FAB. LAMPARAS Y MATERIAL DE ALUMBRADO;3
EN EL MUNICIPI;2007;4681;1;FAB. MOBILIARIO DE MADERA PARA EL HOGAR;4
EN EL MUNICIPI;2007;3166;1;FAB. MOBILIARIO METALICO;4
EN EL MUNICIPI;2007;4683;1;FAB. MUEBLES DIV. MADERA, JUNCO, MIMBRE;1
EN EL MUNICIPI;2007;465;1;FAB. OBJETOS DIVERSOS DE MADERA;2
EN EL MUNICIPI;2007;4959;1;FAB. OTROS ART. NCOP;4
EN EL MUNICIPI;2007;4732;1;FAB. OTROS ART. Y ENVASES PAPEL Y CARTON;1
EN EL MUNICIPI;2007;2433;1;FAB. OTROS ARTICULOS DERIVADOS CEMENTO;1
EN EL MUNICIPI;2007;2479;1;FAB. OTROS PTOS. CERAMICOS NCOP;1
EN EL MUNICIPI;2007;2533;1;FAB. PINTURAS, BARNICES Y LACAS;1
EN EL MUNICIPI;2007;4354;1;FAB. PRENDAS EXTERIORES DE PUNTO;2
EN EL MUNICIPI;2007;2513;1;FAB. PTOS. QUIMICOS INORGANICOS;1
EN EL MUNICIPI;2007;4821;1;FAB. PTOS. SEMIELABORADOS PLASTICO;1
EN EL MUNICIPI;2007;3167;1;FAB. RECIPIENTES Y ENVASES METALICOS;1
EN EL MUNICIPI;2007;399;1;FAB. RELOJES Y OTROS INSTRUMENTOS NCOP;1
EN EL MUNICIPI;2007;463;1;FAB. SERIE PIEZAS DE CARPINTERIA;6
EN EL MUNICIPI;2007;2462;1;FAB. VIDRIO HUECO;3
EN EL MUNICIPI;2007;2463;1;FAB. VIDRIO TECNICO;2
EN EL MUNICIPI;2007;353;1;FAB.APARAT.SEùALIZACION,CONTROL;2
EN EL MUNICIPI;2007;354;1;FAB.COMPONENTES ELECTRONICOS Y CIRCUITOS;1
EN EL MUNICIPI;2007;3261;1;FAB.ENGRANAJES,CADENAS DE TRANSMISION;1
EN EL MUNICIPI;2007;363;1;FAB.EQUIPO,COMPONENTES,REPUESTOS, COCHES;1
EN EL MUNICIPI;2007;341;1;FAB.HILOS Y CABLES ELECTRICOS;1
EN EL MUNICIPI;2007;342;1;FAB.MATERIAL ELECTRICO DE USO Y EQUIP.;6
EN EL MUNICIPI;2007;4132;1;FAB.PTOS.CARNICOS DE TODAS CLASES;3
EN EL MUNICIPI;2007;835;2;FARMACEUTICOS;1
EN EL MUNICIPI;2007;6521;1;FARMACIAS;16
EN EL MUNICIPI;2007;312;1;FORJA,ESTAMPADO,EMBUTICION,TROQUELADO;3
EN EL MUNICIPI;2007;3111;1;FUNDICION PIEZAS DE HIERRO Y ACERO;1
EN EL MUNICIPI;2007;722;2;GESTORES ADMINISTRATIVOS;4
EN EL MUNICIPI;2007;765;2;GRABADORES, Y OTROS PROF. INFORMATICA;5
EN EL MUNICIPI;2007;726;2;GRADUADOS SOCIALES;1
EN EL MUNICIPI;2007;9311;1;GUARDERIA Y ENSE#ANZA INFANTIL,EXCLUSIV.;8
EN EL MUNICIPI;2007;7511;1;GUARDIA Y CUSTODIA VEHICULOS EN GARAJES;8
EN EL MUNICIPI;2007;7513;1;GUARDIA Y CUSTODIA VEHICULOS EN SOLARES;1
EN EL MUNICIPI;2007;7512;1;GUARDIA Y CUSTODIA VEHICULOS  PARKING ;13
EN EL MUNICIPI;2007;882;2;GUIAS DE TURISMO;1
EN EL MUNICIPI;2007;684;1;HOSPEDAJE EN APARTA-HOTELES;1
EN EL MUNICIPI;2007;682;1;HOSPEDAJE EN HOSTALES Y PENSIONES;1
EN EL MUNICIPI;2007;681;1;HOSPEDAJE EN HOTELES Y MOTELES;1
EN EL MUNICIPI;2007;9412;1;HOSPITALES ESPECIALIZADOS;1
EN EL MUNICIPI;2007;016;3;HUMORISTAS,CARICATOS,EXCENTRICOS;1
EN EL MUNICIPI;2007;4192;1;INDUST. BOLLERIA Y PASTELERIA;2
EN EL MUNICIPI;2007;4191;1;INDUSTRIA DEL PAN Y BOLLERIA;3
EN EL MUNICIPI;2007;244;1;INDUSTRIAS DE LA PIEDRA NATURAL;3
EN EL MUNICIPI;2007;412;2;INGENIEROS CAMINOS, CANALES Y PUERTOS;1
EN EL MUNICIPI;2007;311;2;INGENIEROS INDUSTRIALES Y TEXTILES;8
EN EL MUNICIPI;2007;022;2;INGENIEROS TEC. AGRICOLAS Y FORESTALES;3
EN EL MUNICIPI;2007;321;2;INGENIEROS TEC. INDUSTRIALES Y TEXTILES;12
EN EL MUNICIPI;2007;422;2;INGENIEROS TEC. OBRAS PUBLICAS;1
EN EL MUNICIPI;2007;023;2;INGENIEROS TECNICOS TOPOGRAFOS;1
EN EL MUNICIPI;2007;213;2;INGENIEROS TELECOMUNICACION;3
EN EL MUNICIPI;2007;9681;1;INSTALAC. CELEB. ESPECTACULOS DEPORTIVOS;1
EN EL MUNICIPI;2007;5046;1;INSTALACION APARATOS ELEVADORES;5
EN EL MUNICIPI;2007;5045;1;INSTALACION COCINAS;7
EN EL MUNICIPI;2007;5060;1;INSTALACION DE ANDAMIOS, CIMBRAS, ETC.;7
EN EL MUNICIPI;2007;9671;1;INSTALACIONES DEPORTIVAS;4
EN EL MUNICIPI;2007;5041;1;INSTALACIONES ELECTRICAS EN GENERAL;206
EN EL MUNICIPI;2007;5042;1;INSTALACIONES FONTANERIA;42
EN EL MUNICIPI;2007;5043;1;INSTALACIONES FRIO Y CALOR;56
EN EL MUNICIPI;2007;5044;1;INSTALACIONES PARARRAYOS;2
EN EL MUNICIPI;2007;5047;1;INSTALACIONES TELEFONICAS;17
EN EL MUNICIPI;2007;631;1;INTERMEDIARIOS DEL COMERCIO;24
EN EL MUNICIPI;2007;724;2;INTERMEDIARIOS PROMOCION EDIFICACIONES;5
EN EL MUNICIPI;2007;032;3;INTERPRETES DE INSTRUMENTOS MUSICALES;2
