CODI_DIVISIO_TERRITORIAL;ANY;EPIGRAF;SECCIO;DESCRIPCIO_EPIGRAF;TOTAL
S-02007;2006;838;2;OPTICOS-OPTOMETRISTAS Y PODOLOGOS;1
S-02007;2006;6732;1;OTROS CAFES Y BARES;3
S-02007;2006;8499;1;OTROS SERVICIOS INDEPENDIENTES NCOP;1
S-02007;2006;6912;1;REPARACION AUTOMOVILES Y BICICLETAS;2
S-02007;2006;9721;1;SERV. PELUQUERIA SEùORAS Y CABALLEROS;1
S-02007;2006;9711;1;TINTE,LIMP. SECO, LAVADO Y PLANCHADO;1
S-02008;2006;731;2;ABOGADOS;2
S-02008;2006;756;1;ACTIV. AUXILIARES Y COMPLEMENTARIAS TTE.;1
S-02008;2006;8321;1;AGENCIAS DE SEGUROS Y CORREDURIAS;1
S-02008;2006;755;1;AGENCIAS DE VIAJES;2
S-02008;2006;411;2;ARQUITECTOS;1
S-02008;2006;421;2;ARQUITECTOS TECNICOS Y APAREJADORES;1
S-02008;2006;6731;1;BARES CATEGORIA ESPECIAL;1
S-02008;2006;812;1;CAJAS DE AHORRO;2
S-02008;2006;6153;1;COM. MAY. APARATOS ELECTRODOMESTICOS;1
S-02008;2006;6174;1;COM.MAY. MATERIALES CONSTRUCCION;1
S-02008;2006;6139;1;COM.MAY.ACCESORIOS VESTIDO NCOP;1
S-02008;2006;6197;1;COM.MAY.INSTRUM.PRECISION Y MEDIDA;1
S-02008;2006;6143;1;COM.MAY.PTOS.MANTENIMIENTO HOGAR;1
S-02008;2006;6532;1;COM.MEN.APARATOS DE USO DOMESTICO;3
S-02008;2006;6593;1;COM.MEN.APARATOS MEDICOS, ORTOPEDICOS;1
S-02008;2006;6533;1;COM.MEN.ART.MENAJE,FERRETERIA,ADORNO;1
S-02008;2006;6422;1;COM.MEN.CARNICERIAS-CHARCUTERIAS;1
S-02008;2006;6552;1;COM.MEN.GASES COMBUSTIBLES;1
S-02008;2006;6531;1;COM.MEN.MUEBLES (EXCEPTO OFICINA);2
S-02008;2006;6592;1;COM.MEN.MUEBLES Y MAQUINAS DE OFICINA;2
S-02008;2006;6441;1;COM.MEN.PAN,PASTELES,CONFITERIA,LACTEOS;2
S-02008;2006;6512;1;COM.MEN.PRENDAS DE VESTIR Y TOCADO;1
S-02008;2006;6472;1;COM.MEN.PTOS.ALIMENTICIOS MENOS 120 M2;3
S-02008;2006;6471;1;COM.MEN.PTOS.ALIMENTICIOS Y BEBIDAS;1
S-02008;2006;6473;1;COM.MEN-PTOS.ALIMENTICIOS 120 - 399 M2;1
S-02008;2006;6461;1;COM.MEN.TABACOS EN EXPENDIDURIA;1
S-02008;2006;5022;1;CONSOLIDACION Y PREPARACION DE TERRENOS;1
S-02008;2006;943;1;CONSULTAS CLINICAS ESTOMAT. Y ODONTOLOG.;1
S-02008;2006;4391;1;CORDELERIA;1
S-02008;2006;4761;1;EDICION DE LIBROS;1
S-02008;2006;9312;1;ENSEùANZA EDUCACION GENERAL BASICA;3
S-02008;2006;3141;1;FAB. ART. CARPINTERIA METALICA;1
S-02008;2006;4681;1;FAB. MOBILIARIO DE MADERA PARA EL HOGAR;1
S-02008;2006;4354;1;FAB. PRENDAS EXTERIORES DE PUNTO;1
S-02008;2006;6521;1;FARMACIAS;1
S-02008;2006;9311;1;GUARDERIA Y ENSE#ANZA INFANTIL,EXCLUSIV.;2
S-02008;2006;4191;1;INDUSTRIA DEL PAN Y BOLLERIA;1
S-02008;2006;631;1;INTERMEDIARIOS DEL COMERCIO;1
S-02008;2006;724;2;INTERMEDIARIOS PROMOCION EDIFICACIONES;2
S-02008;2006;832;2;MEDICOS ESPECIALISTAS;1
S-02008;2006;838;2;OPTICOS-OPTOMETRISTAS Y PODOLOGOS;1
S-02008;2006;4769;1;OTRAS EDICIONES NCOP;1
S-02008;2006;699;1;OTRAS REPARACIONES NCOP;1
S-02008;2006;799;2;OTROS PROF. ACTIV. FINANC. JURID. SEGUR.;1
S-02008;2006;9429;1;OTROS SERV. SANITARIOS;1
S-02008;2006;8439;1;OTROS SERVICIOS TECNICOS NCOP;1
S-02008;2006;6919;1;REPARACION OTROS BIENES CONSUMO NCOP;1
S-02008;2006;9722;1;SALONES E INSTITUTOS DE BELLEZA;1
S-02008;2006;9696;1;SALONES RECREATIVOS Y DE JUEGO;1
S-02008;2006;8497;1;SERV. GESTION ADMINISTRATIVA;2
S-02008;2006;9721;1;SERV. PELUQUERIA SEùORAS Y CABALLEROS;2
S-02008;2006;834;1;SERV. PROPIEDAD INMOBILIARIA E INDUSTRIA;3
S-02008;2006;842;1;SERVICIOS FINANCIEROS Y CONTABLES;1
S-02008;2006;8495;1;SERVICIOS RECAD.,REPARTO Y MANIP. CORRES;1
S-02008;2006;8431;1;SERVICIOS TECNICOS DE INGENIERIA;1
S-02008;2006;3191;1;TALLERES DE MECANICA EN GENERAL;1
S-02008;2006;9713;1;ZURCIDO Y REPARACION DE ROPAS;1
S-02009;2006;836;2;AYUD. TECN. SANITARIOS Y FISIOTERAPEUTAS;1
S-02009;2006;812;1;CAJAS DE AHORRO;1
S-02009;2006;6516;1;COM.MEN.CALZADO Y COMPLEMENTOS PIEL;1
S-02009;2006;6424;1;COM.MEN.CARNICERIAS;1
S-02009;2006;641;1;COM.MEN.FRUTAS,VERDURAS;2
S-02009;2006;6441;1;COM.MEN.PAN,PASTELES,CONFITERIA,LACTEOS;1
S-02009;2006;6512;1;COM.MEN.PRENDAS DE VESTIR Y TOCADO;2
S-02009;2006;6471;1;COM.MEN.PTOS.ALIMENTICIOS Y BEBIDAS;1
S-02009;2006;6522;1;COM.MEN.PTOS.DROGUERIA,PERFUMERIA;2
S-02009;2006;453;1;CONFECC. TODA CLASE PRENDAS VESTIR;1
S-02009;2006;330;1;CONS.MAQ.DE OFICINA Y ORDENADORES;1
S-02009;2006;832;2;MEDICOS ESPECIALISTAS;1
S-02009;2006;9721;1;SERV. PELUQUERIA SEùORAS Y CABALLEROS;3
S-02010;2006;8562;1;ALQUILER DE PELICULAS DE VIDEO;1
S-02010;2006;474;1;ARTES GRAFICAS (IMPRESION GRAFICA);1
S-02010;2006;6153;1;COM. MAY. APARATOS ELECTRODOMESTICOS;1
S-02010;2006;6174;1;COM.MAY. MATERIALES CONSTRUCCION;1
S-02010;2006;6594;1;COM.MEN.LIBROS,PERIODICOS,REVISTAS.;1
S-02010;2006;6441;1;COM.MEN.PAN,PASTELES,CONFITERIA,LACTEOS;1
S-02010;2006;6431;1;COM.MEN.PESCADOS;1
S-02010;2006;6472;1;COM.MEN.PTOS.ALIMENTICIOS MENOS 120 M2;2
S-02010;2006;453;1;CONFECC. TODA CLASE PRENDAS VESTIR;1
S-02010;2006;6442;1;DESPACHOS PAN, PAN ESPECIAL, Y BOLLERIA;1
S-02010;2006;9312;1;ENSEùANZA EDUCACION GENERAL BASICA;1
S-02010;2006;3141;1;FAB. ART. CARPINTERIA METALICA;2
S-02010;2006;4681;1;FAB. MOBILIARIO DE MADERA PARA EL HOGAR;1
S-02010;2006;2474;1;FAB. VAJILLAS Y ARTICULOS PARA EL HOGAR;1
S-02010;2006;9311;1;GUARDERIA Y ENSE#ANZA INFANTIL,EXCLUSIV.;1
S-02010;2006;4192;1;INDUST. BOLLERIA Y PASTELERIA;1
S-02010;2006;4191;1;INDUSTRIA DEL PAN Y BOLLERIA;1
S-02010;2006;887;2;MAQUILLADORES Y ESTETICISTAS;1
S-02010;2006;6732;1;OTROS CAFES Y BARES;2
S-02010;2006;6779;1;OTROS SERV. ALIMENTACION - RESTAURACION;1
S-02010;2006;3191;1;TALLERES DE MECANICA EN GENERAL;1
S-02011;2006;727;2;AGENTES O INTERMEDIARIOS PRESTAMOS;1
S-02011;2006;6151;1;COM.MAY.VEHICULOS Y SUS ACCESORIOS;1
S-02011;2006;6542;1;COM.MEN.ACCESORIOS Y RECAMBIOS VEHICULOS;1
S-02011;2006;6532;1;COM.MEN.APARATOS DE USO DOMESTICO;1
S-02011;2006;6596;1;COM.MEN.JUGUETES,ART.DEPORTE,ARMAS...;1
S-02011;2006;6594;1;COM.MEN.LIBROS,PERIODICOS,REVISTAS.;3
S-02011;2006;6534;1;COM.MEN.MATERIALES DE CONSTRUCCION;1
S-02011;2006;6592;1;COM.MEN.MUEBLES Y MAQUINAS DE OFICINA;1
S-02011;2006;6441;1;COM.MEN.PAN,PASTELES,CONFITERIA,LACTEOS;1
S-02011;2006;6431;1;COM.MEN.PESCADOS;1
S-02011;2006;6512;1;COM.MEN.PRENDAS DE VESTIR Y TOCADO;2
S-02011;2006;6522;1;COM.MEN.PTOS.DROGUERIA,PERFUMERIA;1
S-02011;2006;6597;1;COM.MEN.SEMILLAS,ABONOS,FLORES,PLANTAS;2
S-02011;2006;6464;1;COM.MEN.TABACO CON VENTA POR RECARGO;1
S-02011;2006;6541;1;COM.MEN.VEHICULOS TERRESTRES;2
S-02011;2006;9331;1;ENSEù. CONDUCCION VEHICULOS;1
S-02011;2006;838;2;OPTICOS-OPTOMETRISTAS Y PODOLOGOS;1
S-02011;2006;6732;1;OTROS CAFES Y BARES;3
S-02011;2006;8329;1;OTROS SERV. AUXILIARES DE SEGUROS;1
S-02011;2006;8499;1;OTROS SERVICIOS INDEPENDIENTES NCOP;1
S-02011;2006;999;1;OTROS SERVICIOS N.C.O.P.;1
S-02011;2006;6911;1;REPARACION ART. ELECTRODOMESTICOS;1
S-02011;2006;6912;1;REPARACION AUTOMOVILES Y BICICLETAS;2
S-02011;2006;692;1;REPARACION DE MAQUINARIA INDUSTRIAL;1
S-02011;2006;6919;1;REPARACION OTROS BIENES CONSUMO NCOP;1
S-02011;2006;9892;1;SERV. ORGANIZ. CONGRESOS,ASAMBLEAS, ...;1
S-02011;2006;9721;1;SERV. PELUQUERIA SEùORAS Y CABALLEROS;1
S-02011;2006;834;1;SERV. PROPIEDAD INMOBILIARIA E INDUSTRIA;1
S-02011;2006;842;1;SERVICIOS FINANCIEROS Y CONTABLES;2
S-02012;2006;8321;1;AGENCIAS DE SEGUROS Y CORREDURIAS;1
S-02012;2006;8561;1;ALQUILER DE BIENES DE CONSUMO;1
S-02012;2006;6128;1;COM.MAY. PESCADOS;1
S-02012;2006;6135;1;COM.MAY.CAMISERIA,LENCERIA,MERCERIA,...;1
S-02012;2006;6142;1;COM.MAY.PTOS.PERFUMERIA,DROGUERIA;1
S-02012;2006;6464;1;COM.MEN.TABACO CON VENTA POR RECARGO;1
S-02012;2006;453;1;CONFECC. TODA CLASE PRENDAS VESTIR;1
S-02012;2006;3299;1;CONST. OTRAS MAQ. Y EQUIPOS NCOP;1
S-02012;2006;9695;1;JUEGOS BILLAR, PING-PONG, BOLOS Y OTROS;1
S-02012;2006;6732;1;OTROS CAFES Y BARES;2
S-02012;2006;8329;1;OTROS SERV. AUXILIARES DE SEGUROS;1
S-02012;2006;6912;1;REPARACION AUTOMOVILES Y BICICLETAS;3
S-02012;2006;3199;1;TALLERES MECANICOS NCOP;1
S-02013;2006;812;1;CAJAS DE AHORRO;1
S-02013;2006;6174;1;COM.MAY. MATERIALES CONSTRUCCION;1
S-02013;2006;6128;1;COM.MAY. PESCADOS;1
S-02013;2006;6142;1;COM.MAY.PTOS.PERFUMERIA,DROGUERIA;1
S-02013;2006;6539;1;COM.MEN.ART.HOGAR NCOP;1
S-02013;2006;6533;1;COM.MEN.ART.MENAJE,FERRETERIA,ADORNO;1
S-02013;2006;6424;1;COM.MEN.CARNICERIAS;1
S-02013;2006;6422;1;COM.MEN.CARNICERIAS-CHARCUTERIAS;1
S-02013;2006;6423;1;COM.MEN.CARNICERIAS-SALCHICHERIAS;2
S-02013;2006;641;1;COM.MEN.FRUTAS,VERDURAS;1
S-02013;2006;6513;1;COM.MEN.LENCERIA Y CORSETERIA;1
S-02013;2006;6534;1;COM.MEN.MATERIALES DE CONSTRUCCION;1
S-02013;2006;6514;1;COM.MEN.MERCERIA Y PAQUETERIA;1
S-02013;2006;6431;1;COM.MEN.PESCADOS;1
S-02013;2006;6524;1;COM.MEN.PLANTAS Y HIERBAS,HERBORARIOS;1
S-02013;2006;6471;1;COM.MEN.PTOS.ALIMENTICIOS Y BEBIDAS;2
S-02013;2006;6473;1;COM.MEN-PTOS.ALIMENTICIOS 120 - 399 M2;1
S-02013;2006;6597;1;COM.MEN.SEMILLAS,ABONOS,FLORES,PLANTAS;1
S-02013;2006;6464;1;COM.MEN.TABACO CON VENTA POR RECARGO;2
S-02013;2006;453;1;CONFECC. TODA CLASE PRENDAS VESTIR;1
S-02013;2006;4239;1;ELAB. OTROS PTOS. ALIMENTICIOS NCOP;1
S-02013;2006;833;2;ESTOMATOLOGOS;1
S-02013;2006;871;2;EXPENDEDORES OFICIALES LOTERIAS;1
S-02013;2006;3141;1;FAB. ART. CARPINTERIA METALICA;3
S-02013;2006;4681;1;FAB. MOBILIARIO DE MADERA PARA EL HOGAR;1
S-02013;2006;4683;1;FAB. MUEBLES DIV. MADERA, JUNCO, MIMBRE;2
S-02013;2006;6521;1;FARMACIAS;1
S-02013;2006;6732;1;OTROS CAFES Y BARES;5
S-02013;2006;899;2;OTROS PROF. RELACIONADOS CON SERVICIOS;1
S-02013;2006;6912;1;REPARACION AUTOMOVILES Y BICICLETAS;2
S-02013;2006;9721;1;SERV. PELUQUERIA SEùORAS Y CABALLEROS;2
S-02013;2006;922;1;SERVICIOS DE LIMPIEZA;1
S-02014;2006;8561;1;ALQUILER DE BIENES DE CONSUMO;1
S-02014;2006;859;1;ALQUILER OTROS BIENES MUEBLES NCOP;1
S-02014;2006;812;1;CAJAS DE AHORRO;1
S-02014;2006;6595;1;COM.MEN.ART.JOYERIA,RELOJERIA,BISUTERIA;1
S-02014;2006;6533;1;COM.MEN.ART.MENAJE,FERRETERIA,ADORNO;1
S-02014;2006;6592;1;COM.MEN.MUEBLES Y MAQUINAS DE OFICINA;1
S-02014;2006;6441;1;COM.MEN.PAN,PASTELES,CONFITERIA,LACTEOS;2
S-02014;2006;6524;1;COM.MEN.PLANTAS Y HIERBAS,HERBORARIOS;1
S-02014;2006;6471;1;COM.MEN.PTOS.ALIMENTICIOS Y BEBIDAS;2
S-02014;2006;6464;1;COM.MEN.TABACO CON VENTA POR RECARGO;1
S-02014;2006;6461;1;COM.MEN.TABACOS EN EXPENDIDURIA;1
S-02014;2006;330;1;CONS.MAQ.DE OFICINA Y ORDENADORES;1
S-02014;2006;833;2;ESTOMATOLOGOS;2
S-02014;2006;845;1;EXPLOTACION ELECTRONICA POR TERCEROS;1
S-02014;2006;416;1;FAB. CONSERVAS PESCADO;1
S-02014;2006;699;1;OTRAS REPARACIONES NCOP;1
S-02014;2006;6732;1;OTROS CAFES Y BARES;4
S-02014;2006;8499;1;OTROS SERVICIOS INDEPENDIENTES NCOP;1
S-02014;2006;826;2;PERSONAL DOCENTE ENSEùANZAS DIVERSAS;1
S-02014;2006;6911;1;REPARACION ART. ELECTRODOMESTICOS;2
S-02014;2006;6919;1;REPARACION OTROS BIENES CONSUMO NCOP;1
S-02014;2006;9722;1;SALONES E INSTITUTOS DE BELLEZA;1
S-02014;2006;9721;1;SERV. PELUQUERIA SEùORAS Y CABALLEROS;2
S-02015;2006;6125;1;COM.MAY.LECHE,PTOS.LACTEOS, MIEL, ACEITE;1
S-02015;2006;6532;1;COM.MEN.APARATOS DE USO DOMESTICO;1
S-02015;2006;6514;1;COM.MEN.MERCERIA Y PAQUETERIA;1
S-02015;2006;6441;1;COM.MEN.PAN,PASTELES,CONFITERIA,LACTEOS;1
S-02015;2006;6471;1;COM.MEN.PTOS.ALIMENTICIOS Y BEBIDAS;2
S-02015;2006;6622;1;COM.MEN.TODA CLASE ART. EN OTROS LOCALES;1
S-02015;2006;3141;1;FAB. ART. CARPINTERIA METALICA;1
S-02015;2006;4959;1;FAB. OTROS ART. NCOP;1
S-02015;2006;6521;1;FARMACIAS;1
S-02015;2006;4192;1;INDUST. BOLLERIA Y PASTELERIA;1
S-02015;2006;4191;1;INDUSTRIA DEL PAN Y BOLLERIA;1
S-02015;2006;6732;1;OTROS CAFES Y BARES;3
S-02015;2006;6911;1;REPARACION ART. ELECTRODOMESTICOS;1
S-02015;2006;6912;1;REPARACION AUTOMOVILES Y BICICLETAS;3
S-02015;2006;9722;1;SALONES E INSTITUTOS DE BELLEZA;1
S-02015;2006;9721;1;SERV. PELUQUERIA SEùORAS Y CABALLEROS;2
S-02015;2006;3191;1;TALLERES DE MECANICA EN GENERAL;1
S-03001;2006;756;1;ACTIV. AUXILIARES Y COMPLEMENTARIAS TTE.;4
S-03001;2006;475;1;ACTIVIDADES ANEXAS ARTES GRAFICAS;3
S-03001;2006;859;1;ALQUILER OTROS BIENES MUEBLES NCOP;2
S-03001;2006;474;1;ARTES GRAFICAS (IMPRESION GRAFICA);5
S-03001;2006;611;1;COM. MAY. TODA CLASE DE MERCANCIAS;1
S-03001;2006;6124;1;COM.MAY. CARNES,HUEVOS,AVES Y CAZA;1
S-03001;2006;6152;1;COM.MAY. DE MUEBLES;1
S-03001;2006;6162;1;COM.MAY. HIERRO Y ACERO;1
S-03001;2006;6173;1;COM.MAY. MADERA Y CORCHO;2
S-03001;2006;6175;1;COM.MAY. MAQUINARIA PARA MADERA Y METAL;3
S-03001;2006;6164;1;COM.MAY. METALES NO FERREOS;1
S-03001;2006;6195;1;COM.MAY.ART.PAPELERIA Y ESCRITORIO;1
S-03001;2006;621;1;COM.MAY.CHATARRA Y METALES DESECHO;2
S-03001;2006;6123;1;COM.MAY.FRUTAS Y VERDURAS;2
S-03001;2006;6179;1;COM.MAY.INTERINDUSTRIAL EXCEP. QUIMICA;3
S-03001;2006;6159;1;COM.MAY.OTROS ART. CONSUMO DURADERO NCOP;1
S-03001;2006;6129;1;COM.MAY.OTROS PTOS. ALIMENT.,HELADOS ETC;2
S-03001;2006;622;1;COM.MAY.OTROS PTOS. RECUPERACION;1
S-03001;2006;6194;1;COM.MAY.PTOS. DE PAPEL Y CARTON;2
S-03001;2006;6166;1;COM.MAY.PTOS. QUIMICOS INDUSTRIALES;1
S-03001;2006;6143;1;COM.MAY.PTOS.MANTENIMIENTO HOGAR;1
S-03001;2006;6142;1;COM.MAY.PTOS.PERFUMERIA,DROGUERIA;3
S-03001;2006;6151;1;COM.MAY.VEHICULOS Y SUS ACCESORIOS;1
S-03001;2006;6533;1;COM.MEN.ART.MENAJE,FERRETERIA,ADORNO;1
S-03001;2006;6553;1;COM.MEN.CARBURANTES Y ACEITES VEHICULOS;1
S-03001;2006;6546;1;COM.MEN.CUBIERTAS,BANDAS Y CAMARAS AIRE;1
S-03001;2006;6545;1;COM.MEN.DE TODA CLASE DE MAQUINARIA;2
S-03001;2006;641;1;COM.MEN.FRUTAS,VERDURAS;1
S-03001;2006;6592;1;COM.MEN.MUEBLES Y MAQUINAS DE OFICINA;1
S-03001;2006;6441;1;COM.MEN.PAN,PASTELES,CONFITERIA,LACTEOS;2
S-03001;2006;6464;1;COM.MEN.TABACO CON VENTA POR RECARGO;2
S-03001;2006;6622;1;COM.MEN.TODA CLASE ART. EN OTROS LOCALES;1
S-03001;2006;6541;1;COM.MEN.VEHICULOS TERRESTRES;2
S-03001;2006;3221;1;CONS. MAQUINAS PARA TRABAJAR METALES;1
S-03001;2006;3254;1;CONST. MAQ. ELEVACION Y MANIPULACION;1
S-03001;2006;3299;1;CONST. OTRAS MAQ. Y EQUIPOS NCOP;4
S-03001;2006;361;1;CONSTRUCCION DE VEHICULOS AUTOMOVILES;1
S-03001;2006;382;1;CONSTRUCC.REPARACION, MANT. AERONAVES;1
S-03001;2006;441;1;CURTICION Y ACABADO DE CUEROS Y PIELES;1
S-03001;2006;3552;1;EDICION SOPORTES AUDIO,VIDEO,INFORMATICA;1
S-03001;2006;4239;1;ELAB. OTROS PTOS. ALIMENTICIOS NCOP;1
S-03001;2006;9654;1;EMPRESAS DE ESPECTACULOS;1
S-03001;2006;7515;1;ENGRASE Y LAVADO DE VEHICULOS;1
S-03001;2006;4371;1;FAB. ALFOMBRAS Y TAPICES;1
S-03001;2006;4822;1;FAB. ART. ACABADOS MATERIAS PLASTICAS;3
S-03001;2006;3141;1;FAB. ART. CARPINTERIA METALICA;4
S-03001;2006;4733;1;FAB. ART. OFICINA, ESCRITORIO, EN PAPEL;1
S-03001;2006;3162;1;FAB. ARTICULOS DE FERRETERIA/CERRAJERIA;2
S-03001;2006;2471;1;FAB. ARTICULOS REFRACTARIOS;1
S-03001;2006;2537;1;FAB. COLAS Y GELATINAS;2
S-03001;2006;245;1;FAB. DE ABRASIVOS;1
S-03001;2006;3142;1;FAB. ESTRUCTURAS METALICAS;1
S-03001;2006;2431;1;FAB. HORMIGONES PREPARADOS;1
S-03001;2006;4681;1;FAB. MOBILIARIO DE MADERA PARA EL HOGAR;4
S-03001;2006;3166;1;FAB. MOBILIARIO METALICO;1
S-03001;2006;4819;1;FAB. OTROS ART. CAUCHO NCOP;1
S-03001;2006;3167;1;FAB. RECIPIENTES Y ENVASES METALICOS;1
S-03001;2006;3261;1;FAB.ENGRANAJES,CADENAS DE TRANSMISION;1
S-03001;2006;342;1;FAB.MATERIAL ELECTRICO DE USO Y EQUIP.;1
S-03001;2006;4132;1;FAB.PTOS.CARNICOS DE TODAS CLASES;3
S-03001;2006;312;1;FORJA,ESTAMPADO,EMBUTICION,TROQUELADO;1
S-03001;2006;433;1;INDUSTRIA DE LA SEDA NATURAL;1
S-03001;2006;4191;1;INDUSTRIA DEL PAN Y BOLLERIA;2
S-03001;2006;8436;1;INSPECCION TECNICA DE VEHICULOS;1
S-03001;2006;5041;1;INSTALACIONES ELECTRICAS EN GENERAL;1
S-03001;2006;3241;1;MAQUINAS IND. ALIMENT.,BEBIDAS Y TAB.;1
S-03001;2006;831;2;MEDICOS MEDICINA GENERAL;1
S-03001;2006;4769;1;OTRAS EDICIONES NCOP;2
S-03001;2006;699;1;OTRAS REPARACIONES NCOP;1
S-03001;2006;3169;1;OTROS ART. ACABADOS EN METALES NCOP;6
S-03001;2006;6732;1;OTROS CAFES Y BARES;12
S-03001;2006;6779;1;OTROS SERV. ALIMENTACION - RESTAURACION;1
S-03001;2006;8499;1;OTROS SERVICIOS INDEPENDIENTES NCOP;1
S-03001;2006;6912;1;REPARACION AUTOMOVILES Y BICICLETAS;5
S-03001;2006;692;1;REPARACION DE MAQUINARIA INDUSTRIAL;3
S-03001;2006;6715;1;RESTAURANTES DE UN TENEDOR;3
S-03001;2006;4131;1;SACRIFICIO Y DESPIECE DE GANADO;2
S-03001;2006;922;1;SERVICIOS DE LIMPIEZA;3
S-03001;2006;842;1;SERVICIOS FINANCIEROS Y CONTABLES;2
S-03001;2006;844;1;SERVICIOS PUBLICIDAD, RELACIONES PUBLIC.;3
S-03001;2006;8495;1;SERVICIOS RECAD.,REPARTO Y MANIP. CORRES;1
S-03001;2006;3191;1;TALLERES DE MECANICA EN GENERAL;7
S-03001;2006;3163;1;TORNILLERIA Y ART. DERIVADOS ALAMBRE;2
S-03001;2006;313;1;TRATAMIENTO Y RECUBRIMIENTO DE METALES;8
S-03002;2006;756;1;ACTIV. AUXILIARES Y COMPLEMENTARIAS TTE.;1
S-03002;2006;8321;1;AGENCIAS DE SEGUROS Y CORREDURIAS;1
S-03002;2006;712;2;AGENTES Y CORREDORES DE SEGUROS;1
S-03002;2006;8541;1;ALQUILER AUTOMOVILES SIN CONDUCTOR;1
S-03002;2006;421;2;ARQUITECTOS TECNICOS Y APAREJADORES;1
S-03002;2006;6153;1;COM. MAY. APARATOS ELECTRODOMESTICOS;1
S-03002;2006;6162;1;COM.MAY. HIERRO Y ACERO;1
S-03002;2006;6178;1;COM.MAY. MAQUINAS Y MATERIAL OFICINA;2
S-03002;2006;621;1;COM.MAY.CHATARRA Y METALES DESECHO;1
S-03002;2006;6197;1;COM.MAY.INSTRUM.PRECISION Y MEDIDA;1
S-03002;2006;6179;1;COM.MAY.INTERINDUSTRIAL EXCEP. QUIMICA;1
S-03002;2006;6143;1;COM.MAY.PTOS.MANTENIMIENTO HOGAR;1
S-03002;2006;6151;1;COM.MAY.VEHICULOS Y SUS ACCESORIOS;2
S-03002;2006;6595;1;COM.MEN.ART.JOYERIA,RELOJERIA,BISUTERIA;1
S-03002;2006;6533;1;COM.MEN.ART.MENAJE,FERRETERIA,ADORNO;1
S-03002;2006;6441;1;COM.MEN.PAN,PASTELES,CONFITERIA,LACTEOS;3
S-03002;2006;6472;1;COM.MEN.PTOS.ALIMENTICIOS MENOS 120 M2;1
S-03002;2006;6473;1;COM.MEN-PTOS.ALIMENTICIOS 120 - 399 M2;1
S-03002;2006;6541;1;COM.MEN.VEHICULOS TERRESTRES;1
S-03002;2006;453;1;CONFECC. TODA CLASE PRENDAS VESTIR;2
S-03002;2006;3221;1;CONS. MAQUINAS PARA TRABAJAR METALES;1
S-03002;2006;3299;1;CONST. OTRAS MAQ. Y EQUIPOS NCOP;2
S-03002;2006;9331;1;ENSEù. CONDUCCION VEHICULOS;1
S-03002;2006;4822;1;FAB. ART. ACABADOS MATERIAS PLASTICAS;1
S-03002;2006;3141;1;FAB. ART. CARPINTERIA METALICA;1
S-03002;2006;2542;1;FAB. ESPECIALIDADES FARMACEUTICAS;4
S-03002;2006;4819;1;FAB. OTROS ART. CAUCHO NCOP;1
S-03002;2006;4959;1;FAB. OTROS ART. NCOP;1
S-03002;2006;4739;1;FAB. OTROS MANIPULADOS PAPEL Y CARTON;1
S-03002;2006;6521;1;FARMACIAS;1
S-03002;2006;312;1;FORJA,ESTAMPADO,EMBUTICION,TROQUELADO;1
S-03002;2006;936;1;INVESTIGACION CIENTIFICA Y TECNICA;1
S-03002;2006;3241;1;MAQUINAS IND. ALIMENT.,BEBIDAS Y TAB.;2
S-03002;2006;839;2;MASAJISTAS, DIETISTAS, Y AUX.ENFERMERIA;1
S-03002;2006;699;1;OTRAS REPARACIONES NCOP;1
S-03002;2006;3169;1;OTROS ART. ACABADOS EN METALES NCOP;3
S-03002;2006;6732;1;OTROS CAFES Y BARES;3
S-03002;2006;8499;1;OTROS SERVICIOS INDEPENDIENTES NCOP;3
S-03002;2006;4561;1;PELETERIA NATURAL;1
S-03002;2006;9721;1;SERV. PELUQUERIA SEùORAS Y CABALLEROS;2
S-03002;2006;834;1;SERV. PROPIEDAD INMOBILIARIA E INDUSTRIA;2
S-03002;2006;9212;1;SERV. RECOGIDA DE BASURAS Y DESECHOS;1
S-03002;2006;3163;1;TORNILLERIA Y ART. DERIVADOS ALAMBRE;1
S-03003;2006;731;2;ABOGADOS;1
S-03003;2006;841;2;ACUPUNTORES, NATUROPATAS Y OTROS;1
S-03003;2006;755;1;AGENCIAS DE VIAJES;1
S-03003;2006;712;2;AGENTES Y CORREDORES DE SEGUROS;3
S-03003;2006;474;1;ARTES GRAFICAS (IMPRESION GRAFICA);1
S-03003;2006;811;1;BANCA;1
S-03003;2006;812;1;CAJAS DE AHORRO;1
S-03003;2006;6153;1;COM. MAY. APARATOS ELECTRODOMESTICOS;1
S-03003;2006;6192;1;COM.MAY. INSTRUM. MEDICOS Y ORTOPEDICOS;1
S-03003;2006;6191;1;COM.MAY. JUGUETES Y ARTICULOS DEPORTE;1
S-03003;2006;6174;1;COM.MAY. MATERIALES CONSTRUCCION;1
S-03003;2006;6135;1;COM.MAY.CAMISERIA,LENCERIA,MERCERIA,...;1
S-03003;2006;6123;1;COM.MAY.FRUTAS Y VERDURAS;1
S-03003;2006;6179;1;COM.MAY.INTERINDUSTRIAL EXCEP. QUIMICA;1
S-03003;2006;6199;1;COM.MAY.OTROS PRODUCTOS NCOP;1
S-03003;2006;6532;1;COM.MEN.APARATOS DE USO DOMESTICO;1
