CODI_DIVISIO_TERRITORIAL;ANY;EPIGRAF;SECCIO;DESCRIPCIO_EPIGRAF;TOTAL
EN EL MUNICIPI;2003;5043;1;INSTALACIONES FRIO Y CALOR;83
EN EL MUNICIPI;2003;5044;1;INSTALACIONES PARARRAYOS;2
EN EL MUNICIPI;2003;5047;1;INSTALACIONES TELEFONICAS;29
EN EL MUNICIPI;2003;8191;1;INSTITUCIONES DE CREDITO;1
EN EL MUNICIPI;2003;742;2;INTENDENTES Y PROFESORES MERCANTILES;1
EN EL MUNICIPI;2003;631;1;INTERMEDIARIOS DEL COMERCIO;3
EN EL MUNICIPI;2003;936;1;INVESTIGACION CIENTIFICA Y TECNICA;1
EN EL MUNICIPI;2003;9812;1;JARDINES DE RECREO;5
EN EL MUNICIPI;2003;4911;1;JOYERIA;15
EN EL MUNICIPI;2003;9695;1;JUEGOS BILLAR, PING-PONG, BOLOS Y OTROS;57
EN EL MUNICIPI;2003;9693;1;JUEGOS DE BINGO;2
EN EL MUNICIPI;2003;493;1;LABORATORIOS FOTOGRAFICOS Y CINEMAT.;1
EN EL MUNICIPI;2003;2465;1;MANIPULADO DE VIDRIO;15
EN EL MUNICIPI;2003;9732;1;MAQUINAS AUTOMAT. FOTOGRAFIAS Y FOTOCOP.;2
EN EL MUNICIPI;2003;3241;1;MAQUINAS IND. ALIMENT.,BEBIDAS Y TAB.;10
EN EL MUNICIPI;2003;9694;1;MAQUINAS RECREATIVAS Y DE AZAR;7
EN EL MUNICIPI;2003;5033;1;MONTAJE ESTRUC. METALICAS TTE. Y OBRAS;3
EN EL MUNICIPI;2003;5048;1;MONTAJES METALICOS E INSTALAC. INDUSTR.;15
EN EL MUNICIPI;2003;5034;1;OBRAS SIN MAQUINAS Y SIN MAS 4 OBREROS;1
EN EL MUNICIPI;2003;4243;1;OBTENC. AGUARDIENTES COMPUESTOS;1
EN EL MUNICIPI;2003;9682;1;ORGANIZACION ESPECTACULOS DEPORTIVOS;2
EN EL MUNICIPI;2003;9683;1;ORGANIZ.ESPECT.DEPORT. FEDERAC. Y CLUBES;2
EN EL MUNICIPI;2003;4769;1;OTRAS EDICIONES NCOP;7
EN EL MUNICIPI;2003;823;1;OTRAS ENTIDADES ASEGURADORAS;1
EN EL MUNICIPI;2003;4399;1;OTRAS INDUSTRIAS TEXTILES NCOP;1
EN EL MUNICIPI;2003;9697;1;OTRAS MAQUINAS AUTOMATICAS;69
EN EL MUNICIPI;2003;699;1;OTRAS REPARACIONES NCOP;7
EN EL MUNICIPI;2003;9339;1;OTROS ACTIV. ENSEùANZA;40
EN EL MUNICIPI;2003;3169;1;OTROS ART. ACABADOS EN METALES NCOP;71
EN EL MUNICIPI;2003;6732;1;OTROS CAFES Y BARES;803
EN EL MUNICIPI;2003;7549;1;OTROS DEPOSITOS ESPECIALES NCOP;4
EN EL MUNICIPI;2003;6779;1;OTROS SERV. ALIMENTACION - RESTAURACION;31
EN EL MUNICIPI;2003;8329;1;OTROS SERV. AUXILIARES DE SEGUROS;9
EN EL MUNICIPI;2003;9429;1;OTROS SERV. SANITARIOS;31
EN EL MUNICIPI;2003;9669;1;OTROS SERVICIOS CULTURALES NCOP;8
EN EL MUNICIPI;2003;9219;1;OTROS SERVICIOS DE SANEAMIENTO N.C.O.P.;11
EN EL MUNICIPI;2003;8499;1;OTROS SERVICIOS INDEPENDIENTES NCOP;70
EN EL MUNICIPI;2003;999;1;OTROS SERVICIOS N.C.O.P.;2
EN EL MUNICIPI;2003;9799;1;OTROS SERVICIOS PERSONALES NCOP;9
EN EL MUNICIPI;2003;8439;1;OTROS SERVICIOS TECNICOS NCOP;25
EN EL MUNICIPI;2003;9813;1;PARQUES DE ATRACCIONES (TAMB. ACUATICOS);1
EN EL MUNICIPI;2003;4562;1;PELETERIA ARTIFICIAL;1
EN EL MUNICIPI;2003;4561;1;PELETERIA NATURAL;8
EN EL MUNICIPI;2003;5056;1;PINTURA Y REVESTIMIENTO CON PAPEL,TEJIDO;153
EN EL MUNICIPI;2003;5032;1;PREP. ESTRUC. CUBIERTAS EN OBRAS CIVILES;2
EN EL MUNICIPI;2003;4311;1;PREP. FIBRAS DE ALGODON;1
EN EL MUNICIPI;2003;5031;1;PREP. MONTAJE ESTRUCTURAS Y CUBIERTAS;20
EN EL MUNICIPI;2003;4281;1;PREP. Y ENVASADO DE AGUAS MINERALES;1
EN EL MUNICIPI;2003;2251;1;PROD. Y PRIM. TRANSFORMACION ALUMINIO;1
EN EL MUNICIPI;2003;1512;1;PRODUCCION ENERGIA TERMOELECTRICA;1
EN EL MUNICIPI;2003;9611;1;PRODUCCION PELICULAS CINEMATOGRAFICAS;3
EN EL MUNICIPI;2003;8332;1;PROMOCION INMOBILIARIA DE EDIFICACIONES;254
EN EL MUNICIPI;2003;8331;1;PROMOCION INMOBILIARIA DE TERRENOS;16
EN EL MUNICIPI;2003;6475;1;PTOS.ALIMENTICIOS Y BEB. MAQUINAS;20
EN EL MUNICIPI;2003;6911;1;REPARACION ART. ELECTRODOMESTICOS;52
EN EL MUNICIPI;2003;6912;1;REPARACION AUTOMOVILES Y BICICLETAS;228
EN EL MUNICIPI;2003;692;1;REPARACION DE MAQUINARIA INDUSTRIAL;3
EN EL MUNICIPI;2003;6919;1;REPARACION OTROS BIENES CONSUMO NCOP;65
EN EL MUNICIPI;2003;6714;1;RESTAURANTES DE DOS TENEDORES;25
EN EL MUNICIPI;2003;6713;1;RESTAURANTES DE TRES TENEDORES;1
EN EL MUNICIPI;2003;6715;1;RESTAURANTES DE UN TENEDOR;74
EN EL MUNICIPI;2003;5051;1;REVESTIMIENTOS EXTERIORES E INTERIORES;61
EN EL MUNICIPI;2003;4131;1;SACRIFICIO Y DESPIECE DE GANADO;4
EN EL MUNICIPI;2003;9691;1;SALAS DE BAILE Y DISCOTECAS;8
EN EL MUNICIPI;2003;9722;1;SALONES E INSTITUTOS DE BELLEZA;70
EN EL MUNICIPI;2003;9696;1;SALONES RECREATIVOS Y DE JUEGO;5
EN EL MUNICIPI;2003;9733;1;SERV. COPIAS DOCUMENTOS MAQ.FOTOCOPIA;31
EN EL MUNICIPI;2003;8494;1;SERV. CUSTODIA, SEGURIDAD Y PROTECCION;2
EN EL MUNICIPI;2003;8497;1;SERV. GESTION ADMINISTRATIVA;19
EN EL MUNICIPI;2003;9211;1;SERV. LIMPIEZA VIARIA Y JARDINES;4
EN EL MUNICIPI;2003;8492;1;SERV. MECANOGRAFICOS, TAQUIGRAFICOS, ETC;5
EN EL MUNICIPI;2003;9892;1;SERV. ORGANIZ. CONGRESOS,ASAMBLEAS, ...;6
EN EL MUNICIPI;2003;9721;1;SERV. PELUQUERIA SEùORAS Y CABALLEROS;285
EN EL MUNICIPI;2003;9791;1;SERV. POMPAS FUNEBRES;2
EN EL MUNICIPI;2003;834;1;SERV. PROPIEDAD INMOBILIARIA E INDUSTRIA;10
EN EL MUNICIPI;2003;9217;1;SERV. PROTECCION CONTRA INCENDIOS;2
EN EL MUNICIPI;2003;9212;1;SERV. RECOGIDA DE BASURAS Y DESECHOS;8
EN EL MUNICIPI;2003;8322;1;SERV. TASACION Y TARIFICACION SEGUROS;1
EN EL MUNICIPI;2003;8432;1;SERV. TEC. DE ARQUITECTURA;5
EN EL MUNICIPI;2003;8433;1;SERV. TEC. PROSPECCIONES Y GEOLOGIA;1
EN EL MUNICIPI;2003;8435;1;SERV. TECNICOS DE DELINEACION;4
EN EL MUNICIPI;2003;8434;1;SERV. TECNICOS DE TOPOGRAFIA;2
EN EL MUNICIPI;2003;8493;1;SERV. TRADUCCION Y SIMILARES;1
EN EL MUNICIPI;2003;9214;1;SERV.ALCANTARILLADO, EVACUACION AGUAS;2
EN EL MUNICIPI;2003;8496;1;SERV.COLOCACION Y SUMINISTRO DE PERSONAL;11
EN EL MUNICIPI;2003;911;1;SERVICIOS AGRICOLAS Y GANADEROS;3
EN EL MUNICIPI;2003;922;1;SERVICIOS DE LIMPIEZA;4
EN EL MUNICIPI;2003;9641;1;SERVICIOS DE RADIODIFUSION;1
EN EL MUNICIPI;2003;9642;1;SERVICIOS DE TELEVISION;1
EN EL MUNICIPI;2003;842;1;SERVICIOS FINANCIEROS Y CONTABLES;1
EN EL MUNICIPI;2003;9731;1;SERVICIOS FOTOGRAFICOS;42
EN EL MUNICIPI;2003;841;1;SERVICIOS JURIDICOS;1
EN EL MUNICIPI;2003;844;1;SERVICIOS PUBLICIDAD, RELACIONES PUBLIC.;12
EN EL MUNICIPI;2003;8495;1;SERVICIOS RECAD.,REPARTO Y MANIP. CORRES;22
EN EL MUNICIPI;2003;8431;1;SERVICIOS TECNICOS DE INGENIERIA;18
EN EL MUNICIPI;2003;5052;1;SOLADOS Y PAVIMENTOS;36
EN EL MUNICIPI;2003;5053;1;SOLADOS Y PAVIMENTOS DE MADERA;21
EN EL MUNICIPI;2003;3191;1;TALLERES DE MECANICA EN GENERAL;98
EN EL MUNICIPI;2003;3199;1;TALLERES MECANICOS NCOP;10
EN EL MUNICIPI;2003;9711;1;TINTE,LIMP. SECO, LAVADO Y PLANCHADO;38
EN EL MUNICIPI;2003;3163;1;TORNILLERIA Y ART. DERIVADOS ALAMBRE;15
EN EL MUNICIPI;2003;313;1;TRATAMIENTO Y RECUBRIMIENTO DE METALES;6
EN EL MUNICIPI;2003;722;1;TTE. MERCANCIAS POR CARRETERA;1
EN EL MUNICIPI;2003;7211;1;TTE. URBANO COLECTIVO;3
EN EL MUNICIPI;2003;5057;1;YESO, ESCAYOLA Y DECORACION;15
EN EL MUNICIPI;2003;9713;1;ZURCIDO Y REPARACION DE ROPAS;5
EN EL MUNICIPI;2003;436 ;1;;8
EN EL MUNICIPI;2003;887 ;2;;18
EN EL MUNICIPI;2003;873 ;2;;4
EN EL MUNICIPI;2003;881 ;2;;1
EN EL MUNICIPI;2003;399 ;1;;5
EN EL MUNICIPI;2003;391 ;1;;1
EN EL MUNICIPI;2003;826 ;2;;25
EN EL MUNICIPI;2003;821 ;2;;4
EN EL MUNICIPI;2003;744 ;2;;7
EN EL MUNICIPI;2003;732 ;2;;11
EN EL MUNICIPI;2003;665 ;1;;2
EN EL MUNICIPI;2003;475 ;1;;24
EN EL MUNICIPI;2003;944 ;1;;1
EN EL MUNICIPI;2003;712 ;2;;91
EN EL MUNICIPI;2003;433 ;1;;5
EN EL MUNICIPI;2003;049 ;3;;1
EN EL MUNICIPI;2003;039 ;3;;11
EN EL MUNICIPI;2003;441 ;1;;4
EN EL MUNICIPI;2003;899 ;2;;36
EN EL MUNICIPI;2003;013 ;3;;2
EN EL MUNICIPI;2003;016 ;3;;1
EN EL MUNICIPI;2003;032 ;3;;1
EN EL MUNICIPI;2003;884 ;2;;9
EN EL MUNICIPI;2003;353 ;1;;7
EN EL MUNICIPI;2003;834 ;2;;37
EN EL MUNICIPI;2003;346 ;1;;5
EN EL MUNICIPI;2003;315 ;1;;18
EN EL MUNICIPI;2003;771 ;2;;1
EN EL MUNICIPI;2003;763 ;2;;26
EN EL MUNICIPI;2003;761 ;2;;1
EN EL MUNICIPI;2003;675 ;1;;1
EN EL MUNICIPI;2003;845 ;1;;38
EN EL MUNICIPI;2003;834 ;1;;96
EN EL MUNICIPI;2003;821 ;1;;1
EN EL MUNICIPI;2003;472 ;1;;1
EN EL MUNICIPI;2003;756 ;1;;21
EN EL MUNICIPI;2003;922 ;1;;56
EN EL MUNICIPI;2003;322 ;2;;5
EN EL MUNICIPI;2003;321 ;2;;20
EN EL MUNICIPI;2003;227 ;2;;1
EN EL MUNICIPI;2003;015 ;3;;2
EN EL MUNICIPI;2003;777 ;2;;3
EN EL MUNICIPI;2003;773 ;2;;6
EN EL MUNICIPI;2003;765 ;2;;8
EN EL MUNICIPI;2003;743 ;2;;1
EN EL MUNICIPI;2003;733 ;2;;7
EN EL MUNICIPI;2003;724 ;2;;16
EN EL MUNICIPI;2003;844 ;1;;32
EN EL MUNICIPI;2003;508 ;1;;6
EN EL MUNICIPI;2003;631 ;1;;54
EN EL MUNICIPI;2003;722 ;1;;159
EN EL MUNICIPI;2003;936 ;1;;4
EN EL MUNICIPI;2003;431 ;2;;11
EN EL MUNICIPI;2003;421 ;2;;60
EN EL MUNICIPI;2003;465 ;1;;13
EN EL MUNICIPI;2003;299 ;2;;3
EN EL MUNICIPI;2003;111 ;2;;1
EN EL MUNICIPI;2003;131 ;2;;1
EN EL MUNICIPI;2003;999 ;1;;50
EN EL MUNICIPI;2003;853 ;1;;2
EN EL MUNICIPI;2003;048 ;3;;2
EN EL MUNICIPI;2003;031 ;3;;1
EN EL MUNICIPI;2003;361 ;1;;2
EN EL MUNICIPI;2003;363 ;1;;4
EN EL MUNICIPI;2003;354 ;1;;8
EN EL MUNICIPI;2003;836 ;2;;35
EN EL MUNICIPI;2003;824 ;2;;3
EN EL MUNICIPI;2003;762 ;2;;2
EN EL MUNICIPI;2003;747 ;2;;4
EN EL MUNICIPI;2003;683 ;1;;2
EN EL MUNICIPI;2003;684 ;1;;2
EN EL MUNICIPI;2003;454 ;1;;11
EN EL MUNICIPI;2003;623 ;1;;10
EN EL MUNICIPI;2003;399 ;2;;14
EN EL MUNICIPI;2003;372 ;1;;2
EN EL MUNICIPI;2003;311 ;2;;15
EN EL MUNICIPI;2003;222 ;2;;3
EN EL MUNICIPI;2003;022 ;2;;2
EN EL MUNICIPI;2003;024 ;2;;1
EN EL MUNICIPI;2003;861 ;2;;31
EN EL MUNICIPI;2003;841 ;2;;14
EN EL MUNICIPI;2003;853 ;2;;1
EN EL MUNICIPI;2003;832 ;2;;63
EN EL MUNICIPI;2003;811 ;2;;8
EN EL MUNICIPI;2003;776 ;2;;34
EN EL MUNICIPI;2003;772 ;2;;13
EN EL MUNICIPI;2003;464 ;1;;5
EN EL MUNICIPI;2003;837 ;2;;4
EN EL MUNICIPI;2003;330 ;1;;11
EN EL MUNICIPI;2003;831 ;2;;93
EN EL MUNICIPI;2003;751 ;2;;16
EN EL MUNICIPI;2003;741 ;2;;6
EN EL MUNICIPI;2003;244 ;1;;6
EN EL MUNICIPI;2003;728 ;2;;2
EN EL MUNICIPI;2003;645 ;1;;7
EN EL MUNICIPI;2003;507 ;1;;1
EN EL MUNICIPI;2003;622 ;1;;9
EN EL MUNICIPI;2003;951 ;1;;11
EN EL MUNICIPI;2003;943 ;1;;29
EN EL MUNICIPI;2003;453 ;1;;551
EN EL MUNICIPI;2003;641 ;1;;124
EN EL MUNICIPI;2003;521 ;2;;1
EN EL MUNICIPI;2003;859 ;1;;8
EN EL MUNICIPI;2003;412 ;2;;1
EN EL MUNICIPI;2003;352 ;1;;1
EN EL MUNICIPI;2003;775 ;2;;10
EN EL MUNICIPI;2003;774 ;2;;19
EN EL MUNICIPI;2003;731 ;2;;153
EN EL MUNICIPI;2003;313 ;1;;36
EN EL MUNICIPI;2003;162 ;1;;2
EN EL MUNICIPI;2003;224 ;1;;2
EN EL MUNICIPI;2003;722 ;2;;6
EN EL MUNICIPI;2003;682 ;1;;4
EN EL MUNICIPI;2003;846 ;1;;5
EN EL MUNICIPI;2003;657 ;1;;2
EN EL MUNICIPI;2003;841 ;1;;15
EN EL MUNICIPI;2003;952 ;1;;16
EN EL MUNICIPI;2003;599 ;2;;79
EN EL MUNICIPI;2003;612 ;2;;1
EN EL MUNICIPI;2003;342 ;1;;12
EN EL MUNICIPI;2003;224 ;2;;4
EN EL MUNICIPI;2003;213 ;2;;2
EN EL MUNICIPI;2003;974 ;1;;1
EN EL MUNICIPI;2003;839 ;2;;15
EN EL MUNICIPI;2003;389 ;1;;1
EN EL MUNICIPI;2003;799 ;2;;43
EN EL MUNICIPI;2003;764 ;2;;2
EN EL MUNICIPI;2003;467 ;1;;2
EN EL MUNICIPI;2003;221 ;1;;3
EN EL MUNICIPI;2003;842 ;1;;59
EN EL MUNICIPI;2003;726 ;2;;11
EN EL MUNICIPI;2003;692 ;1;;78
EN EL MUNICIPI;2003;755 ;1;;14
EN EL MUNICIPI;2003;911 ;1;;7
EN EL MUNICIPI;2003;411 ;2;;69
EN EL MUNICIPI;2003;341 ;1;;4
EN EL MUNICIPI;2003;852 ;1;;15
EN EL MUNICIPI;2003;019 ;3;;2
EN EL MUNICIPI;2003;882 ;2;;1
EN EL MUNICIPI;2003;851 ;2;;1
EN EL MUNICIPI;2003;838 ;2;;31
EN EL MUNICIPI;2003;416 ;1;;1
EN EL MUNICIPI;2003;362 ;1;;1
EN EL MUNICIPI;2003;245 ;1;;2
EN EL MUNICIPI;2003;153 ;1;;1
EN EL MUNICIPI;2003;723 ;2;;9
EN EL MUNICIPI;2003;676 ;1;;2
EN EL MUNICIPI;2003;656 ;1;;3
EN EL MUNICIPI;2003;699 ;1;;38
EN EL MUNICIPI;2003;621 ;1;;13
EN EL MUNICIPI;2003;945 ;1;;9
EN EL MUNICIPI;2003;681 ;1;;2
EN EL MUNICIPI;2003;721 ;2;;7
EN EL MUNICIPI;2003;699 ;2;;1
EN EL MUNICIPI;2003;511 ;2;;144
EN EL MUNICIPI;2003;499 ;2;;6
EN EL MUNICIPI;2003;432 ;2;;15
EN EL MUNICIPI;2003;474 ;1;;77
EN EL MUNICIPI;2003;463 ;1;;44
EN EL MUNICIPI;2003;312 ;1;;13
EN EL MUNICIPI;2003;199 ;2;;1
EN EL MUNICIPI;2003;013 ;2;;8
EN EL MUNICIPI;2003;043 ;3;;1
EN EL MUNICIPI;2003;871 ;2;;26
EN EL MUNICIPI;2003;975 ;1;;4
EN EL MUNICIPI;2003;382 ;1;;1
EN EL MUNICIPI;2003;835 ;2;;3
EN EL MUNICIPI;2003;344 ;1;;1
EN EL MUNICIPI;2003;833 ;2;;26
S-09057;2003;6613;1;COM.MEN.ALMACENES POPULARES;1
