CODI_DIVISIO_TERRITORIAL;ANY;EPIGRAF;SECCIO;DESCRIPCIO_EPIGRAF;TOTAL
S-02008;1993;411;2;ARQUITECTOS;1
S-02008;1993;474;1;ARTES GRAFICAS (IMPRESION GRAFICA);2
S-02008;1993;6175;1;COM.MAY. MAQUINARIA PARA MADERA Y METAL;1
S-02008;1993;6177;1;COM.MAY. MAQUINARIA TEXTIL;1
S-02008;1993;6174;1;COM.MAY. MATERIALES CONSTRUCCION;2
S-02008;1993;6532;1;COM.MEN.APARATOS DE USO DOMESTICO;1
S-02008;1993;6594;1;COM.MEN.LIBROS,PERIODICOS,REVISTAS.;1
S-02008;1993;6592;1;COM.MEN.MUEBLES Y MAQUINAS DE OFICINA;1
S-02008;1993;6441;1;COM.MEN.PAN,PASTELES,CONFITERIA,LACTEOS;1
S-02008;1993;6471;1;COM.MEN.PTOS.ALIMENTICIOS Y BEBIDAS;1
S-02008;1993;6461;1;COM.MEN.TABACOS EN EXPENDIDURIA;1
S-02008;1993;453;1;CONFECC. TODA CLASE PRENDAS VESTIR;3
S-02008;1993;3294;1;CONST. MAQ. MANIPULACION DE FLUIDOS;1
S-02008;1993;3299;1;CONST. OTRAS MAQ. Y EQUIPOS NCOP;2
S-02008;1993;9312;1;ENSEÑANZA EDUCACION GENERAL BASICA;1
S-02008;1993;9314;1;ENSEÑANZA REGLADA (PREESC,EGB,BUP,FP,COU;1
S-02008;1993;845;1;EXPLOTACION ELECTRONICA POR TERCEROS;1
S-02008;1993;4819;1;FAB. OTROS ART. CAUCHO NCOP;1
S-02008;1993;4354;1;FAB. PRENDAS EXTERIORES DE PUNTO;1
S-02008;1993;6521;1;FARMACIAS;1
S-02008;1993;9311;1;GUARDERIA Y ENSE%ANZA INFANTIL,EXCLUSIV.;2
S-02008;1993;724;2;INTERMEDIARIOS PROMOCION EDIFICACIONES;2
S-02008;1993;832;2;MEDICOS ESPECIALISTAS;1
S-02008;1993;831;2;MEDICOS MEDICINA GENERAL;1
S-02008;1993;6732;1;OTROS CAFES Y BARES;1
S-02008;1993;799;2;OTROS PROF. ACTIV. FINANC. JURID. SEGUR.;1
S-02008;1993;6912;1;REPARACION AUTOMOVILES Y BICICLETAS;1
S-02008;1993;8497;1;SERV. GESTION ADMINISTRATIVA;1
S-02008;1993;3191;1;TALLERES DE MECANICA EN GENERAL;3
S-02008;1993;3163;1;TORNILLERIA Y ART. DERIVADOS ALAMBRE;1
S-02009;1993;5013;1;ALBAÑILERIA Y PEQ. TRABAJOS CONSTRUCCION;1
S-02009;1993;836;2;AYUD. TECN. SANITARIOS Y FISIOTERAPEUTAS;1
S-02009;1993;812;1;CAJAS DE AHORRO;1
S-02009;1993;6532;1;COM.MEN.APARATOS DE USO DOMESTICO;1
S-02009;1993;6516;1;COM.MEN.CALZADO Y COMPLEMENTOS PIEL;1
S-02009;1993;6424;1;COM.MEN.CARNICERIAS;1
S-02009;1993;641;1;COM.MEN.FRUTAS,VERDURAS;2
S-02009;1993;6441;1;COM.MEN.PAN,PASTELES,CONFITERIA,LACTEOS;2
S-02009;1993;6524;1;COM.MEN.PLANTAS Y HIERBAS,HERBORARIOS;1
S-02009;1993;6512;1;COM.MEN.PRENDAS DE VESTIR Y TOCADO;2
S-02009;1993;6471;1;COM.MEN.PTOS.ALIMENTICIOS Y BEBIDAS;1
S-02009;1993;6522;1;COM.MEN.PTOS.DROGUERIA,PERFUMERIA;2
S-02009;1993;6541;1;COM.MEN.VEHICULOS TERRESTRES;1
S-02009;1993;463;1;FAB. SERIE PIEZAS DE CARPINTERIA;1
S-02009;1993;832;2;MEDICOS ESPECIALISTAS;1
S-02009;1993;838;2;OPTICOS-OPTOMETRISTAS Y PODOLOGOS;1
S-02009;1993;6732;1;OTROS CAFES Y BARES;1
S-02009;1993;692;1;REPARACION DE MAQUINARIA INDUSTRIAL;1
S-02009;1993;9721;1;SERV. PELUQUERIA SEÑORAS Y CABALLEROS;1
S-02009;1993;313;1;TRATAMIENTO Y RECUBRIMIENTO DE METALES;1
S-02009;1993;722;1;TTE. MERCANCIAS POR CARRETERA;1
S-02010;1993;8562;1;ALQUILER DE PELICULAS DE VIDEO;1
S-02010;1993;474;1;ARTES GRAFICAS (IMPRESION GRAFICA);1
S-02010;1993;5055;1;CARPINT.,CERRAJ.,PINT. Y YESOS Y TERMIN.;1
S-02010;1993;6174;1;COM.MAY. MATERIALES CONSTRUCCION;1
S-02010;1993;6532;1;COM.MEN.APARATOS DE USO DOMESTICO;1
S-02010;1993;6533;1;COM.MEN.ART.MENAJE,FERRETERIA,ADORNO;1
S-02010;1993;6424;1;COM.MEN.CARNICERIAS;1
S-02010;1993;6522;1;COM.MEN.PTOS.DROGUERIA,PERFUMERIA;1
S-02010;1993;6511;1;COM.MEN.PTOS.TEXTILES PARA EL HOGAR;1
S-02010;1993;453;1;CONFECC. TODA CLASE PRENDAS VESTIR;2
S-02010;1993;3252;1;CONST. MAQUINAS IND. MINERALES NO METAL;1
S-02010;1993;3299;1;CONST. OTRAS MAQ. Y EQUIPOS NCOP;1
S-02010;1993;463;1;FAB. SERIE PIEZAS DE CARPINTERIA;2
S-02010;1993;2474;1;FAB. VAJILLAS Y ARTICULOS PARA EL HOGAR;1
S-02010;1993;5041;1;INSTALACIONES ELECTRICAS EN GENERAL;1
S-02010;1993;6732;1;OTROS CAFES Y BARES;3
S-02010;1993;6912;1;REPARACION AUTOMOVILES Y BICICLETAS;1
S-02010;1993;5051;1;REVESTIMIENTOS EXTERIORES E INTERIORES;1
S-02010;1993;3191;1;TALLERES DE MECANICA EN GENERAL;1
S-02010;1993;722;1;TTE. MERCANCIAS POR CARRETERA;1
S-02011;1993;8562;1;ALQUILER DE PELICULAS DE VIDEO;1
S-02011;1993;6151;1;COM.MAY.VEHICULOS Y SUS ACCESORIOS;1
S-02011;1993;6533;1;COM.MEN.ART.MENAJE,FERRETERIA,ADORNO;1
S-02011;1993;6596;1;COM.MEN.JUGUETES,ART.DEPORTE,ARMAS...;2
S-02011;1993;6594;1;COM.MEN.LIBROS,PERIODICOS,REVISTAS.;2
S-02011;1993;6534;1;COM.MEN.MATERIALES DE CONSTRUCCION;2
S-02011;1993;6531;1;COM.MEN.MUEBLES (EXCEPTO OFICINA);1
S-02011;1993;6592;1;COM.MEN.MUEBLES Y MAQUINAS DE OFICINA;1
S-02011;1993;6441;1;COM.MEN.PAN,PASTELES,CONFITERIA,LACTEOS;1
S-02011;1993;6512;1;COM.MEN.PRENDAS DE VESTIR Y TOCADO;3
S-02011;1993;6472;1;COM.MEN.PTOS.ALIMENTICIOS MENOS 120 M2;1
S-02011;1993;6471;1;COM.MEN.PTOS.ALIMENTICIOS Y BEBIDAS;1
S-02011;1993;6522;1;COM.MEN.PTOS.DROGUERIA,PERFUMERIA;1
S-02011;1993;454;1;CONFECC. MEDIDA PRENDAS VESTIR;1
S-02011;1993;943;1;CONSULTAS CLINICAS ESTOMAT. Y ODONTOLOG.;1
S-02011;1993;6442;1;DESPACHOS PAN, PAN ESPECIAL, Y BOLLERIA;1
S-02011;1993;463;1;FAB. SERIE PIEZAS DE CARPINTERIA;1
S-02011;1993;4421;1;FAB.ART. MARROQUINERIA Y VIAJE;1
S-02011;1993;722;2;GESTORES ADMINISTRATIVOS;1
S-02011;1993;7512;1;GUARDIA Y CUSTODIA VEHICULOS  PARKING ;1
S-02011;1993;5060;1;INSTALACION DE ANDAMIOS, CIMBRAS, ETC.;1
S-02011;1993;5042;1;INSTALACIONES FONTANERIA;1
S-02011;1993;699;1;OTRAS REPARACIONES NCOP;1
S-02011;1993;6732;1;OTROS CAFES Y BARES;5
S-02011;1993;899;2;OTROS PROF. RELACIONADOS CON SERVICIOS;1
S-02011;1993;6911;1;REPARACION ART. ELECTRODOMESTICOS;1
S-02011;1993;6912;1;REPARACION AUTOMOVILES Y BICICLETAS;3
S-02011;1993;6919;1;REPARACION OTROS BIENES CONSUMO NCOP;1
S-02011;1993;842;1;SERVICIOS FINANCIEROS Y CONTABLES;1
S-02011;1993;3191;1;TALLERES DE MECANICA EN GENERAL;1
S-02011;1993;722;1;TTE. MERCANCIAS POR CARRETERA;1
S-02012;1993;5013;1;ALBAÑILERIA Y PEQ. TRABAJOS CONSTRUCCION;1
S-02012;1993;474;1;ARTES GRAFICAS (IMPRESION GRAFICA);1
S-02012;1993;6142;1;COM.MAY.PTOS.PERFUMERIA,DROGUERIA;1
S-02012;1993;6441;1;COM.MEN.PAN,PASTELES,CONFITERIA,LACTEOS;2
S-02012;1993;453;1;CONFECC. TODA CLASE PRENDAS VESTIR;1
S-02012;1993;3243;1;CONST.MAQ.IND._DEL CAUCHO Y PLASTICOS;1
S-02012;1993;3922;1;FAB. APARATOS PROTESIS Y ORTOPEDIA;2
S-02012;1993;4822;1;FAB. ART. ACABADOS MATERIAS PLASTICAS;1
S-02012;1993;3141;1;FAB. ART. CARPINTERIA METALICA;1
S-02012;1993;4681;1;FAB. MOBILIARIO DE MADERA PARA EL HOGAR;2
S-02012;1993;4959;1;FAB. OTROS ART. NCOP;1
S-02012;1993;4192;1;INDUST. BOLLERIA Y PASTELERIA;1
S-02012;1993;3169;1;OTROS ART. ACABADOS EN METALES NCOP;1
S-02012;1993;6732;1;OTROS CAFES Y BARES;3
S-02012;1993;799;2;OTROS PROF. ACTIV. FINANC. JURID. SEGUR.;1
S-02012;1993;6911;1;REPARACION ART. ELECTRODOMESTICOS;1
S-02012;1993;6912;1;REPARACION AUTOMOVILES Y BICICLETAS;1
S-02012;1993;692;1;REPARACION DE MAQUINARIA INDUSTRIAL;1
S-02012;1993;6715;1;RESTAURANTES DE UN TENEDOR;1
S-02012;1993;9721;1;SERV. PELUQUERIA SEÑORAS Y CABALLEROS;1
S-02012;1993;3199;1;TALLERES MECANICOS NCOP;1
S-02012;1993;722;1;TTE. MERCANCIAS POR CARRETERA;1
S-02013;1993;731;2;ABOGADOS;1
S-02013;1993;8612;1;ALQUILER LOCALES INDUSTRIALES;1
S-02013;1993;675;1;CAFES-BARES EN QUIOSCOS,CAJONES,BARRACAS;1
S-02013;1993;812;1;CAJAS DE AHORRO;1
S-02013;1993;6174;1;COM.MAY. MATERIALES CONSTRUCCION;1
S-02013;1993;6129;1;COM.MAY. OTRO PTOS. ALIMENTICIOS NCOP;1
S-02013;1993;6142;1;COM.MAY.PTOS.PERFUMERIA,DROGUERIA;1
S-02013;1993;6539;1;COM.MEN.ART.HOGAR NCOP;1
S-02013;1993;6533;1;COM.MEN.ART.MENAJE,FERRETERIA,ADORNO;1
S-02013;1993;6516;1;COM.MEN.CALZADO Y COMPLEMENTOS PIEL;1
S-02013;1993;6424;1;COM.MEN.CARNICERIAS;4
S-02013;1993;6422;1;COM.MEN.CARNICERIAS-CHARCUTERIAS;1
S-02013;1993;641;1;COM.MEN.FRUTAS,VERDURAS;1
S-02013;1993;6425;1;COM.MEN.HUEVOS,AVES,GRANJA Y CAZA;2
S-02013;1993;6594;1;COM.MEN.LIBROS,PERIODICOS,REVISTAS.;1
S-02013;1993;6534;1;COM.MEN.MATERIALES DE CONSTRUCCION;1
S-02013;1993;6514;1;COM.MEN.MERCERIA Y PAQUETERIA;2
S-02013;1993;6531;1;COM.MEN.MUEBLES (EXCEPTO OFICINA);1
S-02013;1993;6441;1;COM.MEN.PAN,PASTELES,CONFITERIA,LACTEOS;1
S-02013;1993;6431;1;COM.MEN.PESCADOS;1
S-02013;1993;6512;1;COM.MEN.PRENDAS DE VESTIR Y TOCADO;1
S-02013;1993;6472;1;COM.MEN.PTOS.ALIMENTICIOS MENOS 120 M2;1
S-02013;1993;6471;1;COM.MEN.PTOS.ALIMENTICIOS Y BEBIDAS;3
S-02013;1993;6473;1;COM.MEN.PTOS.ALIMENTICIOS 120 - 399 M2;1
S-02013;1993;6522;1;COM.MEN.PTOS.DROGUERIA,PERFUMERIA;1
S-02013;1993;6511;1;COM.MEN.PTOS.TEXTILES PARA EL HOGAR;2
S-02013;1993;6597;1;COM.MEN.SEMILLAS,ABONOS,FLORES,PLANTAS;1
S-02013;1993;6541;1;COM.MEN.VEHICULOS TERRESTRES;1
S-02013;1993;453;1;CONFECC. TODA CLASE PRENDAS VESTIR;3
S-02013;1993;871;2;EXPENDEDORES OFICIALES LOTERIAS;1
S-02013;1993;3141;1;FAB. ART. CARPINTERIA METALICA;2
S-02013;1993;4681;1;FAB. MOBILIARIO DE MADERA PARA EL HOGAR;1
S-02013;1993;463;1;FAB. SERIE PIEZAS DE CARPINTERIA;1
S-02013;1993;354;1;FAB.COMPONENTES ELECTRONICOS Y CIRCUITOS;1
S-02013;1993;3223;1;FAB.UTILES PARA MAQUINAS HERRAMIENTAS;1
S-02013;1993;6521;1;FARMACIAS;1
S-02013;1993;9311;1;GUARDERIA Y ENSE%ANZA INFANTIL,EXCLUSIV.;1
S-02013;1993;4911;1;JOYERIA;1
S-02013;1993;4651;1;OBJETOS MADERA DE USO DOMESTICO;1
S-02013;1993;6732;1;OTROS CAFES Y BARES;5
S-02013;1993;6912;1;REPARACION AUTOMOVILES Y BICICLETAS;1
S-02013;1993;9721;1;SERV. PELUQUERIA SEÑORAS Y CABALLEROS;1
S-02013;1993;3163;1;TORNILLERIA Y ART. DERIVADOS ALAMBRE;1
S-02014;1993;812;1;CAJAS DE AHORRO;1
S-02014;1993;6593;1;COM.MEN.APARATOS MEDICOS, ORTOPEDICOS;1
S-02014;1993;6595;1;COM.MEN.ART.JOYERIA,RELOJERIA,BISUTERIA;1
S-02014;1993;6424;1;COM.MEN.CARNICERIAS;1
S-02014;1993;6422;1;COM.MEN.CARNICERIAS-CHARCUTERIAS;1
S-02014;1993;6596;1;COM.MEN.JUGUETES,ART.DEPORTE,ARMAS...;1
S-02014;1993;6594;1;COM.MEN.LIBROS,PERIODICOS,REVISTAS.;1
S-02014;1993;6592;1;COM.MEN.MUEBLES Y MAQUINAS DE OFICINA;1
S-02014;1993;6441;1;COM.MEN.PAN,PASTELES,CONFITERIA,LACTEOS;3
S-02014;1993;6471;1;COM.MEN.PTOS.ALIMENTICIOS Y BEBIDAS;2
S-02014;1993;6522;1;COM.MEN.PTOS.DROGUERIA,PERFUMERIA;1
S-02014;1993;6461;1;COM.MEN.TABACOS EN EXPENDIDURIA;1
S-02014;1993;4239;1;ELAB. OTROS PTOS. ALIMENTICIOS NCOP;1
S-02014;1993;873;2;EXPENDEDORES NO OFICIALES APUESTAS;1
S-02014;1993;871;2;EXPENDEDORES OFICIALES LOTERIAS;1
S-02014;1993;6521;1;FARMACIAS;1
S-02014;1993;4192;1;INDUST. BOLLERIA Y PASTELERIA;1
S-02014;1993;6732;1;OTROS CAFES Y BARES;4
S-02014;1993;6919;1;REPARACION OTROS BIENES CONSUMO NCOP;1
S-02014;1993;9733;1;SERV. COPIAS DOCUMENTOS MAQ.FOTOCOPIA;1
S-02014;1993;9721;1;SERV. PELUQUERIA SEÑORAS Y CABALLEROS;2
S-02014;1993;9731;1;SERVICIOS FOTOGRAFICOS;1
S-02015;1993;8562;1;ALQUILER DE PELICULAS DE VIDEO;1
S-02015;1993;5055;1;CARPINT.,CERRAJ.,PINT. Y YESOS Y TERMIN.;1
S-02015;1993;6152;1;COM.MAY. DE MUEBLES;1
S-02015;1993;6143;1;COM.MAY.PTOS.MANTENIMIENTO HOGAR;1
S-02015;1993;6142;1;COM.MAY.PTOS.PERFUMERIA,DROGUERIA;1
S-02015;1993;6594;1;COM.MEN.LIBROS,PERIODICOS,REVISTAS.;1
S-02015;1993;6514;1;COM.MEN.MERCERIA Y PAQUETERIA;1
S-02015;1993;6441;1;COM.MEN.PAN,PASTELES,CONFITERIA,LACTEOS;1
S-02015;1993;6471;1;COM.MEN.PTOS.ALIMENTICIOS Y BEBIDAS;2
S-02015;1993;6523;1;COM.MEN.PTOS.PERFUMERIA Y COSMETICA;1
S-02015;1993;4551;1;CONFECC. ART. TEXTILES HOGAR/TAPICERIA;1
S-02015;1993;3299;1;CONST. OTRAS MAQ. Y EQUIPOS NCOP;1
S-02015;1993;9331;1;ENSEÑ. CONDUCCION VEHICULOS;1
S-02015;1993;3141;1;FAB. ART. CARPINTERIA METALICA;1
S-02015;1993;4681;1;FAB. MOBILIARIO DE MADERA PARA EL HOGAR;1
S-02015;1993;6521;1;FARMACIAS;1
S-02015;1993;4192;1;INDUST. BOLLERIA Y PASTELERIA;1
S-02015;1993;4191;1;INDUSTRIA DEL PAN Y BOLLERIA;1
S-02015;1993;6732;1;OTROS CAFES Y BARES;4
S-02015;1993;6912;1;REPARACION AUTOMOVILES Y BICICLETAS;1
S-02015;1993;5051;1;REVESTIMIENTOS EXTERIORES E INTERIORES;1
S-02015;1993;9721;1;SERV. PELUQUERIA SEÑORAS Y CABALLEROS;2
S-02015;1993;5053;1;SOLADOS Y PAVIMENTOS DE MADERA;1
S-02015;1993;722;1;TTE. MERCANCIAS POR CARRETERA;1
S-03001;1993;731;2;ABOGADOS;1
S-03001;1993;436;1;ACABADO DE TEXTILES;1
S-03001;1993;7544;1;ALMACENES FRIGORIFICOS;1
S-03001;1993;8612;1;ALQUILER LOCALES INDUSTRIALES;1
S-03001;1993;852;1;ALQUILER MAQUINARIA Y EQUIP. CONSTRUCC.;1
S-03001;1993;474;1;ARTES GRAFICAS (IMPRESION GRAFICA);2
S-03001;1993;675;1;CAFES-BARES EN QUIOSCOS,CAJONES,BARRACAS;1
S-03001;1993;6124;1;COM.MAY. CARNES,HUEVOS,AVES Y CAZA;2
S-03001;1993;6162;1;COM.MAY. HIERRO Y ACERO;1
S-03001;1993;6175;1;COM.MAY. MAQUINARIA PARA MADERA Y METAL;2
S-03001;1993;6174;1;COM.MAY. MATERIALES CONSTRUCCION;2
S-03001;1993;6129;1;COM.MAY. OTRO PTOS. ALIMENTICIOS NCOP;1
S-03001;1993;6165;1;COM.MAY. PETROLEO Y LUBRICANTES;2
S-03001;1993;6195;1;COM.MAY.ART.PAPELERIA Y ESCRITORIO;1
S-03001;1993;6126;1;COM.MAY.BEBIDAS Y TABACO;1
S-03001;1993;6135;1;COM.MAY.CAMISERIA,LENCERIA,MERCERIA,...;1
S-03001;1993;6123;1;COM.MAY.FRUTAS Y VERDURAS;3
S-03001;1993;622;1;COM.MAY.OTROS PTOS. RECUPERACION;1
S-03001;1993;6194;1;COM.MAY.PTOS. DE PAPEL Y CARTON;1
S-03001;1993;6166;1;COM.MAY.PTOS. QUIMICOS INDUSTRIALES;2
S-03001;1993;6141;1;COM.MAY.PTOS.FARMACEUTICOS Y MEDICAMENTO;1
S-03001;1993;6142;1;COM.MAY.PTOS.PERFUMERIA,DROGUERIA;4
S-03001;1993;6151;1;COM.MAY.VEHICULOS Y SUS ACCESORIOS;1
S-03001;1993;6545;1;COM.MEN.DE TODA CLASE DE MAQUINARIA;1
S-03001;1993;6594;1;COM.MEN.LIBROS,PERIODICOS,REVISTAS.;1
S-03001;1993;6599;1;COM.MEN.OTROS PTOS. NCOP;1
S-03001;1993;6441;1;COM.MEN.PAN,PASTELES,CONFITERIA,LACTEOS;2
S-03001;1993;6472;1;COM.MEN.PTOS.ALIMENTICIOS MENOS 120 M2;1
S-03001;1993;6471;1;COM.MEN.PTOS.ALIMENTICIOS Y BEBIDAS;2
S-03001;1993;6465;1;COM.MEN.TABACO MAQUINAS AUTOMATICAS;1
S-03001;1993;6541;1;COM.MEN.VEHICULOS TERRESTRES;2
S-03001;1993;4559;1;CONFECC. OTROS ART. TEXTILES NCOP;1
S-03001;1993;453;1;CONFECC. TODA CLASE PRENDAS VESTIR;1
S-03001;1993;3252;1;CONST. MAQUINAS IND. MINERALES NO METAL;1
S-03001;1993;3299;1;CONST. OTRAS MAQ. Y EQUIPOS NCOP;2
S-03001;1993;3251;1;CONST.MAQ. MINERIA Y CONSTRUCCION;1
S-03001;1993;441;1;CURTICION Y ACABADO DE CUEROS Y PIELES;1
S-03001;1993;4239;1;ELAB. OTROS PTOS. ALIMENTICIOS NCOP;1
S-03001;1993;4822;1;FAB. ART. ACABADOS MATERIAS PLASTICAS;3
S-03001;1993;3141;1;FAB. ART. CARPINTERIA METALICA;4
S-03001;1993;2471;1;FAB. ARTICULOS REFRACTARIOS;1
S-03001;1993;2537;1;FAB. COLAS Y GELATINAS;2
S-03001;1993;245;1;FAB. DE ABRASIVOS;1
S-03001;1993;4392;1;FAB. FIELTROS, TULES, ENCAJES, ETC.;1
S-03001;1993;4351;1;FAB. GENEROS DE PUNTO EN PIEZA;1
S-03001;1993;3161;1;FAB. HERRAMIENTAS MANUALES;2
S-03001;1993;492;1;FAB. INSTRUMENTOS DE MUSICA;1
S-03001;1993;4681;1;FAB. MOBILIARIO DE MADERA PARA EL HOGAR;2
S-03001;1993;4819;1;FAB. OTROS ART. CAUCHO NCOP;1
S-03001;1993;4959;1;FAB. OTROS ART. NCOP;2
S-03001;1993;4732;1;FAB. OTROS ART. Y ENVASES PAPEL Y CARTON;1
S-03001;1993;2539;1;FAB. OTROS PTOS. QUIMICOS USO INDUSTRIAL;1
S-03001;1993;2533;1;FAB. PINTURAS, BARNICES Y LACAS;1
S-03001;1993;4354;1;FAB. PRENDAS EXTERIORES DE PUNTO;1
S-03001;1993;2514;1;FAB. PRIMERA MATERIAS PLASTICAS;1
S-03001;1993;3167;1;FAB. RECIPIENTES Y ENVASES METALICOS;1
S-03001;1993;463;1;FAB. SERIE PIEZAS DE CARPINTERIA;2
S-03001;1993;3261;1;FAB.ENGRANAJES,CADENAS DE TRANSMISION;2
S-03001;1993;342;1;FAB.MATERIAL ELECTRICO DE USO Y EQUIP.;1
S-03001;1993;4132;1;FAB.PTOS.CARNICOS DE TODAS CLASES;4
S-03001;1993;312;1;FORJA,ESTAMPADO,EMBUTICION,TROQUELADO;1
S-03001;1993;3112;1;FUNDICION PIEZAS METALES NO FERREOS;1
S-03001;1993;7512;1;GUARDIA Y CUSTODIA VEHICULOS  PARKING ;1
S-03001;1993;433;1;INDUSTRIA DE LA SEDA NATURAL;1
S-03001;1993;4191;1;INDUSTRIA DEL PAN Y BOLLERIA;3
S-03001;1993;5041;1;INSTALACIONES ELECTRICAS EN GENERAL;2
S-03001;1993;3241;1;MAQUINAS IND. ALIMENT.,BEBIDAS Y TAB.;2
S-03001;1993;831;2;MEDICOS MEDICINA GENERAL;1
S-03001;1993;4769;1;OTRAS EDICIONES NCOP;1
S-03001;1993;699;1;OTRAS REPARACIONES NCOP;1
S-03001;1993;3169;1;OTROS ART. ACABADOS EN METALES NCOP;3
S-03001;1993;6732;1;OTROS CAFES Y BARES;6
S-03001;1993;999;1;OTROS SERVICIOS N.C.O.P.;1
S-03001;1993;2259;1;PROD. Y PRIM. TRANSF. OTROS METALES;1
S-03001;1993;6912;1;REPARACION AUTOMOVILES Y BICICLETAS;5
S-03001;1993;692;1;REPARACION DE MAQUINARIA INDUSTRIAL;1
S-03001;1993;6919;1;REPARACION OTROS BIENES CONSUMO NCOP;1
S-03001;1993;6715;1;RESTAURANTES DE UN TENEDOR;4
S-03001;1993;4131;1;SACRIFICIO Y DESPIECE DE GANADO;2
S-03001;1993;842;1;SERVICIOS FINANCIEROS Y CONTABLES;1
S-03001;1993;3191;1;TALLERES DE MECANICA EN GENERAL;6
S-03001;1993;9711;1;TINTE,LIMP. SECO, LAVADO Y PLANCHADO;1
S-03001;1993;3163;1;TORNILLERIA Y ART. DERIVADOS ALAMBRE;3
S-03001;1993;313;1;TRATAMIENTO Y RECUBRIMIENTO DE METALES;4
S-03002;1993;756;1;ACTIV. AUXILIARES Y COMPLEMENTARIAS TTE.;3
S-03002;1993;854;1;ALQUILER AUTOMOVILES SIN CONDUCTOR;1
S-03002;1993;8612;1;ALQUILER LOCALES INDUSTRIALES;1
S-03002;1993;474;1;ARTES GRAFICAS (IMPRESION GRAFICA);2
S-03002;1993;6162;1;COM.MAY. HIERRO Y ACERO;1
S-03002;1993;6191;1;COM.MAY. JUGUETES Y ARTICULOS DEPORTE;1
S-03002;1993;6178;1;COM.MAY. MAQUINAS Y MATERIAL OFICINA;1
S-03002;1993;6195;1;COM.MAY.ART.PAPELERIA Y ESCRITORIO;1
S-03002;1993;6143;1;COM.MAY.PTOS.MANTENIMIENTO HOGAR;1
S-03002;1993;6151;1;COM.MAY.VEHICULOS Y SUS ACCESORIOS;1
S-03002;1993;6532;1;COM.MEN.APARATOS DE USO DOMESTICO;1
S-03002;1993;6593;1;COM.MEN.APARATOS MEDICOS, ORTOPEDICOS;1
S-03002;1993;6595;1;COM.MEN.ART.JOYERIA,RELOJERIA,BISUTERIA;1
S-03002;1993;6512;1;COM.MEN.PRENDAS DE VESTIR Y TOCADO;1
S-03002;1993;6472;1;COM.MEN.PTOS.ALIMENTICIOS MENOS 120 M2;2
S-03002;1993;6471;1;COM.MEN.PTOS.ALIMENTICIOS Y BEBIDAS;1
S-03002;1993;6535;1;COM.MEN.PUERTAS,VENTANAS Y PERSIANAS;1
S-03002;1993;6541;1;COM.MEN.VEHICULOS TERRESTRES;1
S-03002;1993;4559;1;CONFECC. OTROS ART. TEXTILES NCOP;1
S-03002;1993;453;1;CONFECC. TODA CLASE PRENDAS VESTIR;1
S-03002;1993;3221;1;CONS. MAQUINAS PARA TRABAJAR METALES;1
S-03002;1993;4239;1;ELAB. OTROS PTOS. ALIMENTICIOS NCOP;1
S-03002;1993;9331;1;ENSEÑ. CONDUCCION VEHICULOS;1
S-03002;1993;3141;1;FAB. ART. CARPINTERIA METALICA;1
S-03002;1993;4731;1;FAB. CARTON ONDULADO Y SUS ARTICULOS;1
S-03002;1993;2534;1;FAB. DE TINTAS DE IMPRENTA;1
S-03002;1993;2542;1;FAB. ESPECIALIDADES FARMACEUTICAS;3
S-03002;1993;4681;1;FAB. MOBILIARIO DE MADERA PARA EL HOGAR;1
S-03002;1993;4819;1;FAB. OTROS ART. CAUCHO NCOP;1
S-03002;1993;4959;1;FAB. OTROS ART. NCOP;1
S-03002;1993;6521;1;FARMACIAS;1
S-03002;1993;4911;1;JOYERIA;1
S-03002;1993;831;2;MEDICOS MEDICINA GENERAL;1
S-03002;1993;3169;1;OTROS ART. ACABADOS EN METALES NCOP;1
S-03002;1993;6732;1;OTROS CAFES Y BARES;6
S-03002;1993;6911;1;REPARACION ART. ELECTRODOMESTICOS;1
S-03002;1993;6912;1;REPARACION AUTOMOVILES Y BICICLETAS;1
S-03002;1993;692;1;REPARACION DE MAQUINARIA INDUSTRIAL;1
S-03002;1993;6715;1;RESTAURANTES DE UN TENEDOR;1
S-03002;1993;8492;1;SERV. MECANOGRAFICOS, TAQUIGRAFICOS, ETC;1
S-03002;1993;9731;1;SERVICIOS FOTOGRAFICOS;1
S-03002;1993;3191;1;TALLERES DE MECANICA EN GENERAL;1
S-03002;1993;3163;1;TORNILLERIA Y ART. DERIVADOS ALAMBRE;1
S-03002;1993;722;1;TTE. MERCANCIAS POR CARRETERA;2
S-03003;1993;713;2;AGENTES DE SEGUROS AFECTOS;1
S-03003;1993;8562;1;ALQUILER DE PELICULAS DE VIDEO;1
S-03003;1993;474;1;ARTES GRAFICAS (IMPRESION GRAFICA);2
S-03003;1993;836;2;AYUD. TECN. SANITARIOS Y FISIOTERAPEUTAS;1
S-03003;1993;811;1;BANCA;1
S-03003;1993;812;1;CAJAS DE AHORRO;1
S-03003;1993;5055;1;CARPINT.,CERRAJ.,PINT. Y YESOS Y TERMIN.;1
S-03003;1993;6175;1;COM.MAY. MAQUINARIA PARA MADERA Y METAL;1
S-03003;1993;6174;1;COM.MAY. MATERIALES CONSTRUCCION;2
S-03003;1993;6179;1;COM.MAY.INTERINDUSTRIAL EXCEP. QUIMICA;1
S-03003;1993;6593;1;COM.MEN.APARATOS MEDICOS, ORTOPEDICOS;2
