CODI_DIVISIO_TERRITORIAL;ANY;EPIGRAF;SECCIO;DESCRIPCIO_EPIGRAF;TOTAL
S-02001;1992;713;2;AGENTES DE SEGUROS AFECTOS;1
S-02001;1992;712;2;AGENTES REPRESENTANTES DE SEGUROS;2
S-02001;1992;5013;1;ALBAÑILERIA Y PEQ. TRABAJOS CONSTRUCCION;1
S-02001;1992;474;1;ARTES GRAFICAS (IMPRESION GRAFICA);3
S-02001;1992;6721;1;CAFETERIAS TRES TAZAS;1
S-02001;1992;6191;1;COM.MAY. JUGUETES Y ARTICULOS DEPORTE;2
S-02001;1992;6129;1;COM.MAY. OTRO PTOS. ALIMENTICIOS NCOP;1
S-02001;1992;6179;1;COM.MAY.INTERINDUSTRIAL EXCEP. QUIMICA;1
S-02001;1992;6142;1;COM.MAY.PTOS.PERFUMERIA,DROGUERIA;1
S-02001;1992;6151;1;COM.MAY.VEHICULOS Y SUS ACCESORIOS;1
S-02001;1992;6533;1;COM.MEN.ART.MENAJE,FERRETERIA,ADORNO;2
S-02001;1992;6516;1;COM.MEN.CALZADO Y COMPLEMENTOS PIEL;2
S-02001;1992;6421;1;COM.MEN.CARNES,HUEVOS,CAZA Y GRANJA;1
S-02001;1992;6545;1;COM.MEN.DE TODA CLASE DE MAQUINARIA;1
S-02001;1992;6596;1;COM.MEN.JUGUETES,ART.DEPORTE,ARMAS...;2
S-02001;1992;6513;1;COM.MEN.LENCERIA Y CORSETERIA;1
S-02001;1992;6594;1;COM.MEN.LIBROS,PERIODICOS,REVISTAS.;1
S-02001;1992;6446;1;COM.MEN.MASAS FRITAS;1
S-02001;1992;6531;1;COM.MEN.MUEBLES (EXCEPTO OFICINA);1
S-02001;1992;6592;1;COM.MEN.MUEBLES Y MAQUINAS DE OFICINA;1
S-02001;1992;6441;1;COM.MEN.PAN,PASTELES,CONFITERIA,LACTEOS;2
S-02001;1992;6431;1;COM.MEN.PESCADOS;1
S-02001;1992;6471;1;COM.MEN.PTOS.ALIMENTICIOS Y BEBIDAS;5
S-02001;1992;6443;1;COM.MEN.PTOS.PASTELERIA,BOLLERIA;1
S-02001;1992;6511;1;COM.MEN.PTOS.TEXTILES PARA EL HOGAR;1
S-02001;1992;6461;1;COM.MEN.TABACOS EN EXPENDIDURIA;1
S-02001;1992;6541;1;COM.MEN.VEHICULOS TERRESTRES;2
S-02001;1992;453;1;CONFECC. TODA CLASE PRENDAS VESTIR;2
S-02001;1992;3299;1;CONST. OTRAS MAQ. Y EQUIPOS NCOP;2
S-02001;1992;741;2;ECONOMISTAS;1
S-02001;1992;4239;1;ELAB. OTROS PTOS. ALIMENTICIOS NCOP;1
S-02001;1992;9331;1;ENSEÑ. CONDUCCION VEHICULOS;1
S-02001;1992;9672;1;ESCUELAS Y SERV. PERFECC. DEL DEPORTE;1
S-02001;1992;4822;1;FAB. ART. ACABADOS MATERIAS PLASTICAS;1
S-02001;1992;3142;1;FAB. ESTRUCTURAS METALICAS;2
S-02001;1992;4351;1;FAB. GENEROS DE PUNTO EN PIEZA;2
S-02001;1992;4959;1;FAB. OTROS ART. NCOP;1
S-02001;1992;3167;1;FAB. RECIPIENTES Y ENVASES METALICOS;1
S-02001;1992;463;1;FAB. SERIE PIEZAS DE CARPINTERIA;1
S-02001;1992;3223;1;FAB.UTILES PARA MAQUINAS HERRAMIENTAS;1
S-02001;1992;722;2;GESTORES ADMINISTRATIVOS;2
S-02001;1992;5041;1;INSTALACIONES ELECTRICAS EN GENERAL;1
S-02001;1992;9694;1;MAQUINAS RECREATIVAS Y DE AZAR;1
S-02001;1992;832;2;MEDICOS ESPECIALISTAS;2
S-02001;1992;831;2;MEDICOS MEDICINA GENERAL;3
S-02001;1992;4399;1;OTRAS INDUSTRIAS TEXTILES NCOP;1
S-02001;1992;3169;1;OTROS ART. ACABADOS EN METALES NCOP;2
S-02001;1992;6732;1;OTROS CAFES Y BARES;4
S-02001;1992;8332;1;PROMOCION INMOBILIARIA DE EDIFICACIONES;1
S-02001;1992;6912;1;REPARACION AUTOMOVILES Y BICICLETAS;6
S-02001;1992;6715;1;RESTAURANTES DE UN TENEDOR;1
S-02001;1992;9722;1;SALONES E INSTITUTOS DE BELLEZA;1
S-02001;1992;8492;1;SERV. MECANOGRAFICOS, TAQUIGRAFICOS, ETC;1
S-02001;1992;9721;1;SERV. PELUQUERIA SEÑORAS Y CABALLEROS;5
S-02001;1992;922;1;SERVICIOS DE LIMPIEZA;1
S-02001;1992;9731;1;SERVICIOS FOTOGRAFICOS;2
S-02001;1992;3191;1;TALLERES DE MECANICA EN GENERAL;1
S-02001;1992;313;1;TRATAMIENTO Y RECUBRIMIENTO DE METALES;1
S-02002;1992;731;2;ABOGADOS;1
S-02002;1992;511;2;AGENTES COMERCIALES;1
S-02002;1992;5013;1;ALBAÑILERIA Y PEQ. TRABAJOS CONSTRUCCION;3
S-02002;1992;411;2;ARQUITECTOS;1
S-02002;1992;474;1;ARTES GRAFICAS (IMPRESION GRAFICA);2
S-02002;1992;822;1;ASEGURADORAS DE ENFERMEDAD Y RIESGOS;1
S-02002;1992;836;2;AYUDANTES TECNICOS SANITARIOS;1
S-02002;1992;676;1;CHOCOLATERIAS,HELADERIAS Y HORCHATERIAS;1
S-02002;1992;6153;1;COM. MAY. APARATOS ELECTRODOMESTICOS;1
S-02002;1992;6191;1;COM.MAY. JUGUETES Y ARTICULOS DEPORTE;1
S-02002;1992;6159;1;COM.MAY.OTROS ART. CONSUMO DURADERO NCOP;1
S-02002;1992;6151;1;COM.MAY.VEHICULOS Y SUS ACCESORIOS;1
S-02002;1992;6532;1;COM.MEN.APARATOS DE USO DOMESTICO;1
S-02002;1992;6533;1;COM.MEN.ART.MENAJE,FERRETERIA,ADORNO;1
S-02002;1992;6545;1;COM.MEN.DE TODA CLASE DE MAQUINARIA;1
S-02002;1992;6534;1;COM.MEN.MATERIALES DE CONSTRUCCION;1
S-02002;1992;6531;1;COM.MEN.MUEBLES (EXCEPTO OFICINA);3
S-02002;1992;6441;1;COM.MEN.PAN,PASTELES,CONFITERIA,LACTEOS;2
S-02002;1992;6431;1;COM.MEN.PESCADOS;1
S-02002;1992;6512;1;COM.MEN.PRENDAS DE VESTIR Y TOCADO;1
S-02002;1992;6472;1;COM.MEN.PTOS.ALIMENTICIOS MENOS 120 M2;1
S-02002;1992;6522;1;COM.MEN.PTOS.DROGUERIA,PERFUMERIA;1
S-02002;1992;6443;1;COM.MEN.PTOS.PASTELERIA,BOLLERIA;1
S-02002;1992;6535;1;COM.MEN.PUERTAS,VENTANAS Y PERSIANAS;1
S-02002;1992;6597;1;COM.MEN.SEMILLAS,ABONOS,FLORES,PLANTAS;3
S-02002;1992;6544;1;COM.MEN.VEHICULOS FLUVIALES Y MARITIMOS;1
S-02002;1992;6541;1;COM.MEN.VEHICULOS TERRESTRES;2
S-02002;1992;3243;1;CONST.MAQ.IND._DEL CAUCHO Y PLASTICOS;1
S-02002;1992;431;2;DELINEANTES;1
S-02002;1992;9331;1;ENSEÑ. CONDUCCION VEHICULOS;3
S-02002;1992;9314;1;ENSEÑANZA REGLADA (PREESC,EGB,BUP,FP,COU;2
S-02002;1992;8193;1;ENTIDADES ARRTO. FINANCIERO  LEASING ;1
S-02002;1992;8192;1;ENTIDADES DE REDESCUENTO Y CREDITO;1
S-02002;1992;7511;1;EXPLOTACION APARCAMIENTOS;2
S-02002;1992;4822;1;FAB. ART. ACABADOS MATERIAS PLASTICAS;1
S-02002;1992;3141;1;FAB. ART. CARPINTERIA METALICA;3
S-02002;1992;3162;1;FAB. ARTICULOS DE FERRETERIA/CERRAJERIA;1
S-02002;1992;2534;1;FAB. DE TINTAS DE IMPRENTA;1
S-02002;1992;2551;1;FAB. JABONES COMUNES, DETERGENTES, LEJIA;1
S-02002;1992;4681;1;FAB. MOBILIARIO DE MADERA PARA EL HOGAR;1
S-02002;1992;3166;1;FAB. MOBILIARIO METALICO;1
S-02002;1992;3932;1;FAB. MONTURAS PARA GAFAS (PLASTICO NO);1
S-02002;1992;4821;1;FAB. PTOS. SEMIELABORADOS PLASTICO;1
S-02002;1992;463;1;FAB. SERIE PIEZAS DE CARPINTERIA;3
S-02002;1992;2474;1;FAB. VAJILLAS Y ARTICULOS PARA EL HOGAR;1
S-02002;1992;353;1;FAB.APARAT.SEÑALIZACION,CONTROL;2
S-02002;1992;6521;1;FARMACIAS;1
S-02002;1992;4191;1;INDUSTRIA DEL PAN Y BOLLERIA;1
S-02002;1992;4911;1;JOYERIA;2
S-02002;1992;3241;1;MAQUINAS IND. ALIMENT.,BEBIDAS Y TAB.;1
S-02002;1992;839;2;MASAJISTAS, DIETISTAS, Y AUX.ENFERMERIA;1
S-02002;1992;831;2;MEDICOS MEDICINA GENERAL;1
S-02002;1992;9339;1;OTROS ACTIV. ENSEÑANZA;1
S-02002;1992;6732;1;OTROS CAFES Y BARES;6
S-02002;1992;6912;1;REPARACION AUTOMOVILES Y BICICLETAS;3
S-02002;1992;6715;1;RESTAURANTES DE UN TENEDOR;1
S-02002;1992;4131;1;SACRIFICIO Y DESPIECE DE GANADO;1
S-02002;1992;9722;1;SALONES E INSTITUTOS DE BELLEZA;1
S-02002;1992;9721;1;SERV. PELUQUERIA SEÑORAS Y CABALLEROS;3
S-02002;1992;9791;1;SERV. POMPAS FUNEBRES;2
S-02002;1992;842;1;SERVICIOS FINANCIEROS Y CONTABLES;1
S-02002;1992;844;1;SERVICIOS PUBLICIDAD, RELACIONES PUBLIC.;1
S-02002;1992;9711;1;TINTE,LIMP. SECO, LAVADO Y PLANCHADO;1
S-02003;1992;731;2;ABOGADOS;2
S-02003;1992;723;2;ADMINISTRADORES DE FINCAS;1
S-02003;1992;721;2;AGENTES COLEGIADOS PROPIEDAD IND.E INMOB;1
S-02003;1992;859;1;ALQUILER OTROS BIENES MUEBLES NCOP;1
S-02003;1992;421;2;ARQUITECTOS TECNICOS Y APAREJADORES;1
S-02003;1992;822;1;ASEGURADORAS DE ENFERMEDAD Y RIESGOS;1
S-02003;1992;811;1;BANCA;2
S-02003;1992;6745;1;CAFE-BAR SOCIEDADES,CASINOS,CLUBES...;2
S-02003;1992;6174;1;COM.MAY. MATERIALES CONSTRUCCION;1
S-02003;1992;6129;1;COM.MAY. OTRO PTOS. ALIMENTICIOS NCOP;1
S-02003;1992;6194;1;COM.MAY.PTOS. DE PAPEL Y CARTON;1
S-02003;1992;6151;1;COM.MAY.VEHICULOS Y SUS ACCESORIOS;2
S-02003;1992;6542;1;COM.MEN.ACCESORIOS Y RECAMBIOS VEHICULOS;1
S-02003;1992;6533;1;COM.MEN.ART.MENAJE,FERRETERIA,ADORNO;2
S-02003;1992;6516;1;COM.MEN.CALZADO Y COMPLEMENTOS PIEL;3
S-02003;1992;6553;1;COM.MEN.CARBURANTES Y ACEITES VEHICULOS;1
S-02003;1992;6517;1;COM.MEN.CONFECCIONES DE PELETERIA;1
S-02003;1992;641;1;COM.MEN.FRUTAS,VERDURAS;1
S-02003;1992;6596;1;COM.MEN.JUGUETES,ART.DEPORTE,ARMAS...;1
S-02003;1992;6594;1;COM.MEN.LIBROS,PERIODICOS,REVISTAS.;3
S-02003;1992;6531;1;COM.MEN.MUEBLES (EXCEPTO OFICINA);1
S-02003;1992;6592;1;COM.MEN.MUEBLES Y MAQUINAS DE OFICINA;2
S-02003;1992;6512;1;COM.MEN.PRENDAS DE VESTIR Y TOCADO;1
S-02003;1992;6471;1;COM.MEN.PTOS.ALIMENTICIOS Y BEBIDAS;3
S-02003;1992;6522;1;COM.MEN.PTOS.DROGUERIA,PERFUMERIA;1
S-02003;1992;6523;1;COM.MEN.PTOS.PERFUMERIA Y COSMETICA;1
S-02003;1992;453;1;CONFECC. TODA CLASE PRENDAS VESTIR;2
S-02003;1992;4762;1;EDICION DE PERIODICOS Y REVISTAS;1
S-02003;1992;9331;1;ENSEÑ. CONDUCCION VEHICULOS;1
S-02003;1992;9313;1;ENSEÑANZA BACHILLERATO, F.P., Y C.O.U.;1
S-02003;1992;9311;1;ENSEÑANZA EDUCACION PREESCOLAR;1
S-02003;1992;821;1;ENTIDADES ASEGURADORES DE VIDA Y CAPIT.;1
S-02003;1992;9672;1;ESCUELAS Y SERV. PERFECC. DEL DEPORTE;1
S-02003;1992;888;2;EXPENDEDORES EFECTOS TIMBRADOS Y SELLOS;1
S-02003;1992;4822;1;FAB. ART. ACABADOS MATERIAS PLASTICAS;1
S-02003;1992;2537;1;FAB. COLAS Y GELATINAS;1
S-02003;1992;3161;1;FAB. HERRAMIENTAS MANUALES;1
S-02003;1992;2474;1;FAB. VAJILLAS Y ARTICULOS PARA EL HOGAR;1
S-02003;1992;8191;1;INSTITUCIONES DE CREDITO;1
S-02003;1992;631;1;INTERMEDIARIOS DEL COMERCIO;1
S-02003;1992;9695;1;JUEGOS BILLAR, PING-PONG, BOLOS Y OTROS;1
S-02003;1992;9693;1;JUEGOS DE BINGO;1
S-02003;1992;832;2;MEDICOS ESPECIALISTAS;2
S-02003;1992;831;2;MEDICOS MEDICINA GENERAL;2
S-02003;1992;733;2;NOTARIOS;3
S-02003;1992;834;2;ODONTOLOGOS;1
S-02003;1992;838;2;OPTICOS-OPTOMETRISTAS Y PODOLOGOS;1
S-02003;1992;4769;1;OTRAS EDICIONES NCOP;1
S-02003;1992;699;1;OTRAS REPARACIONES NCOP;1
S-02003;1992;9339;1;OTROS ACTIV. ENSEÑANZA;3
S-02003;1992;6732;1;OTROS CAFES Y BARES;2
S-02003;1992;799;2;OTROS PROF. ACTIV. FINANC. JURID. SEGUR.;2
S-02003;1992;9429;1;OTROS SERV. SANITARIOS;1
S-02003;1992;999;1;OTROS SERVICIOS N.C.O.P.;1
S-02003;1992;9799;1;OTROS SERVICIOS PERSONALES NCOP;2
S-02003;1992;861;2;PINTORES,ESCULTORES,CERAMISTAS,ARTESANOS;1
S-02003;1992;6912;1;REPARACION AUTOMOVILES Y BICICLETAS;1
S-02003;1992;6714;1;RESTAURANTES DE DOS TENEDORES;1
S-02003;1992;6715;1;RESTAURANTES DE UN TENEDOR;1
S-02003;1992;9691;1;SALAS DE BAILE Y DISCOTECAS;1
S-02003;1992;9722;1;SALONES E INSTITUTOS DE BELLEZA;1
S-02003;1992;9721;1;SERV. PELUQUERIA SEÑORAS Y CABALLEROS;5
S-02003;1992;842;1;SERVICIOS FINANCIEROS Y CONTABLES;1
S-02003;1992;9731;1;SERVICIOS FOTOGRAFICOS;1
S-02003;1992;844;1;SERVICIOS PUBLICIDAD, RELACIONES PUBLIC.;1
S-02003;1992;313;1;TRATAMIENTO Y RECUBRIMIENTO DE METALES;1
S-02003;1992;722;1;TTE. MERCANCIAS POR CARRETERA;1
S-02004;1992;731;2;ABOGADOS;3
S-02004;1992;475;1;ACTIVIDADES ANEXAS ARTES GRAFICAS;1
S-02004;1992;723;2;ADMINISTRADORES DE FINCAS;1
S-02004;1992;771;2;AGENTES COBRADORES;1
S-02004;1992;721;2;AGENTES COLEGIADOS PROPIEDAD IND.E INMOB;1
S-02004;1992;511;2;AGENTES COMERCIALES;6
S-02004;1992;712;2;AGENTES REPRESENTANTES DE SEGUROS;1
S-02004;1992;822;1;ASEGURADORAS DE ENFERMEDAD Y RIESGOS;5
S-02004;1992;952;1;ASIST. Y SERV. DISMINUIDOS NO RESIDENC.;2
S-02004;1992;747;2;AUDITORES DE CUENTAS Y CENSORES JURADOS;1
S-02004;1992;836;2;AYUDANTES TECNICOS SANITARIOS;1
S-02004;1992;811;1;BANCA;2
S-02004;1992;6731;1;BARES CATEGORIA ESPECIAL;1
S-02004;1992;812;1;CAJAS DE AHORRO;1
S-02004;1992;6153;1;COM. MAY. APARATOS ELECTRODOMESTICOS;1
S-02004;1992;6152;1;COM.MAY. DE MUEBLES;1
S-02004;1992;6175;1;COM.MAY. MAQUINARIA PARA MADERA Y METAL;1
S-02004;1992;6174;1;COM.MAY. MATERIALES CONSTRUCCION;1
S-02004;1992;6129;1;COM.MAY. OTRO PTOS. ALIMENTICIOS NCOP;1
S-02004;1992;6154;1;COM.MAY.APAR.Y MAT. ELECTRONICO;1
S-02004;1992;6135;1;COM.MAY.CAMISERIA,LENCERIA,MERCERIA,...;1
S-02004;1992;6121;1;COM.MAY.PTOS.ALIMENTIC.BEBIDAS Y TABACOS;1
S-02004;1992;6532;1;COM.MEN.APARATOS DE USO DOMESTICO;1
S-02004;1992;6593;1;COM.MEN.APARATOS MEDICOS, ORTOPEDICOS;2
S-02004;1992;6516;1;COM.MEN.CALZADO Y COMPLEMENTOS PIEL;1
S-02004;1992;6422;1;COM.MEN.CARNICERIAS-CHARCUTERIAS;1
S-02004;1992;6545;1;COM.MEN.DE TODA CLASE DE MAQUINARIA;2
S-02004;1992;6594;1;COM.MEN.LIBROS,PERIODICOS,REVISTAS.;2
S-02004;1992;6531;1;COM.MEN.MUEBLES (EXCEPTO OFICINA);3
S-02004;1992;6592;1;COM.MEN.MUEBLES Y MAQUINAS DE OFICINA;1
S-02004;1992;6441;1;COM.MEN.PAN,PASTELES,CONFITERIA,LACTEOS;3
S-02004;1992;6512;1;COM.MEN.PRENDAS DE VESTIR Y TOCADO;2
S-02004;1992;6522;1;COM.MEN.PTOS.DROGUERIA,PERFUMERIA;1
S-02004;1992;6535;1;COM.MEN.PUERTAS,VENTANAS Y PERSIANAS;3
S-02004;1992;6597;1;COM.MEN.SEMILLAS,ABONOS,FLORES,PLANTAS;1
S-02004;1992;6541;1;COM.MEN.VEHICULOS TERRESTRES;5
S-02004;1992;453;1;CONFECC. TODA CLASE PRENDAS VESTIR;6
S-02004;1992;431;2;DELINEANTES;1
S-02004;1992;775;2;DOCTORES Y LICENCIADOS EN FILOSOFIA;1
S-02004;1992;776;2;DRES.LICENC.POLITICAS,SOCIALES,LETRAS;2
S-02004;1992;741;2;ECONOMISTAS;1
S-02004;1992;4762;1;EDICION DE PERIODICOS Y REVISTAS;1
S-02004;1992;9331;1;ENSEÑ. CONDUCCION VEHICULOS;1
S-02004;1992;9311;1;ENSEÑANZA EDUCACION PREESCOLAR;1
S-02004;1992;9321;1;ENSEÑANZA FORMACION PROF. NO SUPERIOR;1
S-02004;1992;821;1;ENTIDADES ASEGURADORES DE VIDA Y CAPIT.;3
S-02004;1992;833;2;ESTOMATOLOGOS;2
S-02004;1992;871;2;EXPENDEDORES OFICIALES LOTERIAS;2
S-02004;1992;3141;1;FAB. ART. CARPINTERIA METALICA;1
S-02004;1992;4959;1;FAB. OTROS ART. NCOP;1
S-02004;1992;6521;1;FARMACIAS;2
S-02004;1992;4193;1;INDUST. ELABORACION MASAS FRITAS;1
S-02004;1992;244;1;INDUSTRIAS DE LA PIEDRA NATURAL;1
S-02004;1992;311;2;INGENIEROS INDUSTRIALES Y TEXTILES;2
S-02004;1992;724;2;INTERMEDIARIOS PROMOCION EDIFICACIONES;1
S-02004;1992;3241;1;MAQUINAS IND. ALIMENT.,BEBIDAS Y TAB.;1
S-02004;1992;839;2;MASAJISTAS, DIETISTAS, Y AUX.ENFERMERIA;2
S-02004;1992;832;2;MEDICOS ESPECIALISTAS;8
S-02004;1992;831;2;MEDICOS MEDICINA GENERAL;8
S-02004;1992;834;2;ODONTOLOGOS;1
S-02004;1992;838;2;OPTICOS-OPTOMETRISTAS Y PODOLOGOS;1
S-02004;1992;6732;1;OTROS CAFES Y BARES;5
S-02004;1992;799;2;OTROS PROF. ACTIV. FINANC. JURID. SEGUR.;2
S-02004;1992;899;2;OTROS PROF. RELACIONADOS CON SERVICIOS;1
S-02004;1992;9429;1;OTROS SERV. SANITARIOS;1
S-02004;1992;8499;1;OTROS SERVICIOS INDEPENDIENTES NCOP;1
S-02004;1992;4561;1;PELETERIA NATURAL;1
S-02004;1992;861;2;PINTORES,ESCULTORES,CERAMISTAS,ARTESANOS;1
S-02004;1992;5031;1;PREP. MONTAJE ESTRUCTURAS Y CUBIERTAS;1
S-02004;1992;6911;1;REPARACION ART. ELECTRODOMESTICOS;2
S-02004;1992;6912;1;REPARACION AUTOMOVILES Y BICICLETAS;5
S-02004;1992;6712;1;RESTAURANTES CUATRO TENEDORES;1
S-02004;1992;8494;1;SERV. CUSTODIA, SEGURIDAD Y PROTECCION;1
S-02004;1992;9721;1;SERV. PELUQUERIA SEÑORAS Y CABALLEROS;2
S-02004;1992;8495;1;SERVICIOS DE RECADERIA;2
S-02004;1992;842;1;SERVICIOS FINANCIEROS Y CONTABLES;2
S-02004;1992;9731;1;SERVICIOS FOTOGRAFICOS;1
S-02004;1992;841;1;SERVICIOS JURIDICOS;1
S-02004;1992;844;1;SERVICIOS PUBLICIDAD, RELACIONES PUBLIC.;1
S-02004;1992;722;1;TTE. MERCANCIAS POR CARRETERA;1
S-02005;1992;475;1;ACTIVIDADES ANEXAS ARTES GRAFICAS;2
S-02005;1992;474;1;ARTES GRAFICAS (IMPRESION GRAFICA);1
S-02005;1992;6174;1;COM.MAY. MATERIALES CONSTRUCCION;1
S-02005;1992;6129;1;COM.MAY. OTRO PTOS. ALIMENTICIOS NCOP;2
S-02005;1992;6596;1;COM.MEN.JUGUETES,ART.DEPORTE,ARMAS...;1
S-02005;1992;6594;1;COM.MEN.LIBROS,PERIODICOS,REVISTAS.;1
S-02005;1992;6441;1;COM.MEN.PAN,PASTELES,CONFITERIA,LACTEOS;2
S-02005;1992;6465;1;COM.MEN.TABACO MAQUINAS AUTOMATICAS;1
S-02005;1992;453;1;CONFECC. TODA CLASE PRENDAS VESTIR;1
S-02005;1992;9314;1;ENSEÑANZA REGLADA (PREESC,EGB,BUP,FP,COU;1
S-02005;1992;3141;1;FAB. ART. CARPINTERIA METALICA;2
S-02005;1992;4681;1;FAB. MOBILIARIO DE MADERA PARA EL HOGAR;1
S-02005;1992;4959;1;FAB. OTROS ART. NCOP;1
S-02005;1992;2533;1;FAB. PINTURAS, BARNICES Y LACAS;1
S-02005;1992;6521;1;FARMACIAS;1
S-02005;1992;3169;1;OTROS ART. ACABADOS EN METALES NCOP;1
S-02005;1992;6732;1;OTROS CAFES Y BARES;2
S-02005;1992;6912;1;REPARACION AUTOMOVILES Y BICICLETAS;4
S-02005;1992;9721;1;SERV. PELUQUERIA SEÑORAS Y CABALLEROS;1
S-02006;1992;5013;1;ALBAÑILERIA Y PEQ. TRABAJOS CONSTRUCCION;1
S-02006;1992;474;1;ARTES GRAFICAS (IMPRESION GRAFICA);1
S-02006;1992;4912;1;BISUTERIA;1
S-02006;1992;5055;1;CARPINTERIA,CERRAJERIA, Y TERMINACIONES;1
S-02006;1992;622;1;COM.MAY.OTROS PTOS. RECUPERACION;1
S-02006;1992;453;1;CONFECC. TODA CLASE PRENDAS VESTIR;1
S-02006;1992;4354;1;FAB. PRENDAS EXTERIORES DE PUNTO;1
S-02006;1992;463;1;FAB. SERIE PIEZAS DE CARPINTERIA;1
S-02006;1992;5041;1;INSTALACIONES ELECTRICAS EN GENERAL;1
S-02006;1992;6732;1;OTROS CAFES Y BARES;1
S-02006;1992;6912;1;REPARACION AUTOMOVILES Y BICICLETAS;2
S-02006;1992;9721;1;SERV. PELUQUERIA SEÑORAS Y CABALLEROS;1
S-02006;1992;922;1;SERVICIOS DE LIMPIEZA;1
S-02007;1992;511;2;AGENTES COMERCIALES;1
S-02007;1992;812;1;CAJAS DE AHORRO;1
S-02007;1992;6595;1;COM.MEN.ART.JOYERIA,RELOJERIA,BISUTERIA;1
S-02007;1992;6533;1;COM.MEN.ART.MENAJE,FERRETERIA,ADORNO;1
S-02007;1992;6445;1;COM.MEN.BOMBONES Y CARAMELOS;1
S-02007;1992;6596;1;COM.MEN.JUGUETES,ART.DEPORTE,ARMAS...;1
S-02007;1992;6594;1;COM.MEN.LIBROS,PERIODICOS,REVISTAS.;1
S-02007;1992;6514;1;COM.MEN.MERCERIA Y PAQUETERIA;1
S-02007;1992;6592;1;COM.MEN.MUEBLES Y MAQUINAS DE OFICINA;1
S-02007;1992;6441;1;COM.MEN.PAN,PASTELES,CONFITERIA,LACTEOS;1
S-02007;1992;6431;1;COM.MEN.PESCADOS;1
S-02007;1992;6512;1;COM.MEN.PRENDAS DE VESTIR Y TOCADO;2
S-02007;1992;6472;1;COM.MEN.PTOS.ALIMENTICIOS MENOS 120 M2;1
S-02007;1992;6471;1;COM.MEN.PTOS.ALIMENTICIOS Y BEBIDAS;3
S-02007;1992;6522;1;COM.MEN.PTOS.DROGUERIA,PERFUMERIA;1
S-02007;1992;9314;1;ENSEÑANZA REGLADA (PREESC,EGB,BUP,FP,COU;1
S-02007;1992;3141;1;FAB. ART. CARPINTERIA METALICA;1
S-02007;1992;463;1;FAB. SERIE PIEZAS DE CARPINTERIA;3
S-02007;1992;3261;1;FAB.ENGRANAJES,CADENAS DE TRANSMISION;1
S-02007;1992;838;2;OPTICOS-OPTOMETRISTAS Y PODOLOGOS;1
S-02007;1992;6732;1;OTROS CAFES Y BARES;1
S-02007;1992;751;2;PROFESIONALES PUBLICIDAD, RELAC.PUBLICAS;1
S-02007;1992;6912;1;REPARACION AUTOMOVILES Y BICICLETAS;1
S-02007;1992;9721;1;SERV. PELUQUERIA SEÑORAS Y CABALLEROS;2
S-02007;1992;9711;1;TINTE,LIMP. SECO, LAVADO Y PLANCHADO;1
S-02007;1992;722;1;TTE. MERCANCIAS POR CARRETERA;2
S-02008;1992;511;2;AGENTES COMERCIALES;1
S-02008;1992;474;1;ARTES GRAFICAS (IMPRESION GRAFICA);1
S-02008;1992;6175;1;COM.MAY. MAQUINARIA PARA MADERA Y METAL;1
S-02008;1992;6177;1;COM.MAY. MAQUINARIA TEXTIL;2
S-02008;1992;6174;1;COM.MAY. MATERIALES CONSTRUCCION;2
S-02008;1992;6532;1;COM.MEN.APARATOS DE USO DOMESTICO;1
S-02008;1992;6593;1;COM.MEN.APARATOS MEDICOS, ORTOPEDICOS;1
S-02008;1992;6594;1;COM.MEN.LIBROS,PERIODICOS,REVISTAS.;1
S-02008;1992;6592;1;COM.MEN.MUEBLES Y MAQUINAS DE OFICINA;1
S-02008;1992;6441;1;COM.MEN.PAN,PASTELES,CONFITERIA,LACTEOS;1
S-02008;1992;6471;1;COM.MEN.PTOS.ALIMENTICIOS Y BEBIDAS;1
S-02008;1992;6461;1;COM.MEN.TABACOS EN EXPENDIDURIA;1
S-02008;1992;454;1;CONFECC. MEDIDA PRENDAS VESTIR;1
S-02008;1992;453;1;CONFECC. TODA CLASE PRENDAS VESTIR;1
S-02008;1992;3294;1;CONST. MAQ. MANIPULACION DE FLUIDOS;1
S-02008;1992;3299;1;CONST. OTRAS MAQ. Y EQUIPOS NCOP;1
S-02008;1992;9312;1;ENSEÑANZA EDUCACION GENERAL BASICA;1
S-02008;1992;9311;1;ENSEÑANZA EDUCACION PREESCOLAR;2
S-02008;1992;9314;1;ENSEÑANZA REGLADA (PREESC,EGB,BUP,FP,COU;1
S-02008;1992;888;2;EXPENDEDORES EFECTOS TIMBRADOS Y SELLOS;1
S-02008;1992;845;1;EXPLOTACION ELECTRONICA POR TERCEROS;1
S-02008;1992;4819;1;FAB. OTROS ART. CAUCHO NCOP;1
S-02008;1992;4354;1;FAB. PRENDAS EXTERIORES DE PUNTO;1
S-02008;1992;6521;1;FARMACIAS;1
S-02008;1992;724;2;INTERMEDIARIOS PROMOCION EDIFICACIONES;2
S-02008;1992;832;2;MEDICOS ESPECIALISTAS;1
S-02008;1992;831;2;MEDICOS MEDICINA GENERAL;1
S-02008;1992;6732;1;OTROS CAFES Y BARES;1
S-02008;1992;799;2;OTROS PROF. ACTIV. FINANC. JURID. SEGUR.;1
S-02008;1992;8499;1;OTROS SERVICIOS INDEPENDIENTES NCOP;1
S-02008;1992;6912;1;REPARACION AUTOMOVILES Y BICICLETAS;1
