CODI_DIVISIO_TERRITORIAL;ANY;EPIGRAF;SECCIO;DESCRIPCIO_EPIGRAF;TOTAL
S-02001;2005;474;1;ARTES GRAFICAS (IMPRESION GRAFICA);2
S-02001;2005;812;1;CAJAS DE AHORRO;1
S-02001;2005;6153;1;COM. MAY. APARATOS ELECTRODOMESTICOS;4
S-02001;2005;6152;1;COM.MAY. DE MUEBLES;1
S-02001;2005;6175;1;COM.MAY. MAQUINARIA PARA MADERA Y METAL;1
S-02001;2005;6193;1;COM.MAY. METALES PRECIOSOS, Y JOYERIA;1
S-02001;2005;6139;1;COM.MAY.ACCESORIOS VESTIDO NCOP;2
S-02001;2005;6135;1;COM.MAY.CAMISERIA,LENCERIA,MERCERIA,...;1
S-02001;2005;6159;1;COM.MAY.OTROS ART. CONSUMO DURADERO NCOP;1
S-02001;2005;6142;1;COM.MAY.PTOS.PERFUMERIA,DROGUERIA;2
S-02001;2005;6542;1;COM.MEN.ACCESORIOS Y RECAMBIOS VEHICULOS;1
S-02001;2005;6593;1;COM.MEN.APARATOS MEDICOS, ORTOPEDICOS;1
S-02001;2005;6595;1;COM.MEN.ART.JOYERIA,RELOJERIA,BISUTERIA;2
S-02001;2005;6533;1;COM.MEN.ART.MENAJE,FERRETERIA,ADORNO;1
S-02001;2005;6516;1;COM.MEN.CALZADO Y COMPLEMENTOS PIEL;2
S-02001;2005;6424;1;COM.MEN.CARNICERIAS;1
S-02001;2005;6422;1;COM.MEN.CARNICERIAS-CHARCUTERIAS;2
S-02001;2005;641;1;COM.MEN.FRUTAS,VERDURAS;1
S-02001;2005;6596;1;COM.MEN.JUGUETES,ART.DEPORTE,ARMAS...;1
S-02001;2005;6513;1;COM.MEN.LENCERIA Y CORSETERIA;1
S-02001;2005;6594;1;COM.MEN.LIBROS,PERIODICOS,REVISTAS.;1
S-02001;2005;6446;1;COM.MEN.MASAS FRITAS;1
S-02001;2005;6531;1;COM.MEN.MUEBLES (EXCEPTO OFICINA);3
S-02001;2005;6592;1;COM.MEN.MUEBLES Y MAQUINAS DE OFICINA;3
S-02001;2005;6599;1;COM.MEN.OTROS PTOS. NCOP;1
S-02001;2005;6441;1;COM.MEN.PAN,PASTELES,CONFITERIA,LACTEOS;2
S-02001;2005;6431;1;COM.MEN.PESCADOS;1
S-02001;2005;6512;1;COM.MEN.PRENDAS DE VESTIR Y TOCADO;3
S-02001;2005;6471;1;COM.MEN.PTOS.ALIMENTICIOS Y BEBIDAS;3
S-02001;2005;6522;1;COM.MEN.PTOS.DROGUERIA,PERFUMERIA;1
S-02001;2005;6511;1;COM.MEN.PTOS.TEXTILES PARA EL HOGAR;2
S-02001;2005;6535;1;COM.MEN.PUERTAS,VENTANAS Y PERSIANAS;2
S-02001;2005;6464;1;COM.MEN.TABACO CON VENTA POR RECARGO;1
S-02001;2005;6461;1;COM.MEN.TABACOS EN EXPENDIDURIA;1
S-02001;2005;6541;1;COM.MEN.VEHICULOS TERRESTRES;4
S-02001;2005;453;1;CONFECC. TODA CLASE PRENDAS VESTIR;2
S-02001;2005;330;1;CONS.MAQ.DE OFICINA Y ORDENADORES;1
S-02001;2005;3299;1;CONST. OTRAS MAQ. Y EQUIPOS NCOP;2
S-02001;2005;5011;1;CONSTRUCCION COMPLETA, REPAR. Y CONSERV.;1
S-02001;2005;431;2;DELINEANTES;1
S-02001;2005;6442;1;DESPACHOS PAN, PAN ESPECIAL, Y BOLLERIA;1
S-02001;2005;4239;1;ELAB. OTROS PTOS. ALIMENTICIOS NCOP;1
S-02001;2005;9331;1;ENSEù. CONDUCCION VEHICULOS;1
S-02001;2005;9321;1;ENSEùANZA FORMACION PROF. NO SUPERIOR;1
S-02001;2005;9672;1;ESCUELAS Y SERV. PERFECC. DEL DEPORTE;2
S-02001;2005;833;2;ESTOMATOLOGOS;1
S-02001;2005;845;1;EXPLOTACION ELECTRONICA POR TERCEROS;2
S-02001;2005;4733;1;FAB. ART. OFICINA, ESCRITORIO, EN PAPEL;1
S-02001;2005;3162;1;FAB. ARTICULOS DE FERRETERIA/CERRAJERIA;1
S-02001;2005;3142;1;FAB. ESTRUCTURAS METALICAS;1
S-02001;2005;4681;1;FAB. MOBILIARIO DE MADERA PARA EL HOGAR;4
S-02001;2005;631;1;INTERMEDIARIOS DEL COMERCIO;2
S-02001;2005;3241;1;MAQUINAS IND. ALIMENT.,BEBIDAS Y TAB.;1
S-02001;2005;839;2;MASAJISTAS, DIETISTAS, Y AUX.ENFERMERIA;1
S-02001;2005;831;2;MEDICOS MEDICINA GENERAL;1
S-02001;2005;699;1;OTRAS REPARACIONES NCOP;1
S-02001;2005;3169;1;OTROS ART. ACABADOS EN METALES NCOP;3
S-02001;2005;6732;1;OTROS CAFES Y BARES;11
S-02001;2005;599;2;OTROS PROF. RELAC. COMERCIO Y HOSTELERIA;3
S-02001;2005;6779;1;OTROS SERV. ALIMENTACION - RESTAURACION;1
S-02001;2005;8499;1;OTROS SERVICIOS INDEPENDIENTES NCOP;3
S-02001;2005;8439;1;OTROS SERVICIOS TECNICOS NCOP;1
S-02001;2005;861;2;PINTORES,ESCULTORES,CERAMISTAS,ARTESANOS;1
S-02001;2005;6912;1;REPARACION AUTOMOVILES Y BICICLETAS;4
S-02001;2005;692;1;REPARACION DE MAQUINARIA INDUSTRIAL;1
S-02001;2005;9722;1;SALONES E INSTITUTOS DE BELLEZA;3
S-02001;2005;8497;1;SERV. GESTION ADMINISTRATIVA;2
S-02001;2005;8492;1;SERV. MECANOGRAFICOS, TAQUIGRAFICOS, ETC;1
S-02001;2005;9892;1;SERV. ORGANIZ. CONGRESOS,ASAMBLEAS, ...;1
S-02001;2005;9721;1;SERV. PELUQUERIA SEùORAS Y CABALLEROS;5
S-02001;2005;834;1;SERV. PROPIEDAD INMOBILIARIA E INDUSTRIA;3
S-02001;2005;9214;1;SERV.ALCANTARILLADO, EVACUACION AGUAS;1
S-02001;2005;922;1;SERVICIOS DE LIMPIEZA;2
S-02001;2005;842;1;SERVICIOS FINANCIEROS Y CONTABLES;1
S-02001;2005;844;1;SERVICIOS PUBLICIDAD, RELACIONES PUBLIC.;1
S-02001;2005;8431;1;SERVICIOS TECNICOS DE INGENIERIA;1
S-02001;2005;3191;1;TALLERES DE MECANICA EN GENERAL;3
S-02001;2005;3199;1;TALLERES MECANICOS NCOP;2
S-02002;2005;731;2;ABOGADOS;1
S-02002;2005;8321;1;AGENCIAS DE SEGUROS Y CORREDURIAS;1
S-02002;2005;712;2;AGENTES Y CORREDORES DE SEGUROS;1
S-02002;2005;853;1;ALQUILER MAQ. Y EQUIPO CONTABLE;1
S-02002;2005;411;2;ARQUITECTOS;2
S-02002;2005;474;1;ARTES GRAFICAS (IMPRESION GRAFICA);2
S-02002;2005;952;1;ASIST. Y SERV. DISMINUIDOS NO RESIDENC.;1
S-02002;2005;6153;1;COM. MAY. APARATOS ELECTRODOMESTICOS;2
S-02002;2005;6174;1;COM.MAY. MATERIALES CONSTRUCCION;1
S-02002;2005;6197;1;COM.MAY.INSTRUM.PRECISION Y MEDIDA;1
S-02002;2005;6532;1;COM.MEN.APARATOS DE USO DOMESTICO;1
S-02002;2005;6593;1;COM.MEN.APARATOS MEDICOS, ORTOPEDICOS;1
S-02002;2005;6595;1;COM.MEN.ART.JOYERIA,RELOJERIA,BISUTERIA;1
S-02002;2005;6533;1;COM.MEN.ART.MENAJE,FERRETERIA,ADORNO;1
S-02002;2005;6424;1;COM.MEN.CARNICERIAS;1
S-02002;2005;6596;1;COM.MEN.JUGUETES,ART.DEPORTE,ARMAS...;2
S-02002;2005;6513;1;COM.MEN.LENCERIA Y CORSETERIA;1
S-02002;2005;6534;1;COM.MEN.MATERIALES DE CONSTRUCCION;3
S-02002;2005;6531;1;COM.MEN.MUEBLES (EXCEPTO OFICINA);4
S-02002;2005;6592;1;COM.MEN.MUEBLES Y MAQUINAS DE OFICINA;2
S-02002;2005;6441;1;COM.MEN.PAN,PASTELES,CONFITERIA,LACTEOS;1
S-02002;2005;6472;1;COM.MEN.PTOS.ALIMENTICIOS MENOS 120 M2;1
S-02002;2005;6522;1;COM.MEN.PTOS.DROGUERIA,PERFUMERIA;1
S-02002;2005;6597;1;COM.MEN.SEMILLAS,ABONOS,FLORES,PLANTAS;2
S-02002;2005;6464;1;COM.MEN.TABACO CON VENTA POR RECARGO;1
S-02002;2005;6622;1;COM.MEN.TODA CLASE ART. EN OTROS LOCALES;1
S-02002;2005;6544;1;COM.MEN.VEHICULOS FLUVIALES Y MARITIMOS;1
S-02002;2005;6541;1;COM.MEN.VEHICULOS TERRESTRES;1
S-02002;2005;645;1;COM.MEN.VINOS Y BEBIDAS;1
S-02002;2005;943;1;CONSULTAS CLINICAS ESTOMAT. Y ODONTOLOG.;1
S-02002;2005;945;1;CONSULTAS Y CLINICAS VETERINARIAS;1
S-02002;2005;4762;1;EDICION DE PERIODICOS Y REVISTAS;1
S-02002;2005;7515;1;ENGRASE Y LAVADO DE VEHICULOS;1
S-02002;2005;9331;1;ENSEù. CONDUCCION VEHICULOS;2
S-02002;2005;845;1;EXPLOTACION ELECTRONICA POR TERCEROS;1
S-02002;2005;3922;1;FAB. APARATOS PROTESIS Y ORTOPEDIA;1
S-02002;2005;4822;1;FAB. ART. ACABADOS MATERIAS PLASTICAS;1
S-02002;2005;3141;1;FAB. ART. CARPINTERIA METALICA;2
S-02002;2005;3166;1;FAB. MOBILIARIO METALICO;1
S-02002;2005;4821;1;FAB. PTOS. SEMIELABORADOS PLASTICO;1
S-02002;2005;6521;1;FARMACIAS;1
S-02002;2005;4911;1;JOYERIA;1
S-02002;2005;3241;1;MAQUINAS IND. ALIMENT.,BEBIDAS Y TAB.;1
S-02002;2005;832;2;MEDICOS ESPECIALISTAS;1
S-02002;2005;831;2;MEDICOS MEDICINA GENERAL;2
S-02002;2005;9339;1;OTROS ACTIV. ENSEùANZA;1
S-02002;2005;6732;1;OTROS CAFES Y BARES;2
S-02002;2005;9669;1;OTROS SERVICIOS CULTURALES NCOP;1
S-02002;2005;861;2;PINTORES,ESCULTORES,CERAMISTAS,ARTESANOS;1
S-02002;2005;763;2;PROGRAMADORES Y ANALISTAS INFORMATICA;1
S-02002;2005;6912;1;REPARACION AUTOMOVILES Y BICICLETAS;2
S-02002;2005;9721;1;SERV. PELUQUERIA SEùORAS Y CABALLEROS;1
S-02002;2005;834;1;SERV. PROPIEDAD INMOBILIARIA E INDUSTRIA;4
S-02002;2005;844;1;SERVICIOS PUBLICIDAD, RELACIONES PUBLIC.;2
S-02002;2005;3191;1;TALLERES DE MECANICA EN GENERAL;1
S-02003;2005;731;2;ABOGADOS;2
S-02003;2005;723;2;ADMINISTRADORES DE FINCAS;1
S-02003;2005;8321;1;AGENCIAS DE SEGUROS Y CORREDURIAS;1
S-02003;2005;755;1;AGENCIAS DE VIAJES;2
S-02003;2005;8542;1;ALQUILER AUTOM. SIN CONDUCTOR  RENTING ;1
S-02003;2005;411;2;ARQUITECTOS;1
S-02003;2005;811;1;BANCA;2
S-02003;2005;6731;1;BARES CATEGORIA ESPECIAL;1
S-02003;2005;6723;1;CAFETERIAS DE UNA TAZA;2
S-02003;2005;6129;1;COM.MAY.OTROS PTOS. ALIMENT.,HELADOS ETC;1
S-02003;2005;6142;1;COM.MAY.PTOS.PERFUMERIA,DROGUERIA;1
S-02003;2005;6532;1;COM.MEN.APARATOS DE USO DOMESTICO;3
S-02003;2005;6593;1;COM.MEN.APARATOS MEDICOS, ORTOPEDICOS;1
S-02003;2005;6516;1;COM.MEN.CALZADO Y COMPLEMENTOS PIEL;1
S-02003;2005;6517;1;COM.MEN.CONFECCIONES DE PELETERIA;1
S-02003;2005;6596;1;COM.MEN.JUGUETES,ART.DEPORTE,ARMAS...;2
S-02003;2005;6594;1;COM.MEN.LIBROS,PERIODICOS,REVISTAS.;2
S-02003;2005;6534;1;COM.MEN.MATERIALES DE CONSTRUCCION;1
S-02003;2005;6531;1;COM.MEN.MUEBLES (EXCEPTO OFICINA);1
S-02003;2005;6441;1;COM.MEN.PAN,PASTELES,CONFITERIA,LACTEOS;3
S-02003;2005;6512;1;COM.MEN.PRENDAS DE VESTIR Y TOCADO;2
S-02003;2005;6471;1;COM.MEN.PTOS.ALIMENTICIOS Y BEBIDAS;1
S-02003;2005;6523;1;COM.MEN.PTOS.PERFUMERIA Y COSMETICA;1
S-02003;2005;6464;1;COM.MEN.TABACO CON VENTA POR RECARGO;2
S-02003;2005;6465;1;COM.MEN.TABACO MAQUINAS AUTOMATICAS;1
S-02003;2005;453;1;CONFECC. TODA CLASE PRENDAS VESTIR;1
S-02003;2005;943;1;CONSULTAS CLINICAS ESTOMAT. Y ODONTOLOG.;1
S-02003;2005;9421;1;CONSULTORIOS MEDICOS, SANITARIOS...;1
S-02003;2005;776;2;DRES.LICENC.POLITICAS,SOCIALES,LETRAS;1
S-02003;2005;9313;1;ENSEùANZA BACHILLERATO, F.P., Y C.O.U.;1
S-02003;2005;9672;1;ESCUELAS Y SERV. PERFECC. DEL DEPORTE;1
S-02003;2005;9311;1;GUARDERIA Y ENSE#ANZA INFANTIL,EXCLUSIV.;1
S-02003;2005;4192;1;INDUST. BOLLERIA Y PASTELERIA;1
S-02003;2005;8191;1;INSTITUCIONES DE CREDITO;1
S-02003;2005;631;1;INTERMEDIARIOS DEL COMERCIO;1
S-02003;2005;9693;1;JUEGOS DE BINGO;1
S-02003;2005;832;2;MEDICOS ESPECIALISTAS;1
S-02003;2005;831;2;MEDICOS MEDICINA GENERAL;1
S-02003;2005;838;2;OPTICOS-OPTOMETRISTAS Y PODOLOGOS;1
S-02003;2005;6732;1;OTROS CAFES Y BARES;5
S-02003;2005;8329;1;OTROS SERV. AUXILIARES DE SEGUROS;1
S-02003;2005;6714;1;RESTAURANTES DE DOS TENEDORES;2
S-02003;2005;9691;1;SALAS DE BAILE Y DISCOTECAS;1
S-02003;2005;9733;1;SERV. COPIAS DOCUMENTOS MAQ.FOTOCOPIA;2
S-02003;2005;9721;1;SERV. PELUQUERIA SEùORAS Y CABALLEROS;1
S-02003;2005;834;1;SERV. PROPIEDAD INMOBILIARIA E INDUSTRIA;2
S-02003;2005;922;1;SERVICIOS DE LIMPIEZA;1
S-02003;2005;9731;1;SERVICIOS FOTOGRAFICOS;1
S-02003;2005;841;1;SERVICIOS JURIDICOS;1
S-02003;2005;844;1;SERVICIOS PUBLICIDAD, RELACIONES PUBLIC.;1
S-02003;2005;8431;1;SERVICIOS TECNICOS DE INGENIERIA;1
S-02003;2005;9713;1;ZURCIDO Y REPARACION DE ROPAS;1
S-02004;2005;731;2;ABOGADOS;4
S-02004;2005;756;1;ACTIV. AUXILIARES Y COMPLEMENTARIAS TTE.;1
S-02004;2005;8321;1;AGENCIAS DE SEGUROS Y CORREDURIAS;3
S-02004;2005;755;1;AGENCIAS DE VIAJES;1
S-02004;2005;721;2;AGENTES COLEGIADOS PROPIEDAD IND.E INMOB;1
S-02004;2005;712;2;AGENTES Y CORREDORES DE SEGUROS;1
S-02004;2005;8541;1;ALQUILER AUTOMOVILES SIN CONDUCTOR;1
S-02004;2005;852;1;ALQUILER MAQUINARIA Y EQUIP. CONSTRUCC.;1
S-02004;2005;411;2;ARQUITECTOS;4
S-02004;2005;421;2;ARQUITECTOS TECNICOS Y APAREJADORES;2
S-02004;2005;822;1;ASEGURADORAS DE ENFERMEDAD Y RIESGOS;1
S-02004;2005;952;1;ASIST. Y SERV. DISMINUIDOS NO RESIDENC.;2
S-02004;2005;836;2;AYUD. TECN. SANITARIOS Y FISIOTERAPEUTAS;1
S-02004;2005;6731;1;BARES CATEGORIA ESPECIAL;1
S-02004;2005;812;1;CAJAS DE AHORRO;4
S-02004;2005;8491;1;COBROS DE DEUDAS Y CONFECCION FACTURAS;1
S-02004;2005;6175;1;COM.MAY. MAQUINARIA PARA MADERA Y METAL;1
S-02004;2005;6174;1;COM.MAY. MATERIALES CONSTRUCCION;2
S-02004;2005;6154;1;COM.MAY.APAR.Y MAT. ELECTRONICO;1
S-02004;2005;6159;1;COM.MAY.OTROS ART. CONSUMO DURADERO NCOP;1
S-02004;2005;6129;1;COM.MAY.OTROS PTOS. ALIMENT.,HELADOS ETC;2
S-02004;2005;6121;1;COM.MAY.PTOS.ALIMENTIC.BEBIDAS Y TABACOS;1
S-02004;2005;6151;1;COM.MAY.VEHICULOS Y SUS ACCESORIOS;1
S-02004;2005;6532;1;COM.MEN.APARATOS DE USO DOMESTICO;4
S-02004;2005;6593;1;COM.MEN.APARATOS MEDICOS, ORTOPEDICOS;2
S-02004;2005;6533;1;COM.MEN.ART.MENAJE,FERRETERIA,ADORNO;2
S-02004;2005;6546;1;COM.MEN.CUBIERTAS,BANDAS Y CAMARAS AIRE;1
S-02004;2005;6545;1;COM.MEN.DE TODA CLASE DE MAQUINARIA;2
S-02004;2005;641;1;COM.MEN.FRUTAS,VERDURAS;1
S-02004;2005;6596;1;COM.MEN.JUGUETES,ART.DEPORTE,ARMAS...;2
S-02004;2005;6594;1;COM.MEN.LIBROS,PERIODICOS,REVISTAS.;2
S-02004;2005;6534;1;COM.MEN.MATERIALES DE CONSTRUCCION;1
S-02004;2005;6531;1;COM.MEN.MUEBLES (EXCEPTO OFICINA);3
S-02004;2005;6441;1;COM.MEN.PAN,PASTELES,CONFITERIA,LACTEOS;2
S-02004;2005;6512;1;COM.MEN.PRENDAS DE VESTIR Y TOCADO;2
S-02004;2005;6515;1;COM.MEN.PRENDAS ESPECIALES;1
S-02004;2005;6472;1;COM.MEN.PTOS.ALIMENTICIOS MENOS 120 M2;1
S-02004;2005;6474;1;COM.MEN.PTOS.ALIMENTICIOS SUP.400 M2;1
S-02004;2005;6473;1;COM.MEN-PTOS.ALIMENTICIOS 120 - 399 M2;1
S-02004;2005;6522;1;COM.MEN.PTOS.DROGUERIA,PERFUMERIA;1
S-02004;2005;6535;1;COM.MEN.PUERTAS,VENTANAS Y PERSIANAS;1
S-02004;2005;6597;1;COM.MEN.SEMILLAS,ABONOS,FLORES,PLANTAS;1
S-02004;2005;6465;1;COM.MEN.TABACO MAQUINAS AUTOMATICAS;1
S-02004;2005;6541;1;COM.MEN.VEHICULOS TERRESTRES;4
S-02004;2005;453;1;CONFECC. TODA CLASE PRENDAS VESTIR;5
S-02004;2005;943;1;CONSULTAS CLINICAS ESTOMAT. Y ODONTOLOG.;1
S-02004;2005;9421;1;CONSULTORIOS MEDICOS, SANITARIOS...;5
S-02004;2005;776;2;DRES.LICENC.POLITICAS,SOCIALES,LETRAS;3
S-02004;2005;9313;1;ENSEùANZA BACHILLERATO, F.P., Y C.O.U.;1
S-02004;2005;9312;1;ENSEùANZA EDUCACION GENERAL BASICA;1
S-02004;2005;9321;1;ENSEùANZA FORMACION PROF. NO SUPERIOR;3
S-02004;2005;833;2;ESTOMATOLOGOS;1
S-02004;2005;871;2;EXPENDEDORES OFICIALES LOTERIAS;1
S-02004;2005;4282;1;FAB. AGUAS GASEOSAS Y OTRAS BEBIDAS SIN;1
S-02004;2005;6521;1;FARMACIAS;1
S-02004;2005;726;2;GRADUADOS SOCIALES;1
S-02004;2005;9311;1;GUARDERIA Y ENSE#ANZA INFANTIL,EXCLUSIV.;3
S-02004;2005;4312;1;HILADO Y RETORCIDO DEL ALGODON;1
S-02004;2005;682;1;HOSPEDAJE EN HOSTALES Y PENSIONES;1
S-02004;2005;321;2;INGENIEROS TEC. INDUSTRIALES Y TEXTILES;1
S-02004;2005;3241;1;MAQUINAS IND. ALIMENT.,BEBIDAS Y TAB.;1
S-02004;2005;839;2;MASAJISTAS, DIETISTAS, Y AUX.ENFERMERIA;1
S-02004;2005;832;2;MEDICOS ESPECIALISTAS;1
S-02004;2005;831;2;MEDICOS MEDICINA GENERAL;2
S-02004;2005;838;2;OPTICOS-OPTOMETRISTAS Y PODOLOGOS;1
S-02004;2005;823;1;OTRAS ENTIDADES ASEGURADORAS;1
S-02004;2005;6732;1;OTROS CAFES Y BARES;9
S-02004;2005;799;2;OTROS PROF. ACTIV. FINANC. JURID. SEGUR.;1
S-02004;2005;399;2;OTROS PROFESIONALES INDUSTRIAS MANUFAC.;1
S-02004;2005;9429;1;OTROS SERV. SANITARIOS;3
S-02004;2005;8319;1;OTROS SERVICIOS FINANCIEROS NCOP;1
S-02004;2005;8499;1;OTROS SERVICIOS INDEPENDIENTES NCOP;5
S-02004;2005;8439;1;OTROS SERVICIOS TECNICOS NCOP;2
S-02004;2005;826;2;PERSONAL DOCENTE ENSEùANZAS DIVERSAS;1
S-02004;2005;732;2;PROCURADORES;2
S-02004;2005;751;2;PROFESIONALES PUBLICIDAD, RELAC.PUBLICAS;4
S-02004;2005;8332;1;PROMOCION INMOBILIARIA DE EDIFICACIONES;1
S-02004;2005;6911;1;REPARACION ART. ELECTRODOMESTICOS;1
S-02004;2005;6912;1;REPARACION AUTOMOVILES Y BICICLETAS;2
S-02004;2005;6919;1;REPARACION OTROS BIENES CONSUMO NCOP;1
S-02004;2005;6715;1;RESTAURANTES DE UN TENEDOR;1
S-02004;2005;9722;1;SALONES E INSTITUTOS DE BELLEZA;1
S-02004;2005;9733;1;SERV. COPIAS DOCUMENTOS MAQ.FOTOCOPIA;1
S-02004;2005;8494;1;SERV. CUSTODIA, SEGURIDAD Y PROTECCION;1
S-02004;2005;8497;1;SERV. GESTION ADMINISTRATIVA;1
S-02004;2005;9721;1;SERV. PELUQUERIA SEùORAS Y CABALLEROS;2
S-02004;2005;834;1;SERV. PROPIEDAD INMOBILIARIA E INDUSTRIA;5
S-02004;2005;8432;1;SERV. TEC. DE ARQUITECTURA;2
S-02004;2005;8435;1;SERV. TECNICOS DE DELINEACION;1
S-02004;2005;8496;1;SERV.COLOCACION Y SUMINISTRO DE PERSONAL;1
S-02004;2005;842;1;SERVICIOS FINANCIEROS Y CONTABLES;3
S-02004;2005;841;1;SERVICIOS JURIDICOS;1
S-02004;2005;844;1;SERVICIOS PUBLICIDAD, RELACIONES PUBLIC.;4
S-02004;2005;8495;1;SERVICIOS RECAD.,REPARTO Y MANIP. CORRES;1
S-02004;2005;8431;1;SERVICIOS TECNICOS DE INGENIERIA;2
S-02004;2005;774;2;TRADUCTORES E INTERPRETES;1
S-02005;2005;731;2;ABOGADOS;1
S-02005;2005;475;1;ACTIVIDADES ANEXAS ARTES GRAFICAS;2
S-02005;2005;841;2;ACUPUNTORES, NATUROPATAS Y OTROS;1
S-02005;2005;474;1;ARTES GRAFICAS (IMPRESION GRAFICA);1
S-02005;2005;6594;1;COM.MEN.LIBROS,PERIODICOS,REVISTAS.;1
S-02005;2005;6441;1;COM.MEN.PAN,PASTELES,CONFITERIA,LACTEOS;1
S-02005;2005;6522;1;COM.MEN.PTOS.DROGUERIA,PERFUMERIA;1
S-02005;2005;6597;1;COM.MEN.SEMILLAS,ABONOS,FLORES,PLANTAS;1
S-02005;2005;6541;1;COM.MEN.VEHICULOS TERRESTRES;1
S-02005;2005;9312;1;ENSEùANZA EDUCACION GENERAL BASICA;1
S-02005;2005;3141;1;FAB. ART. CARPINTERIA METALICA;2
S-02005;2005;6521;1;FARMACIAS;1
S-02005;2005;244;1;INDUSTRIAS DE LA PIEDRA NATURAL;1
S-02005;2005;9812;1;JARDINES DE RECREO;1
S-02005;2005;3169;1;OTROS ART. ACABADOS EN METALES NCOP;1
S-02005;2005;6912;1;REPARACION AUTOMOVILES Y BICICLETAS;5
S-02005;2005;6715;1;RESTAURANTES DE UN TENEDOR;1
S-02006;2005;622;1;COM.MAY.OTROS PTOS. RECUPERACION;1
S-02006;2005;6546;1;COM.MEN.CUBIERTAS,BANDAS Y CAMARAS AIRE;1
S-02006;2005;6597;1;COM.MEN.SEMILLAS,ABONOS,FLORES,PLANTAS;1
S-02006;2005;453;1;CONFECC. TODA CLASE PRENDAS VESTIR;2
S-02006;2005;6912;1;REPARACION AUTOMOVILES Y BICICLETAS;2
S-02007;2005;812;1;CAJAS DE AHORRO;1
S-02007;2005;6595;1;COM.MEN.ART.JOYERIA,RELOJERIA,BISUTERIA;1
S-02007;2005;641;1;COM.MEN.FRUTAS,VERDURAS;1
S-02007;2005;6441;1;COM.MEN.PAN,PASTELES,CONFITERIA,LACTEOS;1
S-02007;2005;6431;1;COM.MEN.PESCADOS;1
S-02007;2005;6512;1;COM.MEN.PRENDAS DE VESTIR Y TOCADO;3
S-02007;2005;6472;1;COM.MEN.PTOS.ALIMENTICIOS MENOS 120 M2;2
S-02007;2005;6471;1;COM.MEN.PTOS.ALIMENTICIOS Y BEBIDAS;1
S-02007;2005;6464;1;COM.MEN.TABACO CON VENTA POR RECARGO;2
S-02007;2005;6622;1;COM.MEN.TODA CLASE ART. EN OTROS LOCALES;1
S-02007;2005;453;1;CONFECC. TODA CLASE PRENDAS VESTIR;1
S-02007;2005;463;1;FAB. SERIE PIEZAS DE CARPINTERIA;1
S-02007;2005;838;2;OPTICOS-OPTOMETRISTAS Y PODOLOGOS;1
S-02007;2005;6732;1;OTROS CAFES Y BARES;3
S-02007;2005;8499;1;OTROS SERVICIOS INDEPENDIENTES NCOP;1
S-02007;2005;999;1;OTROS SERVICIOS N.C.O.P.;1
S-02007;2005;6912;1;REPARACION AUTOMOVILES Y BICICLETAS;2
S-02007;2005;9721;1;SERV. PELUQUERIA SEùORAS Y CABALLEROS;1
S-02007;2005;9711;1;TINTE,LIMP. SECO, LAVADO Y PLANCHADO;1
S-02008;2005;731;2;ABOGADOS;3
S-02008;2005;756;1;ACTIV. AUXILIARES Y COMPLEMENTARIAS TTE.;1
S-02008;2005;8321;1;AGENCIAS DE SEGUROS Y CORREDURIAS;1
S-02008;2005;755;1;AGENCIAS DE VIAJES;2
S-02008;2005;411;2;ARQUITECTOS;1
S-02008;2005;812;1;CAJAS DE AHORRO;2
S-02008;2005;6153;1;COM. MAY. APARATOS ELECTRODOMESTICOS;1
S-02008;2005;6178;1;COM.MAY. MAQUINAS Y MATERIAL OFICINA;1
S-02008;2005;6174;1;COM.MAY. MATERIALES CONSTRUCCION;1
S-02008;2005;6139;1;COM.MAY.ACCESORIOS VESTIDO NCOP;1
S-02008;2005;6129;1;COM.MAY.OTROS PTOS. ALIMENT.,HELADOS ETC;1
S-02008;2005;6143;1;COM.MAY.PTOS.MANTENIMIENTO HOGAR;1
S-02008;2005;6532;1;COM.MEN.APARATOS DE USO DOMESTICO;3
S-02008;2005;6593;1;COM.MEN.APARATOS MEDICOS, ORTOPEDICOS;1
S-02008;2005;6533;1;COM.MEN.ART.MENAJE,FERRETERIA,ADORNO;1
S-02008;2005;6422;1;COM.MEN.CARNICERIAS-CHARCUTERIAS;1
S-02008;2005;6552;1;COM.MEN.GASES COMBUSTIBLES;1
S-02008;2005;6531;1;COM.MEN.MUEBLES (EXCEPTO OFICINA);2
S-02008;2005;6592;1;COM.MEN.MUEBLES Y MAQUINAS DE OFICINA;2
S-02008;2005;6441;1;COM.MEN.PAN,PASTELES,CONFITERIA,LACTEOS;1
S-02008;2005;6472;1;COM.MEN.PTOS.ALIMENTICIOS MENOS 120 M2;1
S-02008;2005;6471;1;COM.MEN.PTOS.ALIMENTICIOS Y BEBIDAS;1
S-02008;2005;6473;1;COM.MEN-PTOS.ALIMENTICIOS 120 - 399 M2;1
S-02008;2005;6523;1;COM.MEN.PTOS.PERFUMERIA Y COSMETICA;1
S-02008;2005;6464;1;COM.MEN.TABACO CON VENTA POR RECARGO;1
S-02008;2005;6461;1;COM.MEN.TABACOS EN EXPENDIDURIA;1
S-02008;2005;943;1;CONSULTAS CLINICAS ESTOMAT. Y ODONTOLOG.;1
S-02008;2005;3552;1;EDICION SOPORTES AUDIO,VIDEO,INFORMATICA;1
S-02008;2005;9312;1;ENSEùANZA EDUCACION GENERAL BASICA;1
