CODI_DIVISIO_TERRITORIAL;ANY;EPIGRAF;SECCIO;DESCRIPCIO_EPIGRAF;TOTAL
S-02002;1996;9711;1;TINTE,LIMP. SECO, LAVADO Y PLANCHADO;1
S-02003;1996;731;2;ABOGADOS;2
S-02003;1996;723;2;ADMINISTRADORES DE FINCAS;2
S-02003;1996;511;2;AGENTES COMERCIALES;1
S-02003;1996;859;1;ALQUILER OTROS BIENES MUEBLES NCOP;1
S-02003;1996;811;1;BANCA;1
S-02003;1996;6745;1;CAFE-BAR SOCIEDADES,CASINOS,CLUBES...;1
S-02003;1996;6129;1;COM.MAY.OTROS PTOS. ALIMENT.,HELADOS ETC;1
S-02003;1996;6194;1;COM.MAY.PTOS. DE PAPEL Y CARTON;2
S-02003;1996;6151;1;COM.MAY.VEHICULOS Y SUS ACCESORIOS;2
S-02003;1996;6516;1;COM.MEN.CALZADO Y COMPLEMENTOS PIEL;1
S-02003;1996;6517;1;COM.MEN.CONFECCIONES DE PELETERIA;1
S-02003;1996;641;1;COM.MEN.FRUTAS,VERDURAS;1
S-02003;1996;6596;1;COM.MEN.JUGUETES,ART.DEPORTE,ARMAS...;1
S-02003;1996;6594;1;COM.MEN.LIBROS,PERIODICOS,REVISTAS.;3
S-02003;1996;6592;1;COM.MEN.MUEBLES Y MAQUINAS DE OFICINA;1
S-02003;1996;6524;1;COM.MEN.PLANTAS Y HIERBAS,HERBORARIOS;1
S-02003;1996;6512;1;COM.MEN.PRENDAS DE VESTIR Y TOCADO;1
S-02003;1996;6471;1;COM.MEN.PTOS.ALIMENTICIOS Y BEBIDAS;2
S-02003;1996;6522;1;COM.MEN.PTOS.DROGUERIA,PERFUMERIA;1
S-02003;1996;6523;1;COM.MEN.PTOS.PERFUMERIA Y COSMETICA;1
S-02003;1996;6541;1;COM.MEN.VEHICULOS TERRESTRES;1
S-02003;1996;645;1;COM.MEN.VINOS Y BEBIDAS;1
S-02003;1996;453;1;CONFECC. TODA CLASE PRENDAS VESTIR;1
S-02003;1996;943;1;CONSULTAS CLINICAS ESTOMAT. Y ODONTOLOG.;1
S-02003;1996;4822;1;FAB. ART. ACABADOS MATERIAS PLASTICAS;1
S-02003;1996;2537;1;FAB. COLAS Y GELATINAS;1
S-02003;1996;3161;1;FAB. HERRAMIENTAS MANUALES;1
S-02003;1996;9311;1;GUARDERIA Y ENSE#ANZA INFANTIL,EXCLUSIV.;1
S-02003;1996;8191;1;INSTITUCIONES DE CREDITO;1
S-02003;1996;631;1;INTERMEDIARIOS DEL COMERCIO;1
S-02003;1996;9693;1;JUEGOS DE BINGO;1
S-02003;1996;832;2;MEDICOS ESPECIALISTAS;2
S-02003;1996;831;2;MEDICOS MEDICINA GENERAL;1
S-02003;1996;733;2;NOTARIOS;1
S-02003;1996;834;2;ODONTOLOGOS;2
S-02003;1996;838;2;OPTICOS-OPTOMETRISTAS Y PODOLOGOS;1
S-02003;1996;4769;1;OTRAS EDICIONES NCOP;1
S-02003;1996;9339;1;OTROS ACTIV. ENSEÑANZA;2
S-02003;1996;799;2;OTROS PROF. ACTIV. FINANC. JURID. SEGUR.;1
S-02003;1996;9429;1;OTROS SERV. SANITARIOS;1
S-02003;1996;999;1;OTROS SERVICIOS N.C.O.P.;1
S-02003;1996;9799;1;OTROS SERVICIOS PERSONALES NCOP;2
S-02003;1996;861;2;PINTORES,ESCULTORES,CERAMISTAS,ARTESANOS;1
S-02003;1996;6912;1;REPARACION AUTOMOVILES Y BICICLETAS;1
S-02003;1996;6714;1;RESTAURANTES DE DOS TENEDORES;2
S-02003;1996;9722;1;SALONES E INSTITUTOS DE BELLEZA;1
S-02003;1996;9721;1;SERV. PELUQUERIA SEÑORAS Y CABALLEROS;3
S-02004;1996;731;2;ABOGADOS;3
S-02004;1996;475;1;ACTIVIDADES ANEXAS ARTES GRAFICAS;1
S-02004;1996;511;2;AGENTES COMERCIALES;2
S-02004;1996;713;2;AGENTES DE SEGUROS AFECTOS;1
S-02004;1996;712;2;AGENTES REPRESENTANTES DE SEGUROS;1
S-02004;1996;822;1;ASEGURADORAS DE ENFERMEDAD Y RIESGOS;1
S-02004;1996;952;1;ASIST. Y SERV. DISMINUIDOS NO RESIDENC.;1
S-02004;1996;811;1;BANCA;2
S-02004;1996;812;1;CAJAS DE AHORRO;1
S-02004;1996;6175;1;COM.MAY. MAQUINARIA PARA MADERA Y METAL;1
S-02004;1996;6174;1;COM.MAY. MATERIALES CONSTRUCCION;1
S-02004;1996;6154;1;COM.MAY.APAR.Y MAT. ELECTRONICO;1
S-02004;1996;6123;1;COM.MAY.FRUTAS Y VERDURAS;1
S-02004;1996;6129;1;COM.MAY.OTROS PTOS. ALIMENT.,HELADOS ETC;1
S-02004;1996;657;1;COM.MEN. INSTRUMENTOS MUSICA Y ACCESORIO;1
S-02004;1996;6593;1;COM.MEN.APARATOS MEDICOS, ORTOPEDICOS;1
S-02004;1996;6422;1;COM.MEN.CARNICERIAS-CHARCUTERIAS;1
S-02004;1996;6545;1;COM.MEN.DE TODA CLASE DE MAQUINARIA;1
S-02004;1996;6594;1;COM.MEN.LIBROS,PERIODICOS,REVISTAS.;2
S-02004;1996;6531;1;COM.MEN.MUEBLES (EXCEPTO OFICINA);2
S-02004;1996;6592;1;COM.MEN.MUEBLES Y MAQUINAS DE OFICINA;1
S-02004;1996;6441;1;COM.MEN.PAN,PASTELES,CONFITERIA,LACTEOS;2
S-02004;1996;6512;1;COM.MEN.PRENDAS DE VESTIR Y TOCADO;1
S-02004;1996;6471;1;COM.MEN.PTOS.ALIMENTICIOS Y BEBIDAS;1
S-02004;1996;6522;1;COM.MEN.PTOS.DROGUERIA,PERFUMERIA;1
S-02004;1996;6535;1;COM.MEN.PUERTAS,VENTANAS Y PERSIANAS;1
S-02004;1996;6597;1;COM.MEN.SEMILLAS,ABONOS,FLORES,PLANTAS;1
S-02004;1996;6541;1;COM.MEN.VEHICULOS TERRESTRES;2
S-02004;1996;453;1;CONFECC. TODA CLASE PRENDAS VESTIR;1
S-02004;1996;9331;1;ENSEÑ. CONDUCCION VEHICULOS;1
S-02004;1996;9321;1;ENSEÑANZA FORMACION PROF. NO SUPERIOR;1
S-02004;1996;833;2;ESTOMATOLOGOS;1
S-02004;1996;871;2;EXPENDEDORES OFICIALES LOTERIAS;2
S-02004;1996;4282;1;FAB. AGUAS GASEOSAS Y OTRAS BEBIDAS SIN;1
S-02004;1996;4822;1;FAB. ART. ACABADOS MATERIAS PLASTICAS;1
S-02004;1996;6521;1;FARMACIAS;2
S-02004;1996;9311;1;GUARDERIA Y ENSE#ANZA INFANTIL,EXCLUSIV.;1
S-02004;1996;682;1;HOSPEDAJE EN HOSTALES Y PENSIONES;1
S-02004;1996;9693;1;JUEGOS DE BINGO;1
S-02004;1996;3241;1;MAQUINAS IND. ALIMENT.,BEBIDAS Y TAB.;1
S-02004;1996;832;2;MEDICOS ESPECIALISTAS;4
S-02004;1996;831;2;MEDICOS MEDICINA GENERAL;7
S-02004;1996;834;2;ODONTOLOGOS;2
S-02004;1996;838;2;OPTICOS-OPTOMETRISTAS Y PODOLOGOS;1
S-02004;1996;6732;1;OTROS CAFES Y BARES;2
S-02004;1996;899;2;OTROS PROF. RELACIONADOS CON SERVICIOS;1
S-02004;1996;9429;1;OTROS SERV. SANITARIOS;2
S-02004;1996;8499;1;OTROS SERVICIOS INDEPENDIENTES NCOP;1
S-02004;1996;999;1;OTROS SERVICIOS N.C.O.P.;1
S-02004;1996;8332;1;PROMOCION INMOBILIARIA DE EDIFICACIONES;1
S-02004;1996;6911;1;REPARACION ART. ELECTRODOMESTICOS;2
S-02004;1996;6912;1;REPARACION AUTOMOVILES Y BICICLETAS;2
S-02004;1996;8494;1;SERV. CUSTODIA, SEGURIDAD Y PROTECCION;1
S-02004;1996;834;1;SERV. PROPIEDAD INMOBILIARIA E INDUSTRIA;1
S-02004;1996;842;1;SERVICIOS FINANCIEROS Y CONTABLES;2
S-02004;1996;841;1;SERVICIOS JURIDICOS;1
S-02004;1996;844;1;SERVICIOS PUBLICIDAD, RELACIONES PUBLIC.;2
S-02004;1996;8495;1;SERVICIOS RECAD.,REPARTO Y MANIP. CORRES;1
S-02004;1996;722;1;TTE. MERCANCIAS POR CARRETERA;1
S-02005;1996;475;1;ACTIVIDADES ANEXAS ARTES GRAFICAS;2
S-02005;1996;474;1;ARTES GRAFICAS (IMPRESION GRAFICA);1
S-02005;1996;6596;1;COM.MEN.JUGUETES,ART.DEPORTE,ARMAS...;1
S-02005;1996;6441;1;COM.MEN.PAN,PASTELES,CONFITERIA,LACTEOS;1
S-02005;1996;453;1;CONFECC. TODA CLASE PRENDAS VESTIR;3
S-02005;1996;3169;1;OTROS ART. ACABADOS EN METALES NCOP;1
S-02005;1996;6732;1;OTROS CAFES Y BARES;1
S-02005;1996;6912;1;REPARACION AUTOMOVILES Y BICICLETAS;2
S-02006;1996;474;1;ARTES GRAFICAS (IMPRESION GRAFICA);1
S-02006;1996;622;1;COM.MAY.OTROS PTOS. RECUPERACION;1
S-02006;1996;6546;1;COM.MEN.CUBIERTAS,BANDAS Y CAMARAS AIRE;1
S-02006;1996;6471;1;COM.MEN.PTOS.ALIMENTICIOS Y BEBIDAS;1
S-02006;1996;4354;1;FAB. PRENDAS EXTERIORES DE PUNTO;1
S-02006;1996;6732;1;OTROS CAFES Y BARES;2
S-02006;1996;6912;1;REPARACION AUTOMOVILES Y BICICLETAS;2
S-02006;1996;9721;1;SERV. PELUQUERIA SEÑORAS Y CABALLEROS;1
S-02006;1996;3191;1;TALLERES DE MECANICA EN GENERAL;1
S-02007;1996;511;2;AGENTES COMERCIALES;1
S-02007;1996;812;1;CAJAS DE AHORRO;1
S-02007;1996;6441;1;COM.MEN.PAN,PASTELES,CONFITERIA,LACTEOS;1
S-02007;1996;6431;1;COM.MEN.PESCADOS;1
S-02007;1996;6472;1;COM.MEN.PTOS.ALIMENTICIOS MENOS 120 M2;1
S-02007;1996;6471;1;COM.MEN.PTOS.ALIMENTICIOS Y BEBIDAS;2
S-02007;1996;6622;1;COM.MEN.TODA CLASE ART. EN OTROS LOCALES;1
S-02007;1996;3141;1;FAB. ART. CARPINTERIA METALICA;1
S-02007;1996;463;1;FAB. SERIE PIEZAS DE CARPINTERIA;1
S-02007;1996;838;2;OPTICOS-OPTOMETRISTAS Y PODOLOGOS;1
S-02007;1996;692;1;REPARACION DE MAQUINARIA INDUSTRIAL;1
S-02007;1996;9721;1;SERV. PELUQUERIA SEÑORAS Y CABALLEROS;1
S-02007;1996;9711;1;TINTE,LIMP. SECO, LAVADO Y PLANCHADO;1
S-02007;1996;722;1;TTE. MERCANCIAS POR CARRETERA;2
S-02008;1996;411;2;ARQUITECTOS;1
S-02008;1996;6174;1;COM.MAY. MATERIALES CONSTRUCCION;2
S-02008;1996;6129;1;COM.MAY.OTROS PTOS. ALIMENT.,HELADOS ETC;1
S-02008;1996;6594;1;COM.MEN.LIBROS,PERIODICOS,REVISTAS.;1
S-02008;1996;6592;1;COM.MEN.MUEBLES Y MAQUINAS DE OFICINA;1
S-02008;1996;6441;1;COM.MEN.PAN,PASTELES,CONFITERIA,LACTEOS;1
S-02008;1996;6461;1;COM.MEN.TABACOS EN EXPENDIDURIA;1
S-02008;1996;453;1;CONFECC. TODA CLASE PRENDAS VESTIR;1
S-02008;1996;3294;1;CONST. MAQ. MANIPULACION DE FLUIDOS;1
S-02008;1996;3299;1;CONST. OTRAS MAQ. Y EQUIPOS NCOP;1
S-02008;1996;9312;1;ENSEÑANZA EDUCACION GENERAL BASICA;1
S-02008;1996;845;1;EXPLOTACION ELECTRONICA POR TERCEROS;1
S-02008;1996;4819;1;FAB. OTROS ART. CAUCHO NCOP;1
S-02008;1996;4354;1;FAB. PRENDAS EXTERIORES DE PUNTO;1
S-02008;1996;6521;1;FARMACIAS;1
S-02008;1996;9311;1;GUARDERIA Y ENSE#ANZA INFANTIL,EXCLUSIV.;2
S-02008;1996;724;2;INTERMEDIARIOS PROMOCION EDIFICACIONES;2
S-02008;1996;832;2;MEDICOS ESPECIALISTAS;1
S-02008;1996;831;2;MEDICOS MEDICINA GENERAL;1
S-02008;1996;799;2;OTROS PROF. ACTIV. FINANC. JURID. SEGUR.;1
S-02008;1996;6912;1;REPARACION AUTOMOVILES Y BICICLETAS;1
S-02008;1996;8497;1;SERV. GESTION ADMINISTRATIVA;1
S-02008;1996;3191;1;TALLERES DE MECANICA EN GENERAL;2
S-02008;1996;3163;1;TORNILLERIA Y ART. DERIVADOS ALAMBRE;1
S-02009;1996;836;2;AYUD. TECN. SANITARIOS Y FISIOTERAPEUTAS;1
S-02009;1996;6532;1;COM.MEN.APARATOS DE USO DOMESTICO;1
S-02009;1996;6424;1;COM.MEN.CARNICERIAS;1
S-02009;1996;641;1;COM.MEN.FRUTAS,VERDURAS;2
S-02009;1996;6441;1;COM.MEN.PAN,PASTELES,CONFITERIA,LACTEOS;2
S-02009;1996;6524;1;COM.MEN.PLANTAS Y HIERBAS,HERBORARIOS;1
S-02009;1996;6512;1;COM.MEN.PRENDAS DE VESTIR Y TOCADO;1
S-02009;1996;6471;1;COM.MEN.PTOS.ALIMENTICIOS Y BEBIDAS;1
S-02009;1996;6522;1;COM.MEN.PTOS.DROGUERIA,PERFUMERIA;2
S-02009;1996;6541;1;COM.MEN.VEHICULOS TERRESTRES;1
S-02009;1996;832;2;MEDICOS ESPECIALISTAS;1
S-02009;1996;838;2;OPTICOS-OPTOMETRISTAS Y PODOLOGOS;1
S-02009;1996;6732;1;OTROS CAFES Y BARES;1
S-02009;1996;9721;1;SERV. PELUQUERIA SEÑORAS Y CABALLEROS;1
S-02010;1996;8562;1;ALQUILER DE PELICULAS DE VIDEO;1
S-02010;1996;474;1;ARTES GRAFICAS (IMPRESION GRAFICA);1
S-02010;1996;6174;1;COM.MAY. MATERIALES CONSTRUCCION;1
S-02010;1996;6533;1;COM.MEN.ART.MENAJE,FERRETERIA,ADORNO;1
S-02010;1996;6522;1;COM.MEN.PTOS.DROGUERIA,PERFUMERIA;1
S-02010;1996;3141;1;FAB. ART. CARPINTERIA METALICA;1
S-02010;1996;2474;1;FAB. VAJILLAS Y ARTICULOS PARA EL HOGAR;1
S-02010;1996;5041;1;INSTALACIONES ELECTRICAS EN GENERAL;1
S-02010;1996;6732;1;OTROS CAFES Y BARES;1
S-02010;1996;6912;1;REPARACION AUTOMOVILES Y BICICLETAS;1
S-02010;1996;5051;1;REVESTIMIENTOS EXTERIORES E INTERIORES;1
S-02011;1996;6534;1;COM.MEN.MATERIALES DE CONSTRUCCION;2
S-02011;1996;6431;1;COM.MEN.PESCADOS;1
S-02011;1996;6512;1;COM.MEN.PRENDAS DE VESTIR Y TOCADO;1
S-02011;1996;6472;1;COM.MEN.PTOS.ALIMENTICIOS MENOS 120 M2;1
S-02011;1996;943;1;CONSULTAS CLINICAS ESTOMAT. Y ODONTOLOG.;1
S-02011;1996;6442;1;DESPACHOS PAN, PAN ESPECIAL, Y BOLLERIA;1
S-02011;1996;7512;1;GUARDIA Y CUSTODIA VEHICULOS  PARKING ;1
S-02011;1996;6732;1;OTROS CAFES Y BARES;1
S-02011;1996;6912;1;REPARACION AUTOMOVILES Y BICICLETAS;1
S-02011;1996;6919;1;REPARACION OTROS BIENES CONSUMO NCOP;1
S-02011;1996;842;1;SERVICIOS FINANCIEROS Y CONTABLES;1
S-02011;1996;722;1;TTE. MERCANCIAS POR CARRETERA;1
S-02012;1996;474;1;ARTES GRAFICAS (IMPRESION GRAFICA);1
S-02012;1996;6441;1;COM.MEN.PAN,PASTELES,CONFITERIA,LACTEOS;1
S-02012;1996;453;1;CONFECC. TODA CLASE PRENDAS VESTIR;1
S-02012;1996;3922;1;FAB. APARATOS PROTESIS Y ORTOPEDIA;1
S-02012;1996;4822;1;FAB. ART. ACABADOS MATERIAS PLASTICAS;1
S-02012;1996;4681;1;FAB. MOBILIARIO DE MADERA PARA EL HOGAR;1
S-02012;1996;4959;1;FAB. OTROS ART. NCOP;1
S-02012;1996;4192;1;INDUST. BOLLERIA Y PASTELERIA;1
S-02012;1996;3169;1;OTROS ART. ACABADOS EN METALES NCOP;1
S-02012;1996;6732;1;OTROS CAFES Y BARES;1
S-02012;1996;6912;1;REPARACION AUTOMOVILES Y BICICLETAS;2
S-02012;1996;6715;1;RESTAURANTES DE UN TENEDOR;1
S-02012;1996;3199;1;TALLERES MECANICOS NCOP;1
S-02013;1996;474;1;ARTES GRAFICAS (IMPRESION GRAFICA);1
S-02013;1996;675;1;CAFES-BARES EN QUIOSCOS,CAJONES,BARRACAS;1
S-02013;1996;812;1;CAJAS DE AHORRO;1
S-02013;1996;6174;1;COM.MAY. MATERIALES CONSTRUCCION;1
S-02013;1996;6142;1;COM.MAY.PTOS.PERFUMERIA,DROGUERIA;1
S-02013;1996;6539;1;COM.MEN.ART.HOGAR NCOP;1
S-02013;1996;6533;1;COM.MEN.ART.MENAJE,FERRETERIA,ADORNO;1
S-02013;1996;6516;1;COM.MEN.CALZADO Y COMPLEMENTOS PIEL;1
S-02013;1996;6424;1;COM.MEN.CARNICERIAS;4
S-02013;1996;6423;1;COM.MEN.CARNICERIAS-SALCHICHERIAS;1
S-02013;1996;641;1;COM.MEN.FRUTAS,VERDURAS;1
S-02013;1996;6425;1;COM.MEN.HUEVOS,AVES,GRANJA Y CAZA;1
S-02013;1996;6534;1;COM.MEN.MATERIALES DE CONSTRUCCION;1
S-02013;1996;6514;1;COM.MEN.MERCERIA Y PAQUETERIA;2
S-02013;1996;6441;1;COM.MEN.PAN,PASTELES,CONFITERIA,LACTEOS;1
S-02013;1996;6431;1;COM.MEN.PESCADOS;1
S-02013;1996;6472;1;COM.MEN.PTOS.ALIMENTICIOS MENOS 120 M2;1
S-02013;1996;6471;1;COM.MEN.PTOS.ALIMENTICIOS Y BEBIDAS;3
S-02013;1996;6473;1;COM.MEN.PTOS.ALIMENTICIOS 120 - 399 M2;1
S-02013;1996;6597;1;COM.MEN.SEMILLAS,ABONOS,FLORES,PLANTAS;1
S-02013;1996;453;1;CONFECC. TODA CLASE PRENDAS VESTIR;1
S-02013;1996;871;2;EXPENDEDORES OFICIALES LOTERIAS;1
S-02013;1996;3141;1;FAB. ART. CARPINTERIA METALICA;2
S-02013;1996;4681;1;FAB. MOBILIARIO DE MADERA PARA EL HOGAR;1
S-02013;1996;354;1;FAB.COMPONENTES ELECTRONICOS Y CIRCUITOS;1
S-02013;1996;6521;1;FARMACIAS;1
S-02013;1996;4911;1;JOYERIA;1
S-02013;1996;4651;1;OBJETOS MADERA DE USO DOMESTICO;1
S-02013;1996;6732;1;OTROS CAFES Y BARES;4
S-02013;1996;6912;1;REPARACION AUTOMOVILES Y BICICLETAS;1
S-02014;1996;812;1;CAJAS DE AHORRO;1
S-02014;1996;6595;1;COM.MEN.ART.JOYERIA,RELOJERIA,BISUTERIA;1
S-02014;1996;6424;1;COM.MEN.CARNICERIAS;1
S-02014;1996;6594;1;COM.MEN.LIBROS,PERIODICOS,REVISTAS.;1
S-02014;1996;6592;1;COM.MEN.MUEBLES Y MAQUINAS DE OFICINA;1
S-02014;1996;6441;1;COM.MEN.PAN,PASTELES,CONFITERIA,LACTEOS;3
S-02014;1996;6471;1;COM.MEN.PTOS.ALIMENTICIOS Y BEBIDAS;1
S-02014;1996;6461;1;COM.MEN.TABACOS EN EXPENDIDURIA;1
S-02014;1996;871;2;EXPENDEDORES OFICIALES LOTERIAS;1
S-02014;1996;6521;1;FARMACIAS;1
S-02014;1996;6732;1;OTROS CAFES Y BARES;1
S-02014;1996;6919;1;REPARACION OTROS BIENES CONSUMO NCOP;1
S-02014;1996;9721;1;SERV. PELUQUERIA SEÑORAS Y CABALLEROS;1
S-02015;1996;8562;1;ALQUILER DE PELICULAS DE VIDEO;1
S-02015;1996;6142;1;COM.MAY.PTOS.PERFUMERIA,DROGUERIA;1
S-02015;1996;6532;1;COM.MEN.APARATOS DE USO DOMESTICO;1
S-02015;1996;6514;1;COM.MEN.MERCERIA Y PAQUETERIA;1
S-02015;1996;6441;1;COM.MEN.PAN,PASTELES,CONFITERIA,LACTEOS;1
S-02015;1996;6471;1;COM.MEN.PTOS.ALIMENTICIOS Y BEBIDAS;1
S-02015;1996;6464;1;COM.MEN.TABACO CON VENTA POR RECARGO;1
S-02015;1996;9331;1;ENSEÑ. CONDUCCION VEHICULOS;1
S-02015;1996;4421;1;FAB.ART. MARROQUINERIA Y VIAJE;1
S-02015;1996;6521;1;FARMACIAS;1
S-02015;1996;4192;1;INDUST. BOLLERIA Y PASTELERIA;1
S-02015;1996;4191;1;INDUSTRIA DEL PAN Y BOLLERIA;1
S-02015;1996;9697;1;OTRAS MAQUINAS AUTOMATICAS;1
S-02015;1996;6732;1;OTROS CAFES Y BARES;3
S-02015;1996;5051;1;REVESTIMIENTOS EXTERIORES E INTERIORES;1
S-02015;1996;9721;1;SERV. PELUQUERIA SEÑORAS Y CABALLEROS;3
S-02015;1996;834;1;SERV. PROPIEDAD INMOBILIARIA E INDUSTRIA;1
S-02015;1996;722;1;TTE. MERCANCIAS POR CARRETERA;1
S-03001;1996;731;2;ABOGADOS;1
S-03001;1996;756;1;ACTIV. AUXILIARES Y COMPLEMENTARIAS TTE.;1
S-03001;1996;852;1;ALQUILER MAQUINARIA Y EQUIP. CONSTRUCC.;1
S-03001;1996;474;1;ARTES GRAFICAS (IMPRESION GRAFICA);1
S-03001;1996;6124;1;COM.MAY. CARNES,HUEVOS,AVES Y CAZA;2
S-03001;1996;6152;1;COM.MAY. DE MUEBLES;1
S-03001;1996;6175;1;COM.MAY. MAQUINARIA PARA MADERA Y METAL;2
S-03001;1996;6174;1;COM.MAY. MATERIALES CONSTRUCCION;2
S-03001;1996;6195;1;COM.MAY.ART.PAPELERIA Y ESCRITORIO;1
S-03001;1996;6126;1;COM.MAY.BEBIDAS Y TABACO;1
S-03001;1996;6123;1;COM.MAY.FRUTAS Y VERDURAS;2
S-03001;1996;6179;1;COM.MAY.INTERINDUSTRIAL EXCEP. QUIMICA;1
S-03001;1996;622;1;COM.MAY.OTROS PTOS. RECUPERACION;1
S-03001;1996;6194;1;COM.MAY.PTOS. DE PAPEL Y CARTON;1
S-03001;1996;6166;1;COM.MAY.PTOS. QUIMICOS INDUSTRIALES;2
S-03001;1996;6141;1;COM.MAY.PTOS.FARMACEUTICOS Y MEDICAMENTO;1
S-03001;1996;6142;1;COM.MAY.PTOS.PERFUMERIA,DROGUERIA;3
S-03001;1996;6553;1;COM.MEN.CARBURANTES Y ACEITES VEHICULOS;1
S-03001;1996;6545;1;COM.MEN.DE TODA CLASE DE MAQUINARIA;1
S-03001;1996;6599;1;COM.MEN.OTROS PTOS. NCOP;1
S-03001;1996;6441;1;COM.MEN.PAN,PASTELES,CONFITERIA,LACTEOS;2
S-03001;1996;6471;1;COM.MEN.PTOS.ALIMENTICIOS Y BEBIDAS;1
S-03001;1996;6464;1;COM.MEN.TABACO CON VENTA POR RECARGO;1
S-03001;1996;6465;1;COM.MEN.TABACO MAQUINAS AUTOMATICAS;1
S-03001;1996;6622;1;COM.MEN.TODA CLASE ART. EN OTROS LOCALES;1
S-03001;1996;6541;1;COM.MEN.VEHICULOS TERRESTRES;1
S-03001;1996;453;1;CONFECC. TODA CLASE PRENDAS VESTIR;2
S-03001;1996;3254;1;CONST. MAQ. ELEVACION Y MANIPULACION;1
S-03001;1996;3252;1;CONST. MAQUINAS IND. MINERALES NO METAL;1
S-03001;1996;3299;1;CONST. OTRAS MAQ. Y EQUIPOS NCOP;1
S-03001;1996;3251;1;CONST.MAQ. MINERIA Y CONSTRUCCION;1
S-03001;1996;441;1;CURTICION Y ACABADO DE CUEROS Y PIELES;1
S-03001;1996;4239;1;ELAB. OTROS PTOS. ALIMENTICIOS NCOP;1
S-03001;1996;4822;1;FAB. ART. ACABADOS MATERIAS PLASTICAS;1
S-03001;1996;3141;1;FAB. ART. CARPINTERIA METALICA;1
S-03001;1996;3162;1;FAB. ARTICULOS DE FERRETERIA/CERRAJERIA;1
S-03001;1996;2471;1;FAB. ARTICULOS REFRACTARIOS;1
S-03001;1996;2537;1;FAB. COLAS Y GELATINAS;2
S-03001;1996;245;1;FAB. DE ABRASIVOS;1
S-03001;1996;4392;1;FAB. FIELTROS, TULES, ENCAJES, ETC.;1
S-03001;1996;4351;1;FAB. GENEROS DE PUNTO EN PIEZA;1
S-03001;1996;4681;1;FAB. MOBILIARIO DE MADERA PARA EL HOGAR;2
S-03001;1996;4959;1;FAB. OTROS ART. NCOP;1
S-03001;1996;2539;1;FAB. OTROS PTOS. QUIMICOS USO INDUSTRIAL;1
S-03001;1996;2533;1;FAB. PINTURAS, BARNICES Y LACAS;1
S-03001;1996;4354;1;FAB. PRENDAS EXTERIORES DE PUNTO;1
S-03001;1996;2514;1;FAB. PRIMERA MATERIAS PLASTICAS;1
S-03001;1996;3167;1;FAB. RECIPIENTES Y ENVASES METALICOS;1
S-03001;1996;463;1;FAB. SERIE PIEZAS DE CARPINTERIA;1
S-03001;1996;3261;1;FAB.ENGRANAJES,CADENAS DE TRANSMISION;2
S-03001;1996;342;1;FAB.MATERIAL ELECTRICO DE USO Y EQUIP.;1
S-03001;1996;4132;1;FAB.PTOS.CARNICOS DE TODAS CLASES;3
S-03001;1996;312;1;FORJA,ESTAMPADO,EMBUTICION,TROQUELADO;1
S-03001;1996;3112;1;FUNDICION PIEZAS METALES NO FERREOS;1
S-03001;1996;433;1;INDUSTRIA DE LA SEDA NATURAL;1
S-03001;1996;4191;1;INDUSTRIA DEL PAN Y BOLLERIA;2
S-03001;1996;5041;1;INSTALACIONES ELECTRICAS EN GENERAL;1
S-03001;1996;3241;1;MAQUINAS IND. ALIMENT.,BEBIDAS Y TAB.;2
S-03001;1996;831;2;MEDICOS MEDICINA GENERAL;1
S-03001;1996;4769;1;OTRAS EDICIONES NCOP;1
S-03001;1996;699;1;OTRAS REPARACIONES NCOP;1
S-03001;1996;3169;1;OTROS ART. ACABADOS EN METALES NCOP;1
S-03001;1996;6732;1;OTROS CAFES Y BARES;3
S-03001;1996;8499;1;OTROS SERVICIOS INDEPENDIENTES NCOP;1
S-03001;1996;999;1;OTROS SERVICIOS N.C.O.P.;1
S-03001;1996;2259;1;PROD. Y PRIM. TRANSF. OTROS METALES;1
S-03001;1996;6912;1;REPARACION AUTOMOVILES Y BICICLETAS;3
S-03001;1996;692;1;REPARACION DE MAQUINARIA INDUSTRIAL;1
S-03001;1996;6919;1;REPARACION OTROS BIENES CONSUMO NCOP;1
S-03001;1996;6715;1;RESTAURANTES DE UN TENEDOR;2
S-03001;1996;4131;1;SACRIFICIO Y DESPIECE DE GANADO;2
S-03001;1996;842;1;SERVICIOS FINANCIEROS Y CONTABLES;1
S-03001;1996;3191;1;TALLERES DE MECANICA EN GENERAL;5
S-03001;1996;9711;1;TINTE,LIMP. SECO, LAVADO Y PLANCHADO;1
S-03001;1996;3163;1;TORNILLERIA Y ART. DERIVADOS ALAMBRE;3
S-03001;1996;313;1;TRATAMIENTO Y RECUBRIMIENTO DE METALES;4
S-03002;1996;756;1;ACTIV. AUXILIARES Y COMPLEMENTARIAS TTE.;2
S-03002;1996;854;1;ALQUILER AUTOMOVILES SIN CONDUCTOR;1
S-03002;1996;474;1;ARTES GRAFICAS (IMPRESION GRAFICA);1
S-03002;1996;6162;1;COM.MAY. HIERRO Y ACERO;1
S-03002;1996;6191;1;COM.MAY. JUGUETES Y ARTICULOS DEPORTE;1
S-03002;1996;6143;1;COM.MAY.PTOS.MANTENIMIENTO HOGAR;1
S-03002;1996;6151;1;COM.MAY.VEHICULOS Y SUS ACCESORIOS;1
