CODI_DIVISIO_TERRITORIAL;EDAT;NRE_HOMES;NRE_DONES
S-09021;80+;23;56
S-09022;000-010;61;48
S-09022;011-020;74;65
S-09022;021-030;67;69
S-09022;031-040;101;87
S-09022;041-050;101;102
S-09022;051-060;77;69
S-09022;061-070;81;95
S-09022;071-080;71;90
S-09022;80+;37;68
S-09023;000-010;46;40
S-09023;011-020;36;22
S-09023;021-030;38;44
S-09023;031-040;65;56
S-09023;041-050;59;51
S-09023;051-060;45;32
S-09023;061-070;41;52
S-09023;071-080;35;40
S-09023;80+;20;38
S-09024;000-010;80;49
S-09024;011-020;91;69
S-09024;021-030;120;121
S-09024;031-040;169;126
S-09024;041-050;125;126
S-09024;051-060;123;165
S-09024;061-070;163;151
S-09024;071-080;72;96
S-09024;80+;41;61
S-09025;000-010;58;56
S-09025;011-020;40;68
S-09025;021-030;68;74
S-09025;031-040;100;92
S-09025;041-050;115;104
S-09025;051-060;59;50
S-09025;061-070;49;76
S-09025;071-080;71;76
S-09025;80+;20;37
S-09026;000-010;47;42
S-09026;011-020;37;46
S-09026;021-030;58;61
S-09026;031-040;96;101
S-09026;041-050;73;78
S-09026;051-060;82;102
S-09026;061-070;85;90
S-09026;071-080;54;67
S-09026;80+;32;60
S-09027;000-010;48;44
S-09027;011-020;41;43
S-09027;021-030;50;48
S-09027;031-040;78;83
S-09027;041-050;80;64
S-09027;051-060;55;58
S-09027;061-070;37;52
S-09027;071-080;37;49
S-09027;80+;19;42
S-09028;000-010;112;101
S-09028;011-020;127;99
S-09028;021-030;145;143
S-09028;031-040;253;198
S-09028;041-050;194;199
S-09028;051-060;149;168
S-09028;061-070;114;99
S-09028;071-080;35;34
S-09028;80+;13;28
S-09030;000-010;113;101
S-09030;011-020;105;89
S-09030;021-030;129;112
S-09030;031-040;187;162
S-09030;041-050;179;145
S-09030;051-060;96;105
S-09030;061-070;89;83
S-09030;071-080;22;36
S-09030;80+;12;27
S-09031;000-010;34;31
S-09031;011-020;40;51
S-09031;021-030;33;42
S-09031;031-040;79;60
S-09031;041-050;75;78
S-09031;051-060;57;52
S-09031;061-070;61;90
S-09031;071-080;75;72
S-09031;80+;28;35
S-09032;000-010;65;69
S-09032;011-020;69;42
S-09032;021-030;71;57
S-09032;031-040;112;95
S-09032;041-050;97;91
S-09032;051-060;53;54
S-09032;061-070;60;56
S-09032;071-080;30;36
S-09032;80+;9;23
S-09033;000-010;67;47
S-09033;011-020;80;59
S-09033;021-030;98;76
S-09033;031-040;110;104
S-09033;041-050;117;106
S-09033;051-060;88;106
S-09033;061-070;131;128
S-09033;071-080;71;81
S-09033;80+;43;67
S-09034;000-010;67;53
S-09034;011-020;77;72
S-09034;021-030;122;85
S-09034;031-040;129;119
S-09034;041-050;108;106
S-09034;051-060;117;174
S-09034;061-070;169;154
S-09034;071-080;57;73
S-09034;80+;38;51
S-09035;000-010;54;74
S-09035;011-020;88;74
S-09035;021-030;97;82
S-09035;031-040;144;124
S-09035;041-050;134;134
S-09035;051-060;92;97
S-09035;061-070;119;116
S-09035;071-080;48;52
S-09035;80+;21;54
S-09036;000-010;37;46
S-09036;011-020;53;51
S-09036;021-030;63;71
S-09036;031-040;84;98
S-09036;041-050;99;87
S-09036;051-060;68;73
S-09036;061-070;101;108
S-09036;071-080;62;52
S-09036;80+;26;40
S-09037;000-010;113;133
S-09037;011-020;84;78
S-09037;021-030;151;99
S-09037;031-040;230;151
S-09037;041-050;192;121
S-09037;051-060;80;79
S-09037;061-070;41;38
S-09037;071-080;21;34
S-09037;80+;10;28
S-09038;000-010;111;112
S-09038;011-020;99;78
S-09038;021-030;147;111
S-09038;031-040;239;195
S-09038;041-050;181;116
S-09038;051-060;107;108
S-09038;061-070;71;70
S-09038;071-080;31;39
S-09038;80+;18;42
S-09042;000-010;118;113
S-09042;011-020;131;116
S-09042;021-030;175;100
S-09042;031-040;242;94
S-09042;041-050;171;104
S-09042;051-060;105;79
S-09042;061-070;38;33
S-09042;071-080;31;32
S-09042;80+;15;33
S-09043;000-010;58;57
S-09043;011-020;75;85
S-09043;021-030;118;105
S-09043;031-040;139;121
S-09043;041-050;107;127
S-09043;051-060;164;188
S-09043;061-070;134;125
S-09043;071-080;34;36
S-09043;80+;20;44
S-09044;000-010;47;45
S-09044;011-020;53;39
S-09044;021-030;57;39
S-09044;031-040;95;95
S-09044;041-050;75;69
S-09044;051-060;62;52
S-09044;061-070;35;57
S-09044;071-080;45;53
S-09044;80+;20;43
S-09045;000-010;57;57
S-09045;011-020;63;51
S-09045;021-030;81;87
S-09045;031-040;110;116
S-09045;041-050;111;95
S-09045;051-060;91;126
S-09045;061-070;147;145
S-09045;071-080;61;59
S-09045;80+;28;47
S-09047;000-010;50;66
S-09047;011-020;58;53
S-09047;021-030;85;72
S-09047;031-040;111;85
S-09047;041-050;86;78
S-09047;051-060;56;64
S-09047;061-070;82;82
S-09047;071-080;26;32
S-09047;80+;10;20
S-09049;000-010;69;80
S-09049;011-020;65;83
S-09049;021-030;103;78
S-09049;031-040;140;115
S-09049;041-050;135;117
S-09049;051-060;101;103
S-09049;061-070;102;130
S-09049;071-080;52;75
S-09049;80+;27;34
S-09050;000-010;38;48
S-09050;011-020;48;36
S-09050;021-030;58;40
S-09050;031-040;89;79
S-09050;041-050;67;55
S-09050;051-060;53;61
S-09050;061-070;66;69
S-09050;071-080;32;21
S-09050;80+;15;35
S-09052;000-010;39;29
S-09052;011-020;35;37
S-09052;021-030;48;41
S-09052;031-040;80;78
S-09052;041-050;73;62
S-09052;051-060;49;62
S-09052;061-070;57;80
S-09052;071-080;32;48
S-09052;80+;18;31
S-09053;000-010;66;44
S-09053;011-020;60;43
S-09053;021-030;70;58
S-09053;031-040;95;87
S-09053;041-050;97;95
S-09053;051-060;73;78
S-09053;061-070;54;68
S-09053;071-080;50;60
S-09053;80+;35;48
S-09054;000-010;56;58
S-09054;011-020;59;50
S-09054;021-030;46;47
S-09054;031-040;95;87
S-09054;041-050;85;79
S-09054;051-060;65;68
S-09054;061-070;120;129
S-09054;071-080;55;44
S-09054;80+;16;23
S-09057;000-010;60;48
S-09057;011-020;62;71
S-09057;021-030;56;61
S-09057;031-040;99;107
S-09057;041-050;105;102
S-09057;051-060;78;75
S-09057;061-070;61;72
S-09057;071-080;44;53
S-09057;80+;37;80
S-09058;000-010;54;47
S-09058;011-020;56;49
S-09058;021-030;94;78
S-09058;031-040;106;98
S-09058;041-050;85;85
S-09058;051-060;121;138
S-09058;061-070;119;121
S-09058;071-080;43;43
S-09058;80+;25;34
S-09059;000-010;45;49
S-09059;011-020;33;48
S-09059;021-030;72;69
S-09059;031-040;89;75
S-09059;041-050;76;82
S-09059;051-060;88;111
S-09059;061-070;80;76
S-09059;071-080;36;43
S-09059;80+;25;35
