CODI_DIVISIO_TERRITORIAL;EDAT;NRE_HOMES;NRE_DONES
S-09021;80+;30;67
S-09022;000-010;53;50
S-09022;011-020;73;62
S-09022;021-030;69;76
S-09022;031-040;101;99
S-09022;041-050;104;104
S-09022;051-060;76;69
S-09022;061-070;80;95
S-09022;071-080;71;89
S-09022;80+;43;73
S-09023;000-010;42;39
S-09023;011-020;37;23
S-09023;021-030;35;41
S-09023;031-040;68;63
S-09023;041-050;59;51
S-09023;051-060;43;33
S-09023;061-070;38;51
S-09023;071-080;34;40
S-09023;80+;24;42
S-09024;000-010;81;48
S-09024;011-020;87;69
S-09024;021-030;119;124
S-09024;031-040;180;136
S-09024;041-050;134;128
S-09024;051-060;127;165
S-09024;061-070;166;151
S-09024;071-080;73;97
S-09024;80+;41;65
S-09025;000-010;46;48
S-09025;011-020;46;66
S-09025;021-030;64;66
S-09025;031-040;107;94
S-09025;041-050;110;99
S-09025;051-060;59;58
S-09025;061-070;49;79
S-09025;071-080;75;82
S-09025;80+;23;43
S-09026;000-010;48;39
S-09026;011-020;39;50
S-09026;021-030;54;64
S-09026;031-040;94;108
S-09026;041-050;77;82
S-09026;051-060;84;99
S-09026;061-070;86;92
S-09026;071-080;55;71
S-09026;80+;34;62
S-09027;000-010;36;35
S-09027;011-020;38;42
S-09027;021-030;48;45
S-09027;031-040;70;77
S-09027;041-050;77;64
S-09027;051-060;53;61
S-09027;061-070;36;54
S-09027;071-080;39;51
S-09027;80+;26;44
S-09028;000-010;98;92
S-09028;011-020;118;100
S-09028;021-030;147;145
S-09028;031-040;249;200
S-09028;041-050;206;209
S-09028;051-060;154;170
S-09028;061-070;114;100
S-09028;071-080;38;34
S-09028;80+;17;29
S-09030;000-010;103;100
S-09030;011-020;106;90
S-09030;021-030;139;116
S-09030;031-040;220;175
S-09030;041-050;187;143
S-09030;051-060;103;104
S-09030;061-070;93;83
S-09030;071-080;24;39
S-09030;80+;14;27
S-09031;000-010;29;31
S-09031;011-020;41;52
S-09031;021-030;29;45
S-09031;031-040;81;65
S-09031;041-050;73;73
S-09031;051-060;57;51
S-09031;061-070;61;91
S-09031;071-080;80;74
S-09031;80+;31;36
S-09032;000-010;62;62
S-09032;011-020;69;44
S-09032;021-030;81;60
S-09032;031-040;128;109
S-09032;041-050;101;88
S-09032;051-060;55;54
S-09032;061-070;62;56
S-09032;071-080;32;37
S-09032;80+;10;27
S-09033;000-010;54;46
S-09033;011-020;76;55
S-09033;021-030;93;74
S-09033;031-040;116;110
S-09033;041-050;116;107
S-09033;051-060;87;106
S-09033;061-070;134;127
S-09033;071-080;73;83
S-09033;80+;46;75
S-09034;000-010;59;44
S-09034;011-020;74;73
S-09034;021-030;124;83
S-09034;031-040;135;123
S-09034;041-050;108;113
S-09034;051-060;125;179
S-09034;061-070;173;150
S-09034;071-080;56;70
S-09034;80+;42;60
S-09035;000-010;49;67
S-09035;011-020;87;80
S-09035;021-030;95;83
S-09035;031-040;158;124
S-09035;041-050;132;140
S-09035;051-060;96;100
S-09035;061-070;122;118
S-09035;071-080;48;54
S-09035;80+;23;59
S-09036;000-010;42;33
S-09036;011-020;54;50
S-09036;021-030;67;73
S-09036;031-040;101;96
S-09036;041-050;103;83
S-09036;051-060;74;74
S-09036;061-070;99;112
S-09036;071-080;64;53
S-09036;80+;28;45
S-09037;000-010;118;122
S-09037;011-020;94;84
S-09037;021-030;162;105
S-09037;031-040;246;164
S-09037;041-050;224;143
S-09037;051-060;87;76
S-09037;061-070;38;34
S-09037;071-080;20;35
S-09037;80+;13;32
S-09038;000-010;95;98
S-09038;011-020;111;76
S-09038;021-030;138;126
S-09038;031-040;272;188
S-09038;041-050;183;127
S-09038;051-060;112;116
S-09038;061-070;74;76
S-09038;071-080;35;41
S-09038;80+;20;51
S-09042;000-010;100;100
S-09042;011-020;145;121
S-09042;021-030;183;96
S-09042;031-040;265;99
S-09042;041-050;185;111
S-09042;051-060;116;76
S-09042;061-070;36;34
S-09042;071-080;30;36
S-09042;80+;19;37
S-09043;000-010;53;52
S-09043;011-020;77;83
S-09043;021-030;129;103
S-09043;031-040;142;114
S-09043;041-050;113;134
S-09043;051-060;166;187
S-09043;061-070;140;124
S-09043;071-080;34;38
S-09043;80+;22;46
S-09044;000-010;41;37
S-09044;011-020;46;38
S-09044;021-030;61;52
S-09044;031-040;94;89
S-09044;041-050;79;71
S-09044;051-060;63;56
S-09044;061-070;38;59
S-09044;071-080;47;54
S-09044;80+;21;45
S-09045;000-010;49;53
S-09045;011-020;61;58
S-09045;021-030;80;85
S-09045;031-040;128;118
S-09045;041-050;125;98
S-09045;051-060;95;130
S-09045;061-070;146;144
S-09045;071-080;60;60
S-09045;80+;33;53
S-09047;000-010;53;53
S-09047;011-020;54;58
S-09047;021-030;74;63
S-09047;031-040;121;91
S-09047;041-050;97;81
S-09047;051-060;66;65
S-09047;061-070;81;84
S-09047;071-080;30;33
S-09047;80+;12;23
S-09049;000-010;75;75
S-09049;011-020;71;86
S-09049;021-030;94;86
S-09049;031-040;142;127
S-09049;041-050;141;117
S-09049;051-060;97;111
S-09049;061-070;96;132
S-09049;071-080;54;78
S-09049;80+;31;37
S-09050;000-010;30;46
S-09050;011-020;48;34
S-09050;021-030;54;36
S-09050;031-040;91;81
S-09050;041-050;66;51
S-09050;051-060;54;61
S-09050;061-070;67;70
S-09050;071-080;34;22
S-09050;80+;17;39
S-09052;000-010;37;27
S-09052;011-020;38;35
S-09052;021-030;47;41
S-09052;031-040;78;78
S-09052;041-050;65;62
S-09052;051-060;49;61
S-09052;061-070;55;76
S-09052;071-080;33;48
S-09052;80+;19;34
S-09053;000-010;57;47
S-09053;011-020;64;45
S-09053;021-030;64;59
S-09053;031-040;99;98
S-09053;041-050;105;98
S-09053;051-060;73;75
S-09053;061-070;57;69
S-09053;071-080;51;60
S-09053;80+;37;50
S-09054;000-010;50;55
S-09054;011-020;60;45
S-09054;021-030;50;53
S-09054;031-040;98;92
S-09054;041-050;80;77
S-09054;051-060;65;70
S-09054;061-070;123;134
S-09054;071-080;53;45
S-09054;80+;18;21
S-09057;000-010;55;45
S-09057;011-020;63;71
S-09057;021-030;53;64
S-09057;031-040;101;109
S-09057;041-050;103;106
S-09057;051-060;79;77
S-09057;061-070;63;77
S-09057;071-080;48;58
S-09057;80+;37;79
S-09058;000-010;55;37
S-09058;011-020;55;55
S-09058;021-030;98;76
S-09058;031-040;113;104
S-09058;041-050;90;88
S-09058;051-060;122;144
S-09058;061-070;121;123
S-09058;071-080;44;44
S-09058;80+;29;36
S-09059;000-010;46;45
S-09059;011-020;33;46
S-09059;021-030;70;67
S-09059;031-040;97;85
S-09059;041-050;79;84
S-09059;051-060;97;115
S-09059;061-070;82;78
S-09059;071-080;36;44
S-09059;80+;31;41
