CODI_DIVISIO_TERRITORIAL;EDAT;NRE_HOMES;NRE_DONES
S-09024;80+;36;54
S-09025;000-010;78;67
S-09025;011-020;47;64
S-09025;021-030;61;89
S-09025;031-040;104;101
S-09025;041-050;113;100
S-09025;051-060;56;50
S-09025;061-070;48;76
S-09025;071-080;68;75
S-09025;80+;16;33
S-09026;000-010;57;55
S-09026;011-020;28;56
S-09026;021-030;50;63
S-09026;031-040;87;95
S-09026;041-050;75;81
S-09026;051-060;79;97
S-09026;061-070;83;94
S-09026;071-080;55;64
S-09026;80+;27;44
S-09027;000-010;61;51
S-09027;011-020;40;42
S-09027;021-030;52;46
S-09027;031-040;82;82
S-09027;041-050;78;57
S-09027;051-060;51;54
S-09027;061-070;37;49
S-09027;071-080;35;44
S-09027;80+;12;33
S-09028;000-010;127;122
S-09028;011-020;119;108
S-09028;021-030;133;130
S-09028;031-040;251;182
S-09028;041-050;180;200
S-09028;051-060;141;161
S-09028;061-070;112;96
S-09028;071-080;34;31
S-09028;80+;12;26
S-09030;000-010;153;120
S-09030;011-020;106;97
S-09030;021-030;123;118
S-09030;031-040;205;182
S-09030;041-050;184;155
S-09030;051-060;104;106
S-09030;061-070;88;80
S-09030;071-080;22;35
S-09030;80+;9;20
S-09031;000-010;46;47
S-09031;011-020;36;49
S-09031;021-030;33;39
S-09031;031-040;72;66
S-09031;041-050;73;72
S-09031;051-060;56;52
S-09031;061-070;59;89
S-09031;071-080;70;69
S-09031;80+;21;29
S-09032;000-010;72;81
S-09032;011-020;62;38
S-09032;021-030;62;53
S-09032;031-040;105;84
S-09032;041-050;99;83
S-09032;051-060;49;53
S-09032;061-070;57;54
S-09032;071-080;26;34
S-09032;80+;9;21
S-09033;000-010;67;67
S-09033;011-020;75;60
S-09033;021-030;95;70
S-09033;031-040;104;101
S-09033;041-050;116;99
S-09033;051-060;89;111
S-09033;061-070;128;123
S-09033;071-080;65;77
S-09033;80+;41;54
S-09034;000-010;77;53
S-09034;011-020;72;83
S-09034;021-030;116;75
S-09034;031-040;119;111
S-09034;041-050;103;106
S-09034;051-060;117;167
S-09034;061-070;166;157
S-09034;071-080;56;72
S-09034;80+;37;48
S-09035;000-010;74;88
S-09035;011-020;84;79
S-09035;021-030;87;75
S-09035;031-040;138;116
S-09035;041-050;126;133
S-09035;051-060;80;90
S-09035;061-070;114;116
S-09035;071-080;43;50
S-09035;80+;22;43
S-09036;000-010;48;58
S-09036;011-020;59;52
S-09036;021-030;50;63
S-09036;031-040;90;94
S-09036;041-050;95;83
S-09036;051-060;68;72
S-09036;061-070;102;106
S-09036;071-080;57;54
S-09036;80+;24;35
S-09037;000-010;131;137
S-09037;011-020;73;71
S-09037;021-030;127;90
S-09037;031-040;210;148
S-09037;041-050;172;112
S-09037;051-060;73;77
S-09037;061-070;42;43
S-09037;071-080;22;28
S-09037;80+;7;22
S-09038;000-010;126;124
S-09038;011-020;85;68
S-09038;021-030;115;122
S-09038;031-040;187;162
S-09038;041-050;150;109
S-09038;051-060;93;98
S-09038;061-070;63;68
S-09038;071-080;25;39
S-09038;80+;15;38
S-09042;000-010;123;119
S-09042;011-020;127;108
S-09042;021-030;155;82
S-09042;031-040;176;84
S-09042;041-050;145;104
S-09042;051-060;86;71
S-09042;061-070;39;33
S-09042;071-080;26;27
S-09042;80+;8;27
S-09043;000-010;63;66
S-09043;011-020;77;88
S-09043;021-030;115;92
S-09043;031-040;136;109
S-09043;041-050;107;125
S-09043;051-060;162;188
S-09043;061-070;129;123
S-09043;071-080;34;39
S-09043;80+;20;39
S-09044;000-010;60;57
S-09044;011-020;52;36
S-09044;021-030;47;41
S-09044;031-040;88;92
S-09044;041-050;80;62
S-09044;051-060;62;46
S-09044;061-070;35;56
S-09044;071-080;39;50
S-09044;80+;15;27
S-09045;000-010;78;77
S-09045;011-020;61;56
S-09045;021-030;79;95
S-09045;031-040;107;111
S-09045;041-050;106;102
S-09045;051-060;92;123
S-09045;061-070;145;142
S-09045;071-080;55;57
S-09045;80+;24;40
S-09047;000-010;57;57
S-09047;011-020;52;51
S-09047;021-030;66;69
S-09047;031-040;103;76
S-09047;041-050;77;80
S-09047;051-060;59;65
S-09047;061-070;79;79
S-09047;071-080;26;32
S-09047;80+;9;17
S-09049;000-010;75;76
S-09049;011-020;66;83
S-09049;021-030;89;77
S-09049;031-040;114;93
S-09049;041-050;126;104
S-09049;051-060;81;106
S-09049;061-070;99;124
S-09049;071-080;47;72
S-09049;80+;20;32
S-09050;000-010;46;48
S-09050;011-020;43;37
S-09050;021-030;53;41
S-09050;031-040;78;74
S-09050;041-050;59;57
S-09050;051-060;52;60
S-09050;061-070;67;70
S-09050;071-080;33;21
S-09050;80+;14;33
S-09052;000-010;58;30
S-09052;011-020;36;38
S-09052;021-030;46;39
S-09052;031-040;69;77
S-09052;041-050;60;55
S-09052;051-060;49;64
S-09052;061-070;55;82
S-09052;071-080;33;51
S-09052;80+;15;29
S-09053;000-010;76;60
S-09053;011-020;69;44
S-09053;021-030;66;54
S-09053;031-040;92;96
S-09053;041-050;94;88
S-09053;051-060;65;76
S-09053;061-070;55;65
S-09053;071-080;49;54
S-09053;80+;23;41
S-09054;000-010;74;59
S-09054;011-020;61;48
S-09054;021-030;48;49
S-09054;031-040;93;99
S-09054;041-050;83;70
S-09054;051-060;61;68
S-09054;061-070;117;127
S-09054;071-080;51;43
S-09054;80+;13;19
S-09057;000-010;75;58
S-09057;011-020;66;65
S-09057;021-030;61;61
S-09057;031-040;99;107
S-09057;041-050;98;104
S-09057;051-060;71;84
S-09057;061-070;58;72
S-09057;071-080;44;54
S-09057;80+;25;71
S-09058;000-010;55;61
S-09058;011-020;54;46
S-09058;021-030;81;75
S-09058;031-040;98;98
S-09058;041-050;85;81
S-09058;051-060;113;136
S-09058;061-070;121;121
S-09058;071-080;42;43
S-09058;80+;24;28
S-09059;000-010;55;59
S-09059;011-020;33;49
S-09059;021-030;70;57
S-09059;031-040;71;68
S-09059;041-050;67;86
S-09059;051-060;93;108
S-09059;061-070;76;82
S-09059;071-080;36;44
S-09059;80+;25;32
