CODI_DIVISIO_TERRITORIAL;EDAT;NRE_HOMES;NRE_DONES
S-09021;061-070;86;95
S-09021;071-080;56;62
S-09021;80+;44;76
S-09022;000-010;45;38
S-09022;011-020;68;66
S-09022;021-030;65;75
S-09022;031-040;104;96
S-09022;041-050;102;106
S-09022;051-060;76;70
S-09022;061-070;84;93
S-09022;071-080;77;93
S-09022;80+;48;84
S-09023;000-010;22;18
S-09023;011-020;37;23
S-09023;021-030;34;38
S-09023;031-040;61;54
S-09023;041-050;55;49
S-09023;051-060;45;28
S-09023;061-070;40;53
S-09023;071-080;39;39
S-09023;80+;26;46
S-09024;000-010;48;33
S-09024;011-020;80;68
S-09024;021-030;123;111
S-09024;031-040;196;162
S-09024;041-050;129;125
S-09024;051-060;136;167
S-09024;061-070;175;156
S-09024;071-080;80;95
S-09024;80+;54;79
S-09025;000-010;33;36
S-09025;011-020;49;60
S-09025;021-030;55;72
S-09025;031-040;113;97
S-09025;041-050;101;97
S-09025;051-060;54;60
S-09025;061-070;48;78
S-09025;071-080;76;84
S-09025;80+;27;59
S-09026;000-010;30;28
S-09026;011-020;38;49
S-09026;021-030;49;65
S-09026;031-040;106;116
S-09026;041-050;82;87
S-09026;051-060;83;102
S-09026;061-070;86;92
S-09026;071-080;60;72
S-09026;80+;44;72
S-09027;000-010;27;29
S-09027;011-020;43;35
S-09027;021-030;44;42
S-09027;031-040;90;83
S-09027;041-050;81;59
S-09027;051-060;52;57
S-09027;061-070;37;52
S-09027;071-080;42;51
S-09027;80+;35;49
S-09028;000-010;69;69
S-09028;011-020;132;110
S-09028;021-030;147;152
S-09028;031-040;240;207
S-09028;041-050;207;207
S-09028;051-060;159;181
S-09028;061-070;115;101
S-09028;071-080;41;34
S-09028;80+;20;32
S-09030;000-010;59;59
S-09030;011-020;94;79
S-09030;021-030;108;102
S-09030;031-040;196;153
S-09030;041-050;196;135
S-09030;051-060;106;100
S-09030;061-070;89;89
S-09030;071-080;31;41
S-09030;80+;21;34
S-09031;000-010;20;25
S-09031;011-020;38;48
S-09031;021-030;33;38
S-09031;031-040;88;68
S-09031;041-050;72;71
S-09031;051-060;57;49
S-09031;061-070;64;93
S-09031;071-080;83;77
S-09031;80+;39;48
S-09032;000-010;42;46
S-09032;011-020;62;42
S-09032;021-030;70;52
S-09032;031-040;122;113
S-09032;041-050;108;88
S-09032;051-060;63;49
S-09032;061-070;67;56
S-09032;071-080;32;36
S-09032;80+;14;35
S-09033;000-010;42;38
S-09033;011-020;72;59
S-09033;021-030;95;82
S-09033;031-040;137;119
S-09033;041-050;114;104
S-09033;051-060;89;109
S-09033;061-070;135;132
S-09033;071-080;79;88
S-09033;80+;53;89
S-09034;000-010;35;35
S-09034;011-020;74;69
S-09034;021-030;125;73
S-09034;031-040;148;130
S-09034;041-050;115;112
S-09034;051-060;124;177
S-09034;061-070;176;149
S-09034;071-080;56;74
S-09034;80+;45;66
S-09035;000-010;34;38
S-09035;011-020;81;69
S-09035;021-030;77;76
S-09035;031-040;160;117
S-09035;041-050;133;130
S-09035;051-060;97;105
S-09035;061-070;118;122
S-09035;071-080;45;54
S-09035;80+;26;67
S-09036;000-010;30;20
S-09036;011-020;58;50
S-09036;021-030;57;72
S-09036;031-040;101;105
S-09036;041-050;98;85
S-09036;051-060;69;71
S-09036;061-070;104;113
S-09036;071-080;67;54
S-09036;80+;33;56
S-09037;000-010;79;78
S-09037;011-020;76;80
S-09037;021-030;118;76
S-09037;031-040;280;175
S-09037;041-050;238;129
S-09037;051-060;95;71
S-09037;061-070;33;37
S-09037;071-080;25;39
S-09037;80+;14;37
S-09038;000-010;77;72
S-09038;011-020;88;60
S-09038;021-030;131;112
S-09038;031-040;253;192
S-09038;041-050;186;122
S-09038;051-060;114;97
S-09038;061-070;70;73
S-09038;071-080;34;45
S-09038;80+;23;62
S-09042;000-010;78;71
S-09042;011-020;122;113
S-09042;021-030;149;88
S-09042;031-040;257;108
S-09042;041-050;201;101
S-09042;051-060;117;73
S-09042;061-070;39;33
S-09042;071-080;37;37
S-09042;80+;26;50
S-09043;000-010;38;27
S-09043;011-020;80;82
S-09043;021-030;129;102
S-09043;031-040;160;119
S-09043;041-050;116;137
S-09043;051-060;168;186
S-09043;061-070;139;125
S-09043;071-080;37;38
S-09043;80+;29;48
S-09044;000-010;37;35
S-09044;011-020;40;40
S-09044;021-030;53;42
S-09044;031-040;99;108
S-09044;041-050;74;60
S-09044;051-060;62;51
S-09044;061-070;38;57
S-09044;071-080;50;54
S-09044;80+;25;55
S-09045;000-010;35;39
S-09045;011-020;59;58
S-09045;021-030;69;76
S-09045;031-040;149;123
S-09045;041-050;127;98
S-09045;051-060;97;131
S-09045;061-070;150;147
S-09045;071-080;65;60
S-09045;80+;38;62
S-09047;000-010;38;39
S-09047;011-020;50;55
S-09047;021-030;75;78
S-09047;031-040;124;93
S-09047;041-050;94;74
S-09047;051-060;76;72
S-09047;061-070;84;86
S-09047;071-080;31;35
S-09047;80+;19;20
S-09049;000-010;51;42
S-09049;011-020;73;87
S-09049;021-030;91;70
S-09049;031-040;123;119
S-09049;041-050;129;106
S-09049;051-060;102;114
S-09049;061-070;107;136
S-09049;071-080;57;75
S-09049;80+;32;51
S-09050;000-010;19;30
S-09050;011-020;54;38
S-09050;021-030;58;41
S-09050;031-040;95;81
S-09050;041-050;57;57
S-09050;051-060;53;63
S-09050;061-070;69;71
S-09050;071-080;36;26
S-09050;80+;18;39
S-09052;000-010;27;26
S-09052;011-020;34;35
S-09052;021-030;47;45
S-09052;031-040;81;74
S-09052;041-050;62;61
S-09052;051-060;48;61
S-09052;061-070;58;78
S-09052;071-080;34;48
S-09052;80+;23;41
S-09053;000-010;47;28
S-09053;011-020;66;43
S-09053;021-030;67;61
S-09053;031-040;88;104
S-09053;041-050;109;95
S-09053;051-060;75;74
S-09053;061-070;57;75
S-09053;071-080;53;61
S-09053;80+;42;54
S-09054;000-010;38;42
S-09054;011-020;62;48
S-09054;021-030;54;55
S-09054;031-040;114;101
S-09054;041-050;85;77
S-09054;051-060;61;73
S-09054;061-070;130;135
S-09054;071-080;53;48
S-09054;80+;22;21
S-09057;000-010;34;33
S-09057;011-020;57;58
S-09057;021-030;54;58
S-09057;031-040;93;105
S-09057;041-050;109;112
S-09057;051-060;86;77
S-09057;061-070;65;75
S-09057;071-080;52;54
S-09057;80+;45;95
S-09058;000-010;34;32
S-09058;011-020;55;51
S-09058;021-030;93;83
S-09058;031-040;121;107
S-09058;041-050;91;94
S-09058;051-060;118;142
S-09058;061-070;121;127
S-09058;071-080;47;47
S-09058;80+;29;44
S-09059;000-010;22;30
S-09059;011-020;33;48
S-09059;021-030;58;57
S-09059;031-040;103;95
S-09059;041-050;75;82
S-09059;051-060;91;108
S-09059;061-070;81;77
S-09059;071-080;37;45
S-09059;80+;40;49
