CODI_DIVISIO_TERRITORIAL;EDAT;NRE_HOMES;NRE_DONES
S-09024;80+;43;68
S-09025;000-010;70;66
S-09025;011-020;60;69
S-09025;021-030;54;57
S-09025;031-040;103;100
S-09025;041-050;110;97
S-09025;051-060;75;67
S-09025;061-070;44;61
S-09025;071-080;64;73
S-09025;80+;28;47
S-09026;000-010;55;48
S-09026;011-020;36;55
S-09026;021-030;55;63
S-09026;031-040;70;79
S-09026;041-050;95;87
S-09026;051-060;76;83
S-09026;061-070;76;111
S-09026;071-080;64;75
S-09026;80+;31;54
S-09027;000-010;45;48
S-09027;011-020;50;46
S-09027;021-030;49;46
S-09027;031-040;69;62
S-09027;041-050;83;77
S-09027;051-060;51;58
S-09027;061-070;44;44
S-09027;071-080;35;47
S-09027;80+;15;38
S-09028;000-010;116;99
S-09028;011-020;124;116
S-09028;021-030;138;122
S-09028;031-040;163;164
S-09028;041-050;217;191
S-09028;051-060;153;168
S-09028;061-070;125;124
S-09028;071-080;40;44
S-09028;80+;17;30
S-09030;000-010;149;130
S-09030;011-020;133;113
S-09030;021-030;117;118
S-09030;031-040;193;173
S-09030;041-050;218;196
S-09030;051-060;117;106
S-09030;061-070;89;87
S-09030;071-080;43;47
S-09030;80+;11;24
S-09031;000-010;36;34
S-09031;011-020;37;49
S-09031;021-030;32;44
S-09031;031-040;58;53
S-09031;041-050;78;74
S-09031;051-060;62;54
S-09031;061-070;53;76
S-09031;071-080;79;82
S-09031;80+;23;33
S-09032;000-010;70;67
S-09032;011-020;56;56
S-09032;021-030;60;42
S-09032;031-040;80;79
S-09032;041-050;102;95
S-09032;051-060;65;52
S-09032;061-070;55;55
S-09032;071-080;32;41
S-09032;80+;11;22
S-09033;000-010;59;56
S-09033;011-020;66;65
S-09033;021-030;88;63
S-09033;031-040;108;95
S-09033;041-050;113;104
S-09033;051-060;99;101
S-09033;061-070;124;112
S-09033;071-080;77;102
S-09033;80+;46;57
S-09034;000-010;57;47
S-09034;011-020;83;71
S-09034;021-030;83;80
S-09034;031-040;123;119
S-09034;041-050;101;102
S-09034;051-060;90;119
S-09034;061-070;185;209
S-09034;071-080;71;82
S-09034;80+;42;64
S-09035;000-010;58;76
S-09035;011-020;94;82
S-09035;021-030;93;63
S-09035;031-040;102;104
S-09035;041-050;140;127
S-09035;051-060;86;101
S-09035;061-070;105;112
S-09035;071-080;54;67
S-09035;80+;29;44
S-09036;000-010;42;46
S-09036;011-020;56;52
S-09036;021-030;49;67
S-09036;031-040;84;79
S-09036;041-050;99;101
S-09036;051-060;85;72
S-09036;061-070;78;102
S-09036;071-080;73;72
S-09036;80+;36;34
S-09037;000-010;114;109
S-09037;011-020;91;82
S-09037;021-030;93;84
S-09037;031-040;180;130
S-09037;041-050;190;112
S-09037;051-060;96;84
S-09037;061-070;35;38
S-09037;071-080;24;22
S-09037;80+;9;28
S-09038;000-010;119;111
S-09038;011-020;111;80
S-09038;021-030;107;99
S-09038;031-040;162;157
S-09038;041-050;176;134
S-09038;051-060;108;93
S-09038;061-070;70;70
S-09038;071-080;31;48
S-09038;80+;16;34
S-09042;000-010;94;97
S-09042;011-020;115;109
S-09042;021-030;137;85
S-09042;031-040;158;88
S-09042;041-050;167;91
S-09042;051-060;97;69
S-09042;061-070;54;36
S-09042;071-080;20;24
S-09042;80+;11;32
S-09043;000-010;46;52
S-09043;011-020;74;84
S-09043;021-030;93;94
S-09043;031-040;127;94
S-09043;041-050;104;105
S-09043;051-060;128;156
S-09043;061-070;167;187
S-09043;071-080;53;53
S-09043;80+;23;34
S-09044;000-010;47;44
S-09044;011-020;57;44
S-09044;021-030;51;55
S-09044;031-040;76;67
S-09044;041-050;93;81
S-09044;051-060;70;54
S-09044;061-070;35;44
S-09044;071-080;42;63
S-09044;80+;18;26
S-09045;000-010;78;74
S-09045;011-020;63;61
S-09045;021-030;77;80
S-09045;031-040;109;99
S-09045;041-050;117;112
S-09045;051-060;94;103
S-09045;061-070;136;163
S-09045;071-080;68;71
S-09045;80+;35;48
S-09047;000-010;58;56
S-09047;011-020;46;50
S-09047;021-030;56;56
S-09047;031-040;89;74
S-09047;041-050;82;77
S-09047;051-060;65;63
S-09047;061-070;74;89
S-09047;071-080;31;37
S-09047;80+;15;22
S-09049;000-010;78;78
S-09049;011-020;78;86
S-09049;021-030;97;100
S-09049;031-040;103;106
S-09049;041-050;138;119
S-09049;051-060;90;113
S-09049;061-070;89;109
S-09049;071-080;58;90
S-09049;80+;25;47
S-09050;000-010;41;41
S-09050;011-020;42;51
S-09050;021-030;42;31
S-09050;031-040;62;58
S-09050;041-050;76;57
S-09050;051-060;44;60
S-09050;061-070;59;72
S-09050;071-080;50;34
S-09050;80+;15;34
S-09052;000-010;41;26
S-09052;011-020;44;36
S-09052;021-030;42;46
S-09052;031-040;59;55
S-09052;041-050;63;60
S-09052;051-060;51;60
S-09052;061-070;51;84
S-09052;071-080;41;55
S-09052;80+;17;39
S-09053;000-010;63;49
S-09053;011-020;79;56
S-09053;021-030;60;59
S-09053;031-040;78;76
S-09053;041-050;95;101
S-09053;051-060;91;80
S-09053;061-070;43;67
S-09053;071-080;52;50
S-09053;80+;31;49
S-09054;000-010;68;43
S-09054;011-020;66;55
S-09054;021-030;53;48
S-09054;031-040;73;82
S-09054;041-050;97;89
S-09054;051-060;65;64
S-09054;061-070;92;114
S-09054;071-080;68;56
S-09054;80+;24;31
S-09057;000-010;56;43
S-09057;011-020;83;63
S-09057;021-030;59;68
S-09057;031-040;81;82
S-09057;041-050;102;114
S-09057;051-060;80;99
S-09057;061-070;64;65
S-09057;071-080;50;54
S-09057;80+;32;79
S-09058;000-010;56;53
S-09058;011-020;51;49
S-09058;021-030;61;65
S-09058;031-040;93;101
S-09058;041-050;96;82
S-09058;051-060;95;123
S-09058;061-070;127;129
S-09058;071-080;66;65
S-09058;80+;32;37
S-09059;000-010;39;45
S-09059;011-020;51;50
S-09059;021-030;55;63
S-09059;031-040;72;73
S-09059;041-050;70;76
S-09059;051-060;86;106
S-09059;061-070;84;97
S-09059;071-080;40;44
S-09059;80+;35;46
