CODI_DIVISIO_TERRITORIAL;EDAT;NRE_HOMES;NRE_DONES
S-06002;051-060;160;150
S-06002;061-070;128;124
S-06002;071-080;67;78
S-06002;80+;41;55
S-06003;000-010;46;38
S-06003;011-020;50;58
S-06003;021-030;63;43
S-06003;031-040;68;57
S-06003;041-050;71;87
S-06003;051-060;88;73
S-06003;061-070;48;57
S-06003;071-080;60;79
S-06003;80+;29;62
S-06004;000-010;54;56
S-06004;011-020;56;59
S-06004;021-030;67;64
S-06004;031-040;94;93
S-06004;041-050;80;83
S-06004;051-060;83;71
S-06004;061-070;54;61
S-06004;071-080;47;85
S-06004;80+;37;74
S-06005;000-010;58;61
S-06005;011-020;73;53
S-06005;021-030;66;53
S-06005;031-040;89;99
S-06005;041-050;118;104
S-06005;051-060;102;103
S-06005;061-070;50;63
S-06005;071-080;67;88
S-06005;80+;42;83
S-06006;000-010;38;36
S-06006;011-020;47;45
S-06006;021-030;44;36
S-06006;031-040;68;75
S-06006;041-050;69;77
S-06006;051-060;84;83
S-06006;061-070;58;56
S-06006;071-080;35;54
S-06006;80+;36;59
S-07001;000-010;92;102
S-07001;011-020;98;90
S-07001;021-030;111;87
S-07001;031-040;166;153
S-07001;041-050;167;167
S-07001;051-060;119;141
S-07001;061-070;98;109
S-07001;071-080;46;65
S-07001;80+;31;65
S-07002;000-010;96;96
S-07002;011-020;116;134
S-07002;021-030;129;102
S-07002;031-040;160;141
S-07002;041-050;168;193
S-07002;051-060;174;215
S-07002;061-070;177;170
S-07002;071-080;64;81
S-07002;80+;44;51
S-07003;000-010;57;68
S-07003;011-020;67;42
S-07003;021-030;73;85
S-07003;031-040;108;135
S-07003;041-050;137;113
S-07003;051-060;95;110
S-07003;061-070;59;84
S-07003;071-080;44;64
S-07003;80+;52;94
S-07004;000-010;71;56
S-07004;011-020;51;47
S-07004;021-030;38;55
S-07004;031-040;96;87
S-07004;041-050;82;106
S-07004;051-060;71;76
S-07004;061-070;59;75
S-07004;071-080;32;40
S-07004;80+;31;56
S-07005;000-010;40;33
S-07005;011-020;41;46
S-07005;021-030;42;46
S-07005;031-040;75;66
S-07005;041-050;62;77
S-07005;051-060;51;41
S-07005;061-070;38;47
S-07005;071-080;33;35
S-07005;80+;16;41
S-07006;000-010;62;38
S-07006;011-020;68;40
S-07006;021-030;49;58
S-07006;031-040;86;89
S-07006;041-050;82;84
S-07006;051-060;57;68
S-07006;061-070;61;80
S-07006;071-080;42;46
S-07006;80+;25;41
S-07007;000-010;65;54
S-07007;011-020;62;50
S-07007;021-030;61;77
S-07007;031-040;103;68
S-07007;041-050;113;102
S-07007;051-060;72;65
S-07007;061-070;42;49
S-07007;071-080;35;43
S-07007;80+;16;29
S-07008;000-010;109;83
S-07008;011-020;90;80
S-07008;021-030;115;92
S-07008;031-040;150;112
S-07008;041-050;143;133
S-07008;051-060;107;80
S-07008;061-070;57;59
S-07008;071-080;32;43
S-07008;80+;19;39
S-07009;000-010;41;45
S-07009;011-020;37;40
S-07009;021-030;40;34
S-07009;031-040;69;71
S-07009;041-050;78;54
S-07009;051-060;45;45
S-07009;061-070;26;32
S-07009;071-080;24;32
S-07009;80+;11;24
S-07010;000-010;44;45
S-07010;011-020;51;40
S-07010;021-030;51;60
S-07010;031-040;78;63
S-07010;041-050;64;64
S-07010;051-060;49;60
S-07010;061-070;46;48
S-07010;071-080;37;39
S-07010;80+;20;35
S-07011;000-010;88;94
S-07011;011-020;95;84
S-07011;021-030;110;113
S-07011;031-040;177;165
S-07011;041-050;148;137
S-07011;051-060;119;138
S-07011;061-070;105;104
S-07011;071-080;68;81
S-07011;80+;42;99
S-07012;000-010;64;55
S-07012;011-020;56;47
S-07012;021-030;49;60
S-07012;031-040;86;94
S-07012;041-050;99;90
S-07012;051-060;77;80
S-07012;061-070;109;124
S-07012;071-080;59;65
S-07012;80+;38;43
S-07013;000-010;163;141
S-07013;011-020;162;115
S-07013;021-030;156;120
S-07013;031-040;206;188
S-07013;041-050;233;171
S-07013;051-060;146;132
S-07013;061-070;91;96
S-07013;071-080;63;66
S-07013;80+;29;63
S-07014;000-010;75;85
S-07014;011-020;96;66
S-07014;021-030;83;83
S-07014;031-040;132;137
S-07014;041-050;152;133
S-07014;051-060;117;98
S-07014;061-070;93;103
S-07014;071-080;56;83
S-07014;80+;48;66
S-07015;000-010;71;66
S-07015;011-020;59;69
S-07015;021-030;65;64
S-07015;031-040;93;94
S-07015;041-050;97;75
S-07015;051-060;55;62
S-07015;061-070;48;55
S-07015;071-080;40;30
S-07015;80+;13;27
S-07017;000-010;213;175
S-07017;011-020;172;167
S-07017;021-030;200;168
S-07017;031-040;282;258
S-07017;041-050;315;242
S-07017;051-060;188;169
S-07017;061-070;133;153
S-07017;071-080;82;127
S-07017;80+;42;68
S-07018;000-010;55;50
S-07018;011-020;57;61
S-07018;021-030;119;92
S-07018;031-040;106;120
S-07018;041-050;75;83
S-07018;051-060;121;175
S-07018;061-070;155;120
S-07018;071-080;26;35
S-07018;80+;16;24
S-07020;000-010;34;31
S-07020;011-020;46;41
S-07020;021-030;39;37
S-07020;031-040;49;70
S-07020;041-050;86;81
S-07020;051-060;69;56
S-07020;061-070;37;57
S-07020;071-080;62;86
S-07020;80+;44;75
S-07021;000-010;45;48
S-07021;011-020;35;36
S-07021;021-030;24;39
S-07021;031-040;76;73
S-07021;041-050;84;60
S-07021;051-060;45;55
S-07021;061-070;51;69
S-07021;071-080;50;50
S-07021;80+;16;38
S-07022;000-010;33;31
S-07022;011-020;29;30
S-07022;021-030;30;40
S-07022;031-040;58;66
S-07022;041-050;55;59
S-07022;051-060;57;67
S-07022;061-070;59;68
S-07022;071-080;24;29
S-07022;80+;29;38
S-07023;000-010;83;88
S-07023;011-020;103;93
S-07023;021-030;101;94
S-07023;031-040;146;146
S-07023;041-050;173;174
S-07023;051-060;146;156
S-07023;061-070;136;147
S-07023;071-080;69;84
S-07023;80+;61;105
S-07024;000-010;83;86
S-07024;011-020;112;79
S-07024;021-030;96;90
S-07024;031-040;143;129
S-07024;041-050;164;169
S-07024;051-060;148;147
S-07024;061-070;87;90
S-07024;071-080;44;68
S-07024;80+;41;72
S-07028;000-010;105;116
S-07028;011-020;108;99
S-07028;021-030;94;110
S-07028;031-040;166;138
S-07028;041-050;174;157
S-07028;051-060;114;120
S-07028;061-070;105;137
S-07028;071-080;104;101
S-07028;80+;38;61
S-07029;000-010;86;78
S-07029;011-020;105;84
S-07029;021-030;120;72
S-07029;031-040;157;139
S-07029;041-050;137;147
S-07029;051-060;121;177
S-07029;061-070;205;208
S-07029;071-080;77;76
S-07029;80+;31;46
S-07030;000-010;77;66
S-07030;011-020;142;134
S-07030;021-030;122;89
S-07030;031-040;99;89
S-07030;041-050;174;195
S-07030;051-060;181;202
S-07030;061-070;129;124
S-07030;071-080;60;53
S-07030;80+;14;36
S-07031;000-010;72;64
S-07031;011-020;62;73
S-07031;021-030;54;69
S-07031;031-040;102;113
S-07031;041-050;106;106
S-07031;051-060;102;126
S-07031;061-070;115;96
S-07031;071-080;33;38
S-07031;80+;17;21
S-08001;000-010;157;134
S-08001;011-020;139;143
S-08001;021-030;152;146
S-08001;031-040;220;198
S-08001;041-050;277;233
S-08001;051-060;179;140
S-08001;061-070;134;151
S-08001;071-080;90;98
S-08001;80+;43;74
S-08002;000-010;100;106
S-08002;011-020;138;137
S-08002;021-030;107;112
S-08002;031-040;155;169
S-08002;041-050;202;209
S-08002;051-060;168;165
S-08002;061-070;163;215
S-08002;071-080;105;116
S-08002;80+;49;76
S-08003;000-010;105;110
S-08003;011-020;126;113
S-08003;021-030;87;99
S-08003;031-040;173;174
S-08003;041-050;223;188
S-08003;051-060;126;127
S-08003;061-070;102;119
S-08003;071-080;64;80
S-08003;80+;39;45
S-08004;000-010;26;28
S-08004;011-020;35;35
S-08004;021-030;40;48
S-08004;031-040;43;37
S-08004;041-050;46;49
S-08004;051-060;45;59
S-08004;061-070;70;72
S-08004;071-080;30;42
S-08004;80+;17;15
S-08005;000-010;37;40
S-08005;011-020;38;34
S-08005;021-030;52;42
S-08005;031-040;73;65
S-08005;041-050;71;72
S-08005;051-060;64;63
S-08005;061-070;54;55
S-08005;071-080;38;46
S-08005;80+;27;56
S-08006;000-010;59;54
S-08006;011-020;57;74
S-08006;021-030;93;78
S-08006;031-040;99;102
S-08006;041-050;97;108
S-08006;051-060;111;116
S-08006;061-070;127;151
S-08006;071-080;63;76
S-08006;80+;25;48
S-08007;000-010;70;60
S-08007;011-020;51;63
S-08007;021-030;72;62
S-08007;031-040;109;103
S-08007;041-050;98;97
S-08007;051-060;98;87
S-08007;061-070;73;71
S-08007;071-080;53;55
S-08007;80+;15;40
S-08008;000-010;83;79
S-08008;011-020;102;88
S-08008;021-030;107;102
S-08008;031-040;121;134
S-08008;041-050;161;173
S-08008;051-060;112;145
S-08008;061-070;161;169
S-08008;071-080;91;93
S-08008;80+;25;42
S-08009;000-010;59;49
S-08009;011-020;65;45
S-08009;021-030;57;56
S-08009;031-040;111;103
S-08009;041-050;107;119
S-08009;051-060;71;76
S-08009;061-070;62;81
S-08009;071-080;73;73
S-08009;80+;32;58
S-08011;000-010;31;33
S-08011;011-020;40;44
S-08011;021-030;49;32
S-08011;031-040;58;61
S-08011;041-050;61;74
S-08011;051-060;67;54
S-08011;061-070;52;72
S-08011;071-080;38;34
S-08011;80+;11;23
S-08012;000-010;66;92
S-08012;011-020;217;224
S-08012;021-030;139;126
S-08012;031-040;106;96
S-08012;041-050;195;256
S-08012;051-060;278;269
S-08012;061-070;139;131
S-08012;071-080;57;61
S-08012;80+;29;28
S-08013;000-010;24;20
S-08013;011-020;104;79
S-08013;021-030;54;57
S-08013;031-040;38;32
S-08013;041-050;108;110
S-08013;051-060;98;104
S-08013;061-070;42;36
S-08013;071-080;16;13
S-08013;80+;8;10
S-09001;000-010;116;136
S-09001;011-020;104;116
S-09001;021-030;139;137
S-09001;031-040;247;164
S-09001;041-050;210;180
S-09001;051-060;118;111
S-09001;061-070;83;108
S-09001;071-080;55;81
S-09001;80+;47;56
S-09002;000-010;131;128
S-09002;011-020;143;137
S-09002;021-030;153;134
S-09002;031-040;170;123
S-09002;041-050;170;132
S-09002;051-060;150;118
S-09002;061-070;82;79
S-09002;071-080;42;51
S-09002;80+;24;33
S-09003;000-010;73;61
S-09003;011-020;67;56
S-09003;021-030;54;57
S-09003;031-040;87;73
S-09003;041-050;99;85
S-09003;051-060;66;75
S-09003;061-070;59;51
S-09003;071-080;24;28
S-09003;80+;15;23
S-09004;000-010;141;153
S-09004;011-020;178;133
S-09004;021-030;172;128
S-09004;031-040;217;130
S-09004;041-050;211;110
S-09004;051-060;142;103
S-09004;061-070;65;43
S-09004;071-080;31;56
S-09004;80+;25;38
S-09005;000-010;48;33
S-09005;011-020;53;37
S-09005;021-030;76;54
S-09005;031-040;75;56
S-09005;041-050;102;64
S-09005;051-060;82;83
S-09005;061-070;52;64
S-09005;071-080;52;56
S-09005;80+;28;49
S-09006;000-010;91;108
S-09006;011-020;125;108
S-09006;021-030;150;105
S-09006;031-040;193;101
S-09006;041-050;202;124
S-09006;051-060;115;98
S-09006;061-070;62;56
S-09006;071-080;22;51
S-09006;80+;29;70
S-09008;000-010;57;62
S-09008;011-020;96;74
S-09008;021-030;90;87
S-09008;031-040;104;76
S-09008;041-050;125;132
S-09008;051-060;118;115
S-09008;061-070;96;90
S-09008;071-080;48;76
S-09008;80+;38;67
S-09009;000-010;29;44
S-09009;011-020;34;52
S-09009;021-030;41;43
S-09009;031-040;59;48
S-09009;041-050;92;84
S-09009;051-060;64;48
S-09009;061-070;36;57
S-09009;071-080;81;104
S-09009;80+;47;80
S-09010;000-010;33;41
S-09010;011-020;59;33
S-09010;021-030;63;68
S-09010;031-040;64;51
S-09010;041-050;81;79
S-09010;051-060;119;115
S-09010;061-070;64;67
S-09010;071-080;55;92
S-09010;80+;52;93
S-09011;000-010;62;51
S-09011;011-020;44;52
S-09011;021-030;51;53
S-09011;031-040;63;66
S-09011;041-050;84;82
S-09011;051-060;76;66
S-09011;061-070;39;31
S-09011;071-080;29;60
S-09011;80+;47;71
S-09012;000-010;70;63
S-09012;011-020;74;67
S-09012;021-030;85;79
S-09012;031-040;88;97
S-09012;041-050;125;127
S-09012;051-060;118;84
S-09012;061-070;60;87
S-09012;071-080;89;101
S-09012;80+;45;93
S-09013;000-010;45;45
S-09013;011-020;38;28
S-09013;021-030;29;16
S-09013;031-040;62;70
S-09013;041-050;68;63
S-09013;051-060;34;32
S-09013;061-070;21;50
S-09013;071-080;59;50
S-09013;80+;21;32
S-09014;000-010;91;77
S-09014;011-020;58;71
S-09014;021-030;64;75
S-09014;031-040;130;120
S-09014;041-050;113;104
S-09014;051-060;93;91
S-09014;061-070;100;117
S-09014;071-080;70;86
S-09014;80+;38;66
S-09015;000-010;102;105
S-09015;011-020;106;90
S-09015;021-030;91;88
S-09015;031-040;160;150
S-09015;041-050;169;134
S-09015;051-060;99;108
S-09015;061-070;86;89
S-09015;071-080;64;84
S-09015;80+;30;74
S-09016;000-010;71;75
S-09016;011-020;84;68
S-09016;021-030;91;80
S-09016;031-040;115;112
S-09016;041-050;127;127
S-09016;051-060;96;115
S-09016;061-070;95;121
S-09016;071-080;69;82
S-09016;80+;24;42
S-09017;000-010;127;124
S-09017;011-020;103;85
S-09017;021-030;115;97
S-09017;031-040;170;155
S-09017;041-050;184;139
S-09017;051-060;104;88
S-09017;061-070;65;59
S-09017;071-080;26;37
S-09017;80+;15;32
S-09018;000-010;78;72
S-09018;011-020;77;80
S-09018;021-030;97;91
S-09018;031-040;132;125
S-09018;041-050;140;130
S-09018;051-060;109;121
S-09018;061-070;90;95
S-09018;071-080;71;82
S-09018;80+;55;106
S-09019;000-010;69;56
S-09019;011-020;52;49
S-09019;021-030;76;66
S-09019;031-040;108;85
S-09019;041-050;108;104
S-09019;051-060;83;76
S-09019;061-070;65;67
S-09019;071-080;40;45
S-09019;80+;29;45
S-09020;000-010;16;17
S-09020;011-020;31;31
S-09020;021-030;23;24
S-09020;031-040;57;36
S-09020;041-050;40;44
S-09020;051-060;38;67
S-09020;061-070;71;65
S-09020;071-080;26;23
S-09020;80+;12;18
S-09021;000-010;73;73
S-09021;011-020;74;71
S-09021;021-030;96;88
S-09021;031-040;122;118
S-09021;041-050;151;127
S-09021;051-060;93;106
S-09021;061-070;75;82
S-09021;071-080;58;65
S-09021;80+;24;52
S-09022;000-010;63;56
S-09022;011-020;65;71
S-09022;021-030;69;74
S-09022;031-040;64;83
S-09022;041-050;116;111
S-09022;051-060;74;75
S-09022;061-070;69;80
S-09022;071-080;73;96
S-09022;80+;36;64
S-09023;000-010;35;36
S-09023;011-020;37;25
S-09023;021-030;34;47
S-09023;031-040;46;50
S-09023;041-050;62;50
S-09023;051-060;45;35
S-09023;061-070;40;37
S-09023;071-080;40;48
S-09023;80+;20;33
S-09024;000-010;76;57
S-09024;011-020;91;67
S-09024;021-030;114;107
S-09024;031-040;163;123
S-09024;041-050;128;127
S-09024;051-060;114;153
S-09024;061-070;181;173
S-09024;071-080;67;83
