CODI_DIVISIO_TERRITORIAL;EDAT;NRE_HOMES;NRE_DONES
S-09022;80+;38;61
S-09023;000-010;85;74
S-09023;011-020;97;82
S-09023;021-030;102;81
S-09023;031-040;103;118
S-09023;041-050;127;130
S-09023;051-060;106;105
S-09023;061-070;82;81
S-09023;071-080;83;92
S-09023;80+;37;53
S-09024;000-010;78;79
S-09024;011-020;99;63
S-09024;021-030;100;78
S-09024;031-040;133;116
S-09024;041-050;160;133
S-09024;051-060;108;111
S-09024;061-070;143;180
S-09024;071-080;107;105
S-09024;80+;43;75
S-09025;000-010;73;66
S-09025;011-020;66;70
S-09025;021-030;61;79
S-09025;031-040;99;84
S-09025;041-050;109;103
S-09025;051-060;89;84
S-09025;061-070;48;59
S-09025;071-080;44;71
S-09025;80+;35;48
S-09026;000-010;47;48
S-09026;011-020;70;56
S-09026;021-030;60;63
S-09026;031-040;72;69
S-09026;041-050;103;100
S-09026;051-060;71;76
S-09026;061-070;79;108
S-09026;071-080;69;71
S-09026;80+;34;48
S-09027;000-010;49;56
S-09027;011-020;57;47
S-09027;021-030;70;46
S-09027;031-040;70;61
S-09027;041-050;80;87
S-09027;051-060;76;62
S-09027;061-070;34;58
S-09027;071-080;47;45
S-09027;80+;26;72
S-09028;000-010;97;83
S-09028;011-020;136;112
S-09028;021-030;146;111
S-09028;031-040;149;123
S-09028;041-050;212;178
S-09028;051-060;153;181
S-09028;061-070;124;153
S-09028;071-080;59;59
S-09028;80+;15;29
S-09030;000-010;134;117
S-09030;011-020;133;131
S-09030;021-030;119;113
S-09030;031-040;171;154
S-09030;041-050;219;176
S-09030;051-060;144;129
S-09030;061-070;81;82
S-09030;071-080;64;62
S-09030;80+;13;24
S-09031;000-010;43;29
S-09031;011-020;43;40
S-09031;021-030;37;49
S-09031;031-040;39;58
S-09031;041-050;77;64
S-09031;051-060;60;67
S-09031;061-070;54;57
S-09031;071-080;55;90
S-09031;80+;39;38
S-09032;000-010;69;49
S-09032;011-020;57;76
S-09032;021-030;73;71
S-09032;031-040;69;70
S-09032;041-050;110;84
S-09032;051-060;70;72
S-09032;061-070;46;53
S-09032;071-080;32;41
S-09032;80+;4;21
S-09033;000-010;55;53
S-09033;011-020;80;71
S-09033;021-030;87;69
S-09033;031-040;77;78
S-09033;041-050;132;128
S-09033;051-060;110;110
S-09033;061-070;93;109
S-09033;071-080;91;103
S-09033;80+;38;52
S-09034;000-010;48;45
S-09034;011-020;90;74
S-09034;021-030;87;79
S-09034;031-040;104;108
S-09034;041-050;111;102
S-09034;051-060;99;117
S-09034;061-070;140;187
S-09034;071-080;90;109
S-09034;80+;44;69
S-09035;000-010;63;76
S-09035;011-020;90;85
S-09035;021-030;119;94
S-09035;031-040;99;89
S-09035;041-050;143;136
S-09035;051-060;110;113
S-09035;061-070;68;106
S-09035;071-080;84;80
S-09035;80+;27;42
S-09036;000-010;51;51
S-09036;011-020;45;52
S-09036;021-030;66;65
S-09036;031-040;79;77
S-09036;041-050;106;106
S-09036;051-060;79;79
S-09036;061-070;59;79
S-09036;071-080;81;88
S-09036;80+;27;31
S-09037;000-010;135;112
S-09037;011-020;115;117
S-09037;021-030;140;82
S-09037;031-040;165;142
S-09037;041-050;195;122
S-09037;051-060;122;111
S-09037;061-070;52;49
S-09037;071-080;21;27
S-09037;80+;10;19
S-09038;000-010;133;128
S-09038;011-020;118;96
S-09038;021-030;155;114
S-09038;031-040;152;135
S-09038;041-050;190;135
S-09038;051-060;121;106
S-09038;061-070;71;81
S-09038;071-080;40;47
S-09038;80+;14;28
S-09042;000-010;107;100
S-09042;011-020;110;120
S-09042;021-030;138;94
S-09042;031-040;128;90
S-09042;041-050;134;90
S-09042;051-060;105;87
S-09042;061-070;53;44
S-09042;071-080;18;17
S-09042;80+;11;18
S-09043;000-010;35;48
S-09043;011-020;69;71
S-09043;021-030;88;85
S-09043;031-040;94;81
S-09043;041-050;99;108
S-09043;051-060;108;127
S-09043;061-070;155;199
S-09043;071-080;79;90
S-09043;80+;18;29
S-09044;000-010;42;44
S-09044;011-020;68;52
S-09044;021-030;64;50
S-09044;031-040;84;62
S-09044;041-050;88;88
S-09044;051-060;64;62
S-09044;061-070;48;53
S-09044;071-080;46;63
S-09044;80+;21;29
S-09045;000-010;64;69
S-09045;011-020;80;64
S-09045;021-030;71;64
S-09045;031-040;99;84
S-09045;041-050;126;125
S-09045;051-060;104;100
S-09045;061-070;94;142
S-09045;071-080;99;108
S-09045;80+;29;44
S-09047;000-010;54;66
S-09047;011-020;81;63
S-09047;021-030;61;59
S-09047;031-040;70;68
S-09047;041-050;90;90
S-09047;051-060;69;74
S-09047;061-070;60;79
S-09047;071-080;51;52
S-09047;80+;16;20
S-09049;000-010;68;75
S-09049;011-020;91;77
S-09049;021-030;136;101
S-09049;031-040;95;105
S-09049;041-050;136;125
S-09049;051-060;101;119
S-09049;061-070;79;106
S-09049;071-080;75;109
S-09049;80+;25;53
S-09052;000-010;33;21
S-09052;011-020;52;33
S-09052;021-030;35;38
S-09052;031-040;51;50
S-09052;041-050;73;72
S-09052;051-060;52;55
S-09052;061-070;41;67
S-09052;071-080;53;68
S-09052;80+;15;31
S-09053;000-010;76;44
S-09053;011-020;82;58
S-09053;021-030;81;80
S-09053;031-040;71;69
S-09053;041-050;90;96
S-09053;051-060;89;88
S-09053;061-070;60;76
S-09053;071-080;42;59
S-09053;80+;24;31
S-09054;000-010;47;33
S-09054;011-020;63;62
S-09054;021-030;62;53
S-09054;031-040;57;59
S-09054;041-050;108;93
S-09054;051-060;68;81
S-09054;061-070;54;83
S-09054;071-080;88;89
S-09054;80+;22;28
S-09057;000-010;69;44
S-09057;011-020;79;72
S-09057;021-030;78;69
S-09057;031-040;85;89
S-09057;041-050;107;117
S-09057;051-060;86;113
S-09057;061-070;67;73
S-09057;071-080;46;62
S-09057;80+;26;66
S-09058;000-010;41;40
S-09058;011-020;60;45
S-09058;021-030;59;64
S-09058;031-040;66;72
S-09058;041-050;96;91
S-09058;051-060;74;93
S-09058;061-070;130;152
S-09058;071-080;82;87
S-09058;80+;34;36
S-09059;000-010;41;44
S-09059;011-020;45;53
S-09059;021-030;68;72
S-09059;031-040;80;52
S-09059;041-050;81;77
S-09059;051-060;86;112
S-09059;061-070;76;95
S-09059;071-080;48;55
S-09059;80+;28;41
