CODI_DIVISIO_TERRITORIAL;CODI_NACIONALITAT;DESC_NACIONALITAT;NRE_HOMES;NRE_DONES
S-09015;340;ARGENTINA;3;5
S-09015;326;REP. DOMINICANA;4;4
S-09015;341;BOLIVIA;3;8
S-09015;108;ESPANYA;665;717
S-09015;228;MARROC;63;50
S-09015;407;XINA;64;58
S-09015;404;BANGLADESH;7;3
S-09015;348;PERU;6;11
S-09015;345;ECUADOR;15;15
S-09015;426;PAKISTAN;63;29
S-09015;148;ARMENIA;9;9
S-09015;321;HONDURAS;3;5
S-09015;;ALTRES;22;24
S-09016;345;ECUADOR;14;10
S-09016;341;BOLIVIA;6;5
S-09016;;ALTRES;28;26
S-09016;228;MARROC;36;17
S-09016;426;PAKISTAN;8;3
S-09016;108;ESPANYA;719;743
S-09016;128;ROMANIA;5;3
S-09017;404;BANGLADESH;41;9
S-09017;341;BOLIVIA;8;7
S-09017;345;ECUADOR;31;29
S-09017;128;ROMANIA;21;17
S-09017;426;PAKISTAN;148;40
S-09017;326;REP. DOMINICANA;3;8
S-09017;;ALTRES;35;39
S-09017;217;GHANA;12;3
S-09017;343;COLOMBIA;8;10
S-09017;228;MARROC;106;86
S-09017;410;INDIA;58;25
S-09017;407;XINA;38;28
S-09017;108;ESPANYA;514;526
S-09017;234;NIGERIA;8;6
S-09017;342;BRASIL;3;3
S-09018;410;INDIA;8;3
S-09018;341;BOLIVIA;5;5
S-09018;426;PAKISTAN;10;7
S-09018;342;BRASIL;3;4
S-09018;154;RUSIA;4;7
S-09018;345;ECUADOR;12;25
S-09018;228;MARROC;23;23
S-09018;108;ESPANYA;748;800
S-09018;;ALTRES;36;27
S-09018;122;POLONIA;6;3
S-09018;347;PARAGUAI;4;6
S-09018;340;ARGENTINA;3;3
S-09018;343;COLOMBIA;6;5
S-09019;426;PAKISTAN;101;29
S-09019;;ALTRES;27;38
S-09019;128;ROMANIA;5;9
S-09019;228;MARROC;48;29
S-09019;343;COLOMBIA;8;7
S-09019;407;XINA;8;5
S-09019;410;INDIA;14;4
S-09019;345;ECUADOR;23;29
S-09019;404;BANGLADESH;13;7
S-09019;108;ESPANYA;452;461
S-09019;341;BOLIVIA;8;13
S-09019;203;ARGELIA;6;8
S-09020;345;ECUADOR;5;4
S-09020;108;ESPANYA;300;317
S-09020;343;COLOMBIA;3;5
S-09020;228;MARROC;9;3
S-09020;;ALTRES;21;12
S-09021;228;MARROC;15;23
S-09021;350;URUGUAI;3;4
S-09021;407;XINA;30;32
S-09021;410;INDIA;11;3
S-09021;426;PAKISTAN;42;10
S-09021;404;BANGLADESH;5;4
S-09021;341;BOLIVIA;5;6
S-09021;347;PARAGUAI;4;4
S-09021;128;ROMANIA;8;17
S-09021;;ALTRES;24;30
S-09021;348;PERU;5;3
S-09021;108;ESPANYA;630;670
S-09021;321;HONDURAS;3;4
S-09021;345;ECUADOR;21;18
S-09021;343;COLOMBIA;6;4
S-09022;148;ARMENIA;3;4
S-09022;108;ESPANYA;580;642
S-09022;407;XINA;9;10
S-09022;104;BULGARIA;3;3
S-09022;341;BOLIVIA;6;10
S-09022;228;MARROC;8;8
S-09022;345;ECUADOR;9;7
S-09022;;ALTRES;32;23
S-09022;128;ROMANIA;14;9
S-09023;426;PAKISTAN;17;8
S-09023;348;PERU;5;3
S-09023;228;MARROC;14;9
S-09023;345;ECUADOR;4;7
S-09023;;ALTRES;15;16
S-09023;407;XINA;6;4
S-09023;341;BOLIVIA;4;7
S-09023;108;ESPANYA;288;313
S-09024;228;MARROC;24;19
S-09024;345;ECUADOR;8;16
S-09024;347;PARAGUAI;5;7
S-09024;135;UCRAINA;3;4
S-09024;348;PERU;7;10
S-09024;426;PAKISTAN;61;19
S-09024;108;ESPANYA;853;871
S-09024;128;ROMANIA;10;6
S-09024;407;XINA;14;12
S-09024;;ALTRES;25;29
S-09025;426;PAKISTAN;10;8
S-09025;128;ROMANIA;3;3
S-09025;407;XINA;13;16
S-09025;345;ECUADOR;8;10
S-09025;228;MARROC;20;12
S-09025;108;ESPANYA;471;553
S-09025;;ALTRES;28;33
S-09026;;ALTRES;27;34
S-09026;407;XINA;7;6
S-09026;426;PAKISTAN;9;3
S-09026;347;PARAGUAI;4;4
S-09026;128;ROMANIA;5;7
S-09026;108;ESPANYA;512;619
S-09026;228;MARROC;8;7
S-09026;345;ECUADOR;8;5
S-09027;426;PAKISTAN;21;8
S-09027;341;BOLIVIA;3;4
S-09027;;ALTRES;27;23
S-09027;345;ECUADOR;7;6
S-09027;108;ESPANYA;348;393
S-09027;228;MARROC;22;8
S-09027;340;ARGENTINA;3;4
S-09027;407;XINA;13;7
S-09028;407;XINA;9;8
S-09028;345;ECUADOR;21;25
S-09028;344;CHILE;7;6
S-09028;426;PAKISTAN;13;7
S-09028;321;HONDURAS;4;3
S-09028;;ALTRES;40;26
S-09028;348;PERU;5;3
S-09028;108;ESPANYA;992;964
S-09028;228;MARROC;42;20
S-09028;343;COLOMBIA;6;7
S-09030;341;BOLIVIA;11;17
S-09030;;ALTRES;29;25
S-09030;110;FRANÇA;6;4
S-09030;128;ROMANIA;20;24
S-09030;340;ARGENTINA;5;5
S-09030;347;PARAGUAI;3;8
S-09030;348;PERU;6;15
S-09030;115;ITALIA;3;5
S-09030;228;MARROC;19;12
S-09030;154;RUSIA;7;4
S-09030;343;COLOMBIA;11;5
S-09030;345;ECUADOR;26;24
S-09030;410;INDIA;24;8
S-09030;108;ESPANYA;611;640
S-09030;426;PAKISTAN;153;38
S-09030;126;ALEMANIA;3;5
S-09030;407;XINA;30;27
S-09030;135;UCRAINA;4;4
S-09031;108;ESPANYA;459;505
S-09031;228;MARROC;4;4
S-09031;;ALTRES;4;2
S-09031;407;XINA;7;4
S-09031;345;ECUADOR;5;5
S-09032;410;INDIA;7;3
S-09032;234;NIGERIA;15;7
S-09032;345;ECUADOR;14;15
S-09032;220;GUINEA EQUATOR.;3;6
S-09032;404;BANGLADESH;12;4
S-09032;108;ESPANYA;393;394
S-09032;407;XINA;3;4
S-09032;128;ROMANIA;6;6
S-09032;228;MARROC;61;40
S-09032;;ALTRES;33;29
S-09032;341;BOLIVIA;4;4
S-09032;426;PAKISTAN;31;11
S-09033;135;UCRAINA;3;5
S-09033;345;ECUADOR;18;14
S-09033;341;BOLIVIA;4;4
S-09033;228;MARROC;20;11
S-09033;108;ESPANYA;714;733
S-09033;128;ROMANIA;3;6
S-09033;350;URUGUAI;3;3
S-09033;426;PAKISTAN;4;4
S-09033;;ALTRES;23;18
S-09034;345;ECUADOR;5;5
S-09034;128;ROMANIA;4;6
S-09034;341;BOLIVIA;3;5
S-09034;228;MARROC;23;12
S-09034;108;ESPANYA;799;833
S-09034;407;XINA;5;3
S-09034;404;BANGLADESH;7;5
S-09034;;ALTRES;24;22
S-09034;426;PAKISTAN;12;3
S-09035;341;BOLIVIA;6;10
S-09035;426;PAKISTAN;24;3
S-09035;108;ESPANYA;640;689
S-09035;345;ECUADOR;10;15
S-09035;139;GEORGIA;10;8
S-09035;407;XINA;8;7
S-09035;228;MARROC;26;23
S-09035;220;GUINEA EQUATOR.;4;9
S-09035;348;PERU;6;4
S-09035;128;ROMANIA;4;5
S-09035;;ALTRES;46;35
S-09035;343;COLOMBIA;6;5
S-09035;410;INDIA;17;9
S-09036;;ALTRES;26;24
S-09036;343;COLOMBIA;6;5
S-09036;128;ROMANIA;10;8
S-09036;426;PAKISTAN;21;6
S-09036;108;ESPANYA;535;558
S-09036;228;MARROC;18;14
S-09036;407;XINA;10;4
S-09036;321;HONDURAS;3;4
S-09037;410;INDIA;22;7
S-09037;326;REP. DOMINICANA;5;5
S-09037;407;XINA;21;20
S-09037;216;GAMBIA;8;3
S-09037;234;NIGERIA;16;12
S-09037;342;BRASIL;4;3
S-09037;350;URUGUAI;4;4
S-09037;108;ESPANYA;323;396
S-09037;341;BOLIVIA;25;23
S-09037;343;COLOMBIA;17;3
S-09037;228;MARROC;133;85
S-09037;345;ECUADOR;33;42
S-09037;;ALTRES;51;40
S-09037;426;PAKISTAN;310;91
S-09037;128;ROMANIA;38;28
S-09037;203;ARGELIA;4;6
S-09038;347;PARAGUAI;5;9
S-09038;345;ECUADOR;16;11
S-09038;228;MARROC;48;36
S-09038;404;BANGLADESH;10;4
S-09038;108;ESPANYA;452;503
S-09038;426;PAKISTAN;234;60
S-09038;341;BOLIVIA;57;61
S-09038;128;ROMANIA;19;15
S-09038;321;HONDURAS;5;14
S-09038;410;INDIA;40;16
S-09038;348;PERU;8;9
S-09038;139;GEORGIA;12;6
S-09038;326;REP. DOMINICANA;4;4
S-09038;343;COLOMBIA;4;6
S-09038;122;POLONIA;9;4
S-09038;344;CHILE;8;6
S-09038;407;XINA;57;62
S-09038;;ALTRES;26;29
S-09042;410;INDIA;16;3
S-09042;345;ECUADOR;8;6
S-09042;128;ROMANIA;17;26
S-09042;426;PAKISTAN;378;101
S-09042;407;XINA;5;4
S-09042;108;ESPANYA;528;514
S-09042;;ALTRES;37;16
S-09042;228;MARROC;24;12
S-09042;341;BOLIVIA;12;12
S-09042;326;REP. DOMINICANA;9;10
S-09043;115;ITALIA;6;4
S-09043;108;ESPANYA;817;839
S-09043;;ALTRES;24;14
S-09043;426;PAKISTAN;17;10
S-09043;341;BOLIVIA;6;5
S-09043;407;XINA;14;6
S-09043;228;MARROC;7;8
S-09044;345;ECUADOR;7;6
S-09044;407;XINA;11;10
S-09044;108;ESPANYA;398;409
S-09044;426;PAKISTAN;13;8
S-09044;341;BOLIVIA;4;3
S-09044;348;PERU;5;9
S-09044;;ALTRES;28;38
S-09044;228;MARROC;29;18
S-09045;;ALTRES;21;26
S-09045;108;ESPANYA;712;736
S-09045;128;ROMANIA;6;8
S-09045;341;BOLIVIA;4;7
S-09045;345;ECUADOR;5;6
S-09045;426;PAKISTAN;42;9
S-09047;345;ECUADOR;12;12
S-09047;128;ROMANIA;7;3
S-09047;407;XINA;16;9
S-09047;108;ESPANYA;439;438
S-09047;139;GEORGIA;3;5
S-09047;;ALTRES;12;14
S-09047;404;BANGLADESH;18;5
S-09047;326;REP. DOMINICANA;3;6
S-09047;228;MARROC;46;35
S-09047;234;NIGERIA;7;4
S-09047;426;PAKISTAN;25;6
S-09047;410;INDIA;7;3
S-09047;341;BOLIVIA;4;8
S-09049;;ALTRES;25;30
S-09049;345;ECUADOR;8;9
S-09049;341;BOLIVIA;9;9
S-09049;321;HONDURAS;3;9
S-09049;135;UCRAINA;7;13
S-09049;426;PAKISTAN;37;9
S-09049;228;MARROC;92;77
S-09049;348;PERU;5;3
S-09049;340;ARGENTINA;4;4
S-09049;148;ARMENIA;9;7
S-09049;108;ESPANYA;565;605
S-09049;326;REP. DOMINICANA;3;4
S-09049;407;XINA;5;4
S-09049;343;COLOMBIA;6;11
S-09049;154;RUSIA;3;3
S-09050;;ALTRES;17;25
S-09050;148;ARMENIA;5;3
S-09050;108;ESPANYA;374;370
S-09050;426;PAKISTAN;32;11
S-09050;217;GHANA;7;3
S-09050;345;ECUADOR;9;10
S-09050;228;MARROC;7;7
S-09052;108;ESPANYA;391;436
S-09052;321;HONDURAS;3;8
S-09052;;ALTRES;18;25
S-09052;407;XINA;6;3
S-09053;341;BOLIVIA;10;6
S-09053;426;PAKISTAN;19;4
S-09053;;ALTRES;33;32
S-09053;148;ARMENIA;4;3
S-09053;342;BRASIL;5;3
S-09053;345;ECUADOR;9;9
S-09053;343;COLOMBIA;5;3
S-09053;228;MARROC;26;19
S-09053;407;XINA;3;7
S-09053;108;ESPANYA;494;499
S-09054;228;MARROC;34;22
S-09054;407;XINA;10;8
S-09054;342;BRASIL;3;4
S-09054;;ALTRES;18;19
S-09054;108;ESPANYA;549;537
S-09057;108;ESPANYA;510;590
S-09057;;ALTRES;24;19
S-09057;228;MARROC;8;9
S-09057;345;ECUADOR;10;7
S-09057;426;PAKISTAN;18;6
S-09057;341;BOLIVIA;4;7
S-09057;407;XINA;26;32
S-09057;139;GEORGIA;10;5
S-09058;345;ECUADOR;10;8
S-09058;407;XINA;6;5
S-09058;;ALTRES;28;31
S-09058;139;GEORGIA;6;7
S-09058;128;ROMANIA;6;4
S-09058;341;BOLIVIA;7;6
S-09058;108;ESPANYA;644;656
S-09058;348;PERU;4;3
S-09059;340;ARGENTINA;7;3
S-09059;344;CHILE;3;3
S-09059;228;MARROC;15;10
S-09059;407;XINA;10;9
S-09059;108;ESPANYA;464;522
S-09059;345;ECUADOR;8;11
S-09059;341;BOLIVIA;5;7
S-09059;;ALTRES;30;32
S-09059;343;COLOMBIA;6;5
